GENE	H3k27ac_11_DMSO_compare_TSS_SIGNAL	H3k27ac_11_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
BRD2	68669.6221	9392.9791	-59276.643	0.120326237604288	-2.8700173200312
UBE2D3	47401.3174	4868.9021	-42532.4153	0.0931486828747677	-3.28325875829863
UBE2M	39287.9684	4088.835	-35199.1334	0.0942631701625113	-3.26432581632655
LOC100131691	38187.4162	4088.835	-34098.5812	0.0967170665311971	-3.22333555809196
LPXN	51834.7416	19417.246	-32417.4956	0.272515148756356	-1.41658077679588
GART	33151.7386	986.9774	-32164.7612	0.0289107944188645	-5.06992367242084
NCRNA00167	32736.184	1261.8424	-31474.3416	0.037115166190941	-4.69728252038317
C7orf55	36326.2	5024.3431	-31301.8569	0.121506096977962	-2.85400356585287
PRDM10	32518.3328	1261.8424	-31256.4904	0.0373545250292248	-4.68764965421665
LUC7L2	34224.2	5024.3431	-29199.8569	0.128013493066447	-2.76800992769496
ALDH3B1	57437.2126	30284.9273	-27152.2853	0.345236987316129	-0.923385789414816
SON	27550.774	986.9774	-26563.7966	0.0345849743438441	-4.80293198966674
MYNN	29730.5197	3286.543	-26443.9767	0.0995407444284861	-3.17730191627367
BCLAF1	28507	2186.5517	-26320.4483	0.0712381454375643	-3.70458685612908
BRP44	26705.0458	1293.8736	-25411.1722	0.0462115548645067	-4.36734376771077
RPRD2	28234.6	3583.6361	-24650.9639	0.112628370998856	-2.97796814117202
TOR3A	40492.4	17080.8715	-23411.5285	0.296680578591057	-1.24526956863053
FLJ43663	30979.4858	7839.7556	-23139.7302	0.201955404517513	-1.98243261341532
HNRNPL	33369.4	10372.8466	-22996.5534	0.237135661888935	-1.68571388184624
DCAF6	24269.7547	1293.8736	-22975.8811	0.0506138481132586	-4.22939093612259
ZNF335	25927.6	3036.4459	-22891.1541	0.104835005112321	-3.09403309845228
THAP5	24301.5486	1512.0828	-22789.4658	0.0585769114220791	-4.00643920430418
DNAJB9	24272.5776	1512.0828	-22760.4948	0.0586427269757642	-4.00471827481948
CBLL1	22812.6	233.8596	-22578.7404	0.0101473113032945	-6.60804441978841
CLTC	24825.8	2841.1532	-21984.6468	0.10269122080273	-3.12729167728471
EIF4A2	24464.2828	2796.0088	-21668.274	0.102567090661642	-3.12923618255325
USP1	22398.0561	771.552	-21626.5041	0.0333001748096033	-4.85946632489794
STK35	24744.8	3180.5464	-21564.2536	0.11389460866276	-2.95977884284483
C12orf61	24658.9455	3109.2009	-21549.7446	0.111970055732636	-2.98749536246324
WRAP53	21463.3943	6.4749	-21456.9194	0.000301580784665423	-8
FBXL17	23456.8	2445.1748	-21011.6252	0.0944010956261142	-3.261996703924
TSEN34	21516.111	572.745	-20943.366	0.0259291382043507	-5.23138056757127
C1orf9	21782.6699	955.8481	-20826.8218	0.0420365170676471	-4.51025561724911
GPBP1	25647.4	5116.3397	-20531.0603	0.166310720019517	-2.32562861990043
KIAA1712	21660.164	1169.6216	-20490.5424	0.0512322638719831	-4.21093040160917
HNRNPK	20700.9006	344.9542	-20355.9464	0.0163906005851566	-5.90714489763937
B3GALNT2	25299.4	4988.008	-20311.392	0.164689167194499	-2.34256748625853
MRPL47	23658.944	3759.1729	-19899.7711	0.137105437025837	-2.65389850388992
NDUFB5	23624.812	3759.1729	-19865.6391	0.137276328252723	-2.65181567122796
FBXO8	20898.2002	1169.6216	-19728.5786	0.0530012255219498	-4.15926493476619
RMI1	19826.0826	344.9542	-19481.1284	0.0171014610414076	-5.84485100979864
MBOAT7	19946.0235	572.745	-19373.2785	0.027913224909185	-5.12206438579313
MIR3661	20277.7122	935.4952	-19342.217	0.0440996584043203	-4.43802083051196
RTP4	19735	502.3827	-19232.6173	0.024824489779501	-5.29582592442178
PPP2CA	20020.5283	935.4952	-19085.0331	0.0446408737802761	-4.41960598310842
NUP205	19619.6616	548.2563	-19071.4053	0.0271845761529999	-5.16130586296852
FUBP1	23671	4700.6246	-18970.3754	0.165680487679934	-2.33219628101912
HSPA9	20541.6	1573.89	-18967.71	0.0711668608744369	-3.70614193982109
TPR	20329.736	1405.3215	-18924.4145	0.064656902794023	-3.85461935721978
C1orf77	22179.992	3261.5248	-18918.4672	0.12819694775431	-2.76564034149268
S100A13	22179.992	3261.5248	-18918.4672	0.12819694775431	-2.76564034149268
CACYBP	31773.6125	12881.7145	-18891.898	0.288469828022981	-1.30250450390194
SMC4	28672.7874	9834.9028	-18837.8846	0.255401005589268	-1.54369946244623
PTPN7	20361.2634	1569.6886	-18791.5748	0.0715741204485788	-3.69727679624061
C1orf31	25837.5832	7129.4797	-18708.1035	0.216260687875837	-1.85760242965548
RFX3	23306.4	4650.1016	-18656.2984	0.166333458546902	-2.32539203411473
ZNF687	19704.8	1362.9855	-18341.8145	0.0646952428863489	-3.85370498711322
C17orf49	27614.2	9298.2758	-18315.9242	0.251900627050326	-1.57037520829262
HNRNPH3	19187.4239	885.694	-18301.7299	0.0441233895208676	-4.4372088727585
LOC100129387	18450.9075	187.5136	-18263.3939	0.0100605946712943	-6.62055273085057
FLJ10038	18267.5636	187.5136	-18080.05	0.010160542704205	-6.606145184692
C1orf27	19439.9456	1405.3215	-18034.6241	0.0674168142465299	-3.79005205838153
PJA2	19950.2	1940.2672	-18009.9328	0.0886352576339714	-3.36207596042716
S100PBP	20046.9748	2066.5817	-17980.3931	0.0934531584731746	-3.27806623710929
ARMC5	19186.2	1224.7501	-17961.4499	0.0600045609831754	-3.96950968652942
HCLS1	27474.8	9530.5146	-17944.2854	0.257544482543056	-1.52748295961239
HNRNPA0	19812.4	2020.0278	-17792.3722	0.0925241946752253	-3.2939566006271
SCAND1	19165	1476.3356	-17688.6644	0.0715232593766849	-3.69838138150481
HNRNPR	19318.4	1686.3768	-17632.0232	0.0802853948916991	-3.5179767816347
GPBP1L1	22412.0776	4822.0227	-17590.0549	0.177058270582928	-2.21656604524975
CENPM	22190.0482	4686.9599	-17503.0883	0.174385477824074	-2.243188444496
ITGB3BP	18281.6792	921.83	-17359.8492	0.04800320558078	-4.3097540605371
EFCAB7	18254.7929	921.83	-17332.9629	0.0480705077639087	-4.30763077186417
FNBP4	21362.6	4043.4824	-17319.1176	0.159154108702725	-2.40141700829924
YY1AP1	20935.5497	3696.4723	-17239.0774	0.150067757328245	-2.50173379162733
TOR1AIP1	31933.6	14695.4102	-17238.1898	0.315155954136037	-1.11970957256108
RNF139	21675.2	4470.2873	-17204.9127	0.17097739463437	-2.27760584567089
ACBD6	17195.6	176.902	-17018.698	0.0101828740615485	-6.60294528717619
FAM53C	18853.2066	1859.1259	-16994.0807	0.0897593692067275	-3.3421135435218
IQCG	17867.5788	893.2346	-16974.3442	0.0476117202892706	-4.32216120473232
DCAF8	23767.8107	6855.5104	-16912.3003	0.223865673406664	-1.79367303462248
DEGS1	18974.4	2079.6634	-16894.7366	0.0987772935081026	-3.18963231841701
C11orf10	19332.0976	2450.4654	-16881.6322	0.112496651564832	-2.97987050199818
FEN1	19324.7504	2450.4654	-16874.285	0.112534609186284	-2.97932209882097
MIR611	19295.9312	2450.4654	-16845.4658	0.11268374457955	-2.97716898691734
SMEK2	19197.2	2355.137	-16842.063	0.109275249361589	-3.02701301258519
CGGBP1	17342.4764	559.0374	-16783.439	0.0312284986759053	-4.95522130748653
DAP3	20458.7052	3696.4723	-16762.2329	0.153030227163514	-2.46849383455516
POU2F1	27026.0531	10273.8228	-16752.2303	0.275438524984476	-1.39537773944579
ARIH1	20524.4	3823.3893	-16701.0107	0.157032297794691	-2.42441603868019
CNPY3	19573.2	2903.3343	-16669.8657	0.129171795849327	-2.75309703624184
ZNF398	26897.9361	10296.7465	-16601.1896	0.276833831618716	-1.3853069220176
MIRLET7I	19628.1525	3109.2009	-16518.9516	0.136744186770656	-2.65830864144105
NNT	17535.0508	1048.9768	-16486.074	0.0564450732950913	-4.06318693456626
C1orf174	16747.482	265.363	-16482.119	0.0155978027190632	-5.97983316367939
LOC100133612	16747.482	265.363	-16482.119	0.0155978027190632	-5.97983316367939
NBR1	19863.0409	3382.8166	-16480.2243	0.145523416376445	-2.55378963843178
SEC23B	17597.0677	1212.458	-16384.6097	0.0644597859264468	-3.85932836658674
PRPF40A	19464.9671	3080.5544	-16384.4127	0.136637087769294	-2.65961798844961
HSPC157	24516.932	8203.0445	-16313.8875	0.250704474069534	-1.57954709439275
ARL6IP6	19240.7519	3080.5544	-16160.1975	0.138009593103429	-2.64290326081717
UBQLN1	17580	1509.1255	-16070.8745	0.0790568169296179	-3.54215037892161
FAM76B	23216.0329	7188.2321	-16027.8008	0.236421834239374	-1.69141257126977
YME1L1	22470.5654	6463.5507	-16007.0147	0.223388565859802	-1.79763760498088
SMAD2	16916.3268	982.3452	-15933.9816	0.05488369192977	-4.10604244399651
