GENE	H3k27ac_12_DMSO_compare_TSS_SIGNAL	H3k27ac_12_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
BRD2	54636.5077	8042.0829	-46594.4248	0.128306696481462	-2.76422415821506
UBE2D3	39199.9936	4453.5031	-34746.4905	0.102019389892311	-3.13784091540674
GART	26795.9136	1003.0101	-25792.9035	0.0360808969017747	-4.73960496658925
UBE2M	28875.355	3373.6108	-25501.7442	0.104611441524119	-3.0974732330747
C7orf55	29424.6	4246.7308	-25177.8692	0.126123045899926	-2.79259823895525
LOC100131691	28008.632	3373.6108	-24635.0212	0.107500627711669	-3.05350607052368
LPXN	41305.1151	16983.7804	-24321.3347	0.29137248620537	-1.28216282922648
NCRNA00167	24931.488	1237.2489	-23694.2391	0.0472796568182853	-4.33276132591513
PRDM10	24710.2448	1237.2489	-23472.9959	0.0476827902650189	-4.31990163859838
LUC7L2	25752.6	4246.7308	-21505.8692	0.141560851084052	-2.60029353077308
MYNN	24278.1178	2798.2117	-21479.9061	0.103345311261632	-3.11707955917855
SON	22084.4651	1003.0101	-21081.455	0.0434439058975145	-4.46062385116951
BCLAF1	21670.8	1885.8234	-19784.9766	0.0800549114352272	-3.5224859283023
BRP44	20610.0899	1116.7752	-19493.3147	0.0514006597297831	-4.20594008334895
THAP5	20500.3761	1486.2854	-19014.0907	0.0675994124892494	-3.78586730039603
RPRD2	22106.6	3113.5938	-18993.0062	0.123456378832426	-2.82782450784259
DNAJB9	20454.6921	1486.2854	-18968.4067	0.0677401633541623	-3.7826487435492
TOR3A	32370	14001.6875	-18368.3125	0.301944748074997	-1.20905665257911
HNRNPL	26222.8	8223.3441	-17999.4559	0.23873046794808	-1.67302463706672
FLJ43663	24666.1993	6703.3703	-17962.829	0.213690222259218	-1.87957689770337
DCAF6	18972.7127	1116.7752	-17855.9375	0.0555900282555236	-4.08651525413754
CBLL1	18069.2	245.9954	-17823.2046	0.0134312189756927	-6.19875748508453
ALDH3B1	44717.2472	27072.1971	-17645.0501	0.377105539177436	-0.724019401209597
EIF4A2	20187.2624	2694.4163	-17492.8461	0.11775431056988	-2.90540060336884
CLTC	20261.8	2776.9607	-17484.8393	0.120534291586266	-2.86718367954901
WRAP53	17472.8423	8.1362	-17464.7061	0.000465431611851705	-8
RTP4	17933.2	631.7698	-17301.4302	0.0340302088721954	-4.82709016073345
USP1	17348.4715	610.47	-16738.0015	0.0339925379232401	-4.82874434909106
MRPL47	20196.42	3466.0683	-16730.3517	0.146479451191107	-2.54272759609584
NDUFB5	20190.68	3466.0683	-16724.6117	0.146514992510615	-2.54231751121278
ZNF335	18754	2781.1783	-15972.8217	0.129145821838865	-2.75343019448025
HNRNPK	16263.9117	394.27	-15869.6417	0.0236682494584628	-5.366346537442
C12orf61	18780.0313	2948.2352	-15831.7961	0.135686627370849	-2.67127594012769
TSEN34	16226.439	487.9641	-15738.4749	0.0291942283000223	-5.05542760417526
KIAA1712	16968.2239	1349.7431	-15618.4808	0.073684110250881	-3.65207881609161
GPBP1	19774.55	4236.9554	-15537.5946	0.176455217172681	-2.22254501687795
MIR3661	16260.1089	854.737	-15405.3719	0.0499412618141072	-4.24971253412366
FBXL17	17571.2	2252.6114	-15318.5886	0.113631599622664	-2.96354236196378
RMI1	15564.3672	394.27	-15170.0972	0.0247057436708944	-5.30291917219416
C1orf9	15810.3698	669.9418	-15140.428	0.0406510396320419	-4.56069153263414
PPP2CA	15877.1247	854.737	-15022.3877	0.0510843930774302	-4.21532528277278
STK35	17409.4	2397.788	-15011.612	0.12105645687818	-2.86009046872421
FBXO8	16316.0714	1349.7431	-14966.3283	0.0764042382534924	-3.59553697882691
SMC4	23422.3132	8473.0125	-14949.3007	0.265650602840528	-1.46693666165225
B3GALNT2	19462.8	4525.6936	-14937.1064	0.18866101704694	-2.10450845799835
PTPN7	16074.6603	1388.3184	-14686.3419	0.0795006638815863	-3.53337786808672
NUP205	15056.2912	495.5212	-14560.77	0.0318626014290142	-4.92527584413792
TPR	15946.3152	1391.9273	-14554.3879	0.0802807608671986	-3.51806732459161
MBOAT7	15041.5385	487.9641	-14553.5744	0.0314217468884032	-4.94603331692461
HNRNPR	16084	1597.7676	-14486.2324	0.0903624363889954	-3.3314967568525
PJA2	16075.8	1657.9388	-14417.8612	0.093490651841562	-3.27742787567706
HSPA9	15769.4	1432.1326	-14337.2674	0.0832561047496431	-3.46089078710785
C1orf77	16843.88	2519.7629	-14324.1171	0.130128556543459	-2.7408646093688
S100A13	16843.88	2519.7629	-14324.1171	0.130128556543459	-2.7408646093688
S100PBP	16266.0204	2113.6727	-14152.3477	0.115000434909329	-2.94403742904932
FUBP1	17778.6	3629.5673	-14149.0327	0.169541243261865	-2.2922722494157
LOC100129387	14286.5959	158.2688	-14128.3271	0.0109567519867459	-6.49614151216337
ACBD6	14363.4	241.4192	-14121.9808	0.0165301053504312	-5.89471306590044
CACYBP	26300.9516	12235.2465	-14065.7051	0.317500093502997	-1.1040718316272
HNRNPH3	14709.8263	725.5958	-13984.2305	0.0470084844650928	-4.34147029542852
HCLS1	21989	8021.1108	-13967.8892	0.267280279418362	-1.4549080492164
IQCG	14712.0131	858.1325	-13853.8806	0.055113967591928	-4.0996504349167
FLJ10038	13923.0936	158.2688	-13764.8248	0.0112395942597145	-6.45895911114117
C1orf27	15108.8832	1391.9273	-13716.9559	0.084355086678924	-3.44024125839026
HNRNPA0	15190.6	1522.5104	-13668.0896	0.091096771550076	-3.31865486662053
GPBP1L1	17620.7136	4118.7294	-13501.9842	0.189458828360966	-2.09700110185472
ZNF687	14766.4	1294.8215	-13471.5785	0.0806178720591083	-3.51149301328727
LOC100287814	15479.6	2040.0739	-13439.5261	0.116444741588484	-2.92367487336117
C17orf49	21414	7979.0299	-13434.9701	0.271459932070494	-1.42426904958725
DEGS1	15645.2	2318.1886	-13327.0114	0.12905074045996	-2.75465025231972
CNPY3	16049.6	2737.603	-13311.997	0.145716368743128	-2.55155219085329
ITGB3BP	14067.8434	779.4036	-13288.4398	0.0524948227775829	-4.1738867749803
EFCAB7	14056.1791	779.4036	-13276.7755	0.0525360962060492	-4.17269007356746
C1orf31	19204.5464	5992.535	-13212.0114	0.237826552403803	-1.68020955345354
FNBP4	16649.4	3486.572	-13162.828	0.173151412804905	-2.2555890077049
NNT	14115.0804	967.7976	-13147.2828	0.0641653138081472	-3.86638817468677
SCAND1	14506.6	1366.2291	-13140.3709	0.0860734461004182	-3.40843809438479
SMEK2	15232	2104.6484	-13127.3516	0.121398805088531	-2.85545424010213
HSPC157	19325.899	6223.2793	-13102.6197	0.243580409002821	-1.63478862607236
SETD7	14624.6	1523.1631	-13101.4369	0.0943265696039348	-3.26325482712473
C11orf10	14598.9396	1512.417	-13086.5226	0.0938727282592702	-3.27093570621467
FEN1	14592.8468	1512.417	-13080.4298	0.0939082413539852	-3.27033347842687
YY1AP1	16361.0872	3285.9323	-13075.1549	0.167248385944748	-2.31589395716937
MIR611	14565.7932	1512.417	-13053.3762	0.0940662537177179	-3.26765639158348
RFX3	16602.8	3674.1613	-12928.6387	0.181198812072497	-2.17593969824245
BAT2L2	13741.8	845.7926	-12896.0074	0.0579802729067166	-4.02212324289311
C1orf174	12978.433	116.1453	-12862.2877	0.00886972434996246	-6.80404161997419
LOC100133612	12978.433	116.1453	-12862.2877	0.00886972434996246	-6.80404161997419
EIF5A	19921.3904	7177.0777	-12744.3127	0.264851786953964	-1.47284989813104
FAM53C	14370.3032	1629.9201	-12740.3831	0.101868584546567	-3.1402173524107
ARIH1	15616.2	2884.6043	-12731.5957	0.155917778126003	-2.43659810137384
TOR1AIP1	24863.8	12182.9551	-12680.8449	0.328853500586344	-1.02918268803521
ZNF398	21670.3247	8993.0013	-12677.3234	0.293281991001237	-1.26884618802737
DAP3	15920.6902	3285.9323	-12634.7579	0.171083296920112	-2.27652821962942
CGGBP1	13274.1876	649.6736	-12624.514	0.0466590115103991	-4.35276467710364
CEP63	15689.7537	3114.1188	-12575.6349	0.165610503900194	-2.33292681713795
CENPM	16254.545	3789.4474	-12465.0976	0.18905651750297	-2.10078378604392
ZDHHC5	14273.6	1828.5258	-12445.0742	0.113558037163019	-2.96459636044894
ANKRD13C	13914.9937	1519.6848	-12395.3089	0.0984591159446567	-3.1947962271255
POU2F1	21323.3833	8960.6872	-12362.6961	0.295887806759663	-1.25075508047564
HHLA3	13851.1387	1519.6848	-12331.4539	0.0988681445727355	-3.18816055652383
DCAF8	18295.3234	6048.1435	-12247.1799	0.248450375817259	-1.59691064303841
SEC23B	13152.6898	909.9057	-12242.7841	0.0647039659215114	-3.85349702251115
YARS	14328.9094	2113.6727	-12215.2367	0.128548708903816	-2.76110490825563
MIRLET7I	15159.6324	2948.2352	-12211.3972	0.162815151133533	-2.36231124323134
RNF139	16333.4	4174.0164	-12159.3836	0.203536921403712	-1.96831696297544
