GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
DUSP22	NM_020185	chr6:290234-357600	1	1	2.3986
IRF4	NM_001195286	chr6:388069-411357,chr6:290234-357600	1,109	1	1.473
RORA	NM_002943	chr15:60824868-60885799,chr15:60938722-60954261	2,891	1	1.2407
SDC1	NM_002997	chr2:20386769-20426585	3	1	4.104
NUP210	NM_024923	chr3:13319790-13394673,chr3:13449806-13470805	4,269	1	0.9627
FAM46C	NM_017709	chr1:118147721-118221123	5	1	1.4124
MEF2D	NM_005920	chr1:156448793-156479679	6	1	2.6248
C1orf61	NM_006365	chr1:156448793-156479679	6	1	0.1266
QPCT	NM_012413	chr2:37562601-37607344,chr2:37524661-37553989,chr2:37614634-37625368	7,39,698	1	3.1079
PRKD3	NM_005813	chr2:37524661-37553989,chr2:37562601-37607344	7,39	1	0.667
NCRNA00152	NR_024204	chr2:87749789-87825917	8	1	1.6372
LOC541471	NR_015395	chr2:112181721-112258276,chr2:112283041-112294424	9,706	1	0.9482
TMEM121	NM_025268	chr14:106022094-106068845	10	1	0.203
IL6R	NM_181359	chr1:154373519-154418832	11	1	1.6672
ST6GAL1	NM_173216	chr3:186693094-186751221,chr3:186775351-186797648	12,210	1	1.1098
BCL2L1	NM_001191	chr20:30248839-30312399	13	1	1.6328
COX4I2	NM_032609	chr20:30248839-30312399	13	1	0.1193
TPX2	NM_012112	chr20:30248839-30312399	13	1	0.1384
BMP6	NM_001718	chr6:7878411-7919799	14	1	0.159
MUTED-TXNDC5	NR_037616	chr6:7878411-7919799	14	1	0.6985
TXNDC5	NM_001145549	chr6:7878411-7919799	14	1	2.3518
KCNK1	NM_002245	chr1:233742287-233814160	15	1	1.4155
NEAT1	NR_028272	chr11:65182823-65217324,chr11:65221869-65247664,chr11:65148121-65157841	16,104,773	1	3.8338
MIR612	NR_030343	chr11:65182823-65217324,chr11:65253713-65279171,chr11:65221869-65247664	16,26,104	1	2.701
FRMD8	NM_031904	chr11:65148121-65157841,chr11:65182823-65217324	16,773	1	0.8529
MALAT1	NR_002819	chr11:65253713-65279171,chr11:65182823-65217324,chr11:65221869-65247664,chr11:65307079-65322191	16,26,104,907	1	2.8897
SLC25A45	NM_001077241	chr11:65148121-65157841,chr11:65182823-65217324	16,773	1	0.7885
TMEM184B	NM_001195071	chr22:38634350-38687893,chr22:38609645-38629648	17,543	1	1.6998
CSNK1E	NM_152221	chr22:38634350-38687893	17	1	0.6774
MAFF	NM_001161574	chr22:38609645-38629648,chr22:38634350-38687893,chr22:38568488-38578492	17,543,869	1	0.6494
BZRAP1	NM_004758	chr17:56404300-56430719	18	1	0.9818
MIR142	NR_029683	chr17:56404300-56430719	18	1	4.4566
SUPT4H1	NM_003168	chr17:56404300-56430719	18	1	1.1754
MPO	NM_000250	chr17:56404300-56430719	18	1	0.1046
IGLL5	NM_001178126	chr22:23219781-23250702,chr22:23255724-23298741	19,57	1	1.8048
CCDC88C	NM_001080414	chr14:91811546-91867185,chr14:91781672-91803269,chr14:91872085-91885880	20,290,364	1	0.9814
ADAMTSL4	NM_019032	chr1:150531157-150554149	21	1	1.9844
MCL1	NM_001197320	chr1:150531157-150554149	21	1	2.1876
MIR4257	NR_036211	chr1:150531157-150554149	21	1	0.4192
ENSA	NM_207046	chr1:150531157-150554149	21	1	0.6059
DNAJB12	NM_017626	chr10:74051530-74100286	22	1	0.9976
DDIT4	NM_019058	chr10:74030480-74037001,chr10:74051530-74100286,chr10:74006965-74024634	22,330,644	1	1.611
MIR148A	NR_029597	chr7:25979977-26011252,chr7:25932164-25941416	23,1079	1	4.3494
INPP4A	NM_004027	chr2:99054926-99109886	25	1	0.6133
SCYL1	NM_001048218	chr11:65253713-65279171,chr11:65332397-65363264,chr11:65221869-65247664,chr11:65307079-65322191	26,82,104,907	1	0.4851
LTBP3	NM_021070	chr11:65307079-65322191,chr11:65253713-65279171,chr11:65332397-65363264	26,82,907	1	0.5842
PPP1R16B	NM_015568	chr20:37486906-37524260	27	1	0.8098
FAM83D	NM_030919	chr20:37486906-37524260	27	1	0.1898
ALDH1A3	NM_000693	chr15:101456695-101489921	28	1	0.8566
LRRK1	NM_024652	chr15:101456695-101489921	28	1	0.6008
CUX1	NM_001913	chr7:101915326-101955601	29	1	0.1509
SH2B2	NM_020979	chr7:101915326-101955601	29	1	1.4795
MIR4285	NR_036245	chr7:101915326-101955601	29	1	2.0677
SPDYE6	NM_001146210	chr7:101915326-101955601	29	1	0.1208
VOPP1	NM_030796	chr7:55571658-55605839,chr7:55611482-55642002	31,127	1	1.0508
HIST2H4B	NM_001034077	chr1:149800634-149834995	32	1	1.2657
HIST2H2AA4	NM_001040874	chr1:149800634-149834995,chr1:149855109-149861472	32,636	1	2.0187
HIST2H3A	NM_001005464	chr1:149800634-149834995,chr1:149855109-149861472	32,636	1	2.0466
HIST2H2BC	NR_036461	chr1:149800634-149834995,chr1:149855109-149861472	32,636	1	2.0149
FCGR1A	NM_000566	chr1:149800634-149834995	32	1	0.2341
HIST2H2AC	NM_003517	chr1:149855109-149861472,chr1:149800634-149834995,chr1:149907747-149915691	32,636,855	1	1.8449
BOLA1	NM_016074	chr1:149800634-149834995,chr1:149855109-149861472,chr1:149907747-149915691	32,636,855	1	0.4986
HIST2H2BF	NM_001161334	chr1:149800634-149834995	32	1	0.2878
HIST2H3D	NM_001123375	chr1:149800634-149834995	32	1	0.5784
HIST2H2BE	NM_003528	chr1:149855109-149861472,chr1:149800634-149834995,chr1:149907747-149915691	32,636,855	1	1.5913
HIST2H2AB	NM_175065	chr1:149855109-149861472,chr1:149800634-149834995,chr1:149907747-149915691	32,636,855	1	1.8379
CPEB4	NM_030627	chr5:173309979-173358125	33	1	0.9058
ATP5D	NM_001001975	chr19:1237203-1277502	34	1	1.8814
MIDN	NM_177401	chr19:1237203-1277502	34	1	1.4015
CIRBP	NM_001280	chr19:1237203-1277502	34	1	1.8275
C19orf24	NM_017914	chr19:1237203-1277502	34	1	0.9484
C19orf26	NM_152769	chr19:1237203-1277502	34	1	0.6671
C19orf23	NR_027271	chr19:1237203-1277502	34	1	1.3117
STK11	NM_000455	chr19:1237203-1277502,chr19:1167406-1174856	34,1031	1	0.3933
EFNA2	NM_001405	chr19:1237203-1277502	34	1	0.1471
PLEKHO2	NM_025201	chr15:65127554-65140246,chr15:65164222-65191013	35,574	1	0.8181
ANKDD1A	NM_182703	chr15:65164222-65191013	35	1	0.435
PIF1	NM_025049	chr15:65164222-65191013,chr15:65127554-65140246	35,574	1	0.3883
WDR38	NM_001045476	chr9:127609787-127643889	36	1	0.8349
ARPC5L	NM_030978	chr9:127609787-127643889	36	1	2.6985
RPL35	NM_007209	chr9:127609787-127643889	36	1	1.0583
GOLGA1	NM_002077	chr9:127609787-127643889	36	1	0.4059
DFNB31	NM_015404	chr9:117243194-117270552	37	1	0.8105
SLC25A25	NM_001006641	chr9:130813119-130847391	38	1	1.1304
NAIF1	NM_197956	chr9:130813119-130847391	38	1	2.1245
LOC389791	NR_024425	chr9:130813119-130847391	38	1	1.0456
LOC100289019	NR_033374	chr9:130813119-130847391	38	1	0.4274
PTGES2	NM_025072	chr9:130813119-130847391	38	1	0.8848
IRF2BP2	NM_182972	chr1:234733479-234749623	40	1	3.8648
NCRNA00184	NR_033927	chr1:234733479-234749623	40	1	0.1006
FAM102A	NM_001035254	chr9:130716309-130748849,chr9:130667286-130707014	41,94	1	1.4305
ST6GALNAC4	NM_175039	chr9:130667286-130707014,chr9:130716309-130748849	41,94	1	1.0258
PIP5KL1	NM_173492	chr9:130667286-130707014,chr9:130716309-130748849	41,94	1	1.3003
DPM2	NM_003863	chr9:130667286-130707014,chr9:130716309-130748849	41,94	1	1.3003
JUNB	NM_002229	chr19:12885319-12918338	42	1	2.9043
RNASEH2A	NM_006397	chr19:12885319-12918338	42	1	0.4028
HOOK2	NM_013312	chr19:12885319-12918338	42	1	0.7257
PRDX2	NM_005809	chr19:12885319-12918338	42	1	1.4801
ASNA1	NM_004317	chr19:12885319-12918338	42	1	0.6914
BEST2	NM_017682	chr19:12885319-12918338	42	1	0.2059
MAST1	NM_014975	chr19:12885319-12918338,chr19:12990968-13003274	42,980	1	0.3406
C19orf43	NM_024038	chr19:12885319-12918338	42	1	0.9906
RTBDN	NM_001080997	chr19:12885319-12918338,chr19:12990968-13003274	42,980	1	0.2624
CDK9	NM_001261	chr9:130529014-130551217,chr9:130556440-130566692	43,1054	1	1.5518
MIR2861	NR_036055	chr9:130529014-130551217,chr9:130556440-130566692	43,1054	1	2.0758
SH2D3C	NM_005489	chr9:130529014-130551217,chr9:130556440-130566692	43,1054	1	0.4862
FPGS	NM_004957	chr9:130556440-130566692,chr9:130529014-130551217	43,1054	1	0.545
TOR2A	NM_001085347	chr9:130529014-130551217	43	1	0.4582
C3orf59	NM_178496	chr3:192593399-192619120,chr3:192630456-192636789	45,657	1	0.7666
IKZF3	NM_183232	chr17:37909266-37935795	46	1	0.4972
GRB7	NM_005310	chr17:37909266-37935795	46	1	0.1753
C17orf37	NM_032339	chr17:37909266-37935795	46	1	0.4069
ZMIZ1	NM_020338	chr10:80999083-81028550,chr10:80826275-80841632,chr10:80851169-80868808	47,478,725	1	0.5999
ZBTB38	NM_001080412	chr3:141079388-141113771,chr3:141119122-141135802	48,160	1	0.8304
SELPLG	NM_003006	chr12:109006646-109036250	49	1	2.3716
TMEM119	NM_181724	chr12:109006646-109036250,chr12:108951883-108970218	49,238	1	0.1144
KLHL6	NM_130446	chr3:183224388-183260290,chr3:183265615-183279010	50,430	1	1.1147
ERN1	NM_001433	chr17:62150990-62187059,chr17:62192694-62210978,chr17:62222151-62230088	51,148,1058	1	1.1443
SNORD104	NR_004380	chr17:62222151-62230088,chr17:62150990-62187059,chr17:62192694-62210978	51,148,1058	1	1.2057
SNORA76	NR_002995	chr17:62222151-62230088,chr17:62150990-62187059,chr17:62192694-62210978	51,148,1058	1	1.2625
CYTH1	NM_017456	chr17:76709915-76755679,chr17:76769792-76781616	52,613	1	0.7035
PDCD4	NM_145341	chr10:112599965-112636424,chr10:112576273-112585863	53,848	1	0.5969
LOC282997	NR_026932	chr10:112599965-112636424,chr10:112576273-112585863	53,848	1	1.4592
SHOC2	NM_007373	chr10:112599965-112636424	53	1	0.1681
NCRNA00081	NM_001195306	chr10:112599965-112636424	53	1	0.4457
HOMER3	NM_001145724	chr19:19042064-19065042	54	1	1.2849
DDX49	NM_019070	chr19:19042064-19065042	54	1	0.5272
GDF1	NM_001492	chr19:19042064-19065042	54	1	0.0944
COPE	NM_007263	chr19:19042064-19065042	54	1	0.3119
HDAC7	NM_001098416	chr12:48191674-48215019	55	1	1.2677
SLC48A1	NM_017842	chr12:48191674-48215019	55	1	0.462
RAPGEF3	NM_001098532	chr12:48191674-48215019	55	1	0.3497
DUSP5P	NR_002834	chr1:228744052-228783700	56	1	0.6926
LARS2	NM_015340	chr3:45582219-45617877	58	1	0.2292
LIMD1	NM_014240	chr3:45633873-45661617,chr3:45694349-45710035,chr3:45582219-45617877	58,89,734	1	0.764
C21orf125	NR_026960	chr21:44843864-44877128	59	1	0.9245
SIK1	NM_173354	chr21:44843864-44877128	59	1	1.0404
C21orf84	NR_026863	chr21:44843864-44877128	59	1	0.1816
MED29	NM_017592	chr19:39880597-39904446,chr19:39920777-39939446	60,523	1	1.6347
ZFP36	NM_003407	chr19:39880597-39904446,chr19:39920777-39939446	60,523	1	3.31
PLEKHG2	NM_022835	chr19:39880597-39904446,chr19:39920777-39939446	60,523	1	0.8424
PAF1	NM_019088	chr19:39880597-39904446,chr19:39920777-39939446	60,523	1	0.4232
SAMD4B	NM_018028	chr19:39880597-39904446	60	1	0.2529
SUPT5H	NM_001130825	chr19:39920777-39939446,chr19:39880597-39904446	60,523	1	0.3486
RPS16	NM_001020	chr19:39920777-39939446,chr19:39880597-39904446	60,523	1	1.0339
RAC2	NM_002872	chr22:37610001-37647002,chr22:37588968-37598528	61,991	1	1.384
CYTH4	NM_013385	chr22:37610001-37647002	61	1	0.2962
C1QTNF6	NM_031910	chr22:37610001-37647002,chr22:37557191-37564711,chr22:37588968-37598528	61,495,991	1	0.1311
SSTR3	NM_001051	chr22:37610001-37647002,chr22:37557191-37564711,chr22:37588968-37598528	61,495,991	1	0.4595
CFLAR	NM_003879	chr2:201978795-201998510,chr2:201920273-201941210	62,844	1	1.042
NDUFB3	NM_002491	chr2:201920273-201941210,chr2:201978795-201998510	62,844	1	0.398
CASP10	NM_032974	chr2:201978795-201998510	62	1	0.3508
FAM126B	NM_173822	chr2:201920273-201941210,chr2:201978795-201998510	62,844	1	0.2542
FCGR2A	NM_021642	chr1:161409224-161442579	63	1	0.1493
NFE2L1	NM_003204	chr17:46123603-46142888,chr17:46172948-46186581	64,787	1	2.3277
SNX11	NM_152244	chr17:46172948-46186581,chr17:46123603-46142888	64,787	1	0.3601
MIR152	NR_029687	chr17:46123603-46142888	64	1	0.3964
COPZ2	NM_016429	chr17:46123603-46142888	64	1	0.4104
CBX1	NM_006807	chr17:46172948-46186581,chr17:46123603-46142888	64,787	1	0.4326
TNFRSF17	NM_001192	chr16:12043202-12073865	65	1	2.6201
RUNDC2A	NM_032167	chr16:12043202-12073865	65	1	0.2889
GSPT1	NM_001130006	chr16:12043202-12073865	65	1	0.2467
LPIN1	NM_145693	chr2:11882821-11904902	66	1	0.6868
HIP1R	NM_003959	chr12:123344670-123387093	67	1	0.3301
VPS37B	NM_024667	chr12:123344670-123387093,chr12:123410805-123423828	67,876	1	1.228
PLXNA4	NM_020911	chr7:132170183-132222247	68	1	0.2568
FNDC3B	NM_001135095	chr3:171803136-171828962,chr3:171844605-171878544,chr3:171756810-171764982,chr3:171892632-171908332	69,168,515,1050	1	0.4707
FAM117A	NM_030802	chr17:47814307-47842569	70	1	0.9741
MYST2	NM_001199155	chr17:47814307-47842569	70	1	0.234
SLC35B1	NM_005827	chr17:47814307-47842569	70	1	0.4181
SRP14	NM_003134	chr15:40329988-40367804,chr15:40380263-40409363	71,79	1	0.5308
BMF	NM_001003942	chr15:40380263-40409363,chr15:40329988-40367804	71,79	1	1.4463
B2M	NM_004048	chr15:45001743-45030091	72	1	1.3406
TRIM69	NM_182985	chr15:45001743-45030091	72	1	0.1817
SPG11	NM_001160227	chr15:45001743-45030091	72	1	0.2202
PATL2	NM_001145112	chr15:45001743-45030091	72	1	0.6528
PRKRIP1	NM_024653	chr7:102063382-102088703	73	1	0.7719
ORAI2	NM_032831	chr7:102063382-102088703	73	1	1.0631
LRWD1	NM_152892	chr7:102063382-102088703,chr7:102147800-102158801	73,221	1	0.4497
ALKBH4	NM_017621	chr7:102063382-102088703,chr7:102147800-102158801	73,221	1	0.4499
POLR2J	NM_006234	chr7:102063382-102088703,chr7:102147800-102158801	73,221	1	0.3461
SLC7A5	NM_003486	chr16:87883187-87906062	74	1	1.1273
C5orf56	NM_001013717	chr5:131745136-131766303,chr5:131791043-131815940	75,484	1	1.173
SLC22A5	NM_003060	chr5:131745136-131766303	75	1	0.2029
MIR3936	NR_037500	chr5:131745136-131766303	75	1	0.4161
TRAM2	NM_012288	chr6:52376569-52423340,chr6:52358263-52370530	77,758	1	0.9323
BTG2	NM_006763	chr1:203254852-203281373,chr1:203288803-203297981,chr1:203236424-203248570	78,381,748	1	1.6372
LOC730227	NR_034150	chr1:203254852-203281373,chr1:203288803-203297981,chr1:203236424-203248570	78,381,748	1	1.8689
FMOD	NM_002023	chr1:203254852-203281373,chr1:203288803-203297981	78,381	1	0.1271
BUB1B	NM_001211	chr15:40380263-40409363	79	1	0.1797
ZBTB7B	NM_015872	chr1:154970314-154979994,chr1:154923573-154936127,chr1:154941662-154950230	80,370,397	1	2.246
CKS1B	NR_024163	chr1:154941662-154950230,chr1:154970314-154979994,chr1:154907726-154918490,chr1:154923573-154936127	80,157,370,397	1	1.8455
MIR4258	NR_036212	chr1:154941662-154950230,chr1:154970314-154979994,chr1:154907726-154918490,chr1:154923573-154936127	80,157,370,397	1	2.0044
FLAD1	NM_201398	chr1:154970314-154979994,chr1:154907726-154918490,chr1:154923573-154936127,chr1:154941662-154950230	80,157,370,397	1	0.3787
LENEP	NM_018655	chr1:154970314-154979994,chr1:154907726-154918490,chr1:154923573-154936127,chr1:154941662-154950230	80,157,370,397	1	0.4223
DCST1	NM_001143687	chr1:154970314-154979994,chr1:155049677-155067182,chr1:155033702-155044058	80,1004,1005	1	0.3713
ADAM15	NM_207196	chr1:155033702-155044058,chr1:154970314-154979994,chr1:155049677-155067182	80,1004,1005	1	0.8588
PBXIP1	NM_020524	chr1:154907726-154918490,chr1:154923573-154936127,chr1:154970314-154979994,chr1:154941662-154950230	80,157,370,397	1	1.5773
PYGO2	NM_138300	chr1:154923573-154936127,chr1:154970314-154979994,chr1:154907726-154918490,chr1:154941662-154950230	80,157,370,397	1	1.6144
SHC1	NM_001130040	chr1:154923573-154936127,chr1:154941662-154950230,chr1:154970314-154979994,chr1:154907726-154918490	80,157,370,397	1	1.864
DCST2	NM_144622	chr1:154970314-154979994,chr1:155049677-155067182,chr1:155033702-155044058	80,1004,1005	1	0.3711
FMNL1	NM_005892	chr17:43296479-43309626	81	1	1.6148
LOC100133991	NR_024434	chr17:43296479-43309626	81	1	0.2734
C17orf46	NM_152343	chr17:43296479-43309626,chr17:43379127-43395577	81,666	1	0.1033
SSSCA1	NM_006396	chr11:65332397-65363264,chr11:65307079-65322191	82,907	1	1.8517
FAM89B	NM_001098785	chr11:65332397-65363264,chr11:65307079-65322191	82,907	1	2.1483
EHBP1L1	NM_001099409	chr11:65332397-65363264,chr11:65307079-65322191	82,907	1	1.6183
KCNK7	NM_033455	chr11:65332397-65363264,chr11:65307079-65322191	82,907	1	1.127
PCNXL3	NM_032223	chr11:65332397-65363264	82	1	0.4539
SIPA1	NM_006747	chr11:65332397-65363264	82	1	0.3687
MAP3K11	NM_002419	chr11:65332397-65363264	82	1	0.4602
CHAF1A	NM_005483	chr19:4367843-4407599	83	1	0.4115
SH3GL1	NM_003025	chr19:4367843-4407599	83	1	0.9756
MPND	NM_032868	chr19:4367843-4407599	83	1	0.3854
STAP2	NM_017720	chr19:4367843-4407599	83	1	0.3508
UBXN6	NM_001171091	chr19:4367843-4407599	83	1	0.2832
RHBDF2	NM_024599	chr17:74475302-74503100	84	1	1.2578
AANAT	NM_001166579	chr17:74475302-74503100	84	1	0.2599
PRCD	NR_033357	chr17:74475302-74503100	84	1	0.145
UBE2O	NM_022066	chr17:74475302-74503100	84	1	0.1957
CYGB	NM_134268	chr17:74475302-74503100	84	1	0.1602
DAD1	NM_001344	chr14:23017118-23040543	85	1	0.7997
ABHD4	NM_022060	chr14:23017118-23040543	85	1	0.5542
PALM2-AKAP2	NM_007203	chr9:112903921-112925286	86	1	0.2744
AKAP2	NM_001004065	chr9:112903921-112925286	86	1	0.6264
C9orf152	NM_001012993	chr9:112903921-112925286,chr9:113016894-113020870	86,1067	1	0.0963
ZMYND8	NM_183048	chr20:45963617-45990421,chr20:45885422-45896540	87,947	1	0.5376
LOC100131496	NR_024594	chr20:45963617-45990421	87	1	0.1412
USP7	NM_003470	chr16:9029606-9058543	88	1	0.6655
CREB3L2	NM_194071	chr7:137663244-137688092	90	1	0.4871
ZNF217	NM_006526	chr20:52188756-52211972	91	1	1.148
KANK1	NM_015158	chr9:700319-725879,chr9:623993-630323	92,864	1	0.3889
RAB37	NM_175738	chr17:72732497-72758193	93	1	0.4232
SLC9A3R1	NM_004252	chr17:72732497-72758193	93	1	1.275
MIR3615	NR_037409	chr17:72732497-72758193	93	1	1.7687
TMEM104	NM_017728	chr17:72732497-72758193	93	1	0.2287
CD300LF	NM_139018	chr17:72732497-72758193	93	1	0.2256
NAT9	NM_015654	chr17:72732497-72758193	93	1	0.3874
AK1	NM_000476	chr9:130667286-130707014	94	1	0.1328
ST6GALNAC6	NM_013443	chr9:130667286-130707014	94	1	0.3055
C3orf37	NM_020187	chr3:129019128-129048744,chr3:128994837-129005403	95,575	1	0.8609
C3orf47	NR_026991	chr3:129019128-129048744,chr3:128994837-129005403	95,575	1	1.6625
H1FX	NM_006026	chr3:129019128-129048744,chr3:128994837-129005403	95,575	1	2.6737
MRPL24	NM_145729	chr1:156709366-156723132	96	1	0.8719
HDGF	NM_004494	chr1:156709366-156723132,chr1:156761868-156787150	96,217	1	2.2825
C1orf66	NM_001142560	chr1:156709366-156723132	96	1	0.9699
PRCC	NM_005973	chr1:156761868-156787150,chr1:156709366-156723132	96,217	1	0.9139
CRABP2	NM_001878	chr1:156709366-156723132,chr1:156626888-156638518	96,98	1	0.141
ISG20L2	NM_030980	chr1:156709366-156723132	96	1	0.8446
CADM1	NM_001098517	chr11:115041532-115082212	97	1	0.1945
BCAN	NM_021948	chr1:156626888-156638518	98	1	1.3505
HAPLN2	NM_021817	chr1:156626888-156638518	98	1	0.2248
NES	NM_006617	chr1:156626888-156638518	98	1	1.0415
PPCDC	NM_021823	chr15:75334079-75343037,chr15:75350037-75370805	99,950	1	1.4497
SCAMP5	NM_138967	chr15:75334079-75343037	99	1	0.2427
CRYAA	NM_000394	chr21:44580435-44598092	100	1	1.7777
CORO1A	NM_001193333	chr16:30193885-30213154	101	1	1.9877
LOC606724	NR_002454	chr16:30193885-30213154,chr16:29463491-29473826	101,647	1	2.7159
SLX1B	NM_178044	chr16:30193885-30213154,chr16:29463491-29473826	101,647	1	1.3928
SLX1A-SULT1A3	NR_037608	chr16:30193885-30213154,chr16:29463491-29473826	101,647	1	1.2364
SULT1A3	NM_003166	chr16:30193885-30213154,chr16:29463491-29473826	101,647	1	1.2734
SULT1A4	NM_001017389	chr16:30193885-30213154,chr16:29463491-29473826	101,647	1	1.2696
BOLA2B	NM_001039182	chr16:30193885-30213154,chr16:29463491-29473826	101,647	1	1.1595
LOC613037	NR_002555	chr16:30193885-30213154	101	1	0.1688
MIR4322	NR_036206	chr19:10328517-10342962,chr19:10352212-10363965,chr19:10303347-10317784,chr19:10379943-10384129	102,359,746,802	1	1.3344
S1PR2	NM_004230	chr19:10328517-10342962,chr19:10352212-10363965,chr19:10303347-10317784,chr19:10379943-10384129	102,359,746,802	1	2.2556
MRPL4	NM_015956	chr19:10352212-10363965,chr19:10328517-10342962,chr19:10303347-10317784,chr19:10379943-10384129	102,359,746,802	1	0.5561
ICAM1	NM_000201	chr19:10379943-10384129,chr19:10328517-10342962,chr19:10352212-10363965	102,359,802	1	0.9997
DNMT1	NM_001379	chr19:10303347-10317784,chr19:10328517-10342962,chr19:10352212-10363965	102,359,746	1	0.4319
CDC42BPG	NM_017525	chr11:64611367-64634713	103	1	0.2273
EHD1	NM_006795	chr11:64611367-64634713	103	1	1.292
MAP4K2	NM_004579	chr11:64611367-64634713	103	1	0.2177
MEN1	NM_130800	chr11:64611367-64634713	103	1	0.3599
MIR192	NR_029578	chr11:64611367-64634713	103	1	0.1964
MIR194-2	NR_029829	chr11:64611367-64634713	103	1	0.1986
ST3GAL5	NM_003896	chr2:86108062-86152419,chr2:86075355-86093890	105,298	1	0.9873
ARHGEF2	NM_001162384	chr1:155940207-155961857,chr1:155900520-155918841	106,187	1	1.5388
RXFP4	NM_181885	chr1:155900520-155918841,chr1:155940207-155961857	106,187	1	2.1767
SCARNA4	NR_003005	chr1:155940207-155961857,chr1:155900520-155918841	106,187	1	0.1673
KIAA0907	NM_014949	chr1:155900520-155918841,chr1:155940207-155961857	106,187	1	0.5055
SSR2	NM_003145	chr1:155940207-155961857	106	1	0.3706
ADM	NM_001124	chr11:10314768-10344834	107	1	2.2414
SBF2	NM_030962	chr11:10314768-10344834	107	1	0.0676
C1orf220	NR_033186	chr1:178540979-178552527	108	1	0.8402
UBE2QL1	NM_001145161	chr5:6475501-6498309,chr5:6445985-6460822	110,200	1	1.3535
SNX18	NM_001102575	chr5:53812499-53832082	112	1	1.2198
SUMO1P1	NR_002189	chr20:52530703-52559907	113	1	0.3639
TOB1	NM_005749	chr17:48940248-48945867,chr17:48979246-48997941	114,518	1	1.8026
CREB3L4	NM_130898	chr1:153929015-153951461	115	1	1.7421
CRTC2	NM_181715	chr1:153929015-153951461	115	1	1.5146
SLC39A1	NM_014437	chr1:153929015-153951461	115	1	1.7681
JTB	NM_006694	chr1:153929015-153951461	115	1	0.8769
RPS27	NM_001030	chr1:153929015-153951461	115	1	0.7465
GATAD2B	NM_020699	chr1:153929015-153951461	115	1	0.2479
DENND4B	NM_014856	chr1:153929015-153951461	115	1	0.5629
RAB13	NM_002870	chr1:153929015-153951461	115	1	1.0679
GNG7	NM_052847	chr19:2606071-2622661,chr19:2695213-2703384	116,682	1	0.6345
MIR650	NR_030755	chr22:23141909-23165950	117	1	1.5613
MLL5	NM_182931	chr7:104633489-104659306	118	1	0.4461
LOC100216545	NR_024586	chr7:104633489-104659306	118	1	2.6552
PIAS1	NM_016166	chr15:68476398-68504120	119	1	0.2191
CALML4	NM_033429	chr15:68476398-68504120,chr15:68515340-68524216	119,312	1	1.5756
CLN6	NM_017882	chr15:68476398-68504120,chr15:68515340-68524216,chr15:68568934-68575116	119,312,753	1	1.6761
CSK	NM_001127190	chr15:75063533-75085968	120	1	1.3372
