GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
MUTED-TXNDC5	NR_037616	chr6:7895054-7921561,chr6:7958740-7965291	1,236	1	0.5482
TXNDC5	NM_001145549	chr6:7895054-7921561,chr6:7958740-7965291	1,236	1	1.4114
TMEM121	NM_025268	chr14:106024774-106049819	2	1	0.1848
FLI1	NM_002017	chr11:128585733-128607300,chr11:128562561-128566061	3,1147	1	0.5313
ZBTB38	NM_001080412	chr3:141090735-141111287,chr3:141115901-141132773	4,13	1	0.8294
GPRIN3	NM_198281	chr4:90210365-90230034	5	1	0.5828
IGLL5	NM_001178126	chr22:23228637-23241257,chr22:23268548-23287346	6,32	1	1.647
CELF2	NM_001025077	chr10:11204635-11223195,chr10:11285778-11290461,chr10:11296708-11300383,chr10:11292050-11295594	7,713,1078,1117	1	0.3145
CCL4L1	NM_001001435	chr17:34522387-34539899,chr17:34624012-34641428,chr17:34515172-34520608	8,10,534	1	1.1669
CCL3L1	NM_021006	chr17:34522387-34539899,chr17:34624012-34641428,chr17:34515172-34520608	8,10,534	1	2.0721
CCL3L3	NM_001001437	chr17:34522387-34539899,chr17:34624012-34641428,chr17:34515172-34520608	8,10,534	1	2.0712
TBC1D3B	NM_001001417	chr17:34522387-34539899,chr17:34515172-34520608	8,534	1	0.2741
DUSP22	NM_020185	chr6:311744-329584,chr6:303929-308329,chr6:295638-299797,chr6:291100-294496,chr6:257074-260920	9,654,739,924,1242	1	1.3715
TBC1D3C	NM_001001418	chr17:34624012-34641428,chr17:34602951-34608709,chr17:34616588-34621993	10,399,569	1	0.197
FNDC3B	NM_001135095	chr3:171809625-171827038,chr3:171801650-171806891	11,401	1	0.3866
TXNDC11	NM_015914	chr16:11820117-11837556,chr16:11773675-11783220,chr16:11796621-11800762	12,66,995	1	0.9381
LAPTM5	NM_006762	chr1:31214618-31231144	14	1	0.9974
LOC100129196	NR_034182	chr1:31214618-31231144	14	1	0.2072
MATN1	NM_002379	chr1:31214618-31231144	14	1	0.1855
ANKRD55	NM_024669	chr5:55437016-55454217	15	1	0.3319
PCBP2	NM_001128914	chr12:53853434-53870143	16	1	0.863
AMHR2	NM_001164691	chr12:53853434-53870143	16	1	0.155
PRR13	NM_001005354	chr12:53853434-53870143	16	1	0.1694
TARBP2	NM_134323	chr12:53853434-53870143	16	1	0.3607
MAP3K12	NM_006301	chr12:53853434-53870143	16	1	0.4133
NPFF	NM_003717	chr12:53853434-53870143	16	1	0.1257
COPS7B	NM_022730	chr2:232687268-232703050	17	1	0.2112
PDE6D	NM_002601	chr2:232687268-232703050	17	1	0.1545
CCDC88C	NM_001080414	chr14:91829936-91846209,chr14:91880961-91885257	18,844	1	0.4618
RHOH	NM_004310	chr4:40191868-40207625	19	1	0.5103
REPIN1	NM_013400	chr7:150069416-150084623,chr7:150064010-150068135,chr7:150101282-150105869,chr7:150017516-150021158	20,588,753,1104	1	2.1936
ZNF775	NM_173680	chr7:150069416-150084623,chr7:150101282-150105869,chr7:150064010-150068135	20,588,753	1	1.2346
LRRC61	NM_001142928	chr7:150017516-150021158,chr7:150069416-150084623,chr7:150064010-150068135	20,753,1104	1	0.5071
C7orf29	NM_138434	chr7:150069416-150084623,chr7:150064010-150068135,chr7:150017516-150021158	20,753,1104	1	0.1375
LOC728743	NR_027237	chr7:150101282-150105869,chr7:150069416-150084623,chr7:150129553-150133780,chr7:150064010-150068135	20,588,705,753	1	1.5551
LOC285972	NR_034033	chr7:150129553-150133780,chr7:150069416-150084623,chr7:150101282-150105869	20,588,705	1	0.4956
ACTR3C	NM_001164458	chr7:150017516-150021158,chr7:150069416-150084623,chr7:150064010-150068135	20,753,1104	1	0.2145
RARRES2	NM_002889	chr7:150069416-150084623,chr7:150064010-150068135,chr7:150017516-150021158	20,753,1104	1	0.1645
CYTH1	NM_017456	chr17:76711364-76726376,chr17:76775503-76779509	21,917	1	0.6113
EDEM1	NM_014674	chr3:5226352-5241943	22	1	0.83
INPP4A	NM_004027	chr2:99094020-99108342,chr2:99060739-99069499,chr2:99075172-99083338,chr2:99116438-99123353,chr2:99086370-99092389	23,93,110,173,290	1	0.7446
RASSF5	NM_182663	chr1:206727810-206743132	24	1	0.5561
LGTN	NM_006893	chr1:206727810-206743132	24	1	0.1781
SDC1	NM_002997	chr2:20404120-20418366,chr2:20420869-20426155	25,431	1	1.3684
SEMA4A	NM_001193301	chr1:156118517-156133324	26	1	0.9581
LMNA	NM_005572	chr1:156118517-156133324	26	1	0.2371
SLC25A44	NM_014655	chr1:156118517-156133324,chr1:156194400-156199273	26,524	1	0.5147
PMF1	NM_007221	chr1:156194400-156199273,chr1:156118517-156133324	26,524	1	0.6835
CDKN1B	NM_004064	chr12:12866317-12879973	27	1	2.7619
APOLD1	NM_001130415	chr12:12866317-12879973	27	1	0.4248
MIR613	NR_030344	chr12:12866317-12879973	27	1	0.1262
GPR19	NM_006143	chr12:12866317-12879973	27	1	0.2238
C5orf56	NM_001013717	chr5:131753798-131767712,chr5:131790001-131795823,chr5:131745874-131751541	28,293,360	1	1.1159
SLC22A5	NM_003060	chr5:131753798-131767712,chr5:131745874-131751541	28,360	1	0.2083
LOC400927	NR_002821	chr22:38782147-38795584	29	1	0.5379
KCNJ4	NM_004981	chr22:38782147-38795584	29	1	0.0639
CHST15	NM_015892	chr10:125823089-125836307,chr10:125848778-125854509,chr10:125837224-125841976,chr10:125843412-125847804,chr10:125863709-125868005	30,344,657,659,687	1	0.7391
ITPKB	NM_002221	chr1:226839383-226852263,chr1:226924765-226928628	31,899	1	0.569
TNFRSF13B	NM_012452	chr17:16869394-16882822,chr17:16889799-16895335	33,348	1	0.7306
UBE2J1	NM_016021	chr6:90058550-90070965	34	1	0.7299
GABRR2	NM_002043	chr6:90006149-90010001,chr6:90058550-90070965	34,906	1	0.2809
