GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
TMEM121	NM_025268	chr14:106024774-106049819	1	1	0.1848
IGLL5	NM_001178126	chr22:23228637-23241257,chr22:23268548-23287346	2,38	1	1.647
MUTED-TXNDC5	NR_037616	chr6:7895054-7921561,chr6:7958740-7965291	3,386	1	0.5482
TXNDC5	NM_001145549	chr6:7895054-7921561,chr6:7958740-7965291	3,386	1	1.4114
DUSP22	NM_020185	chr6:311744-329584,chr6:291100-294496,chr6:303929-308329	4,155,280	1	1.3715
ZBTB38	NM_001080412	chr3:141090735-141111287,chr3:141115901-141132773	5,12	1	0.8294
FNDC3B	NM_001135095	chr3:171809625-171827038,chr3:171756952-171759228,chr3:171801650-171806891	6,415,582	1	0.3866
CCL4L1	NM_001001435	chr17:34522387-34539899,chr17:34624012-34641428	7,8	1	1.1669
CCL3L1	NM_021006	chr17:34522387-34539899,chr17:34624012-34641428	7,8	1	2.0721
CCL3L3	NM_001001437	chr17:34522387-34539899,chr17:34624012-34641428	7,8	1	2.0712
TBC1D3B	NM_001001417	chr17:34522387-34539899	7	1	0.2741
TBC1D3C	NM_001001418	chr17:34624012-34641428	8	1	0.197
CDKN1B	NM_004064	chr12:12866317-12879973	9	1	2.7619
APOLD1	NM_001130415	chr12:12866317-12879973	9	1	0.4248
MIR613	NR_030344	chr12:12866317-12879973	9	1	0.1262
GPR19	NM_006143	chr12:12866317-12879973	9	1	0.2238
CELF2	NM_001025077	chr10:11204635-11223195,chr10:11285778-11290461	10,1118	1	0.3145
FLI1	NM_002017	chr11:128585733-128607300,chr11:128562561-128566061	11,513	1	0.5313
INPP4A	NM_004027	chr2:99094020-99108342,chr2:99075172-99083338,chr2:99060739-99069499,chr2:99116438-99123353,chr2:99086370-99092389	13,115,209,362,565	1	0.7446
REPIN1	NM_013400	chr7:150069416-150084623,chr7:150064010-150068135,chr7:150101282-150105869,chr7:150017516-150021158	14,102,114,637	1	2.1936
ZNF775	NM_173680	chr7:150069416-150084623,chr7:150064010-150068135,chr7:150101282-150105869	14,102,114	1	1.2346
LRRC61	NM_001142928	chr7:150017516-150021158,chr7:150069416-150084623,chr7:150064010-150068135	14,102,637	1	0.5071
C7orf29	NM_138434	chr7:150069416-150084623,chr7:150064010-150068135,chr7:150017516-150021158	14,102,637	1	0.1375
LOC728743	NR_027237	chr7:150101282-150105869,chr7:150069416-150084623,chr7:150064010-150068135,chr7:150129553-150133780	14,102,114,844	1	1.5551
LOC285972	NR_034033	chr7:150129553-150133780,chr7:150069416-150084623,chr7:150101282-150105869	14,114,844	1	0.4956
ACTR3C	NM_001164458	chr7:150017516-150021158,chr7:150069416-150084623,chr7:150064010-150068135	14,102,637	1	0.2145
