GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
TMEM121	NM_025268	chr14:106024774-106049819	1	1	0.1848
MUTED-TXNDC5	NR_037616	chr6:7895054-7921561,chr6:7958740-7965291	2,282	1	0.5482
TXNDC5	NM_001145549	chr6:7895054-7921561,chr6:7958740-7965291	2,282	1	1.4114
IGLL5	NM_001178126	chr22:23228637-23241257,chr22:23268548-23287346	3,34	1	1.647
ZBTB38	NM_001080412	chr3:141090735-141111287,chr3:141115901-141132773	4,12	1	0.8294
DUSP22	NM_020185	chr6:311744-329584,chr6:291100-294496,chr6:303929-308329	5,380,431	1	1.3715
FLI1	NM_002017	chr11:128585733-128607300,chr11:128562561-128566061	6,807	1	0.5313
FNDC3B	NM_001135095	chr3:171809625-171827038,chr3:171801650-171806891	7,449	1	0.3866
CCL4L1	NM_001001435	chr17:34522387-34539899,chr17:34624012-34641428	8,9	1	1.1669
CCL3L1	NM_021006	chr17:34522387-34539899,chr17:34624012-34641428	8,9	1	2.0721
CCL3L3	NM_001001437	chr17:34522387-34539899,chr17:34624012-34641428	8,9	1	2.0712
TBC1D3B	NM_001001417	chr17:34522387-34539899	8	1	0.2741
TBC1D3C	NM_001001418	chr17:34624012-34641428	9	1	0.197
CELF2	NM_001025077	chr10:11204635-11223195,chr10:11285778-11290461	10,835	1	0.3145
GPRIN3	NM_198281	chr4:90210365-90230034	11	1	0.5828
CDKN1B	NM_004064	chr12:12866317-12879973	13	1	2.7619
APOLD1	NM_001130415	chr12:12866317-12879973	13	1	0.4248
MIR613	NR_030344	chr12:12866317-12879973	13	1	0.1262
GPR19	NM_006143	chr12:12866317-12879973	13	1	0.2238
REPIN1	NM_013400	chr7:150069416-150084623,chr7:150064010-150068135,chr7:150101282-150105869,chr7:150017516-150021158	14,235,243,877	1	2.1936
ZNF775	NM_173680	chr7:150069416-150084623,chr7:150101282-150105869,chr7:150064010-150068135	14,235,243	1	1.2346
LRRC61	NM_001142928	chr7:150017516-150021158,chr7:150069416-150084623,chr7:150064010-150068135	14,243,877	1	0.5071
C7orf29	NM_138434	chr7:150069416-150084623,chr7:150064010-150068135,chr7:150017516-150021158	14,243,877	1	0.1375
LOC728743	NR_027237	chr7:150101282-150105869,chr7:150069416-150084623,chr7:150064010-150068135,chr7:150129553-150133780	14,235,243,748	1	1.5551
LOC285972	NR_034033	chr7:150129553-150133780,chr7:150069416-150084623,chr7:150101282-150105869	14,235,748	1	0.4956
ACTR3C	NM_001164458	chr7:150017516-150021158,chr7:150069416-150084623,chr7:150064010-150068135	14,243,877	1	0.2145
RARRES2	NM_002889	chr7:150069416-150084623,chr7:150064010-150068135,chr7:150017516-150021158	14,243,877	1	0.1645
TXNDC11	NM_015914	chr16:11820117-11837556,chr16:11773675-11783220	15,92	1	0.9381
INPP4A	NM_004027	chr2:99094020-99108342,chr2:99075172-99083338,chr2:99060739-99069499,chr2:99116438-99123353,chr2:99086370-99092389	16,109,121,223,370	1	0.7446
LAPTM5	NM_006762	chr1:31214618-31231144	17	1	0.9974
LOC100129196	NR_034182	chr1:31214618-31231144	17	1	0.2072
MATN1	NM_002379	chr1:31214618-31231144	17	1	0.1855
SDC1	NM_002997	chr2:20404120-20418366,chr2:20420869-20426155	18,435	1	1.3684
ANKRD55	NM_024669	chr5:55437016-55454217	19	1	0.3319
CCDC88C	NM_001080414	chr14:91829936-91846209	20	1	0.4618
RASSF5	NM_182663	chr1:206727810-206743132	21	1	0.5561
LGTN	NM_006893	chr1:206727810-206743132	21	1	0.1781
CYTH1	NM_017456	chr17:76711364-76726376,chr17:76775503-76779509	22,714	1	0.6113
PCBP2	NM_001128914	chr12:53853434-53870143	23	1	0.863
AMHR2	NM_001164691	chr12:53853434-53870143	23	1	0.155
PRR13	NM_001005354	chr12:53853434-53870143	23	1	0.1694
TARBP2	NM_134323	chr12:53853434-53870143	23	1	0.3607
MAP3K12	NM_006301	chr12:53853434-53870143	23	1	0.4133
NPFF	NM_003717	chr12:53853434-53870143	23	1	0.1257
RHOH	NM_004310	chr4:40191868-40207625	24	1	0.5103
SEMA4A	NM_001193301	chr1:156118517-156133324	25	1	0.9581
