GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ENGASE	NM_001042573	chr17:77081128-77239871,chr17:77015563-77035807,chr17:77036835-77054821	1,337,551	1	0.7018
RBFOX3	NM_001082575	chr17:77081128-77239871,chr17:77349494-77456382,chr17:77241404-77271445,chr17:77458859-77478618,chr17:77272737-77288878,chr17:77308429-77327081,chr17:77527839-77546461	1,5,150,481,504,515,553	1	1.0189000000000001
ONECUT3	NM_001080488	chr19:1670401-1812371	2	1	1.6725
ATP8B3	NM_138813	chr19:1670401-1812371	2	1	1.3566
LOC100288123	NR_034114	chr19:1670401-1812371	2	1	0.0
TCF3	NM_001136139	chr19:1670401-1812371	2	1	0.0
MIR1909	NR_031730	chr19:1670401-1812371	2	1	0.19639999999999996
REXO1	NM_020695	chr19:1670401-1812371	2	1	0.043899999999999995
ATCAY	NM_033064	chr19:3783472-3909802,chr19:3924508-3953187	3,164	1	0.9675
MATK	NM_002378	chr19:3783472-3909802	3	1	0.9365999999999999
ZFR2	NM_015174	chr19:3783472-3909802	3	1	1.3239999999999998
MRPL54	NM_172251	chr19:3783472-3909802,chr19:3728203-3746764,chr19:3707768-3726514	3,378,406	1	0.0
ITGB1BP3	NM_170678	chr19:3924508-3953187,chr19:3783472-3909802	3,164	1	1.3461999999999998
APBA3	NM_004886	chr19:3783472-3909802,chr19:3728203-3746764,chr19:3707768-3726514	3,378,406	1	0.0348
RAX2	NM_032753	chr19:3783472-3909802,chr19:3728203-3746764,chr19:3707768-3726514	3,378,406	1	0.21300000000000002
FSTL3	NM_005860	chr19:681184-791716,chr19:665036-679421	4,570	1	1.2422000000000002
PALM	NM_002579	chr19:681184-791716,chr19:665036-679421	4,570	1	1.6941000000000002
C19orf21	NM_173481	chr19:681184-791716	4	1	1.4994
PRSSL1	NM_214710	chr19:681184-791716,chr19:665036-679421	4,570	1	1.3619
FGF22	NM_020637	chr19:681184-791716,chr19:665036-679421,chr19:591109-603344	4,570,681	1	0.15270000000000003
PTBP1	NM_031991	chr19:681184-791716,chr19:819366-856448	4,105	1	0.0635
MIR3187	NR_036154	chr19:681184-791716,chr19:819366-856448	4,105	1	0.10369999999999999
AZU1	NM_001700	chr19:819366-856448,chr19:681184-791716	4,105	1	1.4874
PRTN3	NM_002777	chr19:819366-856448,chr19:681184-791716	4,105	1	1.575
POLRMT	NM_005035	chr19:681184-791716,chr19:665036-679421,chr19:591109-603344	4,570,681	1	0.024400000000000005
RNF126	NM_194460	chr19:681184-791716,chr19:665036-679421	4,570	1	0.1557
LPPR3	NM_024888	chr19:819366-856448,chr19:681184-791716	4,105	1	0.5022
CASZ1	NM_001079843	chr1:10755043-10852243,chr1:10853663-10903325,chr1:10722288-10753599,chr1:10699850-10721105	6,64,145,342	1	1.1432
CACNA1H	NM_021098	chr16:1249562-1340600,chr16:1204400-1239447,chr16:1144320-1201808	7,44,124	1	1.1522000000000001
TPSAB1	NM_003294	chr16:1249562-1340600	7	1	1.276
TPSD1	NM_012217	chr16:1249562-1340600	7	1	1.3569
TPSG1	NM_012467	chr16:1249562-1340600,chr16:1204400-1239447	7,124	1	1.6099999999999999
TPSB2	NM_024164	chr16:1249562-1340600,chr16:1204400-1239447	7,124	1	1.2361
UBE2I	NM_194261	chr16:1249562-1340600	7	1	0.014399999999999996
BAIAP3	NM_001199097	chr16:1249562-1340600	7	1	0.5876
EGFL7	NM_016215	chr9:139525808-139614552,chr9:139477245-139524492	8,62	1	1.5049
MIR126	NR_029695	chr9:139525808-139614552,chr9:139477245-139524492	8,62	1	1.4544
FAM69B	NM_152421	chr9:139525808-139614552,chr9:139627256-139658861	8,148	1	0.7905
AGPAT2	NM_006412	chr9:139525808-139614552,chr9:139627256-139658861	8,148	1	1.569
LOC100128593	NR_033913	chr9:139627256-139658861,chr9:139525808-139614552	8,148	1	1.5216
SNORA43	NR_002975	chr9:139525808-139614552,chr9:139627256-139658861	8,148	1	0.1571
SNORA17	NR_002958	chr9:139525808-139614552,chr9:139627256-139658861	8,148	1	0.1502
SNHG7	NR_024542	chr9:139525808-139614552,chr9:139627256-139658861	8,148	1	0.19180000000000003
LCN10	NM_001001712	chr9:139627256-139658861,chr9:139525808-139614552	8,148	1	1.5452
LCN6	NM_198946	chr9:139627256-139658861,chr9:139525808-139614552	8,148	1	1.6043
LCN8	NM_178469	chr9:139627256-139658861,chr9:139525808-139614552	8,148	1	1.213
LCN15	NM_203347	chr9:139627256-139658861,chr9:139525808-139614552	8,148	1	0.9103
C20orf151	NM_080833	chr20:60985015-61071407	9	1	1.2689
GATA5	NM_080473	chr20:60985015-61071407	9	1	1.3858000000000001
