GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
TMEM121	NM_025268	chr14:106025464-106050942	1	1	0.1207
NEAT1	NR_028272	chr11:65183957-65196261,chr11:65237949-65241142	2,334	1	4.7943
FRMD8	NM_031904	chr11:65183957-65196261	2	1	0.5566
MIR612	NR_030343	chr11:65183957-65196261,chr11:65243694-65245812,chr11:65237949-65241142	2,247,334	1	0.5804
SLC25A45	NM_001077241	chr11:65183957-65196261	2	1	0.6437
CDKN1B	NM_004064	chr12:12866441-12879864	3	1	3.6327
APOLD1	NM_001130415	chr12:12866441-12879864	3	1	0.4206
MIR613	NR_030344	chr12:12866441-12879864	3	1	0.0669
GPR19	NM_006143	chr12:12866441-12879864	3	1	0.216
PRDM1	NM_001198	chr6:106531606-106552689	4	1	1.7515
IRF2BP2	NM_182972	chr1:234738191-234749597	5	1	3.4623
NCRNA00184	NR_033927	chr1:234738191-234749597	5	1	0.1226
ZBTB38	NM_001080412	chr3:141096910-141110520,chr3:141117738-141126158,chr3:141126883-141135819	7,18,63	1	1.0832
MUTED-TXNDC5	NR_037616	chr6:7895662-7912473,chr6:7913490-7918941,chr6:7886313-7890827	8,542,823	1	0.5128
TXNDC5	NM_001145549	chr6:7895662-7912473,chr6:7886313-7890827,chr6:7913490-7918941	8,542,823	1	1.7301
UBE2J1	NM_016021	chr6:90054387-90068457	9	1	1.4739
GABRR2	NM_002043	chr6:90054387-90068457	9	1	0.3324
UBC	NM_021009	chr12:125396202-125406513	10	1	2.8279
SCARB1	NM_001082959	chr12:125396202-125406513	10	1	0.0953
CYTIP	NM_004288	chr2:158288783-158301839,chr2:158323954-158328435	11,147	1	1.4103
FNDC3B	NM_001135095	chr3:171808032-171827045,chr3:171845828-171861330,chr3:171756968-171761700,chr3:171800035-171807444,chr3:171895779-171901446,chr3:171869689-171873739	12,33,44,124,365,913	1	0.7911
EIF2AK3	NM_004836	chr2:88917504-88928609,chr2:88895975-88904026	13,252	1	0.9554
MTDH	NM_178812	chr8:98654944-98666011	14	1	0.7367
KLF6	NR_027653	chr10:3821631-3828855	15	1	1.9009
ADAMTSL4	NM_019032	chr1:150532135-150541883,chr1:150545230-150553040	17,29	1	1.3558
MIR4257	NR_036211	chr1:150532135-150541883,chr1:150545230-150553040	17,29	1	0.2426
MCL1	NM_001197320	chr1:150545230-150553040,chr1:150532135-150541883,chr1:150581385-150587244	17,29,108	1	2.1252
ARF1	NM_001024226	chr1:228269130-228274581	19	1	1.7498
MIR3620	NR_037415	chr1:228269130-228274581,chr1:228327055-228330809	19,618	1	0.2885
C1orf35	NM_024319	chr1:228269130-228274581,chr1:228327055-228330809	19,618	1	0.4055
MRPL55	NM_181441	chr1:228269130-228274581,chr1:228327055-228330809	19,618	1	0.819
LOC100507217	NR_037600	chr15:93425105-93430199,chr15:93443056-93452179,chr15:93373889-93377449	20,43,241	1	1.9577
CHD2	NM_001042572	chr15:93443056-93452179,chr15:93425105-93430199	20,43	1	0.8315
MIR3175	NR_036136	chr15:93443056-93452179,chr15:93425105-93430199	20,43	1	2.6026
SDC1	NM_002997	chr2:20404223-20425867	21	1	1.0273
FAM46C	NM_017709	chr1:118147934-118160187,chr1:118161050-118169940,chr1:118195446-118204279,chr1:118171380-118177076	22,97,471,702	1	1.5676
MLL5	NM_182931	chr7:104649208-104656359	23	1	0.4858
LOC100216545	NR_024586	chr7:104649208-104656359	23	1	2.5332
BRD2	NM_005104	chr6:32935733-32941465	24	1	1.6012
HLA-DMB	NM_002118	chr6:32935733-32941465	24	1	0.1234
HLA-DMA	NM_006120	chr6:32935733-32941465	24	1	0.1287
HLA-DOA	NM_002119	chr6:32935733-32941465	24	1	0.0738
DENND1B	NM_144977	chr1:197740184-197748561	25	1	0.2983
ZFAND5	NM_001102420	chr9:74975815-74981278	26	1	1.517
MALAT1	NR_002819	chr11:65263476-65271000,chr11:65243694-65245812,chr11:65237949-65241142	27,247,334	1	2.1903
SCYL1	NM_001048218	chr11:65263476-65271000,chr11:65243694-65245812,chr11:65339800-65346451	27,247,714	1	0.2879
CREB3L2	NM_194071	chr7:137662320-137679576,chr7:137682747-137686968	28,706	1	0.7377
ENSA	NM_207046	chr1:150545230-150553040,chr1:150581385-150587244	29,108	1	0.8269
AFG3L1P	NR_003226	chr16:90059857-90063994	30	1	1.0907
DEF8	NM_017702	chr16:90059857-90063994	30	1	0.1573
GAS8	NR_023348	chr16:90059857-90063994	30	1	0.1768
CENPBD1	NM_145039	chr16:90059857-90063994	30	1	0.3176
DBNDD1	NM_024043	chr16:90059857-90063994	30	1	0.1334
C16orf3	NM_001214	chr16:90059857-90063994	30	1	0.0548
KLF13	NM_015995	chr15:31642536-31654737,chr15:31634969-31642024,chr15:31616891-31621096	31,382,425	1	1.2243
C5orf56	NM_001013717	chr5:131755711-131768609,chr5:131790721-131796198,chr5:131745672-131751457	32,65,218	1	1.3786
BHLHE41	NM_030762	chr12:26269280-26280080,chr12:26308443-26312252	34,1038	1	1.944
TP53INP1	NM_001135733	chr8:95954003-95963323,chr8:95998153-96001828	35,733	1	1.074
CCNE2	NM_057749	chr8:95954003-95963323	35	1	0.1616
TCF4	NM_003199	chr18:52977313-52990891,chr18:52967788-52976023	36,369	1	0.2359
TRIB1	NM_025195	chr8:126441416-126449351	37	1	1.6565
HERPUD1	NM_001010989	chr16:56964106-56975270	38	1	1.4301
