GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079115-141149704	1	1	2.0385999999999997
QPCT	NM_012413	chr2:37526039-37606605,chr2:37614960-37622829	2,711	1	2.2909
PRKD3	NM_005813	chr2:37526039-37606605	2	1	0.5837
FAM46C	NM_017709	chr1:118141784-118219442	3	1	2.279
TMEM121	NM_025268	chr14:106024588-106056510	4	1	0.2197
IGLL5	NM_001178126	chr22:23217705-23247429,chr22:23265984-23286150,chr22:23189769-23210156	5,8,251	1	5.7659
DUSP22	NM_020185	chr6:289858-338070	6	1	1.9339
MUTED-TXNDC5	NR_037616	chr6:7886838-7921261	7	1	0.786
TXNDC5	NM_001145549	chr6:7886838-7921261	7	1	2.8077
NEAT1	NR_028272	chr11:65183400-65200051,chr11:65236142-65246279	9,409	1	7.3893
FRMD8	NM_031904	chr11:65183400-65200051	9	1	0.8170999999999999
MIR612	NR_030343	chr11:65183400-65200051,chr11:65236142-65246279	9,409	1	0.2551
SLC25A45	NM_001077241	chr11:65183400-65200051	9	1	0.7149
GPRIN3	NM_198281	chr4:90205018-90230204	10	1	1.5560999999999998
INPP4A	NM_004027	chr2:99060431-99107707	11	1	0.7652
BTG2	NM_006763	chr1:203236344-203281360,chr1:203288024-203298305	12,43	1	1.7795
LOC730227	NR_034150	chr1:203236344-203281360,chr1:203288024-203298305	12,43	1	2.8171999999999997
CHIT1	NM_003465	chr1:203236344-203281360	12	1	0.0
FMOD	NM_002023	chr1:203236344-203281360,chr1:203288024-203298305	12,43	1	0.0
GNG7	NM_052847	chr19:2594364-2629109	14	1	0.5756
CCDC88C	NM_001080414	chr14:91813045-91885879	15	1	0.7287
BCL2L1	NM_001191	chr20:30271747-30312318	16	1	1.5811
COX4I2	NM_032609	chr20:30271747-30312318	16	1	0.0
TPX2	NM_012112	chr20:30271747-30312318	16	1	0.0271
TNFRSF13B	NM_012452	chr17:16863364-16895583	17	1	1.352
PRDM1	NM_001198	chr6:106531130-106556651	18	1	2.9951000000000003
CELF2	NM_001025077	chr10:11202615-11223608,chr10:11278696-11304734	19,110	1	0.4479000000000001
PRKRIP1	NM_024653	chr7:102063696-102093231	20	1	1.1052
ORAI2	NM_032831	chr7:102063696-102093231	20	1	1.7127000000000001
LRWD1	NM_152892	chr7:102063696-102093231	20	1	0.2065
ALKBH4	NM_017621	chr7:102063696-102093231	20	1	0.377
POLR2J	NM_006234	chr7:102063696-102093231	20	1	0.09380000000000002
PMVK	NM_006556	chr1:154907819-154935560,chr1:154942391-154957818	21,401	1	1.6633
PBXIP1	NM_020524	chr1:154907819-154935560,chr1:154942391-154957818,chr1:154971143-154977644	21,401,690	1	2.3592
PYGO2	NM_138300	chr1:154907819-154935560,chr1:154942391-154957818,chr1:154971143-154977644	21,401,690	1	1.8914
SHC1	NM_001130041	chr1:154907819-154935560,chr1:154942391-154957818,chr1:154971143-154977644	21,401,690	1	1.4356
CKS1B	NR_024163	chr1:154942391-154957818,chr1:154907819-154935560,chr1:154971143-154977644	21,401,690	1	1.4847000000000001
MIR4258	NR_036212	chr1:154942391-154957818,chr1:154907819-154935560,chr1:154971143-154977644	21,401,690	1	1.7947
FLAD1	NM_201398	chr1:154942391-154957818,chr1:154907819-154935560,chr1:154971143-154977644	21,401,690	1	0.1324
LENEP	NM_018655	chr1:154907819-154935560,chr1:154942391-154957818,chr1:154971143-154977644	21,401,690	1	0.0632
ZBTB7B	NM_015872	chr1:154971143-154977644,chr1:154907819-154935560,chr1:154942391-154957818	21,401,690	1	0.8358
REPIN1	NM_013400	chr7:150053120-150084853,chr7:150100840-150134155,chr7:150009546-150021515	22,51,779	1	3.5581
ZNF775	NM_173680	chr7:150053120-150084853,chr7:150100840-150134155	22,51	1	1.8583999999999998
LRRC61	NM_001142928	chr7:150009546-150021515,chr7:150053120-150084853	22,779	1	0.5649
C7orf29	NM_138434	chr7:150053120-150084853,chr7:150009546-150021515	22,779	1	0.0
LOC728743	NR_027237	chr7:150100840-150134155,chr7:150053120-150084853	22,51	1	2.6119
LOC285972	NR_034033	chr7:150100840-150134155,chr7:150053120-150084853	22,51	1	0.7433
ACTR3C	NM_001164458	chr7:150009546-150021515,chr7:150053120-150084853	22,779	1	0.12850000000000003
RARRES2	NM_002889	chr7:150053120-150084853,chr7:150009546-150021515	22,779	1	0.0
CCL1	NM_002981	chr17:32688414-32726806	23	1	1.0695
CCL8	NM_005623	chr17:32688414-32726806	23	1	0.012799999999999992
CCL13	NM_005408	chr17:32688414-32726806	23	1	0.14100000000000001
NDUFV2	NM_021074	chr18:9094887-9123273,chr18:9132830-9157685,chr18:9054294-9085040	24,54,130	1	1.8974999999999997
ITGB7	NM_000889	chr12:53587985-53604091	25	1	3.4648000000000003
ZNF740	NM_001004304	chr12:53587985-53604091	25	1	0.3238
MFSD5	NM_001170790	chr12:53587985-53604091	25	1	0.18020000000000003
CSAD	NM_015989	chr12:53587985-53604091	25	1	0.10450000000000001
RARG	NM_001042728	chr12:53587985-53604091	25	1	1.387
C1orf186	NM_001007544	chr1:206271698-206311966	26	1	1.078
AVPR1B	NM_000707	chr1:206271698-206311966	26	1	0.06740000000000002
CTSE	NM_148964	chr1:206271698-206311966	26	1	0.0237
CFLAR	NM_003879	chr2:201979788-201995039	27	1	1.506
NDUFB3	NM_002491	chr2:201979788-201995039	27	1	0.10099999999999998
FAM126B	NM_173822	chr2:201979788-201995039	27	1	0.0012000000000000066
FOXO3	NM_201559	chr6:108878301-108952013,chr6:108986894-108997136	28,427	1	0.832
CDKN1B	NM_004064	chr12:12866145-12881739	29	1	5.5364
APOLD1	NM_001130415	chr12:12866145-12881739	29	1	0.5645
MIR613	NR_030344	chr12:12866145-12881739	29	1	0.0
GPR19	NM_006143	chr12:12866145-12881739	29	1	0.2725
GAS2	NM_001143830	chr11:22676619-22703786	30	1	0.5212
FANCF	NM_022725	chr11:22676619-22703786	30	1	0.48700000000000004
IZUMO4	NM_001039846	chr19:2081521-2098400,chr19:2040986-2062756	31,469	1	1.0710000000000002
MOBKL2A	NM_130807	chr19:2081521-2098400,chr19:2040986-2062756	31,469	1	2.3098
MKNK2	NM_017572	chr19:2040986-2062756,chr19:2081521-2098400	31,469	1	0.3636
SMNDC1	NM_005871	chr10:112103850-112128980	32	1	0.12680000000000002
CHMP4B	NM_176812	chr20:32398673-32452633	33	1	1.2924
LRRC16A	NM_001173977	chr6:25402810-25415926,chr6:25365924-25390507	34,191	1	0.3386
BZRAP1	NM_004758	chr17:56404788-56431099	35	1	0.635
MIR142	NR_029683	chr17:56404788-56431099	35	1	3.0547999999999997
SUPT4H1	NM_003168	chr17:56404788-56431099	35	1	0.8729
RNF43	NM_017763	chr17:56404788-56431099	35	1	0.05610000000000001
MPO	NM_000250	chr17:56404788-56431099	35	1	0.0
PYGB	NM_002862	chr20:25261675-25301552	36	1	0.7402
ABHD12	NM_015600	chr20:25261675-25301552	36	1	0.6806000000000001
SELPLG	NM_003006	chr12:109020364-109035887,chr12:109009063-109013151	37,611	1	3.9582000000000006
TMEM119	NM_181724	chr12:109020364-109035887,chr12:108952831-108970761,chr12:109009063-109013151	37,88,611	1	0.03720000000000001
FCHSD2	NM_014824	chr11:72850932-72869979	38	1	0.048500000000000015
SEMA4A	NM_001193301	chr1:156115168-156136713	39	1	1.9360000000000002
LMNA	NM_005572	chr1:156115168-156136713	39	1	0.2421
SLC25A44	NM_014655	chr1:156115168-156136713	39	1	0.33330000000000004
PMF1	NM_007221	chr1:156115168-156136713	39	1	0.515
MAP3K15	NM_001001671	chrX:19469942-19470868	40	1	0.4203
BCL2	NM_000633	chr18:60821834-60831684	41	1	0.5521
C21orf33	NM_198155	chr21:45552590-45581226	42	1	0.8551
PWP2	NM_005049	chr21:45552590-45581226	42	1	0.0821
SLC2A11	NM_001024938	chr22:24178852-24200867	44	1	0.05740000000000001
DERL3	NM_001002862	chr22:24178852-24200867	44	1	0.9246000000000001
SMARCB1	NM_001007468	chr22:24178852-24200867	44	1	0.20900000000000002
MIF	NM_002415	chr22:24178852-24200867	44	1	0.43689999999999996
TRAM2	NM_012288	chr6:52392366-52443062	45	1	0.9113999999999999
CHST15	NM_015892	chr10:125821843-125854784,chr10:125863351-125867820	46,496	1	0.7535999999999999
RHOH	NM_004310	chr4:40191051-40209314	47	1	1.089
CCL4L1	NM_001001435	chr17:34597787-34641905,chr17:34509815-34540220	48,59	1	1.1058
CCL3L1	NM_021006	chr17:34597787-34641905,chr17:34509815-34540220	48,59	1	2.2241
CCL3L3	NM_001001437	chr17:34597787-34641905,chr17:34509815-34540220	48,59	1	2.2237
TBC1D3C	NM_001001418	chr17:34597787-34641905	48	1	0.0
MYOM2	NM_003970	chr8:2027712-2051009,chr8:1991045-2000098	50,717	1	0.7464999999999999
GIMAP8	NM_175571	chr7:150100840-150134155	51	1	0.0
PPP1R16B	NM_015568	chr20:37486724-37511328,chr20:37519286-37523352	52,642	1	0.7528
FAM83D	NM_030919	chr20:37486724-37511328,chr20:37519286-37523352	52,642	1	0.00990000000000002
TNFRSF17	NM_001192	chr16:12055945-12072062	53	1	4.6522
RUNDC2A	NM_032167	chr16:12055945-12072062	53	1	0.07979999999999998
GSPT1	NM_001130006	chr16:12055945-12072062	53	1	0.039099999999999996
ANKRD12	NM_001083625	chr18:9132830-9157685,chr18:9094887-9123273	54,130	1	0.2397
CLPTM1L	NM_030782	chr5:1311433-1320546,chr5:1335508-1346203	55,741	1	2.0195
TERT	NM_001193376	chr5:1311433-1320546,chr5:1335508-1346203	55,741	1	0.0
RASA3	NM_007368	chr13:114828913-114835103,chr13:114789302-114794559	56,453	1	0.6193
SCNN1B	NM_000336	chr16:23343229-23365498	57	1	0.9197000000000001
C6orf105	NM_032744	chr6:11713784-11735971,chr6:11826992-11838479	58,218	1	0.4401
TBC1D3B	NM_001001417	chr17:34509815-34540220	59	1	0.023799999999999988
PCBP1	NM_006196	chr2:70310224-70323466,chr2:70334941-70360787	60,184	1	4.9216
LOC400960	NR_033872	chr2:70310224-70323466,chr2:70334941-70360787	60,184	1	0.4316
LOC100133985	NR_024444	chr2:70334941-70360787,chr2:70310224-70323466	60,184	1	1.2076
CROCC	NM_014675	chr1:17221336-17241677	61	1	0.0
TXNDC11	NM_015914	chr16:11808454-11843185,chr16:11762505-11786186	63,96	1	1.5070000000000001
SNN	NM_003498	chr16:11762505-11786186,chr16:11808454-11843185	63,96	1	1.1519
ZC3H7A	NM_014153	chr16:11808454-11843185	63	1	0.192
VOPP1	NM_030796	chr7:55597317-55605495,chr7:55616047-55643228,chr7:55569105-55585893	64,120,170	1	1.2513999999999998
NAV2	NM_001111018	chr11:19449590-19466349	65	1	0.07460000000000001
HIST2H4B	NM_001034077	chr1:149802918-149834086	66	1	0.8523999999999998
HIST2H2AA4	NM_001040874	chr1:149802918-149834086,chr1:149855688-149861252	66,420	1	1.8265
HIST2H3A	NM_001005464	chr1:149802918-149834086,chr1:149855688-149861252	66,420	1	1.8322
HIST2H2BC	NR_036461	chr1:149802918-149834086,chr1:149855688-149861252	66,420	1	1.8078
FCGR1A	NM_000566	chr1:149802918-149834086	66	1	0.0847
HIST2H2AC	NM_003517	chr1:149855688-149861252,chr1:149802918-149834086	66,420	1	2.0443
BOLA1	NM_016074	chr1:149802918-149834086,chr1:149855688-149861252	66,420	1	0.2652
HIST2H2BF	NM_001161334	chr1:149802918-149834086	66	1	0.18529999999999996
HIST2H3D	NM_001123375	chr1:149802918-149834086	66	1	0.5856
HIST2H2BE	NM_003528	chr1:149855688-149861252,chr1:149802918-149834086	66,420	1	1.748
HIST2H2AB	NM_175065	chr1:149855688-149861252,chr1:149802918-149834086	66,420	1	2.0348
ARID5A	NM_212481	chr2:97190297-97220458	67	1	1.2318
NEURL3	NR_026875	chr2:97190297-97220458	67	1	0.13570000000000002
LOC400958	NR_036586	chr2:65156420-65178753,chr2:65140194-65146920,chr2:65204869-65220748	68,391,547	1	1.1797
SLC1A4	NM_001193493	chr2:65204869-65220748,chr2:65156420-65178753,chr2:65255129-65261239	68,509,547	1	0.38810000000000006
KLHL6	NM_130446	chr3:183228277-183260906	69	1	1.0525
RBM20	NM_001134363	chr10:112597069-112633197	70	1	0.13670000000000002
PDCD4	NM_145341	chr10:112597069-112633197	70	1	0.18489999999999998
LOC282997	NR_026932	chr10:112597069-112633197	70	1	1.4398
SHOC2	NM_007373	chr10:112597069-112633197	70	1	0.027900000000000008
NCRNA00081	NM_001195306	chr10:112597069-112633197	70	1	0.1763
SDC1	NM_002997	chr2:20397820-20426304	71	1	1.6587999999999998
ADAMTSL4	NM_019032	chr1:150532193-150553305	72	1	1.6425
MCL1	NM_001197320	chr1:150532193-150553305	72	1	0.7721
MIR4257	NR_036211	chr1:150532193-150553305	72	1	0.018199999999999994
ENSA	NM_207046	chr1:150532193-150553305	72	1	0.3998999999999999
LAPTM5	NM_006762	chr1:31214210-31233610	73	1	1.6294
LOC100129196	NR_034182	chr1:31214210-31233610	73	1	0.12139999999999998
MATN1	NM_002379	chr1:31214210-31233610	73	1	0.09140000000000001
MAGI2	NM_012301	chr7:78113699-78128450	75	1	0.008499999999999994
LRRC2	NM_024512	chr3:46574118-46608414	76	1	0.9033
RTP3	NM_031440	chr3:46574118-46608414	76	1	0.34340000000000004
TDGF1	NM_001174136	chr3:46574118-46608414	76	1	0.0
LOC100132146	NM_001195442	chr3:46574118-46608414	76	1	0.0
UMODL1	NM_001199527	chr21:43480420-43486906	77	1	0.8325
C21orf121	NR_027273	chr21:43480420-43486906	77	1	0.0
ZNF295	NM_020727	chr21:43480420-43486906	77	1	0.40249999999999997
C21orf128	NR_027243	chr21:43480420-43486906	77	1	0.3836
C5orf56	NM_001013717	chr5:131744956-131774347,chr5:131790462-131804301	79,262	1	1.3245
SLC22A5	NM_003060	chr5:131744956-131774347	79	1	0.03949999999999999
MIR3936	NR_037500	chr5:131744956-131774347	79	1	0.18269999999999997
IL6R	NM_181359	chr1:154374337-154394662	80	1	0.7381
SEC14L1	NM_001143998	chr17:75128683-75146224,chr17:75204068-75210068,chr17:75078939-75093191	81,265,583	1	0.9409
C17orf86	NR_027058	chr17:75078939-75093191,chr17:75128683-75146224	81,265	1	1.6492
SCARNA16	NR_003013	chr17:75078939-75093191,chr17:75128683-75146224	81,265	1	1.9144
TK2	NM_001172643	chr16:66549294-66561568,chr16:66582849-66587958	82,725	1	1.3703999999999998
CKLF	NM_181641	chr16:66582849-66587958,chr16:66549294-66561568	82,725	1	0.6754
CMTM1	NM_181271	chr16:66549294-66561568,chr16:66582849-66587958	82,725	1	0.0
FMNL1	NM_005892	chr17:43298055-43308735	83	1	1.5987
LOC100133991	NR_024434	chr17:43298055-43308735	83	1	0.0997
C17orf46	NM_152343	chr17:43298055-43308735	83	1	0.0058
LOC284632	NR_027087	chr1:24511971-24533891	84	1	0.4142
IL28RA	NM_173065	chr1:24511971-24533891	84	1	1.0038999999999998
IL22RA1	NM_021258	chr1:24511971-24533891	84	1	0.0
IRF2	NM_002199	chr4:185317560-185350078,chr4:185392080-185397313,chr4:185366644-185381058	85,350,593	1	1.3247
FNDC3B	NM_001135095	chr3:171801878-171827189	86	1	0.1685
ISCU	NM_213595	chr12:108952831-108970761	88	1	2.8641
SART3	NM_014706	chr12:108952831-108970761	88	1	0.4867
FICD	NM_007076	chr12:108952831-108970761	88	1	0.2664
TAB1	NM_006116	chr22:39823148-39846165	89	1	0.2601
MGAT3	NM_002409	chr22:39823148-39846165	89	1	0.2353
MED29	NM_017592	chr19:39880916-39904073	90	1	1.677
ZFP36	NM_003407	chr19:39880916-39904073	90	1	2.9025
PLEKHG2	NM_022835	chr19:39880916-39904073	90	1	0.38239999999999996
PAF1	NM_019088	chr19:39880916-39904073	90	1	0.2705
SAMD4B	NM_018028	chr19:39880916-39904073	90	1	0.015
SUPT5H	NM_001130825	chr19:39880916-39904073	90	1	0.1063
RPS16	NM_001020	chr19:39880916-39904073	90	1	0.3376
DUSP5	NM_004419	chr10:112256018-112272896,chr10:112214932-112226153	91,450	1	0.8985000000000001
IQSEC1	NM_001134382	chr3:13049703-13061634	92	1	0.31079999999999997
ABHD2	NM_007011	chr15:89646665-89676910	93	1	0.4354
FEM1B	NM_015322	chr15:68568582-68599491	94	1	1.3992
ITGA11	NM_001004439	chr15:68568582-68599491	94	1	0.08810000000000001
CLN6	NM_017882	chr15:68568582-68599491	94	1	0.3463
KLF13	NM_015995	chr15:31616636-31657548	95	1	0.8011999999999999
ADM	NM_001124	chr11:10314571-10345028	97	1	2.4086
SBF2	NM_030962	chr11:10314571-10345028	97	1	0.0
BRD2	NM_005104	chr6:32934768-32941772	98	1	2.0238
HLA-DMB	NM_002118	chr6:32934768-32941772	98	1	0.1324
HLA-DMA	NM_006120	chr6:32934768-32941772	98	1	0.1269
HLA-DOA	NM_002119	chr6:32934768-32941772	98	1	0.0
SMAD7	NM_005904	chr18:46439346-46480151	99	1	1.0978999999999999
XBP1	NM_001079539	chr22:29185846-29199851,chr22:29207020-29221442	101,158	1	2.9061999999999997
HSCB	NM_172002	chr22:29185846-29199851	101	1	0.23049999999999998
CCDC117	NM_173510	chr22:29185846-29199851,chr22:29207020-29221442	101,158	1	0.57
CHEK2	NM_007194	chr22:29185846-29199851	101	1	0.0242
IRF2BP2	NM_182972	chr1:234734119-234749834	102	1	2.9455
NCRNA00184	NR_033927	chr1:234734119-234749834	102	1	0.0
CCR1	NM_001295	chr3:46245628-46257535	103	1	2.3192000000000004
CCR3	NM_001837	chr3:46245628-46257535,chr3:46317808-46347316	103,245	1	0.020699999999999996
BFSP2	NM_003571	chr3:133178833-133200914	104	1	0.6248
RGS1	NM_002922	chr1:192542428-192551748,chr1:192497930-192521368	106,531	1	1.3447
SLC12A3	NM_001126108	chr16:56943356-56953187	107	1	0.8979999999999999
HERPUD1	NM_001010989	chr16:56963243-56975518,chr16:56943356-56953187	107,204	1	1.5463
CETP	NM_000078	chr16:56943356-56953187,chr16:56963243-56975518	107,204	1	0.0208
UBE2QL1	NM_001145161	chr5:6475930-6487725	108	1	0.9541
ZFP91-CNTF	NR_024091	chr11:58340157-58348018	109	1	0.7282
ZFP91	NM_053023	chr11:58340157-58348018	109	1	0.7829
LPXN	NM_004811	chr11:58340157-58348018	109	1	0.7281
CNTF	NM_000614	chr11:58340157-58348018	109	1	0.037000000000000005
CD28	NM_006139	chr2:204548117-204585712	111	1	0.9814
PDE4B	NM_002600	chr1:66736145-66751640,chr1:66795613-66803501	112,334	1	0.12580000000000002
CADM1	NM_001098517	chr11:115089774-115102523,chr11:115125344-115136890	114,558	1	0.20579999999999998
ASB9P1	NR_033769	chr15:93346133-93389263	115	1	0.0
LOC100507217	NR_037600	chr15:93346133-93389263	115	1	0.5037999999999999
ATN1	NM_001007026	chr12:7045833-7085599,chr12:7022765-7038376	116,705	1	0.8320999999999998
C12orf57	NM_138425	chr12:7045833-7085599,chr12:7022765-7038376	116,705	1	0.9491
PTPN6	NM_080548	chr12:7045833-7085599,chr12:7022765-7038376	116,705	1	1.3846
MIR200C	NR_029779	chr12:7045833-7085599,chr12:7022765-7038376	116,705	1	1.2542
MIR141	NR_029682	chr12:7045833-7085599,chr12:7022765-7038376	116,705	1	0.9791000000000001
EMG1	NM_006331	chr12:7045833-7085599,chr12:7022765-7038376	116,705	1	0.29169999999999996
PHB2	NM_007273	chr12:7045833-7085599,chr12:7022765-7038376	116,705	1	0.5141
SCARNA12	NR_003010	chr12:7045833-7085599,chr12:7022765-7038376	116,705	1	0.4642
LPCAT3	NM_005768	chr12:7045833-7085599	116	1	0.00360000000000002
LRRC23	NM_006992	chr12:7022765-7038376,chr12:7045833-7085599	116,705	1	0.3489
ENO2	NM_001975	chr12:7022765-7038376,chr12:7045833-7085599	116,705	1	0.8180000000000001
FLI1	NM_002017	chr11:128585354-128609979	117	1	0.47809999999999997
NAALADL2	NM_207015	chr3:174865664-174871850,chr3:175051771-175074655	118,153	1	0.0958
ERN1	NM_001433	chr17:62150070-62186695,chr17:62197184-62210368	119,722	1	0.6543
SNORD104	NR_004380	chr17:62150070-62186695,chr17:62197184-62210368	119,722	1	0.5958
SNORA76	NR_002995	chr17:62150070-62186695,chr17:62197184-62210368	119,722	1	0.5943
MDFIC	NM_001166346	chr7:114561536-114574119	121	1	1.7658
MEF2C	NM_001131005	chr5:88171185-88187009,chr5:88110661-88130586	122,187	1	0.4028999999999999
MALAT1	NR_002819	chr11:65263331-65278737,chr11:65236142-65246279	123,409	1	2.2685
SCYL1	NM_001048218	chr11:65263331-65278737,chr11:65236142-65246279	123,409	1	0.17579999999999996
LTBP3	NM_021070	chr11:65263331-65278737	123	1	0.2053
E2F2	NM_004091	chr1:23850189-23866831	124	1	1.1736
ASAP3	NM_017707	chr1:23850189-23866831	124	1	0.0
ID3	NM_002167	chr1:23850189-23866831	124	1	0.40449999999999997
ZNF217	NM_006526	chr20:52194699-52215748	126	1	0.6798
EPCAM	NM_002354	chr2:47526797-47551094	128	1	0.0
TEX9	NM_198524	chr15:56648155-56666319	129	1	0.4225
ST6GAL1	NM_173216	chr3:186779626-186792502,chr3:186703109-186719968	131,136	1	0.5459
GAS6	NM_000820	chr13:114556507-114568333,chr13:114581702-114594842	132,466	1	0.7626000000000001
FLJ44054	NR_024609	chr13:114581702-114594842,chr13:114556507-114568333	132,466	1	0.45110000000000006
ALOX5	NM_000698	chr10:45913578-45934050	133	1	0.5244
PLEKHO2	NM_025201	chr15:65169183-65189700	134	1	0.05729999999999999
ANKDD1A	NM_182703	chr15:65169183-65189700	134	1	0.0469
RARA	NM_000964	chr17:38465906-38484503	135	1	0.6797000000000001
CDC6	NM_001254	chr17:38465906-38484503	135	1	0.0927
GJD3	NM_152219	chr17:38465906-38484503	135	1	0.015199999999999991
POU2AF1	NM_006235	chr11:111230436-111251654,chr11:111279991-111294295	137,573	1	1.0606
MEF2D	NM_005920	chr1:156450437-156476148	139	1	0.8000999999999999
DEPDC6	NM_022783	chr8:120918272-120947737	140	1	0.28969999999999996
RPUSD2	NM_152260	chr15:40833449-40862658	141	1	0.27080000000000004
C15orf57	NM_001080791	chr15:40833449-40862658	141	1	0.9719
CASC5	NM_144508	chr15:40833449-40862658	141	1	0.02139999999999999
MRPL42P5	NR_002208	chr15:40833449-40862658	141	1	0.001799999999999996
BMF	NM_001003942	chr15:40386972-40408959,chr15:40330234-40358322	142,396	1	1.3386999999999998
BUB1B	NM_001211	chr15:40386972-40408959	142	1	0.031799999999999995
MLLT6	NM_005937	chr17:36856073-36863707	143	1	1.1429
CISD3	NM_001136498	chr17:36856073-36863707	143	1	0.072
PSMB3	NM_002795	chr17:36856073-36863707	143	1	0.33030000000000004
C17orf96	NM_001130677	chr17:36856073-36863707	143	1	0.15900000000000003
PCGF2	NM_007144	chr17:36856073-36863707	143	1	0.37949999999999995
ITPKB	NM_002221	chr1:226838419-226852593	144	1	0.5448
CASP8	NM_001228	chr2:202116037-202129014,chr2:202083712-202102096	145,643	1	0.7632
RAB8A	NM_005370	chr19:16244131-16273088,chr19:16221379-16231712,chr19:16180365-16191352	146,362,639	1	0.6599
HSH2D	NM_032855	chr19:16244131-16273088,chr19:16221379-16231712	146,639	1	1.0913
CIB3	NM_054113	chr19:16244131-16273088	146	1	0.23920000000000002
FAM32A	NM_014077	chr19:16244131-16273088	146	1	0.1133
AP1M1	NM_032493	chr19:16244131-16273088	146	1	0.0
MST1P2	NR_027504	chr1:16992069-16994738	147	1	0.8706
CROCCP2	NR_026752	chr1:16992069-16994738	147	1	0.0
BHLHE41	NM_030762	chr12:26265722-26280417,chr12:26305949-26312533	148,629	1	2.0451
RAC2	NM_002872	chr22:37610696-37628395	149	1	1.0143
C1QTNF6	NM_031910	chr22:37610696-37628395	149	1	0.0
SSTR3	NM_001051	chr22:37610696-37628395	149	1	0.2501
ESPNP	NR_026567	chr1:17065678-17075470	150	1	0.0
MST1P9	NR_002729	chr1:17065678-17075470	150	1	0.0
MLL5	NM_182931	chr7:104651617-104657223	151	1	0.31489999999999996
LOC100216545	NR_024586	chr7:104651617-104657223	151	1	2.7781
HDAC7	NM_001098416	chr12:48196282-48219001	152	1	0.7717
SLC48A1	NM_017842	chr12:48196282-48219001	152	1	0.16530000000000003
RAPGEF3	NM_001098532	chr12:48196282-48219001	152	1	0.175
FAM118B	NM_024556	chr11:126056485-126068944	154	1	0.0
RPUSD4	NM_032795	chr11:126056485-126068944	154	1	0.2237
C8orf75	NR_026765	chr8:29622103-29634721	155	1	0.3914
RNASEK	NM_001004333	chr17:6914999-6940196	157	1	2.407
C17orf49	NM_001142799	chr17:6914999-6940196	157	1	2.4482000000000004
