ENHANCER_ID	CHROM	START	STOP	GENE_LIST
12_MACS_peak_19545_lociStitched	chr3	141079120	141159727	ZBTB38,RASA2
4_MACS_peak_14985_lociStitched	chr2	99054656	99132583	INPP4A
1_MACS_peak_23316_lociStitched	chr6	7877946	7919923	TXNDC5,BMP6,MUTED-TXNDC5
6_MACS_peak_1412_lociStitched	chr1	118141804	118219329	FAM46C
5_MACS_peak_14306_lociStitched	chr2	37525831	37587954	PRKD3,QPCT
4_MACS_peak_2337_lociStitched	chr1	203254914	203298088	BTG2,FMOD,LOC730227
5_MACS_peak_1718_lociStitched	chr1	154907953	154957879	PYGO2,LENEP,ZBTB7B,DCST1,DCST2,CKS1B,MIR4258,FLAD1,PMVK,PBXIP1,SHC1
5_MACS_peak_24402_lociStitched	chr6	108878216	108974516	FOXO3
6_MACS_peak_8499_lociStitched	chr14	91812935	91885966	CCDC88C
6_MACS_peak_23203_lociStitched	chr6	290005	337869	DUSP22
5_MACS_peak_10001_lociStitched	chr16	11765828	11843263	TXNDC11,ZC3H7A,SNN
1_MACS_peak_2991_lociStitched	chr10	11202245	11224476	CELF2
3_MACS_peak_16664_lociStitched	chr20	30261853	30312155	BCL2L1,COX4I2,TPX2
3_MACS_peak_4898_lociStitched	chr11	65183309	65214535	NEAT1,FRMD8,SLC25A45,MIR612
4_MACS_peak_12306_lociStitched	chr18	9095119	9157724	ANKRD12,NDUFV2
4_MACS_peak_17689_lociStitched	chr22	23221441	23249227	IGLL5
2_MACS_peak_6342_lociStitched	chr12	53573162	53604053	ITGB7,MFSD5,RARG,ZNF740,CSAD
2_MACS_peak_17693_lociStitched	chr22	23268627	23286314	IGLL5
4_MACS_peak_21640_lociStitched	chr5	1311690	1346142	CLPTM1L,TERT
5_MACS_peak_6933_lociStitched	chr12	109009280	109036291	SELPLG,TMEM119
2_MACS_peak_12903_lociStitched	chr19	2081349	2098455	MOBKL2A,MKNK2,IZUMO4
7_MACS_peak_16641_lociStitched	chr20	25261475	25303001	PYGB,ABHD12
6_MACS_peak_11314_lociStitched	chr17	32690378	32726892	CCL1,CCL8,CCL13
2_MACS_peak_20895_lociStitched	chr4	90204562	90230288	GPRIN3
5_MACS_peak_11362_lociStitched	chr17	34597814	34641453	TBC1D3C,CCL4L1,CCL3L1,CCL3L3
