GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
MUTED-TXNDC5	NR_037616	chr6:7895871-7918601,chr6:7960827-7964678	1,42	1	0.1522
TXNDC5	NM_001145549	chr6:7895871-7918601	1	1	0.328
CCL4L1	NM_001001435	chr17:34523008-34540116,chr17:34624118-34640937	2,3	1	0.356
CCL3L1	NM_021006	chr17:34523008-34540116,chr17:34624118-34640937	2,3	1	0.7349999999999999
CCL3L3	NM_001001437	chr17:34523008-34540116,chr17:34624118-34640937	2,3	1	0.7347999999999999
TBC1D3B	NM_001001417	chr17:34523008-34540116	2	1	0.0
TBC1D3C	NM_001001418	chr17:34624118-34640937	3	1	0.0
IGLL5	NM_001178126	chr22:23235510-23240178,chr22:23270298-23279155	4,173	1	0.36160000000000003
ZBTB38	NM_001080412	chr3:141091968-141110891,chr3:141118436-141132348	5,8	1	0.1845
INPP4A	NM_004027	chr2:99095362-99107664,chr2:99071608-99087884	6,14	1	0.18989999999999999
NEAT1	NR_028272	chr11:65183676-65199315,chr11:65238835-65245595	7,328	1	0.5257000000000001
FRMD8	NM_031904	chr11:65183676-65199315	7	1	0.05209999999999998
MIR612	NR_030343	chr11:65183676-65199315,chr11:65238835-65245595	7,328	1	0.1825
SLC25A45	NM_001077241	chr11:65183676-65199315	7	1	0.03290000000000001
MDM4	NM_002393	chr1:204474949-204491681	10	1	0.17800000000000002
PIK3C2B	NM_002646	chr1:204474949-204491681	10	1	0.0
CELF2	NM_001083591	chr10:11279361-11304304,chr10:11216338-11223001	11,28	1	0.1349
TXNDC11	NM_015914	chr16:11773417-11785042	13	1	0.2472
SNN	NM_003498	chr16:11773417-11785042	13	1	0.2584
MYOM2	NM_003970	chr8:2029500-2041260	15	1	0.1312
FNDC3B	NM_001135095	chr3:171812487-171826855	16	1	0.04999999999999999
C6orf105	NM_032744	chr6:11727664-11733069,chr6:11828106-11836730	17,257	1	0.06269999999999998
VOPP1	NM_030796	chr7:55599468-55604055,chr7:55636241-55642368	18,477	1	0.20409999999999998
CFLAR	NM_003879	chr2:201980169-201992434	19	1	0.14500000000000002
NDUFB3	NM_002491	chr2:201980169-201992434	19	1	0.01849999999999999
FAM126B	NM_173822	chr2:201980169-201992434	19	1	0.011799999999999991
CCL3	NM_002983	chr17:34409305-34421115,chr17:34427647-34431941	20,273	1	0.7399000000000001
CCL18	NM_002988	chr17:34409305-34421115,chr17:34427647-34431941	20,273	1	0.0
CCL4	NM_002984	chr17:34427647-34431941,chr17:34409305-34421115	20,273	1	0.3089
ADM	NM_001124	chr11:10326062-10344972	22	1	0.39740000000000003
SBF2	NM_030962	chr11:10326062-10344972	22	1	0.0
SEMA4A	NM_001193301	chr1:156119064-156132117	23	1	0.19579999999999997
LMNA	NM_005572	chr1:156119064-156132117	23	1	0.054300000000000015
SLC25A44	NM_014655	chr1:156119064-156132117,chr1:156195190-156199014	23,415	1	0.062
DUSP22	NM_020185	chr6:318958-329583,chr6:304150-307201	24,371	1	0.21610000000000007
ANKRD55	NM_024669	chr5:55437988-55453271	25	1	0.0693
LOC723809	NR_027374	chr7:104579162-104586536,chr7:104596725-104603987	26,188	1	0.0388
HSH2D	NM_032855	chr19:16253552-16267368	27	1	0.3128
RAB8A	NM_005370	chr19:16253552-16267368	27	1	0.1342
FAM32A	NM_014077	chr19:16253552-16267368	27	1	0.0
AP1M1	NM_032493	chr19:16253552-16267368	27	1	0.0
CIB3	NM_054113	chr19:16253552-16267368	27	1	0.058599999999999985
LRRC16A	NM_001173977	chr6:25404418-25414326	29	1	0.037500000000000006
ITGB7	NM_000889	chr12:53591152-53600340	30	1	0.32669999999999993
ZNF740	NM_001004304	chr12:53591152-53600340	30	1	0.0811
MFSD5	NM_001170790	chr12:53591152-53600340	30	1	0.0
