GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
IGLL5	NM_001178126	chr22:23235510-23240178,chr22:23270298-23279155,chr22:23204983-23208812	1,397,508	1	0.36160000000000003
CCL4L1	NM_001001435	chr17:34523008-34540116,chr17:34624118-34640937	2,3	1	0.356
CCL3L1	NM_021006	chr17:34523008-34540116,chr17:34624118-34640937	2,3	1	0.7349999999999999
CCL3L3	NM_001001437	chr17:34523008-34540116,chr17:34624118-34640937	2,3	1	0.7347999999999999
TBC1D3B	NM_001001417	chr17:34523008-34540116	2	1	0.0
TBC1D3C	NM_001001418	chr17:34624118-34640937	3	1	0.0
ZBTB38	NM_001080412	chr3:141091968-141110891,chr3:141118436-141132348	4,42	1	0.1845
MUTED-TXNDC5	NR_037616	chr6:7895871-7918601,chr6:7960827-7964678	6,15	1	0.1522
TXNDC5	NM_001145549	chr6:7895871-7918601	6	1	0.328
INPP4A	NM_004027	chr2:99095362-99107664,chr2:99071608-99087884	7,16	1	0.18989999999999999
VOPP1	NM_030796	chr7:55599468-55604055,chr7:55575486-55577740,chr7:55636241-55642368	8,561,609	1	0.20409999999999998
C6orf105	NM_032744	chr6:11727664-11733069,chr6:11828106-11836730	9,403	1	0.06269999999999998
LOC723809	NR_027374	chr7:104579162-104586536,chr7:104596725-104603987	10,189	1	0.0388
MDM4	NM_002393	chr1:204474949-204491681,chr1:204532667-204535378	12,57	1	0.17800000000000002
PIK3C2B	NM_002646	chr1:204474949-204491681	12	1	0.0
FNDC3B	NM_001135095	chr3:171812487-171826855	13	1	0.04999999999999999
MYOM2	NM_003970	chr8:2029500-2041260	14	1	0.1312
PIP5K1P1	NR_027712	chr6:7960827-7964678	15	1	0.0529
TERT	NM_001193376	chr5:1312418-1317274	17	1	0.0
CLPTM1L	NM_030782	chr5:1312418-1317274	17	1	0.3457
CELF2	NM_001083591	chr10:11279361-11304304,chr10:11216338-11223001	18,26	1	0.1349
CCL3	NM_002983	chr17:34409305-34421115,chr17:34427647-34431941	19,390	1	0.7399000000000001
CCL18	NM_002988	chr17:34409305-34421115,chr17:34427647-34431941	19,390	1	0.0
CCL4	NM_002984	chr17:34427647-34431941,chr17:34409305-34421115	19,390	1	0.3089
HSH2D	NM_032855	chr19:16253552-16267368	20	1	0.3128
RAB8A	NM_005370	chr19:16253552-16267368	20	1	0.1342
FAM32A	NM_014077	chr19:16253552-16267368	20	1	0.0
AP1M1	NM_032493	chr19:16253552-16267368	20	1	0.0
CIB3	NM_054113	chr19:16253552-16267368	20	1	0.058599999999999985
ANKRD55	NM_024669	chr5:55437988-55453271	21	1	0.0693
BTN3A2	NM_001197247	chr6:26358138-26366055	23	1	0.2555
BTN2A2	NM_001197240	chr6:26358138-26366055	23	1	0.012899999999999995
BTN3A1	NM_001145008	chr6:26358138-26366055	23	1	0.006100000000000008
BCL2	NM_000633	chr18:60824226-60830243	24	1	0.07019999999999998
SMNDC1	NM_005871	chr10:112112980-112118763	25	1	0.043
NEAT1	NR_028272	chr11:65183676-65199315,chr11:65238835-65245595	28,344	1	0.5257000000000001
FRMD8	NM_031904	chr11:65183676-65199315	28	1	0.05209999999999998
MIR612	NR_030343	chr11:65183676-65199315,chr11:65238835-65245595	28,344	1	0.1825
SLC25A45	NM_001077241	chr11:65183676-65199315	28	1	0.03290000000000001
C1orf186	NM_001007544	chr1:206287248-206294501,chr1:206272488-206273878	29,651	1	0.1692
CTSE	NM_148964	chr1:206287248-206294501,chr1:206272488-206273878	29,651	1	0.0
FAM46C	NM_017709	chr1:118196703-118207743,chr1:118172089-118177019	31,389	1	0.21770000000000003
NEURL	NM_004210	chr10:105258024-105267957	32	1	0.086
CALHM2	NR_024552	chr10:105258024-105267957	32	1	0.0232
CALHM1	NM_001001412	chr10:105258024-105267957	32	1	0.03509999999999999
CALHM3	NM_001129742	chr10:105258024-105267957	32	1	0.0779
TXNDC11	NM_015914	chr16:11773417-11785042	33	1	0.2472
SNN	NM_003498	chr16:11773417-11785042	33	1	0.2584
DUSP22	NM_020185	chr6:318958-329583,chr6:304150-307201	34,346	1	0.21610000000000007
ADM	NM_001124	chr11:10326062-10344972	37	1	0.39740000000000003
SBF2	NM_030962	chr11:10326062-10344972	37	1	0.0
GNG7	NM_052847	chr19:2595093-2600157,chr19:2607510-2611842,chr19:2620229-2632090	38,71,216	1	0.10019999999999998
LRRC16A	NM_001173977	chr6:25404418-25414326	39	1	0.037500000000000006
NAALADL2	NM_207015	chr3:174866884-174869572	44	1	0.013500000000000012
CFLAR	NM_003879	chr2:201980169-201992434	45	1	0.14500000000000002
NDUFB3	NM_002491	chr2:201980169-201992434	45	1	0.01849999999999999
FAM126B	NM_173822	chr2:201980169-201992434	45	1	0.011799999999999991
HES1	NM_005524	chr3:193848368-193855752,chr3:193818426-193822448	46,106	1	0.45759999999999995
TK2	NM_001172643	chr16:66550007-66559759	47	1	0.16019999999999998
CKLF	NM_181641	chr16:66550007-66559759	47	1	0.0743
CMTM1	NM_181271	chr16:66550007-66559759	47	1	0.012899999999999995
PPP1R16B	NM_015568	chr20:37498927-37505365	48	1	0.08450000000000002
FAM83D	NM_030919	chr20:37498927-37505365	48	1	0.0
FXYD5	NM_001164605	chr19:35695712-35705934	49	1	0.0
LSR	NM_015925	chr19:35695712-35705934	49	1	0.04509999999999999
FAM187B	NM_152481	chr19:35695712-35705934	49	1	0.0
BTG2	NM_006763	chr1:203267605-203276486,chr1:203288799-203297610,chr1:203255860-203260753	50,66,180	1	0.1799
LOC730227	NR_034150	chr1:203267605-203276486,chr1:203288799-203297610,chr1:203255860-203260753	50,66,180	1	0.3322
FMOD	NM_002023	chr1:203288799-203297610,chr1:203267605-203276486	50,180	1	0.0
LPIN1	NM_145693	chr2:11883911-11895221	51	1	0.08829999999999999
MTSS1	NM_014751	chr8:125769170-125770524	52	1	0.0
ITGB7	NM_000889	chr12:53591152-53600340	53	1	0.32669999999999993
ZNF740	NM_001004304	chr12:53591152-53600340	53	1	0.0811
MFSD5	NM_001170790	chr12:53591152-53600340	53	1	0.0
CSAD	NM_015989	chr12:53591152-53600340	53	1	0.032100000000000004
RARG	NM_001042728	chr12:53591152-53600340	53	1	0.10199999999999998
GALNT2	NM_004481	chr1:230257710-230260816,chr1:230244840-230246704	54,449	1	0.0532
XBP1	NM_001079539	chr22:29187595-29198834,chr22:29214931-29219782	55,366	1	0.42850000000000005
HSCB	NM_172002	chr22:29187595-29198834	55	1	0.035699999999999996
CCDC117	NM_173510	chr22:29187595-29198834,chr22:29214931-29219782	55,366	1	0.1637
CHEK2	NM_007194	chr22:29187595-29198834	55	1	0.001899999999999999
MOBKL2A	NM_130807	chr19:2084340-2090843	56	1	0.2617
IZUMO4	NM_001039846	chr19:2084340-2090843	56	1	0.10640000000000002
MKNK2	NM_017572	chr19:2084340-2090843	56	1	0.0965
NUAK2	NM_030952	chr1:205252527-205258273	58	1	0.038000000000000006
CADM1	NM_001098517	chr11:115091959-115095788,chr11:115126747-115129314	60,414	1	0.04440000000000001
SEMA4A	NM_001193301	chr1:156119064-156132117	61	1	0.19579999999999997
LMNA	NM_005572	chr1:156119064-156132117	61	1	0.054300000000000015
SLC25A44	NM_014655	chr1:156119064-156132117,chr1:156195190-156199014	61,463	1	0.062
QPCT	NM_012413	chr2:37571544-37586086,chr2:37602575-37605167	62,181	1	0.3082
PRKD3	NM_005813	chr2:37571544-37586086	62	1	0.0645
SUPT4H1	NM_003168	chr17:56412940-56422745	63	1	0.19299999999999998
BZRAP1	NM_004758	chr17:56412940-56422745	63	1	0.032799999999999996
MIR142	NR_029683	chr17:56412940-56422745	63	1	0.2123
SCNN1B	NM_000336	chr16:23345096-23349013	64	1	0.11899999999999997
NDUFV2	NM_021074	chr18:9061115-9067690	65	1	0.18839999999999998
RARA	NM_001145301	chr17:38477137-38483389	67	1	0.156
CDC6	NM_001254	chr17:38477137-38483389	67	1	0.0
GJD3	NM_152219	chr17:38477137-38483389	67	1	0.0
RGL1	NM_015149	chr1:183809849-183815049,chr1:183879467-183882443	68,121	1	0.0474
SUB1	NM_006713	chr5:32531022-32543616	69	1	0.12160000000000001
ATP2C1	NM_001199181	chr3:130567576-130570054	72	1	0.04400000000000001
FLI1	NM_002017	chr11:128588324-128604946	73	1	0.06940000000000002
CRYBB1	NM_001887	chr22:27005567-27011854	74	1	0.2607
CRYBA4	NM_001886	chr22:27005567-27011854	74	1	0.043399999999999994
MIAT	NR_003491	chr22:27005567-27011854	74	1	0.02990000000000001
TPST2	NM_001008566	chr22:27005567-27011854	74	1	0.010899999999999993
PMVK	NM_006556	chr1:154908278-154917401,chr1:154926807-154935023	75,540	1	0.1381
PBXIP1	NM_020524	chr1:154908278-154917401,chr1:154926807-154935023	75,540	1	0.27990000000000004
CKS1B	NR_024163	chr1:154908278-154917401,chr1:154926807-154935023	75,540	1	0.14030000000000004
MIR4258	NR_036212	chr1:154908278-154917401,chr1:154926807-154935023	75,540	1	0.12430000000000002
FLAD1	NM_201398	chr1:154908278-154917401,chr1:154926807-154935023	75,540	1	0.02009999999999998
LENEP	NM_018655	chr1:154908278-154917401,chr1:154926807-154935023	75,540	1	0.0
PYGO2	NM_138300	chr1:154926807-154935023,chr1:154908278-154917401	75,540	1	0.22139999999999999
SHC1	NM_001130040	chr1:154926807-154935023,chr1:154908278-154917401	75,540	1	0.07490000000000002
MIR148A	NR_029597	chr7:26003038-26009081	76	1	0.2808
IQSEC1	NM_001134382	chr3:13050467-13059019	77	1	0.03950000000000001
RHOH	NM_004310	chr4:40197102-40208001	80	1	0.14589999999999997
PPCDC	NM_021823	chr15:75334714-75340282	81	1	0.1797
SCAMP5	NM_138967	chr15:75334714-75340282	81	1	0.0764
CCL13	NM_005408	chr17:32703815-32719053,chr17:32691621-32699102	83,108	1	0.0
CCL1	NM_002981	chr17:32703815-32719053,chr17:32691621-32699102	83,108	1	0.257
SEC14L1	NM_001143998	chr17:75135754-75144273	84	1	0.1288
RASA3	NM_007368	chr13:114829410-114834233,chr13:114913476-114915881	85,554	1	0.0731
CCDC88C	NM_001080414	chr14:91829969-91842669	86	1	0.0934
BCL2L1	NM_001191	chr20:30293053-30297642	87	1	0.2225
TPX2	NM_012112	chr20:30293053-30297642	87	1	0.0032999999999999974
C5orf56	NM_001013717	chr5:131755023-131764022,chr5:131791938-131803899	88,110	1	0.20579999999999998
SLC22A5	NM_003060	chr5:131755023-131764022	88	1	0.0
IRF2BP2	NM_182972	chr1:234741552-234749467	89	1	0.5025999999999999
NCRNA00184	NR_033927	chr1:234741552-234749467	89	1	0.0
CASP8	NM_001228	chr2:202116645-202126805	90	1	0.1202
FAM188A	NM_024948	chr10:15828699-15831252	91	1	0.07470000000000002
C18orf1	NM_181482	chr18:13610420-13614217	92	1	0.010899999999999993
GRB7	NM_005310	chr17:37909767-37914924	93	1	0.0
C17orf37	NM_032339	chr17:37909767-37914924	93	1	0.044999999999999984
ARHGAP18	NM_033515	chr6:130004414-130009101	94	1	0.067
C9orf3	NM_001193331	chr9:97622284-97624279	95	1	0.02170000000000001
ITGB5	NM_002213	chr3:124502846-124511534	96	1	0.06209999999999999
ADAMTSL4	NM_019032	chr1:150533177-150540912	97	1	0.2075
MIR4257	NR_036211	chr1:150533177-150540912	97	1	0.021900000000000003
MCL1	NM_001197320	chr1:150533177-150540912,chr1:150583351-150586812	97,227	1	0.1466
ERN1	NM_001433	chr17:62151058-62160397	98	1	0.16799999999999998
ARID5A	NM_212481	chr2:97191665-97205147	100	1	0.16540000000000002
NEURL3	NR_026875	chr2:97191665-97205147	100	1	0.0
KCNMB2	NM_181361	chr3:178231107-178240748	101	1	0.005199999999999982
RNF122	NM_024787	chr8:33411077-33413400	102	1	0.2825
C8orf41	NM_025115	chr8:33411077-33413400	102	1	0.0625
DUSP26	NM_024025	chr8:33411077-33413400	102	1	0.014000000000000012
LOC100132288	NM_001033515	chr21:9963025-9969826	104	1	0.10770000000000002
CCL8	NM_005623	chr17:32691621-32699102	108	1	0.015899999999999997
ISCU	NM_213595	chr12:108953917-108963358	109	1	0.34680000000000005
SART3	NM_014706	chr12:108953917-108963358	109	1	0.08489999999999998
FICD	NM_007076	chr12:108953917-108963358	109	1	0.023899999999999977
TMEM119	NM_181724	chr12:108953917-108963358,chr12:109024328-109030639,chr12:109010321-109012340	109,114,347	1	0.0
IRF1	NM_002198	chr5:131791938-131803899,chr5:131856098-131861750	110,334	1	0.10349999999999998
NCRUPAR	NR_028375	chr5:76032552-76035730	111	1	0.00040000000000001146
F2R	NM_001992	chr5:76032552-76035730	111	1	0.1872
CD28	NM_006139	chr2:204569545-204572916	112	1	0.1987
SELPLG	NM_003006	chr12:109024328-109030639,chr12:109010321-109012340	114,347	1	0.4574
TPD52	NM_005079	chr8:81046663-81060038	115	1	0.0756
WISP1	NM_080838	chr8:134228366-134230777,chr8:134246014-134248295	116,571	1	0.0638
SUSD4	NM_001037175	chr1:223421317-223423797	117	1	0.022199999999999998
C10orf26	NM_001083913	chr10:104531777-104542302	120	1	0.0829
OTUD5	NM_001136158	chrX:48794002-48798159	122	1	0.14709999999999998
PQBP1	NM_144495	chrX:48794002-48798159	122	1	0.059599999999999986
TIMM17B	NM_001167947	chrX:48794002-48798159	122	1	0.04659999999999999
SLC35A2	NM_005660	chrX:48794002-48798159	122	1	0.08499999999999999
PIM2	NM_006875	chrX:48794002-48798159	122	1	0.11329999999999998
KCND1	NM_004979	chrX:48794002-48798159	122	1	0.0
CABLES1	NM_001100619	chr18:20821364-20822982	123	1	0.0797
SLC12A3	NM_001126108	chr16:56944210-56951992	124	1	0.099
HERPUD1	NM_001010989	chr16:56944210-56951992	124	1	0.2469
CETP	NM_000078	chr16:56944210-56951992	124	1	0.0203
PDE4B	NM_002600	chr1:66736691-66749025	125	1	0.02460000000000001
TNFRSF13B	NM_012452	chr17:16872538-16883061,chr17:16890600-16893944	127,300	1	0.11240000000000003
GPRIN3	NM_198281	chr4:90211581-90221110	129	1	0.1124
GAB1	NM_002039	chr4:144277366-144281025	130	1	0.07049999999999998
CEACAM21	NM_001098506	chr19:42040697-42047358	131	1	0.0
RGS1	NM_002922	chr1:192544148-192550318,chr1:192507245-192514993,chr1:192573689-192579140	132,182,251	1	0.3532
TOX2	NM_032883	chr20:42696941-42699443,chr20:42578246-42584895	133,659	1	0.07550000000000001
LRGUK	NM_144648	chr7:133929283-133931966	134	1	0.0476
LAMA5	NM_005560	chr20:60911936-60915998	135	1	0.0642
ADRM1	NM_175573	chr20:60911936-60915998	135	1	0.04240000000000001
RPS21	NM_001024	chr20:60911936-60915998	135	1	0.01579999999999998
PRKCI	NM_002740	chr3:169974352-169977224	136	1	0.060100000000000015
MEF2D	NM_005920	chr1:156469880-156476042	137	1	0.1491
ADORA2A	NM_000675	chr22:24823008-24831340	138	1	0.18719999999999998
C22orf45	NR_028484	chr22:24823008-24831340	138	1	0.044899999999999995
PTPRT	NM_007050	chr20:40721126-40723335,chr20:40711106-40713048	139,285	1	0.0011000000000000038
DUSP10	NM_144728	chr1:221949312-221952404,chr1:221927099-221928274	141,665	1	0.0
ZNF608	NM_020747	chr5:123984870-123986636	143	1	0.051699999999999996
NSMCE2	NM_173685	chr8:126163040-126167566,chr8:126296445-126307814	145,150	1	0.0748
KLF6	NR_027653	chr10:3847073-3854262	146	1	0.11959999999999998
NOTCH2NL	NM_203458	chr1:145188660-145197001,chr1:145153591-145160506	147,327	1	0.03149999999999997
WNT10A	NM_025216	chr2:219757122-219762403	148	1	0.3176
WNT6	NM_006522	chr2:219757122-219762403	148	1	0.01150000000000001
IL10RA	NR_026691	chr11:117878417-117883157	149	1	0.05379999999999999
POU2AF1	NM_006235	chr11:111241517-111250922	152	1	0.1463
MACC1	NM_182762	chr7:20258847-20260939	153	1	0.10299999999999998
DGKI	NM_004717	chr7:137435396-137437024	154	1	0.0005999999999999894
MKLN1	NM_001145354	chr7:130808328-130809939,chr7:130790775-130795491	155,380	1	0.026300000000000018
FLJ43663	NR_024153	chr7:130790775-130795491,chr7:130808328-130809939	155,380	1	0.036599999999999994
ITGB8	NM_002214	chr7:20434634-20436048,chr7:20368700-20371611	156,664	1	0.0867
MED26	NM_004831	chr19:16694711-16700115	157	1	0.1336
