GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
MUTED-TXNDC5	NR_037616	chr6:7895871-7918601,chr6:7960827-7964678	1,408	1	0.1522
TXNDC5	NM_001145549	chr6:7895871-7918601	1	1	0.328
CCL4L1	NM_001001435	chr17:34624118-34640937,chr17:34523008-34540116	2,3	1	0.356
CCL3L1	NM_021006	chr17:34624118-34640937,chr17:34523008-34540116	2,3	1	0.7349999999999999
CCL3L3	NM_001001437	chr17:34624118-34640937,chr17:34523008-34540116	2,3	1	0.7347999999999999
TBC1D3C	NM_001001418	chr17:34624118-34640937	2	1	0.0
TBC1D3B	NM_001001417	chr17:34523008-34540116	3	1	0.0
ZBTB38	NM_001080412	chr3:141091968-141110891,chr3:141118436-141132348	4,7	1	0.1845
DUSP5P	NR_002834	chr1:228744058-228756393	5	1	0.06959999999999997
NEAT1	NR_028272	chr11:65183676-65199315,chr11:65238835-65245595	6,313	1	0.5257000000000001
FRMD8	NM_031904	chr11:65183676-65199315	6	1	0.05209999999999998
MIR612	NR_030343	chr11:65183676-65199315,chr11:65238835-65245595	6,313	1	0.1825
SLC25A45	NM_001077241	chr11:65183676-65199315	6	1	0.03290000000000001
INPP4A	NM_004027	chr2:99095362-99107664,chr2:99071608-99087884	8,14	1	0.18989999999999999
TXNDC11	NM_015914	chr16:11773417-11785042	9	1	0.2472
SNN	NM_003498	chr16:11773417-11785042	9	1	0.2584
MDM4	NM_002393	chr1:204474949-204491681	10	1	0.17800000000000002
PIK3C2B	NM_002646	chr1:204474949-204491681	10	1	0.0
CELF2	NM_001083591	chr10:11279361-11304304,chr10:11216338-11223001	11,34	1	0.1349
SEMA4A	NM_001193301	chr1:156119064-156132117	12	1	0.19579999999999997
LMNA	NM_005572	chr1:156119064-156132117	12	1	0.054300000000000015
SLC25A44	NM_014655	chr1:156119064-156132117,chr1:156195190-156199014	12,379	1	0.062
CFLAR	NM_003879	chr2:201980169-201992434	13	1	0.14500000000000002
NDUFB3	NM_002491	chr2:201980169-201992434	13	1	0.01849999999999999
FAM126B	NM_173822	chr2:201980169-201992434	13	1	0.011799999999999991
IGLL5	NM_001178126	chr22:23235510-23240178,chr22:23270298-23279155	15,112	1	0.36160000000000003
ADM	NM_001124	chr11:10326062-10344972	16	1	0.39740000000000003
SBF2	NM_030962	chr11:10326062-10344972	16	1	0.0
MYOM2	NM_003970	chr8:2029500-2041260	17	1	0.1312
FNDC3B	NM_001135095	chr3:171812487-171826855	18	1	0.04999999999999999
RHOH	NM_004310	chr4:40197102-40208001	19	1	0.14589999999999997
DUSP22	NM_020185	chr6:318958-329583,chr6:290446-294004,chr6:304150-307201	20,263,423	1	0.21610000000000007
ITGB7	NM_000889	chr12:53591152-53600340	21	1	0.32669999999999993
ZNF740	NM_001004304	chr12:53591152-53600340	21	1	0.0811
MFSD5	NM_001170790	chr12:53591152-53600340	21	1	0.0
CSAD	NM_015989	chr12:53591152-53600340	21	1	0.032100000000000004
RARG	NM_001042728	chr12:53591152-53600340	21	1	0.10199999999999998
SEC14L1	NM_001143998	chr17:75135754-75144273,chr17:75205324-75209263,chr17:75102413-75106675	22,245,386	1	0.1288
LPIN1	NM_145693	chr2:11883911-11895221	23	1	0.08829999999999999
BTG2	NM_006763	chr1:203267605-203276486,chr1:203288799-203297610,chr1:203255860-203260753	24,75,153	1	0.1799
LOC730227	NR_034150	chr1:203267605-203276486,chr1:203288799-203297610,chr1:203255860-203260753	24,75,153	1	0.3322
FMOD	NM_002023	chr1:203288799-203297610,chr1:203267605-203276486	24,75	1	0.0
ISCU	NM_213595	chr12:108953917-108963358	25	1	0.34680000000000005
SART3	NM_014706	chr12:108953917-108963358	25	1	0.08489999999999998
FICD	NM_007076	chr12:108953917-108963358	25	1	0.023899999999999977
TMEM119	NM_181724	chr12:108953917-108963358,chr12:109024328-109030639	25,56	1	0.0
C5orf56	NM_001013717	chr5:131791938-131803899,chr5:131755023-131764022	26,43	1	0.20579999999999998
IRF1	NM_002198	chr5:131791938-131803899	26	1	0.10349999999999998
LRRC16A	NM_001173977	chr6:25404418-25414326	27	1	0.037500000000000006
CCL3	NM_002983	chr17:34409305-34421115,chr17:34427647-34431941	28,216	1	0.7399000000000001
CCL18	NM_002988	chr17:34409305-34421115,chr17:34427647-34431941	28,216	1	0.0
CCL4	NM_002984	chr17:34427647-34431941,chr17:34409305-34421115	28,216	1	0.3089
IRF2BP2	NM_182972	chr1:234741552-234749467	29	1	0.5025999999999999
NCRNA00184	NR_033927	chr1:234741552-234749467	29	1	0.0
XBP1	NM_001079539	chr22:29187595-29198834	31	1	0.42850000000000005
HSCB	NM_172002	chr22:29187595-29198834	31	1	0.035699999999999996
CCDC117	NM_173510	chr22:29187595-29198834	31	1	0.1637
CHEK2	NM_007194	chr22:29187595-29198834	31	1	0.001899999999999999
LOC100132288	NM_001033515	chr21:9963025-9969826	32	1	0.10770000000000002
