GNE781_6	JQ1_24	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	29.6632250485867	28.2556929539069	-0.0701338883247329	0.354007482007024
LOC100133331	0.863692899513721	1.11791030253333	0.372214101416814	0.380466860327805
LOC100288069	6.01168318705064	8.10988662173871	0.431912763452873	0.0504733031369265
LINC00115	1.92598752037513	3.17381994543858	0.720621929569881	0.0846683504451246
LINC01128	6.44196085224119	6.36937737228349	-0.016347542338441	0.737324988566575
NOC2L	112.670088086812	89.3219632755705	-0.335017689640295	0.0351282410518495
KLHL17	10.0921369342699	9.03674074657857	-0.159357247448226	0.244763887071886
PLEKHN1	3.12625802114239	11.3322411558066	1.85792444933988	0.000151730742840613
ISG15	21.5656686281413	7.52438869699546	-1.5190901634479	0.000229132472783615
AGRN	0.437301102455969	0.644148525380666	0.558766392450929	0.123401480432489
C1orf159	14.9028012840867	6.50105429585425	-1.1968379315096	0.00014973562927262
SDF4	203.709203546846	186.028668226772	-0.130986195342486	0.195161429493697
B3GALT6	21.6620844898997	12.6584218849611	-0.775074520300718	0.00659282195362337
UBE2J2	72.456655576884	69.0821932913041	-0.0688043282969008	0.295724726824533
SCNN1D	0.34263090306186	0.523064131944009	0.610332564610228	0.0259456675522297
ACAP3	23.0872002364044	31.725801314456	0.458563373982723	0.013784093951867
PUSL1	49.410628753903	24.3333395900018	-1.02188708008121	0.00469344917376711
CPSF3L	69.7979814227207	70.5121071456881	0.0146856800653975	0.66441467771931
CPTP	49.1382111300847	35.73909112058	-0.459342391813567	0.00572315800542532
TAS1R3	0.157572863793187	0.733709927246248	2.21919070092668	0.10549171871164
DVL1	28.3212438023344	17.2438528785349	-0.715802467715281	0.000649598938943595
AURKAIP1	256.094166531615	182.582277441944	-0.488127655456048	0.0866720144540067
CCNL2	61.7323766473914	147.897899208794	1.26050231990572	0.000250459955342212
LOC148413	66.2001287942006	115.415537821715	0.8019315309884	0.000450301610430693
MRPL20	249.929939430791	210.810230027509	-0.245578855475898	0.041217230601689
ATAD3C	19.7396195479791	17.732006396558	-0.154738396198794	0.0521574570427911
ATAD3B	29.3080627416368	27.3946139547173	-0.097405335954006	0.249547980561762
ATAD3A	53.1155986678813	28.0107813776149	-0.923153376390174	0.000956829184609251
SSU72	180.552332281145	216.233151091767	0.260170665799176	0.107723813593934
MIB2	7.88087472041947	18.3406724214598	1.21861886076927	8.3598316153508e-05
CDK11B	38.7153179470772	33.2388297031761	-0.220034902693527	0.000166570594837342
SLC35E2B	32.5027922422792	77.5498410605544	1.25456016226802	0.00388440428664254
CDK11A	12.7968025692641	17.9440571911297	0.487722742659295	0.00271716301445087
SLC35E2	7.25037198887384	20.4582972071053	1.49655914982207	0.00636395077031767
NADK	49.9084588543618	63.2561635779675	0.341921705619182	0.00938877810028705
GNB1	183.222315209995	181.81479678408	-0.0111256080531089	0.724748183264889
TMEM52	3.80899068750471	1.90734750566194	-0.997841043939521	0.0221984669875424
FAAP20	7.85857426431637	5.59848457539338	-0.489231231991929	0.101570990517691
SKI	15.552268174166	19.9027401397986	0.355842068405539	0.00320468652665299
MORN1	0.949995320930969	1.38286468294394	0.541667678995116	0.0191874131669034
RER1	97.9600482510566	110.622879357784	0.175384409349238	0.0128308390466122
PEX10	28.9953001741702	15.0111685395849	-0.949782786402912	0.000382316764623084
PANK4	27.3611463087469	23.1722336922923	-0.239731554116867	0.0178671626368071
LOC115110	4.4605275644038	14.6454520649588	1.71516646729352	0.000491515258714836
TNFRSF14	29.6835324749413	33.371492262177	0.168953411062133	0.258431275111845
FAM213B	12.5519257765044	6.54046965342652	-0.940442585750683	0.00168963309738633
TPRG1L	97.7735777475337	138.364388607374	0.500956128372154	0.000804042275307616
WRAP73	49.3334746851147	29.3746764725981	-0.747993941498819	0.000400555862459476
TP73	14.1675817045837	1.50936952257414	-3.23057556890497	6.21754349391319e-05
TP73-AS1	1.96721225652394	1.9613761066072	-0.00428642044334799	0.960634113376498
LRRC47	61.2570703861275	76.7521330256104	0.325330473284603	0.0844203606109102
