CCS1477_24	JQ1_24	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	46.6977599742253	28.2556929539069	-0.724811776693223	0.0740838373406423
LOC100133331	1.69717626185746	1.11791030253333	-0.602331969436499	0.112894047903367
LOC100288069	11.5533437375275	8.10988662173871	-0.510556802519889	0.155172716205451
LINC00115	4.42433791803569	3.17381994543858	-0.479241293925705	0.212539048320226
LINC01128	6.02492430947761	6.36937737228349	0.0802092341367833	0.376040474322523
NOC2L	110.40494430384	89.3219632755705	-0.305717915570939	0.0305289283926261
KLHL17	18.4696234812167	9.03674074657857	-1.03128001687846	0.0766993382240076
PLEKHN1	15.4510627048316	11.3322411558066	-0.447272859875273	0.083060859060549
ISG15	8.31509805423806	7.52438869699546	-0.144158898390353	0.448289789969516
AGRN	1.41091473445716	0.644148525380666	-1.13116552136636	0.00268931878135626
C1orf159	17.1695267147884	6.50105429585425	-1.40110466290013	0.0212286707971612
SDF4	226.596366258197	186.028668226772	-0.284599758867759	0.0278213791114429
B3GALT6	27.0450552458265	12.6584218849611	-1.09526728816182	0.000653347893701848
UBE2J2	84.4983408826182	69.0821932913041	-0.29060912675008	0.0115865996384053
SCNN1D	0.962693971554577	0.523064131944009	-0.88008941259139	0.0480497174429316
ACAP3	36.2716818982646	31.725801314456	-0.193187040449803	0.234120040265329
PUSL1	30.0261333098001	24.3333395900018	-0.30328436598269	0.12623385130041
CPSF3L	89.9871482890059	70.5121071456881	-0.351847980556118	0.0421679467577987
CPTP	48.0951233777762	35.73909112058	-0.428387673106621	0.0230911802875328
TAS1R3	0.611438380288314	0.733709927246248	0.263002691506963	0.620669765899923
DVL1	30.4253017039442	17.2438528785349	-0.819189410223618	0.0311434530107891
AURKAIP1	181.414267683097	182.582277441944	0.00925881134313451	0.965943938397792
CCNL2	141.218836891888	147.897899208794	0.0666690204736571	0.713454318930641
LOC148413	105.471096610328	115.415537821715	0.129989764230142	0.0415356796323564
MRPL20	225.064867574699	210.810230027509	-0.0943959923505032	0.296895577512608
ATAD3C	19.7475284328205	17.732006396558	-0.155316311276265	0.044421567980622
ATAD3B	33.5988043394307	27.3946139547173	-0.294517620282884	0.185697852474753
ATAD3A	31.890855382493	28.0107813776149	-0.187160565524872	0.143393706426108
SSU72	247.845076087342	216.233151091767	-0.196850875028359	0.127599654577959
MIB2	20.8614942119364	18.3406724214598	-0.185795961878165	0.290591684468741
CDK11B	41.523697665948	33.2388297031761	-0.321065333189022	0.0269490444557423
SLC35E2B	85.1560354871403	77.5498410605544	-0.134984960997187	0.304497859376153
CDK11A	20.4653142889253	17.9440571911297	-0.189674698948796	0.133846564087445
SLC35E2	22.5972639511426	20.4582972071053	-0.143462032348524	0.444216063530838
NADK	71.2509036718467	63.2561635779675	-0.171702251393314	0.162795517249688
GNB1	262.078154025828	181.81479678408	-0.527527484003364	0.00106703793558801
TMEM52	1.66543336674516	1.90734750566194	0.195670083186773	0.623968168057371
FAAP20	9.11189597194865	5.59848457539338	-0.702714911867335	0.0334363042982952
SKI	24.5111635783979	19.9027401397986	-0.300471902872369	0.0929714166472789
MORN1	2.51235218234931	1.38286468294394	-0.861378724091378	0.0115138631546257
RER1	118.088525035367	110.622879357784	-0.0942189821955921	0.0850302183321153
PEX10	33.159523228857	15.0111685395849	-1.14338697629913	0.00112376949384947
PANK4	30.04929573652	23.1722336922923	-0.37493405918366	0.0402541550725816
LOC115110	19.6314031450644	14.6454520649588	-0.4227105664753	0.0421798327168715
TNFRSF14	39.9960945519576	33.371492262177	-0.261242933371911	0.117405273279715
FAM213B	11.0565027241981	6.54046965342652	-0.75742897913649	0.030193653713179
TPRG1L	117.817682003203	138.364388607374	0.231916604415989	0.00380212454742655
WRAP73	36.9212715151078	29.3746764725981	-0.329879275985078	0.119803721114623
TP73	2.93383942258521	1.50936952257414	-0.958843861859807	0.000997756653332989
TP73-AS1	3.89890023429065	1.9613761066072	-0.99120103108465	0.0285138418040257
LRRC47	83.8818666186079	76.7521330256104	-0.128152120894917	0.303965872049441
CEP104	40.6263537622907	35.9293071885031	-0.177254771046544	0.1353917424226
DFFB	5.67395544000008	2.11811083360446	-1.4215767378785	0.0294134095220495
C1orf174	25.8038979221836	18.076324120809	-0.513487683946491	0.0081959448691043
LINC01134	5.09451702746992	4.68565022261065	-0.12069611889007	0.645452430819511
NPHP4	15.0601210589322	10.2885204742721	-0.549697834498469	0.0201376282697414
KCNAB2	73.8574314280395	75.1559808634797	0.0251448272475462	0.60517907113823
RPL22	397.774727356494	415.016459690119	0.0612169379979928	0.0531207426995618
RNF207	7.89677138229456	3.61713747123539	-1.12641449438971	0.0636215327751712
ICMT	50.6833581241027	38.934141454225	-0.380476302785138	0.000127953029182303
LINC00337	0.73050076073177	0.635633053861873	-0.20069162650927	0.627453944871113
GPR153	0.894931108850882	0.591413826089756	-0.597608657811618	0.177247292470873
ACOT7	24.6788673115498	15.7577837312998	-0.647211540661919	0.00111169812199262
PLEKHG5	0.614912093140292	0.132190977857231	-2.21775646470822	0.014119542411493
NOL9	17.4407438511963	13.165922745584	-0.405652935145589	0.0238894423103309
ZBTB48	29.4796765137174	25.5474048857121	-0.206543944402856	0.218175911715902
KLHL21	32.5404096664188	43.7571279310311	0.427285633758514	0.00307190845284681
PHF13	14.7700058745367	11.2749785623183	-0.389545709497096	0.0819247576358678
THAP3	16.6554585021639	14.9965407960615	-0.15136531273411	0.252387906621017
DNAJC11	53.1740360916134	37.8180677134612	-0.49164632435413	0.0271152403010902
CAMTA1	6.06031267072554	5.65193258219803	-0.10064797191267	0.149976290704523
VAMP3	57.581716814411	47.1887522916682	-0.287167777915274	0.011437603716663
PER3	0.228958991629419	0.058876529008158	-1.95932469660071	0.00166866448790151
PARK7	469.734903499072	386.70248487247	-0.280622761644939	0.0258320705675977
ERRFI1	1.59918116915733	1.19666491183855	-0.418314161410023	0.085096909638159
RERE	15.7083267151575	12.9225978630385	-0.281633381951368	0.0939049713066814
ENO1	432.45651778596	317.696857789356	-0.44490426034368	0.000302967198941492
H6PD	10.2346271502169	6.07850961223043	-0.75166900739333	0.0136116423853825
SLC25A33	14.2170631724802	12.3955378883642	-0.197802600656642	0.112532965078799
TMEM201	6.25283815611202	5.11981269938681	-0.288420143697347	0.0603442221202677
PIK3CD	3.03507589211629	1.47233411317929	-1.04362749573797	0.00125977818428449
CLSTN1	105.526361555302	85.0051829572257	-0.311980730401103	0.00572432516400858
CTNNBIP1	28.5604808812391	25.378924062809	-0.170389363103701	0.0959811798446962
LZIC	32.8471252410419	20.4138030851025	-0.686222131301465	0.00305433266527316
NMNAT1	12.823864116362	9.7131673852078	-0.400817315021409	0.00129345843719601
UBE4B	45.6499871415682	43.4892461533466	-0.0699557526311452	0.204533868996843
KIF1B	20.1927051093482	22.08502603203	0.12923433910977	0.00705438890430335
RNU6-2	1.8047834742188	1.82943593063349	0.0195731287461288	0.968280301567272
PGD	133.365131310125	126.393145281942	-0.0774632956186836	0.00757696817628567
APITD1	4.19402432343149	3.17557916840787	-0.401315490976866	0.0181780631082752
DFFA	33.1585784644636	26.8012510492719	-0.307081813160028	0.0266691718479012
PEX14	24.0015816491466	14.6887007106041	-0.708422691347308	0.000593392023036297
TARDBP	155.916483029928	125.207957065209	-0.316447203954651	0.00147037863082294
SRM	81.1105324139567	60.8789255251652	-0.4139463679126	0.0250373853505769
EXOSC10	89.4285634834094	44.9465853238791	-0.992524186149975	0.000941625403806367
MTOR	37.7785135406626	28.5881500830671	-0.402148670256633	0.00478412717899152
UBIAD1	22.0081084196942	19.0414594175994	-0.20889109490415	0.0950161038168559
PTCHD2	0.952559593621705	1.33693159605246	0.489044394192044	0.0776844234768221
FBXO2	8.9443394066391	6.00093998718785	-0.57578643232893	0.0090246945610845
FBXO44	21.2660071546774	10.3852045154079	-1.03401955498994	0.0233157386927361
FBXO6	14.2932806547373	8.1764141557264	-0.805796908626703	0.00773705981280915
MAD2L2	46.413496468154	31.1776499338533	-0.574032197509175	0.000439961272808657
AGTRAP	69.60888541738	45.8977247016207	-0.600848838238583	7.85068006605845e-05
C1orf167	0.592184176356679	0.239998898419554	-1.30301815707853	0.0121000094478954
MTHFR	32.3722120530041	36.4433709183391	0.170900459972515	0.118025178125378
CLCN6	11.6086965886032	8.24524703670585	-0.493571372960475	0.0488521191757179
NPPA-AS1	2.3869852166348	1.52871506027628	-0.642870105927901	0.0727406722508225
KIAA2013	126.945860078139	122.492835358842	-0.0515159789491942	0.496384684593835
PLOD1	55.6575143051586	34.2772915981304	-0.699323358387131	0.00374367603539117
MFN2	60.9478940915122	45.4364681583526	-0.423725676383126	0.00164554662703283
MIIP	29.2266115687482	20.9769439794622	-0.478478063237591	0.00832140352519444
TNFRSF1B	2.57809995447169	3.89567757434061	0.595566078810965	0.012671794985515
VPS13D	12.2081269841313	7.23281242913052	-0.755213230327877	0.000347027294738949
DHRS3	0.290294866461478	0.0583721244658869	-2.31416757826822	0.0511201873819812
PRDM2	22.3073604832332	21.395055019704	-0.0602424278845797	0.71885695418689
KAZN	1.9392739647641	2.18156789377243	0.169848743319863	0.139299806365786
TMEM51	0.943043501543864	0.238909594141479	-1.9808595315815	0.00327652333097477
EFHD2	21.7826571855907	16.2563390930803	-0.422177552909959	0.0686881103692501
CASP9	16.3047289066116	15.6545473654452	-0.0587086589778382	0.281598044027281
DNAJC16	27.0458261820674	24.9061028727542	-0.118906672145675	0.27193136289922
AGMAT	3.10454852982892	4.66822223935785	0.588489760985594	0.010519635119586
DDI2	9.1986443982404	9.96078826834305	0.114838650324748	0.132131907723512
RSC1A1	9.71493277917165	10.3639998954275	0.0933049875995423	0.686040719846436
PLEKHM2	74.6514010995234	69.809344813828	-0.0967491666180526	0.314016012407582
SLC25A34	1.44642280457108	0.965264106785078	-0.583493690243452	0.0424739960659611
UQCRHL	20.366612006426	22.643790328264	0.15290946270001	0.308832019592404
FLJ37453	3.69880468671954	3.8799017289955	0.0689609901967607	0.57123693738243
SPEN	30.7679047836306	25.3976327744189	-0.276732168494304	0.0555133847953035
ZBTB17	26.7819605952676	19.1957124868711	-0.480477468534008	0.0180014107223779
ARHGEF19	2.87069270225635	2.01997856327868	-0.507058920614406	0.0341708889516563
RSG1	7.28613387827435	6.11987272170227	-0.251651855245219	0.0304335721931828
FBXO42	20.3298679572184	18.3488241912194	-0.147913228023967	0.0427559751461575
SZRD1	135.768030105789	112.907510749896	-0.266002342642375	0.0307213037466102
NECAP2	168.328724951949	177.977298988503	0.0804118464884322	0.0930712418467655
CROCCP3	4.62218186966065	2.38796787788942	-0.952790596750456	0.012282076807373
NBPF1	18.1079254044629	12.767330705378	-0.504164339471707	0.0273457213855502
CROCCP2	151.928622631467	100.895775664727	-0.590527919834275	0.0480260856035422
MST1P2	10.7772492137666	2.96333056564536	-1.86269751544048	0.0230721180562758
MST1L	2.53301375580655	0.730042448377577	-1.79480265461921	0.0187061638805121
CROCC	23.981584707624	15.5635531415243	-0.623755531893783	0.022812007189644
ATP13A2	40.439573957025	24.805346024493	-0.705116715718083	0.00218091266555002
SDHB	132.554481571602	130.628840304335	-0.0211119964867472	0.804767805116411
RCC2	83.6399191145718	76.4325278348803	-0.130004921690807	0.149717724956372
ALDH4A1	15.6223562392503	13.6687191951998	-0.192734000210941	0.0189578215618295
IFFO2	18.6647724737838	17.4065233548822	-0.100689843142757	0.212810590109339
UBR4	49.6071752404547	50.9371430048711	0.0381692342563532	0.529903112796056
EMC1	35.8059516749108	29.8709690362615	-0.26145537208063	0.0064584729863156
MRTO4	35.9474596411511	20.4644248676356	-0.812771699102233	0.000658361908173678
AKR7A3	1.16893751007551	0.898829047602517	-0.379079153083377	0.541185482190928
LOC100506730	4.62619719562479	3.13882506570368	-0.559602137114754	0.0436827412322606
AKR7A2	44.6041468751196	39.2401411430968	-0.184847613826272	0.185378947412526
