CCS1477_0	JQ1_24	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	35.2881986478804	28.2556929539069	-0.320644216077474	0.0520643097961168
LOC100133331	0.731086563764384	1.11791030253333	0.612690293048501	0.228365011486396
LOC100288069	6.35170462560157	8.10988662173871	0.352537921194454	0.253308232315414
LINC00115	2.93897376046328	3.17381994543858	0.110907806218268	0.664595508063331
LINC01128	5.06886577633135	6.36937737228349	0.329489389320297	0.00686822392156575
NOC2L	102.067565807618	89.3219632755705	-0.192437624549188	0.111147072261744
KLHL17	10.5675784091031	9.03674074657857	-0.225770377695859	0.154579613596863
PLEKHN1	4.49454773621316	11.3322411558066	1.33418535144063	0.000247276238661371
ISG15	13.2211808765026	7.52438869699546	-0.813204756778672	0.0278942906795104
AGRN	0.403236680424605	0.644148525380666	0.675766498413087	0.0921133366606865
C1orf159	20.4613721284083	6.50105429585425	-1.65415728617297	0.00279193315471471
SDF4	204.856571528676	186.028668226772	-0.139089206166923	0.168463864937687
B3GALT6	22.1748160819421	12.6584218849611	-0.808824582481269	0.00256375240158887
UBE2J2	66.3676240075756	69.0821932913041	0.0578342617461089	0.341611256140826
SCNN1D	0.339641359594991	0.523064131944009	0.622975690744225	0.143532751048801
ACAP3	27.4547251364211	31.725801314456	0.208602135616254	0.0733132746081473
PUSL1	43.7000916480426	24.3333395900018	-0.844701971133982	0.00977089336871175
CPSF3L	75.1947511591423	70.5121071456881	-0.0927609666035767	0.0397085732890599
CPTP	45.7391216552149	35.73909112058	-0.355925715699328	0.0149586221408931
TAS1R3	0.655345834010818	0.733709927246248	0.16295336983498	0.742084253227472
DVL1	33.5262203661701	17.2438528785349	-0.959207688824821	0.0040699812081068
AURKAIP1	235.03149246414	182.582277441944	-0.364307344829846	0.149380912445116
CCNL2	75.7080937718285	147.897899208794	0.966082111403495	0.00239819398175828
LOC148413	78.2692732648801	115.415537821715	0.560319505402533	0.000707120637674945
MRPL20	218.858980268412	210.810230027509	-0.0540567035561811	0.529615620501231
ATAD3C	28.0209013051513	17.732006396558	-0.660147573416486	0.000832662029167709
ATAD3B	40.0111845596424	27.3946139547173	-0.546511068022493	0.000866286648755034
ATAD3A	54.8054821550767	28.0107813776149	-0.968337983386233	0.000113989639570808
SSU72	240.98841030195	216.233151091767	-0.156376043343789	0.197254967383895
MIB2	11.4270772748659	18.3406724214598	0.682590083326037	0.00211072058332445
CDK11B	28.8413792767981	33.2388297031761	0.204729427539872	0.000323362780842216
SLC35E2B	47.7356840062972	77.5498410605544	0.700055692546116	0.00198079619525984
CDK11A	11.6355032758376	17.9440571911297	0.624972510035381	0.00414503081495822
SLC35E2	10.1828514958353	20.4582972071053	1.00654445639065	0.00740628122287001
NADK	60.9495774793264	63.2561635779675	0.0535898408332702	0.31167045650607
GNB1	190.596082851866	181.81479678408	-0.0680488527975382	0.0599146401593706
TMEM52	2.16665193566843	1.90734750566194	-0.183899691854058	0.66690073460178
FAAP20	8.06598548346643	5.59848457539338	-0.526814444882047	0.0866943622374587
SKI	12.1835984592138	19.9027401397986	0.708026769542696	0.000353877736593858
MORN1	0.871679366228481	1.38286468294394	0.665790527140261	0.0208302488627992
RER1	97.7384839228083	110.622879357784	0.178651167567893	0.0110900595687082
PEX10	24.6881226225141	15.0111685395849	-0.7177808452459	0.00366384664889537
PANK4	24.5482059423437	23.1722336922923	-0.0832204720501609	0.320349968879152
LOC115110	16.9114640613602	14.6454520649588	-0.207548836382435	0.133454889076939
TNFRSF14	50.2941722672605	33.371492262177	-0.591775039936102	0.00867239902220806
FAM213B	9.37379520893334	6.54046965342652	-0.519239040861584	0.00616661945815151
TPRG1L	64.5372670959616	138.364388607374	1.10026828692557	0.000249047160546705
WRAP73	41.4981762371475	29.3746764725981	-0.498474972074704	0.000128470172037839
TP73	8.7408921179451	1.50936952257414	-2.5338344839189	0.00436302658380799
TP73-AS1	1.69131922672586	1.9613761066072	0.213717222405047	0.165244718489042
LRRC47	64.1153522706718	76.7521330256104	0.259536996959092	0.118161280897683
CEP104	27.424472841878	35.9293071885031	0.389697227502318	0.00226043509389622
DFFB	8.46230715224664	2.11811083360446	-1.99827296876801	3.47617761892849e-07
C1orf174	33.6343488354207	18.076324120809	-0.895833996851196	0.000237015598504972
LINC01134	2.54424311655145	4.68565022261065	0.881012728278204	0.044896253061813
NPHP4	8.77582401701229	10.2885204742721	0.229429031932895	0.0691221691462497
KCNAB2	73.1915086381132	75.1559808634797	0.0382116344452854	0.184731951969555
RPL22	555.014911249244	415.016459690119	-0.419357976639784	0.00623978939610777
RNF207	2.31723958625481	3.61713747123539	0.642441213006713	0.0350667813319567
ICMT	50.9900940247988	38.934141454225	-0.389181184856237	0.000154484918417861
LINC00337	0.50266373376169	0.635633053861873	0.338600543852157	0.450989169949949
GPR153	0.555625745296253	0.591413826089756	0.0900545220968353	0.72654244041935
ACOT7	45.6374767012545	15.7577837312998	-1.534154387313	1.52970138278209e-05
PLEKHG5	0.714126710684417	0.132190977857231	-2.43355636569237	0.00655261685378442
NOL9	13.6029403564003	13.165922745584	-0.0471098947792294	0.32483006218602
ZBTB48	18.6396657144997	25.5474048857121	0.454800762343821	0.0127742288829248
KLHL21	31.4549241304648	43.7571279310311	0.476232165277544	0.000376785079139181
PHF13	18.1597829540675	11.2749785623183	-0.687622269209433	0.00320398748693976
THAP3	11.022742857765	14.9965407960615	0.444146493885548	0.0267392237855619
DNAJC11	49.7571873938684	37.8180677134612	-0.395829285362513	0.0009534921938692
CAMTA1	6.50719726859339	5.65193258219803	-0.203292033426868	0.0241173460110055
VAMP3	39.7114137287027	47.1887522916682	0.248889304162613	0.000177971427811041
PER3	0.217271035131237	0.058876529008158	-1.8837313318208	0.0667129724037958
PARK7	386.869476963372	386.70248487247	-0.000622873312479096	0.992610142376277
ERRFI1	1.07120988116788	1.19666491183855	0.159778054017107	0.290843230087839
RERE	11.2631101788517	12.9225978630385	0.198290861736186	0.223284504816276
ENO1	588.928383120354	317.696857789356	-0.890441384183819	1.9900788669426e-05
H6PD	2.80714257489656	6.07850961223043	1.1146152928491	8.61508687570763e-05
SLC25A33	15.3570454529532	12.3955378883642	-0.309079805508436	0.0281383657357138
