CCS1477_6	JQ1_0	LOG2_FOLD_CHANGE	P_VALUE
WASH7P	34.9252372121632	31.9145098738609	-0.13005742263324	0.345788138299944
LOC100133331	1.18377407195056	0.747742776670771	-0.662779789247658	0.000282594891557604
LOC100288069	8.35799783498041	5.93345025491116	-0.494286120292138	0.0496261860928144
LINC00115	2.26735175189871	2.87172230365375	0.340908021957971	0.274267660922284
LINC01128	7.7046503016475	4.87598312045849	-0.660036345557013	0.00130965189970694
NOC2L	110.138011126109	96.5380740320228	-0.190142511710465	0.00122840777937396
KLHL17	12.7812872168345	9.26107410645057	-0.464781705756565	0.049183165013965
PLEKHN1	5.3781469383447	4.31916088920105	-0.31635811406576	0.00394777623170309
ISG15	22.0637440610338	12.6659559084462	-0.800721664478406	0.00252146139113624
AGRN	0.983561037698242	0.353765745952748	-1.47522022278132	0.00100952403150819
C1orf159	12.5097618088852	18.0333827763431	0.527615728597872	0.0099485134654604
SDF4	210.599649659065	194.683587489226	-0.11337177146345	0.133368145620289
B3GALT6	18.0836622167178	20.9247349080994	0.210522470598016	0.0228519151705098
UBE2J2	80.7855106853429	68.0984207618832	-0.246475219314841	0.00774328448179208
SCNN1D	0.927218404305828	0.254724438756219	-1.86397182139103	0.0863818795432895
ACAP3	31.6327429584024	22.2664431547207	-0.506547540975803	0.0355346178156064
PUSL1	40.3242548275385	40.8351965987909	0.0181653001661188	0.81630418698614
CPSF3L	77.933319753924	73.533397367063	-0.0838406312434057	0.133869017533852
CPTP	56.3145082472854	43.2422451947299	-0.381065218533765	0.00134117598449593
TAS1R3	0.473167552439391	0.566520355069644	0.259776649027266	0.371305663547651
DVL1	23.352810784283	32.2482984765221	0.465626835703824	0.00427522640327254
AURKAIP1	217.144913705789	225.114211349784	0.0519989760794164	0.0715833287338983
CCNL2	118.674054705798	65.5197361076956	-0.857003106679878	0.0322454857000831
LOC148413	69.2039847958861	73.4757095415654	0.0864122745187365	0.0500615984407966
MRPL20	188.888832514702	227.719774127025	0.269722164614223	0.000604356628021336
ATAD3C	16.7585762211455	27.3519839488596	0.706745895821508	0.00496311110815511
ATAD3B	29.5832581101464	35.1610229546662	0.249196093677281	0.168629539763436
ATAD3A	36.3407798646148	51.5274386619325	0.503751500646562	0.00342708590954408
SSU72	132.899186513534	234.767536347175	0.820900652592204	0.000877759414492735
MIB2	9.53574252427738	10.3305418952473	0.115498746630534	0.467550291261342
CDK11B	42.7349125280609	28.1182082102247	-0.603910505599699	0.00185005755832218
SLC35E2B	42.4449054716211	45.7572884292237	0.108410158709058	0.268961234044196
CDK11A	17.0638086089267	9.61188541983794	-0.828048333542937	0.00652474700104297
SLC35E2	11.6663873565995	9.41691553303669	-0.309031387297247	0.0647679081039892
NADK	45.403829269951	58.5676208459896	0.367289313265424	0.00303974163445141
GNB1	181.167636724813	186.321187538743	0.0404664804363597	0.243770913677898
TMEM52	11.6277679479482	2.48618984722665	-2.22556581449044	3.67682140056822e-05
FAAP20	7.36122603842247	7.82647008654652	0.0884156941118585	0.19263080993726
SKI	40.6609275901137	11.6055948649828	-1.80882265506415	0.00200238479768888
MORN1	1.10628719122969	0.817360185598868	-0.436682081500938	0.126819312565554
RER1	97.6168446483508	94.1989329792357	-0.0514194009631203	0.0522968907406196
PEX10	26.1394976163414	24.2950188374743	-0.105570862697261	0.159121208330087
PANK4	31.9094505565602	22.3198904658504	-0.515653820104211	0.0104575209484203
LOC115110	4.66647948637466	14.0383592588558	1.58896787099969	0.000196553103015978
TNFRSF14	26.75431953709	46.7978684714547	0.806670983823447	0.000320957065462739
FAM213B	11.8392146774755	8.72307971149564	-0.44066390863963	0.0100229868318667
TPRG1L	122.646265513602	63.4782569499054	-0.950168886735046	0.000231983171490204
WRAP73	51.4369810194129	40.3081280901665	-0.351735183361166	0.00580238591432074
TP73	11.432808157183	8.11117598134754	-0.49519680497995	0.000371835758494179
TP73-AS1	2.13425886734472	1.51550081456564	-0.493940545787648	0.102436094600453
LRRC47	80.1647808435073	55.9802138681333	-0.51805155149165	0.0087532035644749
CEP104	33.3745457875467	24.6357073565998	-0.437997306655911	0.00893504232359656
DFFB	5.71370283168075	8.58546755773646	0.587470700390569	0.000597932475642079
C1orf174	47.3337113359248	32.1407574245054	-0.558464117410641	0.00121899375357347
LINC01134	2.2586152820979	2.16288703353452	-0.0624802362704247	0.739950957933064
NPHP4	13.4671424424716	7.83216053676874	-0.781961520150588	0.000337969483664964
KCNAB2	44.2420466050996	68.0588697348918	0.621365067276264	0.00141815780615345
RPL22	446.382146441119	576.64114737834	0.369394460785047	0.00342457205016251
RNF207	1.6699701822906	1.78385777951801	0.0951782557524753	0.50806593220092
ICMT	74.4583850813739	50.3967995643432	-0.563102207435385	2.12209889750315e-05
LINC00337	1.16730956064577	0.468025048268355	-1.31852955364179	0.0489517222753099
GPR153	1.81227050446563	0.479133963317663	-1.9192973247107	0.00190781357589692
ACOT7	69.7455301117359	41.9514002666312	-0.733381793521164	6.47367841703617e-06
PLEKHG5	0.528711847758296	0.655972644095285	0.311153995618651	0.235464931563625
NOL9	16.002863643668	12.0058936794498	-0.414587295226226	0.0169653729676238
ZBTB48	23.1860670275508	17.2466893080448	-0.426938674094827	0.0185092925233578
KLHL21	40.5376772090177	30.3231486970956	-0.41884385743578	0.0114364745459727
PHF13	23.1037330831247	17.2640502420283	-0.420355011521121	0.0114652586279146
THAP3	18.0591716943947	11.3426598406026	-0.670972733124893	0.00240860454610615
DNAJC11	42.226984267782	45.3009795803515	0.101377029586615	0.0884021423102143
CAMTA1	6.13233236974692	6.28827119789877	0.0362275463199251	0.282964664603029
VAMP3	64.7883578923342	39.7954547266532	-0.703130930644712	0.000918970112367261
PER3	0.369909341801523	0.382119058413399	0.0468504795804302	0.87806769754439
PARK7	360.029345066324	397.576295615389	0.143117241060208	0.0234424518891651
ERRFI1	2.13083570345634	0.835721809214896	-1.35032466904029	0.00317869190122438
RERE	10.7065151376423	10.5189929575688	-0.025492379933284	0.626190139399007
ENO1	512.284048296361	586.400047293906	0.194941250544744	0.00521704646568408
H6PD	4.43226710972322	2.52853558503456	-0.809742745546363	0.00442449600949819
SLC25A33	17.7680674399705	15.2872560250123	-0.216957299428857	0.040387183200446
TMEM201	15.2789384884963	9.03946686764345	-0.757234722366208	0.00236861117297575
PIK3CD	2.05223640961372	2.39845996159508	0.224911422934677	0.0937686957895739
CLSTN1	97.13121831918	69.3238146448568	-0.486584014396587	0.000747851977329971
CTNNBIP1	35.9082423786963	20.2202196300508	-0.828516370571725	0.000424015693574796
LZIC	28.7671318880172	30.0376725654526	0.0623516415145613	0.401829952355254
NMNAT1	11.5320917106734	7.93154459687116	-0.539980464971035	0.00586828821440925
UBE4B	51.7858129630302	39.3740676365398	-0.395311155584311	0.000341815508194055
KIF1B	16.3591857606501	13.4559693431218	-0.281854619569029	0.00303920595122071
RNU6-2	2.22821453986963	2.12596123233352	-0.0677728577716371	0.7075562122016
PGD	203.60139759088	136.308773303823	-0.578869042637375	6.05549206516623e-05
APITD1	5.29134544388413	4.96884665959465	-0.0907235862443223	0.408239450773612
DFFA	21.7949366099257	23.8139585646783	0.127814450290381	0.069536275241128
PEX14	28.7141155046167	20.106033060305	-0.514131657746996	0.000472090100777105
TARDBP	125.756085068337	98.9021206615813	-0.346554849921747	0.00244689469627518
SRM	174.66123520811	214.03096417717	0.293260080456111	0.00630599098238621
EXOSC10	91.8486411993741	75.5222395375046	-0.28235683136023	0.00530621034340715
MTOR	40.3080369143024	21.936484930971	-0.877735153635687	0.00308828156310987
UBIAD1	23.6535227566382	26.2016956896273	0.147605118949976	0.00713398092877025
PTCHD2	1.7787397494196	1.05574968425391	-0.752587627096563	0.0322815355805961
FBXO2	7.24414442543286	4.01449283659269	-0.851597570283925	0.00688230595439784
FBXO44	17.1655665038469	11.6398048449596	-0.560450600424778	0.0351648481493528
FBXO6	15.3547139661532	7.84363093308729	-0.969088078445607	0.00140971079533488
MAD2L2	86.3587063639959	72.8231054372725	-0.24594536847881	0.00762924065140806
AGTRAP	49.2306390410696	86.6957453990982	0.816404728127263	0.000563761485471606
C1orf167	0.939687196698653	2.48025720266498	1.40023723869858	0.000289502406862651
MTHFR	22.866164661991	15.3148735187874	-0.578280950865681	0.014051059579276
CLCN6	6.05840947503723	5.88814987569061	-0.0411246962151385	0.79183282614218
NPPA-AS1	0.528325207009909	1.00457300921874	0.927084269133921	0.0844341907206889
KIAA2013	135.848901721333	96.3852126351691	-0.495119170964342	0.000140849835561489
PLOD1	41.4201877355661	27.9766163760978	-0.566112605826086	0.000805823146252785
MFN2	72.4015622535738	60.1088441061467	-0.268443550291324	0.00622218508636755
MIIP	28.1550355275762	30.4089996214782	0.111105384799235	0.285425741960064
TNFRSF1B	9.25155689291458	9.90843810398958	0.0989614899428228	0.362808861392195
VPS13D	11.1153197504976	5.80223723078456	-0.937868262451682	0.00421662690717874
DHRS3	0.376667341980354	0.587239210236348	0.64065734745256	0.111501701895312
PRDM2	28.5592086002687	15.7720079929419	-0.856589654937991	0.00236229724752606
KAZN	2.29027416890388	2.77874818443279	0.278914786831325	0.0277321550594194
TMEM51	1.23834262480572	1.41218453516001	0.189518088160689	0.42001337450305
EFHD2	51.0607693485606	31.90171173975	-0.678581439160963	0.00017884666122985
CASP9	27.4115710858235	8.20318228297442	-1.74052942609137	0.000154545927301562
DNAJC16	22.4400679841286	12.8814210184323	-0.80078529308688	0.000938340192927357
AGMAT	5.90821384711998	16.3674586634822	1.47003638501926	0.000342804043601627
DDI2	11.7771353540413	6.35164798816662	-0.890785798838059	0.0152002916130998
RSC1A1	14.0571947197942	7.35859969877338	-0.93380555565258	0.000244105721963943
PLEKHM2	63.6564892855601	61.2838743269972	-0.0548000868021788	0.216480755888625
SLC25A34	1.06017793536649	1.83853605321034	0.794251047310018	0.0483872798231807
UQCRHL	23.8427883286006	33.1103673829215	0.473730054866381	0.00314393322509295
FLJ37453	2.67880315853945	3.3452838103808	0.320540038572576	0.152648627287776
SPEN	32.5123846364673	22.6241466179034	-0.523126000258985	0.0198584108950727
ZBTB17	29.1024957858409	18.4209819045431	-0.659792917464932	0.00103527021999743
ARHGEF19	5.76058925399944	4.72848459666255	-0.284838496265616	0.0132606512055402
RSG1	10.0535120218355	5.37983749953283	-0.902065068913805	0.00437505569108333
FBXO42	23.0232707424393	12.8003112374491	-0.846913911290745	0.00111019073288144
SZRD1	115.746609908552	101.811306517476	-0.185072152281848	0.00285979400191459
NECAP2	121.671737530594	104.704780619133	-0.216666776687243	0.00123137421506916
CROCCP3	2.95512540853491	1.44890846406667	-1.0282529018899	0.0334576851162486
NBPF1	13.557621287864	5.70611852466122	-1.24852245761928	0.00386714697294366
CROCCP2	132.625483184718	78.3323050144987	-0.759678690212414	0.0234840701949355
MST1P2	3.89964364785912	3.36645432181903	-0.212112405961738	0.395408253155169
MST1L	0.913231598673599	0.852515036386171	-0.0992554988811251	0.77278212071878
CROCC	14.0729264904125	8.04823384689487	-0.806178241456782	0.0395050674184273
ATP13A2	36.3003068477326	15.5617569148697	-1.22197679432757	0.00303553299871541
SDHB	161.053955999091	160.903232745364	-0.00135078646593954	0.981417800197752
RCC2	152.094400464044	137.5130037003	-0.145398988239888	0.0088515084907659
ALDH4A1	30.823423118175	9.95662845786291	-1.6302978897597	6.74203857697105e-05
IFFO2	16.6827656819562	9.26035024101165	-0.849219815097468	0.000314922428144565
UBR4	52.6465139662414	23.4847568086548	-1.1646133509778	0.00543932786073748
EMC1	29.7622844193462	29.0264502352827	-0.0361171158855389	0.316140966629175
MRTO4	36.118742102561	72.1110496637928	0.997472692967072	7.08645020068248e-07
AKR7A3	0.989553121513798	0.539927236784112	-0.874012160790482	0.0956556579899172
LOC100506730	5.23515703336686	4.81318354693953	-0.121241372390698	0.322137366396936
AKR7A2	49.6004944252777	37.8270333387404	-0.390936867127303	0.00250571687337369
PQLC2	12.3639691654017	8.34382508090575	-0.56736114258866	0.00156974670986447
CAPZB	117.606882480701	135.367988466562	0.202914123093292	0.00628221959467389
MINOS1	33.8858512473763	46.8812821419006	0.468329012238664	0.0016516955290766
RPS14P3	2.35888691638325	3.46342895825209	0.554094823315959	0.169702139541335
TMCO4	14.3236302026675	24.9221239559689	0.799029847657406	0.000474898498573502
OTUD3	11.2500106163199	4.61021902034704	-1.28701916652901	0.00143434440967341
MUL1	62.4005862613562	37.9922783380188	-0.715853352670927	7.47733777397497e-05
PINK1	82.1337764471557	28.0204011594179	-1.5514980230613	5.8690128232504e-07
PINK1-AS	7.24595826143741	6.14299564126541	-0.238234135880251	0.0357611754231319
DDOST	462.75101462284	415.193209125421	-0.156453306079316	0.017641723930706
HP1BP3	206.783549396202	148.106939305385	-0.481482179745435	0.0178019484569478
EIF4G3	30.2567778743039	20.6458537405837	-0.551406281656947	0.00652258066492098
ECE1	66.4555381854291	39.9783095286532	-0.733171964532771	0.000739126961070661
LOC100506801	0.738746886792002	2.21224236218941	1.58235739802402	0.00546826043914174
NBPF3	18.854296035422	7.62332475022037	-1.30640104475147	3.49766639042814e-05
USP48	77.9344124833923	77.5085957789575	-0.0079041854806369	0.849427799158315
HSPG2	0.268900583453534	3.45179832657689	3.68220338599198	1.41149972373874e-06
LOC101928043	0.944736162935159	1.69058581463227	0.839539861373686	0.0352698179792913
LINC00339	14.4386899186886	22.6565612787278	0.649989064803492	0.000596421552185508
CDC42	230.551918004644	184.412237841993	-0.322157269739732	0.000367218591777992
ZBTB40	19.325524844722	10.9337732488655	-0.821716234065192	0.00287666075402658
KDM1A	63.7832802383668	38.7311235426348	-0.71968494143779	3.70002388375644e-06
LUZP1	22.2493591495472	4.83110057567732	-2.20333998982629	0.000260230002562096
LINC01355	2.72320432201795	2.20108468299526	-0.307090580311499	0.408664653305076
HNRNPR	70.5577157259188	76.2423130228946	0.111788033030526	0.0122403169455012
