GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
RERGL	NM_024730	chr12:18291428-18359821	1	1	0.0358
CSMD3	NM_052900	chr8:114394787-114450559	2	1	0.0791
DUSP5P	NR_002834	chr1:228744028-228784496	3	1	1.3564
ANKRD30A	NM_052997	chr10:37435179-37478691	4	1	0.3408
TMEM121	NM_025268	chr14:106022189-106057939	5	1	0.1138
ZBTB38	NM_001080412	chr3:141079451-141130297	6	1	0.9899
BAI3	NM_001704	chr6:69342699-69378667	8	1	0.1048
DUSP22	NM_020185	chr6:290701-332484	9	1	1.4054
CCL1	NM_002981	chr17:32688633-32720458	10	1	0.4954
CCL8	NM_005623	chr17:32688633-32720458	10	1	0.1094
CCL13	NM_005408	chr17:32688633-32720458	10	1	0.1302
POU2AF1	NM_006235	chr11:111229461-111264377,chr11:111282553-111294867	11,164	1	3.2147
LAIR1	NM_002287	chr19:54870739-54903180	12	1	1.3863
TTYH1	NM_001005367	chr19:54870739-54903180	12	1	0.0679
LILRA5	NM_181879	chr19:54870739-54903180	12	1	0.0554
LILRA4	NM_012276	chr19:54870739-54903180	12	1	0.0613
FAM46C	NM_017709	chr1:118170569-118209576,chr1:118147646-118160866	13,125	1	1.4215
MIR1208	NR_031613	chr8:129178808-129208686,chr8:129134757-129144269	14,361	1	0.3955
ANKRD55	NM_024669	chr5:55436523-55472015	15	1	0.4699
PRDM1	NM_001198	chr6:106531126-106556312	16	1	1.7537
PIK3C2G	NM_004570	chr12:18394385-18424368,chr12:18368263-18377957	18,476	1	0.0847
HGF	NM_001010932	chr7:81392242-81410909,chr7:81416232-81443005	19,51	1	0.8687
RORA	NM_002943	chr15:60859879-60885548	20	1	0.4297
GPRIN3	NM_198281	chr4:90205541-90229943	21	1	0.6694
NOTCH2	NM_024408	chr1:120607930-120614193,chr1:120657707-120688650	22,1025	1	0.5193
UNC5C	NM_003728	chr4:96443397-96472167	23	1	0.1147
PMVK	NM_006556	chr1:154907115-154936323,chr1:154945202-154956895	24,737	1	3.1434
PBXIP1	NM_020524	chr1:154907115-154936323,chr1:154970255-154980043,chr1:154945202-154956895	24,339,737	1	4.3306
PYGO2	NM_138300	chr1:154907115-154936323,chr1:154970255-154980043,chr1:154945202-154956895	24,339,737	1	2.9751
SHC1	NM_001130041	chr1:154907115-154936323,chr1:154945202-154956895,chr1:154970255-154980043	24,339,737	1	2.9715
CKS1B	NR_024163	chr1:154945202-154956895,chr1:154907115-154936323,chr1:154970255-154980043	24,339,737	1	2.3576
MIR4258	NR_036212	chr1:154945202-154956895,chr1:154907115-154936323,chr1:154970255-154980043	24,339,737	1	2.9529
FLAD1	NM_201398	chr1:154945202-154956895,chr1:154907115-154936323,chr1:154970255-154980043	24,339,737	1	0.3647
LENEP	NM_018655	chr1:154907115-154936323,chr1:154970255-154980043,chr1:154945202-154956895	24,339,737	1	0.5229
ZBTB7B	NM_015872	chr1:154970255-154980043,chr1:154907115-154936323,chr1:154945202-154956895	24,339,737	1	4.5769
RAD51L1	NM_133509	chr14:68772281-68811198,chr14:68741465-68763444,chr14:68866031-68875344	25,155,719	1	0.1975
C14orf4	NM_024496	chr14:77487685-77510926	26	1	4.2647
SLC9A9	NM_173653	chr3:143539049-143571028	27	1	0.1409
MUTED-TXNDC5	NR_037616	chr6:7895372-7918981	28	1	0.441
TXNDC5	NM_001145549	chr6:7895372-7918981	28	1	1.5553
INPP4A	NM_004027	chr2:99075444-99106220	29	1	0.2991
LOC157627	NR_024281	chr8:9754362-9777360	30	1	1.2955
MIR124-1	NR_029668	chr8:9754362-9777360	30	1	1.612
COMMD3	NM_012071	chr10:22595462-22616287,chr10:22621555-22634106	31,197	1	3.9859
BMI1	NM_005180	chr10:22595462-22616287,chr10:22621555-22634106	31,197	1	3.1745
SPAG6	NM_172242	chr10:22595462-22616287,chr10:22621555-22634106	31,197	1	0.3205
TWIST1	NM_000474	chr7:19135610-19157873	32	1	1.7179
FERD3L	NM_152898	chr7:19135610-19157873	32	1	0.1103
ZC3H3	NM_015117	chr8:144593636-144614913	33	1	2.1421
GSDMD	NM_001166237	chr8:144593636-144614913	33	1	0.7814
C8orf73	NM_001100878	chr8:144593636-144614913	33	1	0.4243
NAPRT1	NM_145201	chr8:144593636-144614913	33	1	1.6759
CHSY1	NM_014918	chr15:101782368-101807594,chr15:101737048-101744308	34,755	1	0.723
SELS	NM_203472	chr15:101782368-101807594	34	1	0.9882
SNRPA1	NM_003090	chr15:101782368-101807594	34	1	1.1737
MAGI2	NM_012301	chr7:78102900-78128350	36	1	0.0878
DPY19L2P3	NR_036482	chr7:29694677-29726554	37	1	3.134
LOC646762	NR_024278	chr7:29694677-29726554	37	1	1.2635
LOC100271874	NR_027347	chr7:29694677-29726554	37	1	3.7231
ZNF217	NM_006526	chr20:52194841-52214759	38	1	1.1472
SEC22B	NM_004892	chr1:145137897-145161658	39	1	0.3743
NOTCH2NL	NM_203458	chr1:145206777-145214477,chr1:145137897-145161658	39,636	1	1.2327
BMP5	NM_021073	chr6:55733259-55754542	40	1	0.2031
CEACAM21	NM_001098506	chr19:42035752-42062791	43	1	0.062
MCM3	NM_002388	chr6:52147244-52173427	44	1	0.775
IL17F	NM_052872	chr6:52147244-52173427	44	1	0.1671
MEF2D	NM_005920	chr1:156457112-156476240	45	1	2.022
AHNAK	NM_024060	chr11:62306422-62328528,chr11:62223509-62233682,chr11:62191820-62202957,chr11:62210955-62218799	46,311,949,1023	1	1.0675
EEF1G	NM_001404	chr11:62306422-62328528	46	1	1.1255
TUT1	NM_022830	chr11:62306422-62328528	46	1	0.7131
MTA2	NM_004739	chr11:62306422-62328528	46	1	1.7237
LRP1B	NM_018557	chr2:142874341-142897517	47	1	0.0477
HIST2H4B	NM_001034077	chr1:149801359-149826381	48	1	2.7371
HIST2H2AA4	NM_001040874	chr1:149801359-149826381,chr1:149854938-149861701	48,866	1	5.6189
HIST2H3A	NM_001005464	chr1:149801359-149826381,chr1:149854938-149861701	48,866	1	5.6141
HIST2H2BC	NR_036461	chr1:149801359-149826381,chr1:149854938-149861701	48,866	1	5.6221
FCGR1A	NM_000566	chr1:149801359-149826381	48	1	0.1583
HIST2H2AC	NM_003517	chr1:149854938-149861701,chr1:149801359-149826381	48,866	1	5.5617
BOLA1	NM_016074	chr1:149801359-149826381,chr1:149854938-149861701	48,866	1	0.6794
HIST2H2BF	NM_001161334	chr1:149801359-149826381	48	1	0.4481
HIST2H3D	NM_001123375	chr1:149801359-149826381	48	1	1.3311
HIST2H2BE	NM_003528	chr1:149854938-149861701,chr1:149801359-149826381	48,866	1	4.7671
HIST2H2AB	NM_175065	chr1:149854938-149861701,chr1:149801359-149826381	48,866	1	5.5512
FAM18A	NM_001079512	chr16:10905778-10939078,chr16:10962255-10976637	49,211	1	0.3012
CIITA	NM_000246	chr16:10962255-10976637,chr16:10905778-10939078	49,211	1	0.7097
BZRAP1	NM_004758	chr17:56401514-56424263	50	1	0.9889
MIR142	NR_029683	chr17:56401514-56424263	50	1	4.93
SUPT4H1	NM_003168	chr17:56401514-56424263	50	1	1.1781
MPO	NM_000250	chr17:56401514-56424263	50	1	0.0371
CDH9	NM_016279	chr5:26872781-26891204	54	1	0.3235
HIST1H2AG	NM_021064	chr6:27093850-27115926	55	1	2.7005
HIST1H4I	NM_003495	chr6:27093850-27115926	55	1	1.0506
HIST1H2AH	NM_080596	chr6:27093850-27115926	55	1	1.6572
MIR3143	NR_036096	chr6:27093850-27115926	55	1	1.7086
HIST1H2BJ	NM_021058	chr6:27093850-27115926	55	1	2.8401
HIST1H2BK	NM_080593	chr6:27093850-27115926	55	1	1.8119
RAB37	NM_001163989	chr17:72732675-72757325	56	1	1.0058
SLC9A3R1	NM_004252	chr17:72732675-72757325	56	1	0.6809
MIR3615	NR_037409	chr17:72732675-72757325	56	1	1.1585
TMEM104	NM_017728	chr17:72732675-72757325	56	1	0.0744
CD300LF	NM_139018	chr17:72732675-72757325	56	1	0.0774
NAT9	NM_015654	chr17:72732675-72757325	56	1	0.2084
CDKN2C	NM_001262	chr1:51432071-51449937	57	1	5.9863
FAF1	NM_007051	chr1:51432071-51449937	57	1	0.0811
FLI1	NM_002017	chr11:128584454-128605280	58	1	0.5525
WNT10A	NM_025216	chr2:219741437-219763257	59	1	2.0295
WNT6	NM_006522	chr2:219741437-219763257	59	1	0.1376
PRKAG3	NM_017431	chr2:219741437-219763257	59	1	0.0461
SNX18	NM_001102575	chr5:53813008-53830774	60	1	1.0336
JUNB	NM_002229	chr19:12885748-12918278	61	1	5.8553
RNASEH2A	NM_006397	chr19:12885748-12918278	61	1	0.3753
HOOK2	NM_013312	chr19:12885748-12918278	61	1	0.6482
PRDX2	NM_005809	chr19:12885748-12918278	61	1	2.6048
ASNA1	NM_004317	chr19:12885748-12918278	61	1	0.7121
BEST2	NM_017682	chr19:12885748-12918278	61	1	0.0713
MAST1	NM_014975	chr19:12885748-12918278	61	1	0.0784
C19orf43	NM_024038	chr19:12885748-12918278	61	1	1.024
RTBDN	NM_001080997	chr19:12885748-12918278	61	1	0.0829
ADAMTSL4	NM_019032	chr1:150532274-150553388	62	1	4.8676
MCL1	NM_001197320	chr1:150532274-150553388,chr1:150592537-150603629	62,901	1	2.8544
MIR4257	NR_036211	chr1:150532274-150553388	62	1	0.2797
ENSA	NM_207046	chr1:150592537-150603629,chr1:150532274-150553388	62,901	1	1.444
HSPA1A	NM_005345	chr6:31781285-31805776,chr6:31755447-31764550	63,1037	1	2.3555
HSPA1B	NM_005346	chr6:31781285-31805776,chr6:31755447-31764550	63,1037	1	3.7962
C6orf48	NM_001040438	chr6:31781285-31805776,chr6:31755447-31764550	63,1037	1	2.4999
SNORD48	NR_002745	chr6:31781285-31805776,chr6:31755447-31764550	63,1037	1	3.5961
SNORD52	NR_002742	chr6:31781285-31805776,chr6:31755447-31764550	63,1037	1	3.2927
HSPA1L	NM_005527	chr6:31781285-31805776,chr6:31755447-31764550	63,1037	1	1.2415
C6orf27	NM_025258	chr6:31781285-31805776,chr6:31696469-31709707,chr6:31755447-31764550	63,277,1037	1	0.5564
VARS	NM_006295	chr6:31755447-31764550,chr6:31781285-31805776	63,1037	1	2.2735
LSM2	NM_021177	chr6:31781285-31805776,chr6:31755447-31764550	63,1037	1	2.9613
NEU1	NM_000434	chr6:31781285-31805776	63	1	1.2556
SLC44A4	NM_001178045	chr6:31781285-31805776	63	1	0.7818
LOC150381	NR_027034	chr22:46447699-46455562,chr22:46460733-46477855	64,607	1	1.6454
LOC400931	NR_027033	chr22:46460733-46477855,chr22:46447699-46455562	64,607	1	0.076
MIR3619	NR_037413	chr22:46460733-46477855,chr22:46447699-46455562	64,607	1	0.0527
MIRLET7A3	NR_029478	chr22:46460733-46477855	64	1	0.0572
MIRLET7B	NR_029479	chr22:46460733-46477855	64	1	0.0615
LOC100271722	NR_027036	chr22:46460733-46477855,chr22:46447699-46455562	64,607	1	0.6231
C22orf26	NM_018280	chr22:46447699-46455562,chr22:46460733-46477855	64,607	1	1.751
SUMO1P1	NR_002189	chr20:52530608-52559420,chr20:52481721-52490118	67,885	1	0.4573
RASSF4	NM_032023	chr10:45453922-45475116	68	1	1.3474
LOC220980	NR_033842	chr10:45453922-45475116	68	1	0.2635
