GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
TMEM121	NM_025268	chr14:106022189-106057939	1	1	0.1138
RERGL	NM_024730	chr12:18291428-18359821	2	1	0.0358
DUSP5P	NR_002834	chr1:228744028-228784496	4	1	1.3564
CSMD3	NM_052900	chr8:114394787-114450559	5	1	0.0791
ZC3H3	NM_015117	chr8:144593636-144614913	6	1	2.1421
GSDMD	NM_001166237	chr8:144593636-144614913	6	1	0.7814
C8orf73	NM_001100878	chr8:144593636-144614913	6	1	0.4243
NAPRT1	NM_145201	chr8:144593636-144614913	6	1	1.6759
ZBTB38	NM_001080412	chr3:141079451-141130297	7	1	0.9899
ANKRD30A	NM_052997	chr10:37435179-37478691	8	1	0.3408
POU2AF1	NM_006235	chr11:111229461-111264377,chr11:111282553-111294867	9,142	1	3.2147
PMVK	NM_006556	chr1:154907115-154936323,chr1:154945202-154956895	10,591	1	3.1434
PBXIP1	NM_020524	chr1:154907115-154936323,chr1:154970255-154980043,chr1:154945202-154956895	10,66,591	1	4.3306
PYGO2	NM_138300	chr1:154907115-154936323,chr1:154970255-154980043,chr1:154945202-154956895	10,66,591	1	2.9751
SHC1	NM_001130041	chr1:154907115-154936323,chr1:154945202-154956895,chr1:154970255-154980043	10,66,591	1	2.9715
CKS1B	NR_024163	chr1:154945202-154956895,chr1:154907115-154936323,chr1:154970255-154980043	10,66,591	1	2.3576
MIR4258	NR_036212	chr1:154945202-154956895,chr1:154907115-154936323,chr1:154970255-154980043	10,66,591	1	2.9529
FLAD1	NM_201398	chr1:154945202-154956895,chr1:154907115-154936323,chr1:154970255-154980043	10,66,591	1	0.3647
LENEP	NM_018655	chr1:154907115-154936323,chr1:154970255-154980043,chr1:154945202-154956895	10,66,591	1	0.5229
ZBTB7B	NM_015872	chr1:154970255-154980043,chr1:154907115-154936323,chr1:154945202-154956895	10,66,591	1	4.5769
MIR1208	NR_031613	chr8:129178808-129208686	11	1	0.3955
