GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
FOXO3	NM_201559	chr6:108878208-108954465,chr6:108986422-108998450	1,339	1	1.0712
FAM46C	NM_017709	chr1:118141852-118219378	2	1	2.1237
SNN	NM_003498	chr16:11754680-11843224,chr16:11712351-11719705	3,1128	1	1.5005
TXNDC11	NM_015914	chr16:11754680-11843224	3	1	2.2963
ZC3H7A	NM_014153	chr16:11754680-11843224	3	1	0.20399999999999996
CCDC88C	NM_001080414	chr14:91812797-91885978,chr14:91781604-91792074	4,917	1	0.8922
QPCT	NM_012413	chr2:37528316-37594316,chr2:37614310-37624907,chr2:37600684-37607502	5,471,1325	1	3.017
PRKD3	NM_005813	chr2:37528316-37594316	5	1	0.5603
ZBTB38	NM_001080412	chr3:141079009-141134018,chr3:141143186-141149960	6,1368	1	2.3735
IGLL5	NM_001178126	chr22:23189180-23247707,chr22:23265614-23298684	7,35	1	6.9044
MIR650	NR_030755	chr22:23160370-23168444,chr22:23189180-23247707	7,1466	1	1.2632
BTG2	NM_006763	chr1:203236281-203298436	8	1	3.0816
LOC730227	NR_034150	chr1:203236281-203298436	8	1	4.9745
CHIT1	NM_003465	chr1:203236281-203298436	8	1	0.0
FMOD	NM_002023	chr1:203236281-203298436	8	1	0.03889999999999999
INPP4A	NM_004027	chr2:99060395-99108347	9	1	1.0102
CHMP4B	NM_176812	chr20:32398516-32452703,chr20:32360505-32381404	10,488	1	1.6478000000000002
CCL4L1	NM_001001435	chr17:34597769-34642156,chr17:34509411-34540539	11,32	1	2.1766
CCL3L1	NM_021006	chr17:34597769-34642156,chr17:34509411-34540539	11,32	1	3.5526
CCL3L3	NM_001001437	chr17:34597769-34642156,chr17:34509411-34540539	11,32	1	3.5538
TBC1D3C	NM_001001418	chr17:34597769-34642156	11	1	0.0
TRAM2	NM_012288	chr6:52392524-52443116	12	1	1.1975
SMAD7	NM_005904	chr18:46439499-46483127	13	1	1.5156
BCL2L1	NM_001191	chr20:30271528-30312268	14	1	1.6715
COX4I2	NM_032609	chr20:30271528-30312268	14	1	0.0
TPX2	NM_012112	chr20:30271528-30312268	14	1	0.013200000000000003
DUSP22	NM_020185	chr6:289699-338047,chr6:251475-261451	15,1243	1	2.3491
ERN1	NM_001433	chr17:62149810-62187321,chr17:62196837-62211002,chr17:62132945-62141331	16,224,985	1	1.0478
SNORD104	NR_004380	chr17:62149810-62187321,chr17:62196837-62211002	16,224	1	0.6668000000000001
SNORA76	NR_002995	chr17:62149810-62187321,chr17:62196837-62211002	16,224	1	0.6696
CCL1	NM_002981	chr17:32688336-32727149	17	1	1.5738
CCL8	NM_005623	chr17:32688336-32727149	17	1	0.0
CCL13	NM_005408	chr17:32688336-32727149	17	1	0.22299999999999998
BMP6	NM_001718	chr6:7880508-7921803	18	1	0.019699999999999995
MUTED-TXNDC5	NR_037616	chr6:7880508-7921803,chr6:7958231-7966824	18,790	1	1.1800000000000002
TXNDC5	NM_001145549	chr6:7880508-7921803,chr6:7958231-7966824	18,790	1	3.5889
DEPDC6	NM_022783	chr8:120912485-120950021	19	1	0.6046
DSCC1	NM_024094	chr8:120912485-120950021	19	1	0.0816
KLF13	NM_015995	chr15:31616554-31660437	21	1	1.31
TMEM121	NM_025268	chr14:106023247-106056562,chr14:105947140-105958463	22,1372	1	0.18300000000000002
CHST15	NM_015892	chr10:125821885-125854832	23	1	1.1079999999999999
CEACAM21	NM_001098506	chr19:42022266-42070357	24	1	0.012700000000000003
CCR3	NM_001837	chr3:46317570-46347563,chr3:46245532-46263708	26,222	1	0.002800000000000011
CCR2	NM_001123396	chr3:46388971-46397350,chr3:46317570-46347563,chr3:46419650-46449417	26,130,840	1	1.3157999999999999
PLA2G15	NM_012320	chr16:68269820-68320847	27	1	1.0893
SLC7A6	NM_003983	chr16:68269820-68320847	27	1	0.5016999999999999
ESRP2	NM_024939	chr16:68269820-68320847	27	1	0.20249999999999999
PRMT7	NM_001184824	chr16:68269820-68320847	27	1	0.15489999999999998
SLC7A6OS	NM_032178	chr16:68269820-68320847	27	1	0.07300000000000001
KLHL6	NM_130446	chr3:183227728-183261017	28	1	1.2807
TNFRSF13B	NM_012452	chr17:16858917-16895713	29	1	1.6203
VOPP1	NM_030796	chr7:55614339-55643265,chr7:55568992-55586363,chr7:55594724-55605709	30,131,420	1	1.4334
CPEB4	NM_030627	chr5:173309349-173343961	31	1	0.5057
TBC1D3B	NM_001001417	chr17:34509411-34540539	32	1	0.051299999999999985
COPS7B	NM_022730	chr2:232687093-232714671	33	1	0.0392
PDE6D	NM_002601	chr2:232687093-232714671	33	1	0.017899999999999992
MIR1471	NR_031717	chr2:232687093-232714671	33	1	0.0
FEM1B	NM_015322	chr15:68568561-68599502	34	1	1.3125
ITGA11	NM_001004439	chr15:68568561-68599502	34	1	0.11720000000000001
CLN6	NM_017882	chr15:68568561-68599502,chr15:68478595-68485491	34,1292	1	0.49929999999999997
RBM20	NM_001134363	chr10:112596767-112633098	36	1	0.226
PDCD4	NM_145341	chr10:112596767-112633098	36	1	0.3829
LOC282997	NR_026932	chr10:112596767-112633098	36	1	2.8207999999999998
SHOC2	NM_007373	chr10:112596767-112633098	36	1	0.01079999999999999
NCRNA00081	NM_001195306	chr10:112596767-112633098	36	1	0.15630000000000002
PRDM1	NM_001198	chr6:106530349-106556497	37	1	2.8815
PTK2B	NM_004103	chr8:27216314-27253229	38	1	0.44360000000000005
TRIM35	NM_171982	chr8:27216314-27253229	38	1	0.0369
