GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079009-141134018	1	1	2.3735
BTG2	NM_006763	chr1:203236281-203298436	2	1	3.0816
LOC730227	NR_034150	chr1:203236281-203298436	2	1	4.9745
CHIT1	NM_003465	chr1:203236281-203298436	2	1	0.0
FMOD	NM_002023	chr1:203236281-203298436	2	1	0.03889999999999999
TMEM121	NM_025268	chr14:106023247-106056562	3	1	0.18300000000000002
IGLL5	NM_001178126	chr22:23189180-23247707,chr22:23265614-23298684	4,6	1	6.9044
BMP6	NM_001718	chr6:7880508-7921803	5	1	0.019699999999999995
MUTED-TXNDC5	NR_037616	chr6:7880508-7921803,chr6:7958231-7966824	5,426	1	1.1800000000000002
TXNDC5	NM_001145549	chr6:7880508-7921803,chr6:7958231-7966824	5,426	1	3.5889
MIR650	NR_030755	chr22:23189180-23247707	6	1	1.2632
SNN	NM_003498	chr16:11754680-11843224	7	1	1.5005
TXNDC11	NM_015914	chr16:11754680-11843224	7	1	2.2963
ZC3H7A	NM_014153	chr16:11754680-11843224	7	1	0.20399999999999996
FAM46C	NM_017709	chr1:118141852-118219378	8	1	2.1237
DUSP22	NM_020185	chr6:289699-338047	9	1	2.3491
QPCT	NM_012413	chr2:37528316-37594316,chr2:37600684-37607502,chr2:37614310-37624907	10,181,433	1	3.017
PRKD3	NM_005813	chr2:37528316-37594316	10	1	0.5603
INPP4A	NM_004027	chr2:99060395-99108347	12	1	1.0102
GPRIN3	NM_198281	chr4:90204750-90230461	13	1	1.841
CCL1	NM_002981	chr17:32688336-32727149	14	1	1.5738
CCL8	NM_005623	chr17:32688336-32727149	14	1	0.0
CCL13	NM_005408	chr17:32688336-32727149	14	1	0.22299999999999998
CCDC88C	NM_001080414	chr14:91812797-91885978	15	1	0.8922
PRKRIP1	NM_024653	chr7:102063661-102093348	16	1	1.2412
ORAI2	NM_032831	chr7:102063661-102093348	16	1	2.0029
LRWD1	NM_152892	chr7:102063661-102093348	16	1	0.1563
ALKBH4	NM_017621	chr7:102063661-102093348	16	1	0.3188
POLR2J	NM_006234	chr7:102063661-102093348	16	1	0.07619999999999999
NEAT1	NR_028272	chr11:65183116-65200465,chr11:65238225-65246456	17,658	1	7.0183
FRMD8	NM_031904	chr11:65183116-65200465	17	1	0.9666000000000001
MIR612	NR_030343	chr11:65183116-65200465,chr11:65238225-65246456	17,658	1	0.2608
SLC25A45	NM_001077241	chr11:65183116-65200465	17	1	0.8055
TNFRSF13B	NM_012452	chr17:16858917-16895713	18	1	1.6203
ADAMTSL4	NM_019032	chr1:150532148-150553405	19	1	3.3178
MCL1	NM_001197320	chr1:150532148-150553405	19	1	1.0045
MIR4257	NR_036211	chr1:150532148-150553405	19	1	0.022699999999999998
ENSA	NM_207046	chr1:150532148-150553405	19	1	0.4239
FOXO3	NM_201559	chr6:108878208-108954465,chr6:108986422-108998450	20,343	1	1.0712
BCL2L1	NM_001191	chr20:30271528-30312268	21	1	1.6715
COX4I2	NM_032609	chr20:30271528-30312268	21	1	0.0
TPX2	NM_012112	chr20:30271528-30312268	21	1	0.013200000000000003
CCL4L1	NM_001001435	chr17:34597769-34642156,chr17:34509411-34540539	22,25	1	2.1766
CCL3L1	NM_021006	chr17:34597769-34642156,chr17:34509411-34540539	22,25	1	3.5526
CCL3L3	NM_001001437	chr17:34597769-34642156,chr17:34509411-34540539	22,25	1	3.5538
TBC1D3C	NM_001001418	chr17:34597769-34642156	22	1	0.0
RBM20	NM_001134363	chr10:112596767-112633098	23	1	0.226
PDCD4	NM_145341	chr10:112596767-112633098	23	1	0.3829
LOC282997	NR_026932	chr10:112596767-112633098	23	1	2.8207999999999998
SHOC2	NM_007373	chr10:112596767-112633098	23	1	0.01079999999999999
NCRNA00081	NM_001195306	chr10:112596767-112633098	23	1	0.15630000000000002
CHMP4B	NM_176812	chr20:32398516-32452703,chr20:32360505-32381404	24,939	1	1.6478000000000002
TBC1D3B	NM_001001417	chr17:34509411-34540539	25	1	0.051299999999999985
REPIN1	NM_013400	chr7:150052768-150084893,chr7:150100843-150114005	26,225	1	3.5429000000000004
ZNF775	NM_173680	chr7:150052768-150084893,chr7:150100843-150114005,chr7:150124720-150134358	26,225,457	1	2.1202
LRRC61	NM_001142928	chr7:150052768-150084893	26	1	0.5868
C7orf29	NM_138434	chr7:150052768-150084893	26	1	0.0
LOC728743	NR_027237	chr7:150100843-150114005,chr7:150052768-150084893,chr7:150124720-150134358	26,225,457	1	2.4487
LOC285972	NR_034033	chr7:150124720-150134358,chr7:150052768-150084893,chr7:150100843-150114005	26,225,457	1	1.0199
ACTR3C	NM_001164458	chr7:150052768-150084893	26	1	0.1366
RARRES2	NM_002889	chr7:150052768-150084893	26	1	0.0
GAS2	NM_001143830	chr11:22676367-22704023	27	1	0.6336999999999999
FANCF	NM_022725	chr11:22676367-22704023	27	1	0.3667
UTP3	NM_020368	chr4:71524681-71555270	28	1	0.6909000000000001
IGJ	NM_144646	chr4:71524681-71555270	28	1	1.9420000000000002
ENAM	NM_031889	chr4:71524681-71555270	28	1	0.0
RUFY3	NM_001130709	chr4:71524681-71555270	28	1	0.03900000000000001
CELF2	NM_001025077	chr10:11202413-11223822,chr10:11279014-11313122	29,217	1	0.43920000000000003
CHST15	NM_015892	chr10:125821885-125854832,chr10:125863080-125868448	30,344	1	1.1079999999999999
LRRC16A	NM_001173977	chr6:25402499-25415815,chr6:25365707-25390553	31,235	1	0.41019999999999995
CDKN1B	NM_004064	chr12:12865992-12882032,chr12:12845282-12858525	32,981	1	6.4267
APOLD1	NM_001130415	chr12:12865992-12882032,chr12:12845282-12858525	32,981	1	0.5827
MIR613	NR_030344	chr12:12865992-12882032	32	1	0.0
GPR19	NM_006143	chr12:12845282-12858525,chr12:12865992-12882032	32,981	1	0.2997
GNG7	NM_052847	chr19:2594383-2628892	33	1	0.5258
PRDM1	NM_001198	chr6:106530349-106556497	34	1	2.8815
FNDC3B	NM_001135095	chr3:171801339-171827279	35	1	0.31100000000000005
BZRAP1	NM_004758	chr17:56404904-56431256	36	1	0.7863
MIR142	NR_029683	chr17:56404904-56431256	36	1	4.0339
SUPT4H1	NM_003168	chr17:56404904-56431256	36	1	0.8759
RNF43	NM_017763	chr17:56404904-56431256	36	1	0.0505
MPO	NM_000250	chr17:56404904-56431256	36	1	0.0
TNFRSF17	NM_001192	chr16:12052167-12072385	38	1	6.9968
RUNDC2A	NM_032167	chr16:12052167-12072385	38	1	0.1035
GSPT1	NM_001130006	chr16:12052167-12072385	38	1	0.014200000000000004
C1orf186	NM_001007544	chr1:206282010-206311355	39	1	1.2136
CTSE	NM_148964	chr1:206282010-206311355	39	1	0.013300000000000006
IZUMO4	NM_001039846	chr19:2081459-2098438,chr19:2049182-2062770	40,638	1	1.1501000000000001
MOBKL2A	NM_130807	chr19:2081459-2098438,chr19:2049182-2062770	40,638	1	2.6748
MKNK2	NM_017572	chr19:2049182-2062770,chr19:2081459-2098438	40,638	1	0.49329999999999996
LOC284632	NR_027087	chr1:24512116-24534076	41	1	1.0261
IL28RA	NM_173065	chr1:24512116-24534076	41	1	1.6184
IL22RA1	NM_021258	chr1:24512116-24534076	41	1	0.010800000000000004
