GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079009-141134018	1	1	2.3735
BTG2	NM_006763	chr1:203236281-203298436	2	1	3.0816
LOC730227	NR_034150	chr1:203236281-203298436	2	1	4.9745
CHIT1	NM_003465	chr1:203236281-203298436	2	1	0.0
FMOD	NM_002023	chr1:203236281-203298436	2	1	0.03889999999999999
FAM46C	NM_017709	chr1:118141852-118219378	3	1	2.1237
SNN	NM_003498	chr16:11754680-11843224	4	1	1.5005
TXNDC11	NM_015914	chr16:11754680-11843224	4	1	2.2963
ZC3H7A	NM_014153	chr16:11754680-11843224	4	1	0.20399999999999996
FOXO3	NM_201559	chr6:108878208-108954465,chr6:108986422-108998450	5,357	1	1.0712
QPCT	NM_012413	chr2:37528316-37594316,chr2:37614310-37624907,chr2:37600684-37607502	6,452,462	1	3.017
PRKD3	NM_005813	chr2:37528316-37594316	6	1	0.5603
CCDC88C	NM_001080414	chr14:91812797-91885978	7	1	0.8922
IGLL5	NM_001178126	chr22:23189180-23247707,chr22:23265614-23298684	8,13	1	6.9044
MIR650	NR_030755	chr22:23189180-23247707	8	1	1.2632
TMEM121	NM_025268	chr14:106023247-106056562	9	1	0.18300000000000002
INPP4A	NM_004027	chr2:99060395-99108347	10	1	1.0102
BMP6	NM_001718	chr6:7880508-7921803	11	1	0.019699999999999995
MUTED-TXNDC5	NR_037616	chr6:7880508-7921803,chr6:7958231-7966824	11,641	1	1.1800000000000002
TXNDC5	NM_001145549	chr6:7880508-7921803,chr6:7958231-7966824	11,641	1	3.5889
DUSP22	NM_020185	chr6:289699-338047	12	1	2.3491
CCL1	NM_002981	chr17:32688336-32727149	14	1	1.5738
CCL8	NM_005623	chr17:32688336-32727149	14	1	0.0
CCL13	NM_005408	chr17:32688336-32727149	14	1	0.22299999999999998
CCL4L1	NM_001001435	chr17:34597769-34642156,chr17:34509411-34540539	15,28	1	2.1766
CCL3L1	NM_021006	chr17:34597769-34642156,chr17:34509411-34540539	15,28	1	3.5526
CCL3L3	NM_001001437	chr17:34597769-34642156,chr17:34509411-34540539	15,28	1	3.5538
TBC1D3C	NM_001001418	chr17:34597769-34642156	15	1	0.0
CHMP4B	NM_176812	chr20:32398516-32452703,chr20:32360505-32381404	16,566	1	1.6478000000000002
BCL2L1	NM_001191	chr20:30271528-30312268	17	1	1.6715
COX4I2	NM_032609	chr20:30271528-30312268	17	1	0.0
TPX2	NM_012112	chr20:30271528-30312268	17	1	0.013200000000000003
TRAM2	NM_012288	chr6:52392524-52443116	19	1	1.1975
SMAD7	NM_005904	chr18:46439499-46483127	20	1	1.5156
ERN1	NM_001433	chr17:62149810-62187321,chr17:62196837-62211002	21,279	1	1.0478
SNORD104	NR_004380	chr17:62149810-62187321,chr17:62196837-62211002	21,279	1	0.6668000000000001
SNORA76	NR_002995	chr17:62149810-62187321,chr17:62196837-62211002	21,279	1	0.6696
GPRIN3	NM_198281	chr4:90204750-90230461	22	1	1.841
DEPDC6	NM_022783	chr8:120912485-120950021	23	1	0.6046
DSCC1	NM_024094	chr8:120912485-120950021	23	1	0.0816
CHST15	NM_015892	chr10:125821885-125854832	24	1	1.1079999999999999
KLF13	NM_015995	chr15:31616554-31660437	25	1	1.31
TNFRSF13B	NM_012452	chr17:16858917-16895713	26	1	1.6203
TBC1D3B	NM_001001417	chr17:34509411-34540539	28	1	0.051299999999999985
RBM20	NM_001134363	chr10:112596767-112633098	29	1	0.226
PDCD4	NM_145341	chr10:112596767-112633098	29	1	0.3829
LOC282997	NR_026932	chr10:112596767-112633098	29	1	2.8207999999999998
SHOC2	NM_007373	chr10:112596767-112633098	29	1	0.01079999999999999
NCRNA00081	NM_001195306	chr10:112596767-112633098	29	1	0.15630000000000002
PRKRIP1	NM_024653	chr7:102063661-102093348	30	1	1.2412
ORAI2	NM_032831	chr7:102063661-102093348	30	1	2.0029
LRWD1	NM_152892	chr7:102063661-102093348	30	1	0.1563
ALKBH4	NM_017621	chr7:102063661-102093348	30	1	0.3188
POLR2J	NM_006234	chr7:102063661-102093348	30	1	0.07619999999999999
REPIN1	NM_013400	chr7:150052768-150084893,chr7:150100843-150114005	31,485	1	3.5429000000000004
ZNF775	NM_173680	chr7:150052768-150084893,chr7:150100843-150114005,chr7:150124720-150134358	31,485,695	1	2.1202
LRRC61	NM_001142928	chr7:150052768-150084893	31	1	0.5868
C7orf29	NM_138434	chr7:150052768-150084893	31	1	0.0
LOC728743	NR_027237	chr7:150100843-150114005,chr7:150052768-150084893,chr7:150124720-150134358	31,485,695	1	2.4487
LOC285972	NR_034033	chr7:150124720-150134358,chr7:150052768-150084893,chr7:150100843-150114005	31,485,695	1	1.0199
ACTR3C	NM_001164458	chr7:150052768-150084893	31	1	0.1366
RARRES2	NM_002889	chr7:150052768-150084893	31	1	0.0
CEACAM21	NM_001098506	chr19:42022266-42070357	32	1	0.012700000000000003
PRDM1	NM_001198	chr6:106530349-106556497	33	1	2.8815
KLHL6	NM_130446	chr3:183227728-183261017	34	1	1.2807
GAS2	NM_001143830	chr11:22676367-22704023	35	1	0.6336999999999999
FANCF	NM_022725	chr11:22676367-22704023	35	1	0.3667
UTP3	NM_020368	chr4:71524681-71555270	36	1	0.6909000000000001
IGJ	NM_144646	chr4:71524681-71555270	36	1	1.9420000000000002
ENAM	NM_031889	chr4:71524681-71555270	36	1	0.0
RUFY3	NM_001130709	chr4:71524681-71555270	36	1	0.03900000000000001
FNDC3B	NM_001135095	chr3:171801339-171827279	37	1	0.31100000000000005
CCR3	NM_001837	chr3:46317570-46347563,chr3:46245532-46263708	38,182	1	0.002800000000000011
CCR2	NM_001123396	chr3:46388971-46397350,chr3:46317570-46347563,chr3:46419650-46449417	38,191,778	1	1.3157999999999999
PLA2G15	NM_012320	chr16:68269820-68320847	39	1	1.0893
SLC7A6	NM_003983	chr16:68269820-68320847	39	1	0.5016999999999999
ESRP2	NM_024939	chr16:68269820-68320847	39	1	0.20249999999999999
PRMT7	NM_001184824	chr16:68269820-68320847	39	1	0.15489999999999998
SLC7A6OS	NM_032178	chr16:68269820-68320847	39	1	0.07300000000000001
C5orf56	NM_001013717	chr5:131744863-131774596,chr5:131789831-131804405	40,235	1	2.1167
SLC22A5	NM_003060	chr5:131744863-131774596	40	1	0.0548
MIR3936	NR_037500	chr5:131744863-131774596	40	1	0.1785
C1orf186	NM_001007544	chr1:206282010-206311355	41	1	1.2136
CTSE	NM_148964	chr1:206282010-206311355	41	1	0.013300000000000006
CELF2	NM_001025077	chr10:11202413-11223822,chr10:11279014-11313122	42,73	1	0.43920000000000003
ADAMTSL4	NM_019032	chr1:150532148-150553405	43	1	3.3178
MCL1	NM_001197320	chr1:150532148-150553405	43	1	1.0045
MIR4257	NR_036211	chr1:150532148-150553405	43	1	0.022699999999999998
ENSA	NM_207046	chr1:150532148-150553405	43	1	0.4239
GNG7	NM_052847	chr19:2594383-2628892	44	1	0.5258
SDC1	NM_002997	chr2:20397345-20426447	45	1	2.5029
VOPP1	NM_030796	chr7:55614339-55643265,chr7:55568992-55586363,chr7:55594724-55605709	46,151,174	1	1.4334
NEAT1	NR_028272	chr11:65183116-65200465	47	1	7.0183
FRMD8	NM_031904	chr11:65183116-65200465	47	1	0.9666000000000001
