GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
USP17	NM_001105662	chr4:9211677-9274616,chr4:9324637-9370853	1,6	1	2.0522
OR2Z1	NM_001004699	chr19:8851064-8900850	2	1	0.17519999999999997
ACTL9	NM_178525	chr19:8851064-8900850	2	1	0.1753
ZNF558	NM_144693	chr19:8851064-8900850	2	1	0.010399999999999993
BAIAP2	NM_017451	chr17:79015887-79092978,chr17:78997138-79008463	3,355	1	1.2529
AATK	NM_001080395	chr17:79015887-79092978,chr17:79130385-79146964,chr17:79113192-79129725,chr17:79096495-79110953,chr17:79151111-79159512	3,166,257,284,594	1	1.0175
MIR3065	NR_036151	chr17:79096495-79110953,chr17:79015887-79092978,chr17:79130385-79146964,chr17:79113192-79129725	3,166,257,284	1	0.9032
LOC388428	NR_027255	chr17:79130385-79146964,chr17:79151111-79159512,chr17:79015887-79092978,chr17:79113192-79129725,chr17:79096495-79110953	3,166,257,284,594	1	0.9641
FLJ90757	NR_026857	chr17:78997138-79008463,chr17:79015887-79092978	3,355	1	1.1411
MIR657	NR_030394	chr17:79096495-79110953,chr17:79015887-79092978,chr17:79130385-79146964,chr17:79113192-79129725	3,166,257,284	1	0.8734
MIR338	NR_029897	chr17:79096495-79110953,chr17:79015887-79092978,chr17:79130385-79146964,chr17:79113192-79129725	3,166,257,284	1	0.9031
MIR1250	NR_031652	chr17:79096495-79110953,chr17:79015887-79092978,chr17:79130385-79146964,chr17:79113192-79129725,chr17:79151111-79159512	3,166,257,284,594	1	1.0299999999999998
C20orf151	NM_080833	chr20:60985099-61072393	4	1	0.9717
GATA5	NM_080473	chr20:60985099-61072393	4	1	1.158
RPS21	NM_001024	chr20:60985099-61072393	4	1	0.0
LAMA5	NM_005560	chr20:60985099-61072393	4	1	0.015599999999999989
CABLES2	NM_031215	chr20:60985099-61072393	4	1	0.0848
LOC100133545	NR_024471	chr11:1982810-2063150	5	1	1.3567
H19	NR_002196	chr11:1982810-2063150	5	1	1.4566999999999999
MIR675	NR_030533	chr11:1982810-2063150	5	1	1.4939
TNNT3	NM_001042782	chr11:1938103-1960689,chr11:1982810-2063150,chr11:1921956-1933111	5,97,551	1	0.9692999999999999
MRPL23	NM_021134	chr11:1982810-2063150,chr11:1938103-1960689,chr11:1921956-1933111	5,97,551	1	0.19629999999999997
USP17L6P	NR_027279	chr4:9324637-9370853	6	1	1.2408000000000001
EFNA2	NM_001405	chr19:1286345-1343984,chr19:1231529-1240884	7,262	1	1.7627000000000002
ATP5D	NM_001001975	chr19:1286345-1343984,chr19:1231529-1240884	7,262	1	0.4376
MIDN	NM_177401	chr19:1286345-1343984,chr19:1231529-1240884	7,262	1	0.0
CIRBP	NM_001280	chr19:1286345-1343984,chr19:1231529-1240884	7,262	1	0.0484
C19orf24	NM_017914	chr19:1286345-1343984,chr19:1231529-1240884	7,262	1	0.1502
MUM1	NM_032853	chr19:1286345-1343984	7	1	0.0804
NDUFS7	NM_024407	chr19:1286345-1343984	7	1	0.0
C19orf26	NM_152769	chr19:1231529-1240884,chr19:1286345-1343984	7,262	1	0.8802000000000001
C19orf23	NR_027271	chr19:1286345-1343984,chr19:1231529-1240884	7,262	1	0.0758
ESPNP	NR_026567	chr1:17012941-17057977,chr1:17083306-17107108	8,136	1	1.9216999999999997
MST1P2	NR_027504	chr1:17012941-17057977	8	1	0.19519999999999993
MST1P9	NR_002729	chr1:17083306-17107108,chr1:17012941-17057977	8,136	1	0.6998
ITGB2	NM_000211	chr21:46302119-46356927	9	1	1.4641
C21orf67	NR_027128	chr21:46302119-46356927,chr21:46404388-46438205	9,26	1	0.8961999999999999
C21orf70	NM_058190	chr21:46302119-46356927,chr21:46404388-46438205	9,26	1	0.0358
PTTG1IP	NM_004339	chr21:46302119-46356927,chr21:46256481-46266859	9,433	1	0.0628
MAP3K15	NM_001001671	chrX:19470033-19470499	10	1	0.5718
PDE9A	NM_001001581	chr21:44156410-44218077,chr21:44074201-44130734,chr21:44056481-44073602,chr21:44036051-44048510,chr21:44010914-44024913	11,16,168,318,326	1	1.1322999999999999
SNAR-A13	NR_024216	chr19:48406235-48462712	12	1	1.478
SNAR-C5	NR_024219	chr19:48406235-48462712	12	1	1.6282
SNAR-A2	NR_004436	chr19:48406235-48462712	12	1	1.1318000000000001
SNAR-A7	NR_024224	chr19:48406235-48462712	12	1	1.2677
SNAR-C2	NR_024217	chr19:48406235-48462712	12	1	1.4976
SNAR-C4	NR_024218	chr19:48406235-48462712	12	1	1.2452999999999999
SNAR-C3	NR_024221	chr19:48406235-48462712	12	1	1.8562
SNAR-A12	NR_004437	chr19:48406235-48462712	12	1	0.0
SNAR-C1	NR_024220	chr19:48406235-48462712	12	1	0.0
ELSPBP1	NM_022142	chr19:48406235-48462712	12	1	0.36939999999999995
SULT2A1	NM_003167	chr19:48406235-48462712	12	1	0.4254
BSPH1	NM_001128326	chr19:48406235-48462712	12	1	0.3723
MEGF6	NM_001409	chr1:3419523-3488245,chr1:3505122-3535836,chr1:3410439-3418604	13,61,658	1	0.9641
MIR551A	NR_030277	chr1:3419523-3488245,chr1:3505122-3535836	13,61	1	0.908
ARHGEF16	NM_014448	chr1:3373313-3386886,chr1:3419523-3488245,chr1:3345431-3356232,chr1:3410439-3418604	13,300,633,658	1	0.7863
FADD	NM_003824	chr11:70042271-70042721	14	1	0.1431
PALM	NM_002579	chr19:684550-735031,chr19:735596-760424,chr19:665493-677202	15,77,313	1	1.2999
PRSSL1	NM_214710	chr19:684550-735031,chr19:735596-760424,chr19:665493-677202	15,77,313	1	1.1103999999999998
FGF22	NM_020637	chr19:684550-735031,chr19:665493-677202,chr19:591370-601628	15,313,349	1	0.14789999999999998
FSTL3	NM_005860	chr19:665493-677202,chr19:684550-735031	15,313	1	0.9499
C19orf21	NM_173481	chr19:735596-760424,chr19:761310-770707,chr19:684550-735031,chr19:771949-785174	15,77,248,564	1	1.1411
