GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ENGASE	NM_001042573	chr17:77083780-77199216,chr17:77015728-77047528	1,107	1	0.9343999999999999
RBFOX3	NM_001082575	chr17:77083780-77199216,chr17:77354060-77455598,chr17:77202153-77238020,chr17:77241812-77270453,chr17:77465740-77487051,chr17:77271294-77289201,chr17:77308606-77322581,chr17:77524732-77546264	1,2,84,125,259,266,350,577	1	1.4731
EGFL7	NM_016215	chr9:139525934-139614843,chr9:139477231-139525149	3,38	1	2.7453
MIR126	NR_029695	chr9:139525934-139614843,chr9:139477231-139525149	3,38	1	2.6836
FAM69B	NM_152421	chr9:139525934-139614843,chr9:139629378-139656440	3,146	1	1.2399
AGPAT2	NM_006412	chr9:139525934-139614843,chr9:139629378-139656440	3,146	1	2.5227999999999997
LOC100128593	NR_033913	chr9:139629378-139656440,chr9:139525934-139614843	3,146	1	2.397
SNORA43	NR_002975	chr9:139525934-139614843,chr9:139629378-139656440	3,146	1	0.1922
SNORA17	NR_002958	chr9:139525934-139614843,chr9:139629378-139656440	3,146	1	0.1732
SNHG7	NR_024542	chr9:139525934-139614843,chr9:139629378-139656440	3,146	1	0.264
LCN10	NM_001001712	chr9:139629378-139656440,chr9:139525934-139614843	3,146	1	2.2643
LCN6	NM_198946	chr9:139629378-139656440,chr9:139525934-139614843	3,146	1	2.4421
LCN8	NM_178469	chr9:139629378-139656440,chr9:139525934-139614843	3,146	1	1.6335
LCN15	NM_203347	chr9:139629378-139656440,chr9:139525934-139614843	3,146	1	1.1935
FSTL3	NM_005860	chr19:681203-769468,chr19:665093-679756	4,492	1	1.9021
PALM	NM_002579	chr19:681203-769468,chr19:665093-679756	4,492	1	2.3564
C19orf21	NM_173481	chr19:681203-769468	4	1	2.1195
PRSSL1	NM_214710	chr19:681203-769468,chr19:665093-679756	4,492	1	1.9665000000000001
FGF22	NM_020637	chr19:681203-769468,chr19:665093-679756,chr19:590390-603518	4,492,583	1	0.18359999999999999
PTBP1	NM_031991	chr19:681203-769468,chr19:818713-854298	4,92	1	0.06079999999999999
MIR3187	NR_036154	chr19:681203-769468,chr19:818713-854298	4,92	1	0.1446
POLRMT	NM_005035	chr19:681203-769468,chr19:665093-679756,chr19:590390-603518	4,492,583	1	0.046099999999999974
RNF126	NM_194460	chr19:681203-769468,chr19:665093-679756	4,492	1	0.14389999999999997
C20orf151	NM_080833	chr20:60984675-61072386	5	1	2.0397000000000003
GATA5	NM_080473	chr20:60984675-61072386	5	1	2.2155
RPS21	NM_001024	chr20:60984675-61072386	5	1	0.0
LAMA5	NM_005560	chr20:60984675-61072386	5	1	0.022099999999999995
CABLES2	NM_031215	chr20:60984675-61072386	5	1	0.1496
LOC100133545	NR_024471	chr11:1982251-2063134	6	1	2.9858000000000002
H19	NR_002196	chr11:1982251-2063134	6	1	2.8495999999999997
MIR675	NR_030533	chr11:1982251-2063134	6	1	2.7956
TNNT3	NM_001042782	chr11:1937502-1954027,chr11:1982251-2063134,chr11:1918182-1932878	6,386,529	1	1.9251
MRPL23	NM_021134	chr11:1982251-2063134,chr11:1937502-1954027,chr11:1918182-1932878	6,386,529	1	0.3041
MEGF6	NM_001409	chr1:3408394-3488285,chr1:3505044-3536035,chr1:3489519-3499765	7,103,936	1	1.9348
MIR551A	NR_030277	chr1:3408394-3488285,chr1:3505044-3536035,chr1:3489519-3499765	7,103,936	1	1.9368
ARHGEF16	NM_014448	chr1:3366164-3391215,chr1:3408394-3488285,chr1:3296865-3326001,chr1:3326898-3354240	7,122,141,164	1	1.5086
WNT7B	NM_058238	chr22:46295871-46374716,chr22:46390972-46402022	8,752	1	1.7239
LOC730668	NR_027240	chr22:46295871-46374716,chr22:46390972-46402022	8,752	1	0.8188
NFIC	NM_205843	chr19:3360344-3434846,chr19:3451825-3464585,chr19:3437709-3450570,chr19:3333069-3359440,chr19:3311367-3322119	9,152,608,616,806	1	1.5298
