GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
TMEM121	NM_025268	chr14:106024770-106049557	1	1	0.3661
MUTED-TXNDC5	NR_037616	chr6:7897711-7919947	2	1	0.9354
TXNDC5	NM_001145549	chr6:7897711-7919947	2	1	2.6906
IGLL5	NM_001178126	chr22:23234439-23248947,chr22:23228796-23233784,chr22:23268220-23286986	3,4,220	1	3.2291
CDKN1B	NM_004064	chr12:12866228-12880017	5	1	4.1833
APOLD1	NM_001130415	chr12:12866228-12880017	5	1	0.5794
MIR613	NR_030344	chr12:12866228-12880017	5	1	0.0841
GPR19	NM_006143	chr12:12866228-12880017	5	1	0.3466
DERL3	NM_001002862	chr22:24178735-24192774	6	1	1.8718
SMARCB1	NM_001007468	chr22:24178735-24192774	6	1	0.4949
SLC2A11	NM_001024938	chr22:24178735-24192774	6	1	0.2425
MIF	NM_002415	chr22:24178735-24192774	6	1	0.9292
CREB3L2	NM_194071	chr7:137664973-137679525	7	1	0.5615
EPS15L1	NM_021235	chr19:16473815-16484642,chr19:16491555-16494991	8,454	1	0.7353
KLF2	NM_016270	chr19:16434962-16440239,chr19:16473815-16484642	8,129	1	1.9901
FMNL1	NM_005892	chr17:43298355-43308947	9	1	1.7118
LOC100133991	NR_024434	chr17:43298355-43308947	9	1	0.3267
C17orf46	NM_152343	chr17:43298355-43308947	9	1	0.2488
VOPP1	NM_030796	chr7:55581904-55595387,chr7:55599794-55606278	10,64	1	1.1102
UBASH3B	NM_032873	chr11:122613581-122626305,chr11:122566673-122569863	11,533	1	0.6494
CCDC88C	NM_001080414	chr14:91832888-91843919	12	1	0.8435
NEAT1	NR_028272	chr11:65184009-65193173	14	1	3.3636
FRMD8	NM_031904	chr11:65184009-65193173	14	1	0.6672
MIR612	NR_030343	chr11:65184009-65193173	14	1	0.2605
SLC25A45	NM_001077241	chr11:65184009-65193173	14	1	0.7571
ZFP36	NM_003407	chr19:39891837-39902326	15	1	3.2827
MED29	NM_017592	chr19:39891837-39902326	15	1	1.7721
