GENE	H3k27ac_15_DMSO_compare_TSS_SIGNAL	H3k27ac_15_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
BRD2	67952.3455	7736.9672	-60215.3783	0.102220074723971	-3.13468328629002
LPXN	63643.5404	17239.7441	-46403.7963	0.213143472184293	-1.88427573319621
NCRNA00167	35982.5556	1864.6297	-34117.9259	0.0492673282100056	-4.27033659843365
PRDM10	35557.2412	1864.6297	-33692.6115	0.0498272709288835	-4.25318233654128
UBE2M	36881.3452	3472.5365	-33408.8087	0.0860521058622224	-3.4088295135507
SMC4	41225.1798	8190.9249	-33034.2549	0.165754159493676	-2.3314275139518
LOC100131691	35733.141	3472.5365	-32260.6045	0.0885722865011069	-3.36320097105204
UBE2D3	36072.7814	3920.3452	-32152.4362	0.0980254742073604	-3.20185806739153
C12orf61	35947.593	4484.551	-31463.042	0.110915488429206	-3.00285972039102
GART	31404.2209	1393.1297	-30011.0912	0.0424768975089104	-4.49455699447245
CLTC	30992.6	2350.6435	-28641.9565	0.0704983454893943	-3.72079612842084
SON	27857.5404	1393.1297	-26464.4107	0.0476272746995974	-4.32166640120133
DCAKD	32740.3385	6411.2497	-26329.0888	0.163754524267294	-2.35239173400166
CALM3	26269.4	11.0916	-26258.3084	0.000422046899609747	-8
USP1	27321.7459	1313.451	-26008.2949	0.0458684116818488	-4.37861539195118
RTP4	25857.2	827.7249	-25029.4751	0.0310184459241255	-4.96527089030686
RPRD2	28297	3385.681	-24911.319	0.106862200203322	-3.06313115554175
IFT80	32605.0057	8190.9249	-24414.0808	0.200777988871272	-1.9929952000342
HSPA9	25096.4	1066.2417	-24030.1583	0.0407543592969819	-4.5568740126766
MIRLET7I	28265.9388	4484.551	-23781.3878	0.136930807062311	-2.65602916150424
FAM36A	38564.2	15165.4794	-23398.7206	0.282255162683885	-1.34647107893127
TOR1AIP1	32807.6	10249.5982	-22558.0018	0.238046102126543	-1.67846270414207
C7orf55	26599.2	4133.4434	-22465.7566	0.13449683927937	-2.68596681879717
LUC7L2	26216.2	4133.4434	-22082.7566	0.136194133997634	-2.66504254721694
C11orf10	23622.0944	1773.0827	-21849.0117	0.0698196627264316	-3.73580515072453
FEN1	23617.1408	1773.0827	-21844.0581	0.0698332844529706	-3.73550258299029
ZNF335	25039.8	3198.529	-21841.271	0.113269060644488	-2.96874257022906
MIR611	23554.1456	1773.0827	-21781.0629	0.0700069774314784	-3.7316492678232
EIF3B	41656.8	19889.943	-21766.857	0.323168083809082	-1.06651287666693
EIF4A2	25784.0596	4374.2972	-21409.7624	0.145044281722935	-2.559356279402
CGGBP1	22068.2604	840.0104	-21228.25	0.0366684333066292	-4.71542190918309
TOR3A	29455.4	8314.3721	-21141.0279	0.220132969772407	-1.82485292407091
HNRNPA0	22803.4	1856.1052	-20947.2948	0.0752693610413562	-3.61889856037666
ITGB3BP	21700.8706	918.6056	-20782.265	0.0406112675588836	-4.56216353340479
BRP44	21621.8738	860.5998	-20761.274	0.0382786972337421	-4.65100524043832
EFCAB7	21669.5062	918.6056	-20750.9006	0.0406676577543768	-4.56007688922195
UBQLN1	21979	1276.2955	-20702.7045	0.0548819300103067	-4.10609144879226
LOC100129387	20713.2472	129.3862	-20583.861	0.00620776643319937	-7.32272617988127
THAP5	21853.8663	1344.5847	-20509.2816	0.0579601069054137	-4.02265599474109
FLJ10038	20631.0689	129.3862	-20501.6827	0.00623233929009581	-7.31699100788207
DNAJB9	21821.0073	1344.5847	-20476.4226	0.0580423198336568	-4.02048515730595
EFCAB2	32455.3162	12079.0404	-20376.2758	0.271229704933022	-1.4259489652615
CBLL1	20545.8	298.5623	-20247.2377	0.0143234077254549	-6.10466769089682
HNRNPK	20707.9084	613.2991	-20094.6093	0.0287647451486976	-5.07744719757479
C17orf49	30213.4	10662.058	-19551.342	0.26084253294483	-1.50270260851871
SCYL3	29261.2	9811.7177	-19449.4823	0.251113003009755	-1.5764113047372
MYNN	22075.7039	2681.3156	-19394.3883	0.108305266714355	-3.04144649543689
ASAH1	20599.2192	1283.6361	-19315.5831	0.0586594428561615	-4.00428148036054
RMI1	19879.995	613.2991	-19266.6959	0.0299268188416815	-5.01858274996018
C1orf174	19415.791	238.425	-19177.366	0.012130985026317	-6.34755115646746
LOC100133612	19415.791	238.425	-19177.366	0.012130985026317	-6.34755115646746
C1orf77	21705.904	2535.8825	-19170.0215	0.104607905032082	-3.09752770377762
S100A13	21705.904	2535.8825	-19170.0215	0.104607905032082	-3.09752770377762
SMC2	19353.871	192.27	-19161.601	0.00983672429253427	-6.6533446651548
HNRNPR	21631.2	2604.7476	-19026.4524	0.107474551562407	-3.05389821437639
C1orf31	24694.072	5792.5867	-18901.4853	0.190003986891486	-2.09188511567636
DCAF6	19730.1426	860.5998	-18869.5428	0.0417954721244048	-4.5189150679715
FLJ43663	24212.6601	5356.8635	-18855.7966	0.181161643740517	-2.17630114845881
RFX3	22217	3565.3075	-18651.6925	0.138285042950481	-2.63956560381739
ZC3H6	18589.9936	44.6614	-18545.3322	0.0023966851009584	-8
FNBP4	21636.8	3138.1934	-18498.6066	0.126667779455392	-2.78548097555999
HNRNPL	24365.6	5867.9783	-18497.6217	0.194088117581504	-2.05391030816694
B3GALNT2	22457.2	3966.3286	-18490.8714	0.150105940052231	-2.50130195024183
DCAF8	21813.64	3768.3863	-18045.2537	0.147306013050264	-2.53321176044922
PAXIP1	18234.164	230.6219	-18003.5421	0.0124898225871116	-6.30497072755978
GABPB2	31049.2	13111.6937	-17937.5063	0.296907344970693	-1.24370203968487
CENPL	18069.1265	160.9938	-17908.1327	0.00883119789396014	-6.8103778246469
USF1	37912.4	20153.2893	-17759.1107	0.347077414269153	-0.911654461442209
DARS2	17849.6353	160.9938	-17688.6415	0.00893882157619913	-6.79274565741832
LOC202781	17888.106	230.6219	-17657.4841	0.0127283715100109	-6.277327313389
CACYBP	33317.7082	15877.1555	-17440.5527	0.322740105487882	-1.06933669950529
NNT	18304.2054	870.2306	-17433.9748	0.0453849385713353	-4.39463358885533
MRPL47	20172.608	2750.5282	-17422.0798	0.119989174954167	-2.87461701420713
NDUFB5	20159.056	2750.5282	-17408.5278	0.120060153688865	-2.87364748297579
RNF187	23348.8	5979.7477	-17369.0523	0.203888298908166	-1.96519188521247
YY1AP1	19697.0611	2359.4839	-17337.5772	0.106974319867414	-3.06143715607162
