GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ERN1	NM_001433	chr17:62133214-62209832	1	1	1.6141
SNORD104	NR_004380	chr17:62133214-62209832	1	1	0.5468
SNORA76	NR_002995	chr17:62133214-62209832	1	1	0.5468
ICAM2	NM_000873	chr17:62133214-62209832	1	1	0.0705
ZBTB38	NM_001080412	chr3:141079613-141161323	2	1	2.1682
RASA2	NM_006506	chr3:141079613-141161323	2	1	0.1917
SNN	NM_003498	chr16:11766652-11837847	3	1	0.5471
TXNDC11	NM_015914	chr16:11766652-11837847,chr16:11874456-11893017	3,167	1	1.0393
INPP4A	NM_004027	chr2:99054927-99111686,chr2:99116990-99125043	4,678	1	0.5823
CCDC88C	NM_001080414	chr14:91828614-91885530,chr14:91781864-91801298	5,280	1	0.7807
PELI1	NM_020651	chr2:64318210-64372272	6	1	1.0108
PRKD3	NM_005813	chr2:37508628-37554167,chr2:37559978-37593498	7,36	1	0.8511
C2orf56	NM_144736	chr2:37508628-37554167	7	1	0.2659
QPCT	NM_012413	chr2:37559978-37593498,chr2:37598791-37607206,chr2:37508628-37554167	7,36,644	1	1.6716
CEBPZ	NM_005760	chr2:37508628-37554167	7	1	0.2474
EIF2AK3	NM_004836	chr2:88889978-88928696	8	1	1.1857
C21orf91	NM_001100421	chr21:19147414-19193148	9	1	1.847
UBE2J1	NM_016021	chr6:90035740-90086490	10	1	1.7355
RRAGD	NM_021244	chr6:90035740-90086490	10	1	0.4324
GABRR2	NM_002043	chr6:90035740-90086490	10	1	0.2567
FAM46C	NM_017709	chr1:118147733-118187908,chr1:118195694-118209629	11,329	1	1.2904
NCRNA00152	NR_024204	chr2:87781972-87823157,chr2:87765002-87776886	12,227	1	1.6386
CLECL1	NM_172004	chr12:9858415-9896524	13	1	3.416
CLEC2D	NR_036693	chr12:9858415-9896524,chr12:9799274-9805617	13,1022	1	0.127
CD69	NR_026672	chr12:9858415-9896524	13	1	0.3241
BMP6	NM_001718	chr6:7880507-7919948	14	1	0.1464
MUTED-TXNDC5	NR_037616	chr6:7880507-7919948	14	1	0.4094
TXNDC5	NM_001145549	chr6:7880507-7919948	14	1	1.151
LOC100507217	NR_037600	chr15:93424186-93471193,chr15:93346317-93377690	15,109	1	3.3378
CHD2	NM_001042572	chr15:93424186-93471193	15	1	1.2401
MIR3175	NR_036136	chr15:93424186-93471193	15	1	5.6348
WHSC1	NM_001042424	chr4:1900343-1944391,chr4:1871245-1882933,chr4:1848176-1859048	16,462,530	1	0.5679
SCARNA22	NR_003004	chr4:1900343-1944391	16	1	0.2235
LETM1	NM_012318	chr4:1848176-1859048,chr4:1900343-1944391,chr4:1871245-1882933	16,462,530	1	0.2582
MIR943	NR_030641	chr4:1900343-1944391	16	1	0.0755
HIP1R	NM_003959	chr12:123347384-123388254	17	1	0.1228
VPS37B	NM_024667	chr12:123347384-123388254,chr12:123410266-123423022	17,1024	1	1.9002
FAM36A	NM_198076	chr1:244996250-245029169	18	1	2.6118
NCRNA00201	NR_026778	chr1:244996250-245029169	18	1	1.0894
HNRNPU	NM_031844	chr1:244996250-245029169	18	1	2.9026
CDK14	NM_012395	chr7:90337417-90381237,chr7:90558586-90568577	19,686	1	0.387
PRDM1	NM_001198	chr6:106530176-106560423	20	1	3.0069
EDEM3	NM_025191	chr1:184693058-184725669,chr1:184660763-184670529	21,505	1	1.4349
STT3B	NM_178862	chr3:31571983-31617604,chr3:31658668-31667011	22,819	1	0.5261
STK17B	NM_004226	chr2:197006897-197048545	23	1	1.1987
DUSP22	NM_020185	chr6:290261-331333	24	1	1.0472
HSP90B1	NM_003299	chr12:104321117-104351934	25	1	2.4409
MIR3652	NR_037425	chr12:104321117-104351934	25	1	4.607
