GENE	H3k18ac_7_DMSO_compare_TSS_SIGNAL	H3k18ac_7_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
BRD2	40227.2909	8249.9999	-31977.291	0.170182775560552	-2.2857085762012
LPXN	36294.4965	10130.3017	-26164.1948	0.218208847270767	-1.84107366134718
NCRNA00167	19255.3548	1336.1127	-17919.2421	0.0648867158205213	-3.84914609835168
PRDM10	19071.784	1336.1127	-17735.6713	0.0654703774544292	-3.83532619338333
RTP4	17212.8	940.8552	-16271.9448	0.0518273146446012	-4.19336528331305
FLJ43663	23802.3866	7671.8855	-16130.5011	0.243751006397381	-1.63345314190981
UBE2D3	18335.6041	2216.6766	-16118.9275	0.107855504328529	-3.04817758905823
PTPN7	17523.2616	1446.2601	-16077.0015	0.0762412528303231	-3.59887238879139
SMC4	19157.8647	3344.3812	-15813.4835	0.148624329094191	-2.51812556643614
CALM3	15186.8	65.8408	-15120.9592	0.00431668200040481	-7.8496203318999
C12orf61	17015.2692	2681.8812	-14333.388	0.136155796424238	-2.66551274015553
RPRD2	16650	2685.0858	-13964.9142	0.138871160323478	-2.63248208294648
GART	14404.9786	443.2987	-13961.6799	0.0298552277172248	-5.02214457529025
EIF4A2	18509.7308	5384.7049	-13125.0259	0.225353926228105	-1.78134472574329
PJA2	16138	3182.8993	-12955.1007	0.164738672386745	-2.34204837583845
KCTD9	13101.8272	175.3056	-12926.5216	0.0132035735908283	-6.2237521333349
CLTC	14019	1146.3148	-12872.6852	0.0755879330642052	-3.61230824772731
SON	13055.063	443.2987	-12611.7643	0.032840926169581	-4.88018647775617
CBLL1	12688.2	158.4063	-12529.7937	0.0123305950459461	-6.32371389265174
C7orf55	14481.2	2156.6992	-12324.5008	0.129625692166713	-2.74728427831878
IFT80	15597.711	3344.3812	-12253.3298	0.176558173441897	-2.22152312231222
USP1	12828.7768	684.288	-12144.4888	0.05063899345765	-4.22863616066558
ZNF335	13157.4	1075.2019	-12082.1981	0.0755449992597629	-3.61319493223277
CLN3	13346.08	1312.1816	-12033.8984	0.0895182277276317	-3.34637675553618
FAM36A	20359	8327.4779	-12031.5221	0.290292796802357	-1.28971517508864
BRP44	11944.5109	212.6321	-11731.8788	0.0174903017921234	-5.81184456003121
CDCA2	11731.456	175.3056	-11556.1504	0.0147231972797709	-6.06436618564518
CGGBP1	11797.724	302.5582	-11495.1658	0.0250042267609263	-5.28515206810073
HNRNPK	11678.2568	199.9102	-11478.3466	0.0168300546708932	-5.86832904617054
FARSB	16822	5431.2153	-11390.7847	0.244064294834733	-1.63100228088447
ZC3H6	11445.3872	55.0311	-11390.3561	0.00478513898924876	-7.70030338852611
MDM2	16755.2	5480.138	-11275.062	0.246460746402866	-1.61232477902589
PAXIP1	11418.916	199.5321	-11219.3839	0.0171737308014484	-5.83866103098378
HSPA9	12800.8	1667.2641	-11133.5359	0.115237538932386	-2.94067942077086
MAT2A	14554.2	3544.2882	-11009.9118	0.195833384580708	-2.0378677161144
MIRLET7I	13691.477	2681.8812	-11009.5958	0.163795427134795	-2.35196085275487
RMI1	11207.0242	199.9102	-11007.114	0.01752532214089	-5.80890735564178
DCAF6	11159.3431	212.6321	-10946.711	0.0186979039489991	-5.71374888478304
LOC202781	11079.482	199.5321	-10879.9499	0.017690562156492	-5.79512576162938
YY1AP1	12369.1735	1652.0025	-10717.171	0.117821964434367	-2.90446132848195
USF1	22855.6	12283.2492	-10572.3508	0.349563217909823	-0.895855455755145
UBQLN1	11347.4	809.4813	-10537.9187	0.0665862633700306	-3.80922021131736
LOC348840	10895.8	702.5349	-10193.2651	0.0605720481480493	-3.95505842057562
ZNF398	17936.1856	7773.8599	-10162.3257	0.302366633306814	-1.20617009918065
DAP3	11806.0098	1652.0025	-10154.0073	0.12275233988306	-2.8372336693356
ASAH1	10632.0896	481.0662	-10151.0234	0.0432879920571257	-4.46604591924125
UPF2	10866.054	811.7327	-10054.3213	0.0695108346173166	-3.74267957904395
SMC2	10046.143	129.531	-9916.612	0.0127294761998075	-6.27720049367203
MSL2	17832.3332	7918.3452	-9913.988	0.307500450162897	-1.17122461085516
FNBP4	11901	2198.9458	-9702.0542	0.155954202320409	-2.43619885337249
FLJ10038	9697.9987	20.862	-9677.1367	0.0021465478973271	-8
WAC	9703.5316	36.5864	-9666.9452	0.00375625839440549	-8
LOC100129387	9585.7857	20.862	-9564.9237	0.0021716212201682	-8
LUC7L2	11710.6	2156.6992	-9553.9008	0.155524098016144	-2.44091811561501
EFCAB2	18157.6574	8629.5054	-9528.152	0.322150780373052	-1.07322830730454
UBE2M	10337.9239	843.9148	-9494.0091	0.0754719167966535	-3.61470532258395
C7orf27	10130.8547	656.1203	-9474.7344	0.0608252359906276	-3.94865172551656
RFX3	11453.2	2066.9926	-9386.2074	0.152881890158872	-2.47014561168381
CCM2	26400.0504	17088.5592	-9311.4912	0.392943332913545	-0.6275099206615
LOC100131691	10088.0017	843.9148	-9244.0869	0.0771973331483093	-3.57939925907863
GFI1	14219.0855	5065.0794	-9154.0061	0.262654847968034	-1.48917189110737
ITGA4	15082.4	5961.4202	-9120.9798	0.283286026175038	-1.33913804435985
ANKRD13C	10503.785	1413.1886	-9090.5964	0.118586198764425	-2.89388336991581
