GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ENGASE	NM_001042573	chr17:77084510-77228183,chr17:77017660-77035242	1,308	1	0.6315
RBFOX3	NM_001082575	chr17:77084510-77228183,chr17:77356374-77430433,chr17:77241768-77270952,chr17:77430967-77456170,chr17:77273667-77286723,chr17:77465202-77479384,chr17:77525276-77546125	1,14,110,217,295,530,552	1	1.0607
USP17	NM_001105662	chr4:9211676-9274612,chr4:9324626-9370930	2,15	1	2.4594
C20orf151	NM_080833	chr20:60984439-61072120	3	1	1.3034
GATA5	NM_080473	chr20:60984439-61072120	3	1	1.504
RPS21	NM_001024	chr20:60984439-61072120	3	1	0.0
LAMA5	NM_005560	chr20:60984439-61072120	3	1	0.019500000000000003
CABLES2	NM_031215	chr20:60984439-61072120	3	1	0.1132
OR2Z1	NM_001004699	chr19:8851028-8900870	4	1	0.2287
ACTL9	NM_178525	chr19:8851028-8900870	4	1	0.3095
ZNF558	NM_144693	chr19:8851028-8900870	4	1	0.017200000000000007
LOC100133545	NR_024471	chr11:1982285-2063745	5	1	1.7394
H19	NR_002196	chr11:1982285-2063745	5	1	1.8513000000000002
MIR675	NR_030533	chr11:1982285-2063745	5	1	1.8469
TNNT3	NM_001042782	chr11:1937801-1960903,chr11:1982285-2063745,chr11:1917916-1932710	5,152,481	1	1.2644
MRPL23	NM_021134	chr11:1982285-2063745,chr11:1937801-1960903,chr11:1917916-1932710	5,152,481	1	0.2593
ATCAY	NM_033064	chr19:3798494-3882930,chr19:3924119-3952628,chr19:3885679-3900061	6,98,458	1	1.0595999999999999
MATK	NM_002378	chr19:3798494-3882930	6	1	1.0008
ZFR2	NM_015174	chr19:3798494-3882930,chr19:3885679-3900061	6,458	1	1.4245999999999999
MRPL54	NM_172251	chr19:3798494-3882930,chr19:3728397-3746738	6,265	1	0.0
APBA3	NM_004886	chr19:3798494-3882930,chr19:3728397-3746738	6,265	1	0.023400000000000004
RAX2	NM_032753	chr19:3798494-3882930,chr19:3728397-3746738	6,265	1	0.28390000000000004
MEGF6	NM_001409	chr1:3408583-3488396,chr1:3505046-3536202	7,90	1	1.2539
MIR551A	NR_030277	chr1:3408583-3488396,chr1:3505046-3536202	7,90	1	1.2088
ARHGEF16	NM_014448	chr1:3371792-3386803,chr1:3408583-3488396,chr1:3297193-3325166,chr1:3335334-3361762	7,137,165,343	1	1.0649000000000002
BAIAP2	NM_017451	chr17:79009457-79075045,chr17:79075601-79093238,chr17:78996917-79008398	8,219,528	1	1.6519000000000001
CHMP6	NM_024591	chr17:79009457-79075045,chr17:78996917-79008398	8,528	1	0.2788
MIR3065	NR_036151	chr17:79096504-79111545,chr17:79009457-79075045,chr17:79112626-79147456,chr17:79075601-79093238	8,71,219,374	1	1.1969999999999998
FLJ90757	NR_026857	chr17:78996917-79008398,chr17:79009457-79075045	8,528	1	1.3997000000000002
MIR657	NR_030394	chr17:79096504-79111545,chr17:79009457-79075045,chr17:79112626-79147456,chr17:79075601-79093238	8,71,219,374	1	1.1612
MIR338	NR_029897	chr17:79096504-79111545,chr17:79009457-79075045,chr17:79112626-79147456,chr17:79075601-79093238	8,71,219,374	1	1.1977
MIR1250	NR_031652	chr17:79096504-79111545,chr17:79009457-79075045,chr17:79112626-79147456,chr17:79075601-79093238,chr17:79149914-79160412	8,71,219,374,647	1	1.3872
EGFL7	NM_016215	chr9:139525924-139596965,chr9:139477211-139524592,chr9:139597609-139614710	9,35,297	1	1.6353
MIR126	NR_029695	chr9:139525924-139596965,chr9:139477211-139524592,chr9:139597609-139614710	9,35,297	1	1.6929
AGPAT2	NM_006412	chr9:139525924-139596965,chr9:139627738-139653152,chr9:139597609-139614710	9,131,297	1	1.5908
FAM69B	NM_152421	chr9:139597609-139614710,chr9:139525924-139596965,chr9:139627738-139653152	9,131,297	1	0.823
LOC100128593	NR_033913	chr9:139627738-139653152,chr9:139525924-139596965,chr9:139597609-139614710	9,131,297	1	1.5460999999999998
SNORA43	NR_002975	chr9:139525924-139596965,chr9:139627738-139653152,chr9:139597609-139614710	9,131,297	1	0.09699999999999998
SNORA17	NR_002958	chr9:139525924-139596965,chr9:139627738-139653152,chr9:139597609-139614710	9,131,297	1	0.0897
SNHG7	NR_024542	chr9:139525924-139596965,chr9:139627738-139653152,chr9:139597609-139614710	9,131,297	1	0.14329999999999998
LCN10	NM_001001712	chr9:139627738-139653152,chr9:139525924-139596965,chr9:139597609-139614710	9,131,297	1	1.5408
LCN6	NM_198946	chr9:139627738-139653152,chr9:139525924-139596965,chr9:139597609-139614710	9,131,297	1	1.5977999999999999
EFNA2	NM_001405	chr19:1286368-1343729	10	1	2.1635
ATP5D	NM_001001975	chr19:1286368-1343729	10	1	0.5277000000000001
MIDN	NM_177401	chr19:1286368-1343729	10	1	0.0
CIRBP	NM_001280	chr19:1286368-1343729	10	1	0.05130000000000001
C19orf24	NM_017914	chr19:1286368-1343729	10	1	0.20290000000000002
MUM1	NM_032853	chr19:1286368-1343729	10	1	0.098
