GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
MUTED-TXNDC5	NR_037616	chr6:7894881-7922201,chr6:7959677-7969488	1,195	1	1.3349
TXNDC5	NM_001145549	chr6:7894881-7922201,chr6:7959677-7969488	1,195	1	4.1016
TMEM121	NM_025268	chr14:106025643-106053156	2	1	0.1314
IGLL5	NM_001178126	chr22:23224603-23239958,chr22:23264510-23287169,chr22:23246939-23254535	3,120,283	1	2.432
PMVK	NM_006556	chr1:154907538-154920952,chr1:154945473-154949418	4,233	1	3.5477
PBXIP1	NM_020524	chr1:154907538-154920952,chr1:154970773-154977707,chr1:154945473-154949418	4,85,233	1	3.609
CKS1B	NR_024163	chr1:154945473-154949418,chr1:154907538-154920952,chr1:154970773-154977707	4,85,233	1	2.9334
MIR4258	NR_036212	chr1:154945473-154949418,chr1:154907538-154920952,chr1:154970773-154977707	4,85,233	1	3.4122
FLAD1	NM_201398	chr1:154907538-154920952,chr1:154970773-154977707,chr1:154945473-154949418	4,85,233	1	0.5449
LENEP	NM_018655	chr1:154907538-154920952,chr1:154970773-154977707,chr1:154945473-154949418	4,85,233	1	0.5561
PYGO2	NM_138300	chr1:154907538-154920952,chr1:154970773-154977707,chr1:154945473-154949418	4,85,233	1	1.6816
SHC1	NM_001130040	chr1:154907538-154920952,chr1:154970773-154977707,chr1:154945473-154949418	4,85,233	1	2.8362
ZBTB38	NM_001080412	chr3:141085199-141111668,chr3:141117748-141132313	5,52	1	1.4474
MEF2D	NM_005920	chr1:156457508-156479667,chr1:156425817-156427934	6,538	1	2.432
NEAT1	NR_028272	chr11:65183646-65198367	7	1	8.4704
FRMD8	NM_031904	chr11:65183646-65198367	7	1	1.1277
MIR612	NR_030343	chr11:65183646-65198367,chr11:65243650-65246032	7,655	1	0.9141
SLC25A45	NM_001077241	chr11:65183646-65198367	7	1	1.3472
CLPTM1L	NM_030782	chr5:1311090-1320329	8	1	3.4052
TERT	NM_001193376	chr5:1311090-1320329	8	1	0.1256
EDEM3	NM_025191	chr1:184707366-184724958	9	1	1.5916
COMMD3	NM_012071	chr10:22595358-22615631,chr10:22623889-22634271	10,112	1	5.4113
BMI1	NM_005180	chr10:22595358-22615631,chr10:22623889-22634271	10,112	1	3.4151
SPAG6	NM_172242	chr10:22595358-22615631,chr10:22623889-22634271	10,112	1	0.393
