GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
QPCT	NM_012413	chr2:37525971-37624685	1	1	2.5667
PRKD3	NM_005813	chr2:37525971-37624685	1	1	0.7003999999999999
IGLL5	NM_001178126	chr22:23189563-23286899	2	1	6.1069
MIR650	NR_030755	chr22:23189563-23286899	2	1	1.0304
FOXO3	NM_201559	chr6:108878322-108954257,chr6:108986325-108997495	3,445	1	0.9219
FAM46C	NM_017709	chr1:118147562-118219644	4	1	2.4486
ZBTB38	NM_001080412	chr3:141079040-141150042	5	1	2.2291
CCDC88C	NM_001080414	chr14:91812807-91886083,chr14:91781614-91801829	6,438	1	0.7774
INPP4A	NM_004027	chr2:99060377-99108252	7	1	0.8366
BTG2	NM_006763	chr1:203236091-203298489	8	1	2.0122
LOC730227	NR_034150	chr1:203236091-203298489	8	1	3.215
CHIT1	NM_003465	chr1:203236091-203298489	8	1	0.0
FMOD	NM_002023	chr1:203236091-203298489	8	1	0.0315
BCL2L1	NM_001191	chr20:30262032-30312413	9	1	1.6812
COX4I2	NM_032609	chr20:30262032-30312413	9	1	0.0
TPX2	NM_012112	chr20:30262032-30312413	9	1	0.03890000000000002
CCL4L1	NM_001001435	chr17:34596918-34642090,chr17:34509746-34541185	10,35	1	1.3189
CCL3L1	NM_021006	chr17:34596918-34642090,chr17:34509746-34541185	10,35	1	2.482
CCL3L3	NM_001001437	chr17:34596918-34642090,chr17:34509746-34541185	10,35	1	2.483
TBC1D3C	NM_001001418	chr17:34596918-34642090	10	1	0.0
CHMP4B	NM_176812	chr20:32398669-32452441,chr20:32360424-32381311	11,511	1	1.3824999999999998
DUSP22	NM_020185	chr6:289715-338529	12	1	2.0533
TRAM2	NM_012288	chr6:52392243-52443084	13	1	0.9744
SMAD7	NM_005904	chr18:46439185-46480129	14	1	1.1638
GPRIN3	NM_198281	chr4:90204935-90253424	15	1	1.7484
CCL1	NM_002981	chr17:32688281-32726962	16	1	1.2548000000000001
CCL8	NM_005623	chr17:32688281-32726962	16	1	0.008300000000000002
CCL13	NM_005408	chr17:32688281-32726962	16	1	0.15739999999999998
TNFRSF13B	NM_012452	chr17:16847792-16895771	17	1	1.4653
MUTED-TXNDC5	NR_037616	chr6:7887155-7921307	18	1	0.8615
TXNDC5	NM_001145549	chr6:7887155-7921307	18	1	3.0046
TXNDC11	NM_015914	chr16:11796531-11843262,chr16:11754430-11786868	19,64	1	1.7348999999999999
SNN	NM_003498	chr16:11754430-11786868,chr16:11796531-11843262	19,64	1	1.2847
ZC3H7A	NM_014153	chr16:11796531-11843262	19	1	0.1761
TMEM121	NM_025268	chr14:106023277-106056632	20	1	0.15040000000000003
KLHL6	NM_130446	chr3:183219559-183261138	21	1	1.1551
ERN1	NM_001433	chr17:62149855-62187023,chr17:62196616-62210611	22,236	1	0.7398
SNORD104	NR_004380	chr17:62149855-62187023,chr17:62196616-62210611	22,236	1	0.6744
SNORA76	NR_002995	chr17:62149855-62187023,chr17:62196616-62210611	22,236	1	0.6841
CKS1B	NR_024163	chr1:154907803-154957922	23	1	1.6149
MIR4258	NR_036212	chr1:154907803-154957922	23	1	1.9488
FLAD1	NM_201398	chr1:154907803-154957922	23	1	0.16099999999999998
PMVK	NM_006556	chr1:154907803-154957922	23	1	1.6423999999999999
PBXIP1	NM_020524	chr1:154907803-154957922	23	1	2.5635
PYGO2	NM_138300	chr1:154907803-154957922	23	1	1.8677000000000001
SHC1	NM_001130041	chr1:154907803-154957922	23	1	1.4147
LENEP	NM_018655	chr1:154907803-154957922	23	1	0.07099999999999998
ZBTB7B	NM_015872	chr1:154907803-154957922	23	1	0.7725
DCST1	NM_001143687	chr1:154907803-154957922	23	1	0.16019999999999998
DCST2	NM_144622	chr1:154907803-154957922	23	1	0.20389999999999997
PCBP2	NM_001128914	chr12:53845144-53874897	25	1	0.5712999999999999
MAP3K12	NM_006301	chr12:53845144-53874897	25	1	0.3852
AMHR2	NM_001164691	chr12:53845144-53874897	25	1	0.0039000000000000007
PRR13	NM_001005354	chr12:53845144-53874897	25	1	0.1056
TARBP2	NM_134323	chr12:53845144-53874897	25	1	0.4334
NPFF	NM_003717	chr12:53845144-53874897	25	1	0.019100000000000006
KLF13	NM_015995	chr15:31616583-31660423	26	1	0.7949
CHST15	NM_015892	chr10:125821654-125854898	27	1	0.7904
PTK2B	NM_004103	chr8:27208363-27253552	29	1	0.39260000000000006
TRIM35	NM_171982	chr8:27208363-27253552	29	1	0.07840000000000001
FEM1B	NM_015322	chr15:68568579-68599573	30	1	1.491
ITGA11	NM_001004439	chr15:68568579-68599573	30	1	0.09789999999999999
CLN6	NM_017882	chr15:68568579-68599573	30	1	0.358
CPEB4	NM_030627	chr5:173310016-173344017	31	1	0.43029999999999996
C1orf186	NM_001007544	chr1:206271559-206311407	33	1	1.2322
AVPR1B	NM_000707	chr1:206271559-206311407	33	1	0.07869999999999999
CTSE	NM_148964	chr1:206271559-206311407	33	1	0.002600000000000019
WWOX	NM_016373	chr16:78768872-78805124	34	1	0.019299999999999998
TBC1D3B	NM_001001417	chr17:34509746-34541185	35	1	0.0
GNG7	NM_052847	chr19:2594321-2637981	36	1	0.57
VOPP1	NM_030796	chr7:55615909-55643161,chr7:55568918-55586222,chr7:55597122-55605748	37,146,843	1	1.3842
PRDM1	NM_001198	chr6:106530366-106557211	38	1	3.3579999999999997
PLA2G15	NM_012320	chr16:68269754-68320257	39	1	0.8313999999999999
SLC7A6	NM_003983	chr16:68269754-68320257	39	1	0.321
ESRP2	NM_024939	chr16:68269754-68320257	39	1	0.18380000000000002
PRMT7	NM_001184824	chr16:68269754-68320257	39	1	0.12029999999999999
SLC7A6OS	NM_032178	chr16:68269754-68320257	39	1	0.0796
COPS7B	NM_022730	chr2:232687086-232714787	40	1	0.0363
PDE6D	NM_002601	chr2:232687086-232714787	40	1	0.0169
MIR1471	NR_031717	chr2:232687086-232714787	40	1	0.0
XBP1	NM_001079539	chr22:29185846-29221782	41	1	2.9853
HSCB	NM_172002	chr22:29185846-29221782	41	1	0.225
CCDC117	NM_173510	chr22:29185846-29221782	41	1	0.5764
CHEK2	NM_007194	chr22:29185846-29221782	41	1	0.015799999999999995
SKAP1	NM_003726	chr17:46516076-46556882	42	1	0.0
FLI1	NM_002017	chr11:128585330-128618597	43	1	0.521
CCR3	NM_001837	chr3:46317815-46347617,chr3:46245242-46257718	44,327	1	0.02070000000000001
CCR2	NM_001123396	chr3:46317815-46347617,chr3:46419707-46459680	44,62	1	0.6678
DEPDC6	NM_022783	chr8:120917814-120949074	45	1	0.33109999999999995
DSCC1	NM_024094	chr8:120917814-120949074	45	1	0.0972
REPIN1	NM_013400	chr7:150052760-150084950,chr7:150100655-150134444	46,102	1	3.4236
ZNF775	NM_173680	chr7:150052760-150084950,chr7:150100655-150134444	46,102	1	1.9453999999999998
LRRC61	NM_001142928	chr7:150052760-150084950	46	1	0.5732
C7orf29	NM_138434	chr7:150052760-150084950	46	1	0.0
LOC728743	NR_027237	chr7:150100655-150134444,chr7:150052760-150084950	46,102	1	2.5959
LOC285972	NR_034033	chr7:150100655-150134444,chr7:150052760-150084950	46,102	1	0.8474
ACTR3C	NM_001164458	chr7:150052760-150084950	46	1	0.12929999999999997
RARRES2	NM_002889	chr7:150052760-150084950	46	1	0.0
RBM20	NM_001134363	chr10:112599075-112633306	47	1	0.14120000000000005
PDCD4	NM_145341	chr10:112599075-112633306	47	1	0.2209
LOC282997	NR_026932	chr10:112599075-112633306	47	1	1.688
SHOC2	NM_007373	chr10:112599075-112633306	47	1	0.0020999999999999908
NCRNA00081	NM_001195306	chr10:112599075-112633306	47	1	0.15419999999999998
CELF2	NM_001083591	chr10:11278648-11313057,chr10:11202034-11223841	48,71	1	0.906
BFSP2	NM_003571	chr3:133178761-133213361,chr3:133159863-133168842	49,779	1	0.6802999999999999
CD28	NM_006139	chr2:204547925-204585806	50	1	1.0618999999999998
NSMCE2	NM_173685	chr8:126285062-126322918	51	1	0.19349999999999998
NDUFV2	NM_021074	chr18:9132825-9157506,chr18:9094667-9123212,chr18:9053465-9085297	52,58,61	1	2.0706
