GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
IGLL5	NM_001178126	chr22:23189563-23286899	1	1	6.1069
MIR650	NR_030755	chr22:23189563-23286899	1	1	1.0304
ZBTB38	NM_001080412	chr3:141079040-141150042	2	1	2.2291
QPCT	NM_012413	chr2:37525971-37624685	3	1	2.5667
PRKD3	NM_005813	chr2:37525971-37624685	3	1	0.7003999999999999
BTG2	NM_006763	chr1:203236091-203298489	4	1	2.0122
LOC730227	NR_034150	chr1:203236091-203298489	4	1	3.215
CHIT1	NM_003465	chr1:203236091-203298489	4	1	0.0
FMOD	NM_002023	chr1:203236091-203298489	4	1	0.0315
FAM46C	NM_017709	chr1:118147562-118219644	5	1	2.4486
TMEM121	NM_025268	chr14:106023277-106056632	6	1	0.15040000000000003
DUSP22	NM_020185	chr6:289715-338529	7	1	2.0533
MUTED-TXNDC5	NR_037616	chr6:7887155-7921307	8	1	0.8615
TXNDC5	NM_001145549	chr6:7887155-7921307	8	1	3.0046
GPRIN3	NM_198281	chr4:90204935-90253424	9	1	1.7484
CKS1B	NR_024163	chr1:154907803-154957922	10	1	1.6149
MIR4258	NR_036212	chr1:154907803-154957922	10	1	1.9488
FLAD1	NM_201398	chr1:154907803-154957922	10	1	0.16099999999999998
PMVK	NM_006556	chr1:154907803-154957922	10	1	1.6423999999999999
PBXIP1	NM_020524	chr1:154907803-154957922	10	1	2.5635
PYGO2	NM_138300	chr1:154907803-154957922	10	1	1.8677000000000001
SHC1	NM_001130041	chr1:154907803-154957922	10	1	1.4147
LENEP	NM_018655	chr1:154907803-154957922	10	1	0.07099999999999998
ZBTB7B	NM_015872	chr1:154907803-154957922	10	1	0.7725
DCST1	NM_001143687	chr1:154907803-154957922	10	1	0.16019999999999998
DCST2	NM_144622	chr1:154907803-154957922	10	1	0.20389999999999997
INPP4A	NM_004027	chr2:99060377-99108252	11	1	0.8366
NEAT1	NR_028272	chr11:65183106-65210671,chr11:65237778-65246286	12,476	1	7.694599999999999
FRMD8	NM_031904	chr11:65183106-65210671	12	1	0.8197000000000001
MIR612	NR_030343	chr11:65183106-65210671,chr11:65254277-65278863,chr11:65237778-65246286	12,118,476	1	0.2502
SLC25A45	NM_001077241	chr11:65183106-65210671	12	1	0.6476000000000001
