GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
NEAT1	NR_028272	chr11:65183589-65198970	1	1	6.6195
FRMD8	NM_031904	chr11:65183589-65198970	1	1	0.8403
MIR612	NR_030343	chr11:65183589-65198970,chr11:65243797-65245843	1,731	1	0.436
SLC25A45	NM_001077241	chr11:65183589-65198970	1	1	1.0583
MALAT1	NR_002819	chr11:65263563-65276239,chr11:65243797-65245843	2,731	1	3.7425
SCYL1	NM_001048218	chr11:65263563-65276239,chr11:65336338-65345555,chr11:65243797-65245843	2,136,731	1	0.6149
LTBP3	NM_021070	chr11:65263563-65276239,chr11:65336338-65345555	2,136	1	0.6659
IRF4	NM_001195286	chr6:388942-405813	3	1	2.24
TMEM121	NM_025268	chr14:106025287-106049423,chr14:105947150-105950039	4,226	1	0.1095
ZFP36	NM_003407	chr19:39891502-39902342	5	1	4.7471
MED29	NM_017592	chr19:39891502-39902342,chr19:39831807-39834446	5,764	1	2.528
PLEKHG2	NM_022835	chr19:39891502-39902342	5	1	0.8346
SUPT5H	NM_001130825	chr19:39891502-39902342	5	1	0.501
PAF1	NM_019088	chr19:39891502-39902342,chr19:39831807-39834446	5,764	1	0.8156
RPS16	NM_001020	chr19:39891502-39902342	5	1	0.6464
LOC100129716	NR_027435	chr5:90674632-90680731	6	1	1.1078
ARRDC3	NM_020801	chr5:90674632-90680731	6	1	2.1556
DUSP22	NM_020185	chr6:315982-331032,chr6:290285-294326	7,86	1	1.7721
TRIB1	NM_025195	chr8:126441077-126450796	8	1	2.7083
CCDC88C	NM_001080414	chr14:91829926-91844764,chr14:91875173-91885557	9,310	1	0.7216
LOC442421	NR_024496	chr9:66454645-66459581	10	1	0.8545
SLC1A5	NM_005628	chr19:47286392-47291997	11	1	1.7787
FKRP	NM_001039885	chr19:47286392-47291997,chr19:47216832-47224735	11,156	1	0.4313
STRN4	NM_013403	chr19:47216832-47224735,chr19:47286392-47291997	11,156	1	0.8962
SNAR-E	NR_024258	chr19:47286392-47291997	11	1	0.1059
MIR3190	NR_036158	chr19:47728676-47735404	12	1	3.9581
BBC3	NM_001127240	chr19:47728676-47735404	12	1	1.8969
MIR3191	NR_036159	chr19:47728676-47735404	12	1	3.9594
CCDC9	NM_015603	chr19:47728676-47735404	12	1	0.9372
PRR24	NM_178511	chr19:47728676-47735404	12	1	0.9377
PWP2	NM_005049	chr21:45572826-45581474,chr21:45562304-45566276	13,1137	1	0.3504
C21orf33	NM_198155	chr21:45562304-45566276,chr21:45572826-45581474	13,1137	1	0.9845
ZBTB38	NM_001080412	chr3:141097354-141112438,chr3:141125394-141134599,chr3:141117998-141124402	14,172,321	1	0.8766
ARIH1	NM_005744	chr15:72765302-72768264	15	1	0.3901
MUTED-TXNDC5	NR_037616	chr6:7905276-7918676	16	1	0.5172
TXNDC5	NM_001145549	chr6:7905276-7918676	16	1	1.3149
KLF13	NM_015995	chr15:31616536-31622055,chr15:31643921-31647892,chr15:31636391-31642324	17,554,658	1	1.5939
KLF2	NM_016270	chr19:16434127-16440355,chr19:16479760-16484100	18,998	1	3.061
TSC22D3	NM_004089	chrX:106953583-106962662	19	1	2.8141
BRD2	NM_005104	chr6:32935671-32941757	20	1	1.7071
HLA-DMB	NM_002118	chr6:32935671-32941757	20	1	0.0874
HLA-DMA	NM_006120	chr6:32935671-32941757	20	1	0.084
HLA-DOA	NM_002119	chr6:32935671-32941757	20	1	0.0314
IGLL5	NM_001178126	chr22:23222747-23238838,chr22:23269631-23278884	21,94	1	2.05
XBP1	NM_001079539	chr22:29193943-29199050	22	1	2.5779
CCDC117	NM_173510	chr22:29193943-29199050	22	1	0.4291
CSRNP1	NM_033027	chr3:39191925-39195775,chr3:39187744-39191406,chr3:39147709-39150118	23,803,906	1	2.2767
TTC21A	NM_145755	chr3:39147709-39150118,chr3:39191925-39195775,chr3:39187744-39191406	23,803,906	1	0.4792
GORASP1	NM_031899	chr3:39147709-39150118,chr3:39191925-39195775,chr3:39187744-39191406	23,803,906	1	0.7623
XIRP1	NM_194293	chr3:39191925-39195775,chr3:39187744-39191406	23,906	1	0.2331
JUNB	NM_002229	chr19:12899020-12905553	24	1	2.9631
BEST2	NM_017682	chr19:12899020-12905553	24	1	0.0851
RNASEH2A	NM_006397	chr19:12899020-12905553	24	1	0.2747
MAST1	NM_014975	chr19:12899020-12905553	24	1	0.0826
HOOK2	NM_013312	chr19:12899020-12905553	24	1	0.3571
PRDX2	NM_181738	chr19:12899020-12905553	24	1	0.4314
RTBDN	NM_001080997	chr19:12899020-12905553	24	1	0.0546
TNIP1	NM_006058	chr5:150457065-150467189	25	1	0.6496
UBC	NM_021009	chr12:125397040-125406471	26	1	2.1174
SCARB1	NM_001082959	chr12:125397040-125406471	26	1	0.0762
EDEM1	NM_014674	chr3:5226194-5234382,chr3:5235528-5242408	27,62	1	1.5516
HIVEP2	NM_006734	chr6:143264708-143269656	28	1	0.4106
ADM	NM_001124	chr11:10323553-10332641	29	1	2.6459
SBF2	NM_030962	chr11:10323553-10332641	29	1	0.112
OLFML1	NM_198474	chr11:7531857-7538481,chr11:7539951-7543319	30,987	1	0.9757
PPFIBP2	NM_003621	chr11:7531857-7538481,chr11:7539951-7543319	30,987	1	0.4841
MLL5	NM_182931	chr7:104651099-104656540	31	1	0.4158
LOC100216545	NR_024586	chr7:104651099-104656540	31	1	2.5224
PPP1R15A	NM_014330	chr19:49375292-49379969	32	1	2.3943
NUCB1	NM_006184	chr19:49375292-49379969	32	1	0.1401
HSD17B14	NM_016246	chr19:49375292-49379969	32	1	0.2474
PLEKHA4	NM_001161354	chr19:49375292-49379969	32	1	0.5824
TULP2	NM_003323	chr19:49375292-49379969	32	1	0.2587
MZB1	NM_016459	chr5:138723266-138730314	34	1	2.7842
LOC389333	NM_001161546	chr5:138723266-138730314	34	1	2.407
PAIP2	NM_016480	chr5:138723266-138730314,chr5:138628797-138631088	34,578	1	0.3232
SLC23A1	NM_152685	chr5:138723266-138730314	34	1	0.2784
SPATA24	NM_194296	chr5:138723266-138730314	34	1	0.9504
DNAJC18	NM_152686	chr5:138723266-138730314	34	1	0.5817
IL16	NM_172217	chr15:81583689-81598334	35	1	0.4981
STARD5	NM_181900	chr15:81583689-81598334	35	1	0.6439
ZFP91-CNTF	NR_024091	chr11:58340317-58347871	36	1	0.6483
ZFP91	NM_053023	chr11:58340317-58347871	36	1	0.689
