GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
IGLL5	NM_001178126	chr22:23221520-23287495,chr22:23198568-23210581	1,339	1	5.7857
ZBTB38	NM_001080412	chr3:141079181-141132904	2	1	1.6222
GNG7	NM_052847	chr19:2594345-2638097	3	1	0.8997999999999999
FAM46C	NM_017709	chr1:118148299-118219144	4	1	2.1588
MUTED-TXNDC5	NR_037616	chr6:7888850-7921060	5	1	0.9166000000000001
TXNDC5	NM_001145549	chr6:7888850-7921060	5	1	3.3833
CLPTM1L	NM_030782	chr5:1311229-1320700,chr5:1335259-1346360	6,137	1	3.9886000000000004
TERT	NM_001193376	chr5:1311229-1320700,chr5:1335259-1346360	6,137	1	0.030700000000000005
TMEM121	NM_025268	chr14:106024595-106057724	7	1	0.1108
RASA3	NM_007368	chr13:114828946-114835184,chr13:114789235-114794545,chr13:114863289-114877625	8,167,364	1	1.0796999999999999
TNFRSF13B	NM_012452	chr17:16869305-16895634	9	1	1.1198000000000001
MYOM2	NM_003970	chr8:2027431-2050984,chr8:1990697-2000192	10,139	1	1.2764
DUSP22	NM_020185	chr6:290241-338076	11	1	1.4583
MAP3K15	NM_001001671	chrX:19469856-19470839	12	1	0.5767
INPP4A	NM_004027	chr2:99060507-99107693	13	1	0.66
CKS1B	NR_024163	chr1:154907792-154957618	14	1	0.9231
MIR4258	NR_036212	chr1:154907792-154957618	14	1	1.0424
FLAD1	NM_201398	chr1:154907792-154957618	14	1	0.11289999999999997
PMVK	NM_006556	chr1:154907792-154957618	14	1	1.6451
PBXIP1	NM_020524	chr1:154907792-154957618	14	1	1.2851
PYGO2	NM_138300	chr1:154907792-154957618	14	1	1.2554999999999998
SHC1	NM_001130041	chr1:154907792-154957618	14	1	0.9716000000000001
LENEP	NM_018655	chr1:154907792-154957618	14	1	0.041200000000000014
ZBTB7B	NM_015872	chr1:154907792-154957618	14	1	0.4765
DCST1	NM_001143687	chr1:154907792-154957618	14	1	0.13940000000000002
DCST2	NM_144622	chr1:154907792-154957618	14	1	0.09880000000000003
NEAT1	NR_028272	chr11:65183442-65199719,chr11:65238016-65246360	15,281	1	5.9219
