GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141117905-141161167,chr3:141097475-141111319	1,41	1	0.6241
RASA2	NM_006506	chr3:141117905-141161167	1	1	0.1947
KLF13	NM_015995	chr15:31636616-31660979,chr15:31616415-31622089	2,358	1	0.9327
FAM46C	NM_017709	chr1:118147754-118181616,chr1:118196504-118208274	3,199	1	0.6725
CHST15	NM_015892	chr10:125822051-125855161	4	1	0.427
PLCG2	NM_002661	chr16:81840858-81876396	5	1	0.3199
PMVK	NM_006556	chr1:154908154-154935570,chr1:154941477-154949282	6,363	1	0.6963
PBXIP1	NM_020524	chr1:154908154-154935570,chr1:154971155-154976872,chr1:154941477-154949282	6,352,363	1	1.3485
PYGO2	NM_138300	chr1:154908154-154935570,chr1:154971155-154976872,chr1:154941477-154949282	6,352,363	1	1.5205
SHC1	NM_001130041	chr1:154908154-154935570,chr1:154941477-154949282,chr1:154971155-154976872	6,352,363	1	0.8219
CKS1B	NR_024163	chr1:154941477-154949282,chr1:154908154-154935570,chr1:154971155-154976872	6,352,363	1	0.8677
MIR4258	NR_036212	chr1:154941477-154949282,chr1:154908154-154935570,chr1:154971155-154976872	6,352,363	1	1.0435
FLAD1	NM_201398	chr1:154908154-154935570,chr1:154971155-154976872,chr1:154941477-154949282	6,352,363	1	0.1724
LENEP	NM_018655	chr1:154908154-154935570,chr1:154971155-154976872,chr1:154941477-154949282	6,352,363	1	0.188
ZBTB7B	NM_015872	chr1:154971155-154976872,chr1:154908154-154935570,chr1:154941477-154949282	6,352,363	1	0.54
ADAMTSL4	NM_019032	chr1:150532540-150553181	7	1	0.9014
MCL1	NM_001197320	chr1:150532540-150553181,chr1:150581267-150587040	7,339	1	1.4934
MIR4257	NR_036211	chr1:150532540-150553181	7	1	0.1165
ENSA	NM_207046	chr1:150532540-150553181,chr1:150581267-150587040	7,339	1	0.5924
SDC1	NM_002997	chr2:20405379-20425810	9	1	0.5158
SNN	NM_003498	chr16:11771809-11800780	10	1	0.4364
TXNDC11	NM_015914	chr16:11771809-11800780,chr16:11821403-11837575	10,66	1	0.5102
MEF2C	NM_001131005	chr5:88168010-88186115,chr5:88113351-88132893,chr5:88025053-88031268	11,43,381	1	0.3423
TMEM121	NM_025268	chr14:106025049-106057587	12	1	0.0712
PRDM1	NM_001198	chr6:106531895-106555020	13	1	0.531
CDKN2C	NM_001262	chr1:51432401-51449025	14	1	1.1709
FAF1	NM_007051	chr1:51432401-51449025	14	1	0.0874
MEF2D	NM_005920	chr1:156457453-156478911	15	1	0.5346
PALM2-AKAP2	NM_007203	chr9:112904580-112924867	16	1	0.1822
AKAP2	NM_001004065	chr9:112904580-112924867	16	1	0.327
C9orf152	NM_001012993	chr9:112904580-112924867	16	1	0.1122
NEAT1	NR_028272	chr11:65183686-65199550	17	1	2.5343
FRMD8	NM_031904	chr11:65183686-65199550	17	1	0.2795
MIR612	NR_030343	chr11:65183686-65199550	17	1	0.207
SLC25A45	NM_001077241	chr11:65183686-65199550	17	1	0.3016
MUTED-TXNDC5	NR_037616	chr6:7884591-7912141	18	1	0.197
TXNDC5	NM_001145549	chr6:7884591-7912141	18	1	0.5556
C5orf56	NM_001013717	chr5:131745732-131767355,chr5:131790686-131795359	19,629	1	0.5896
SLC22A5	NM_003060	chr5:131745732-131767355	19	1	0.125
MIR3936	NR_037500	chr5:131745732-131767355	19	1	0.1333
AEN	NM_022767	chr15:89164154-89184145	20	1	0.692
ISG20	NM_002201	chr15:89164154-89184145	20	1	0.6038
MIR1179	NR_031590	chr15:89164154-89184145	20	1	0.0926
MIR7-2	NR_029606	chr15:89164154-89184145	20	1	0.0972
UBE2J1	NM_016021	chr6:90049926-90068949	22	1	0.7085
GABRR2	NM_002043	chr6:90049926-90068949	22	1	0.1607
GPRIN3	NM_198281	chr4:90211665-90229251	23	1	0.3558
DUSP22	NM_020185	chr6:312109-338144,chr6:290246-300512	24,90	1	0.6501
IRF2BP2	NM_182972	chr1:234734103-234749311	26	1	2.036
NCRNA00184	NR_033927	chr1:234734103-234749311	26	1	0.1155
POU2AF1	NM_006235	chr11:111229490-111250585	27	1	0.4361
IZUMO4	NM_001039846	chr19:2081699-2097979,chr19:2049232-2062533	28,382	1	0.7553
MOBKL2A	NM_130807	chr19:2081699-2097979,chr19:2049232-2062533	28,382	1	0.969
MKNK2	NM_017572	chr19:2049232-2062533,chr19:2081699-2097979	28,382	1	0.5768
FLI1	NM_002017	chr11:128585803-128609725	29	1	0.2729
AHNAK	NM_024060	chr11:62306557-62325559	31	1	0.2036
EEF1G	NM_001404	chr11:62306557-62325559	31	1	0.4908
TUT1	NM_022830	chr11:62306557-62325559	31	1	0.2667
MTA2	NM_004739	chr11:62306557-62325559	31	1	0.3856
