GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ERN1	NM_001433	chr17:62133815-62210728	1	1	1.9584
SNORD104	NR_004380	chr17:62133815-62210728	1	1	1.1133
SNORA76	NR_002995	chr17:62133815-62210728	1	1	1.1113
ICAM2	NM_000873	chr17:62133815-62210728	1	1	0.0918
MBNL1	NM_021038	chr3:151982113-152055269	2	1	0.8927
LOC401093	NR_027037	chr3:151982113-152055269	2	1	2.7092
TMEM14E	NM_001123228	chr3:151982113-152055269	2	1	0.483
CCDC88C	NM_001080414	chr14:91781492-91867125,chr14:91876284-91886143	3,669	1	0.8773
CPEB4	NM_030627	chr5:173309922-173356904	4	1	1.104
DUSP22	NM_020185	chr6:290139-338430	5	1	3.1043
INPP4A	NM_004027	chr2:99054574-99108304	6	1	0.9317
QPCT	NM_012413	chr2:37533544-37578605	7	1	1.4859
PRKD3	NM_005813	chr2:37533544-37578605	7	1	0.4384
MEF2C	NM_001131005	chr5:88162739-88202491	8	1	0.7898
DUSP5P	NR_002834	chr1:228744033-228784394	9	1	0.5618
ZBTB38	NM_001080412	chr3:141088404-141131859	10	1	0.967
MAPKAPK2	NM_032960	chr1:206845748-206900639	11	1	1.4062
DYRK3	NM_001004023	chr1:206845748-206900639	11	1	0.1329
IL10	NM_000572	chr1:206845748-206900639	11	1	0.1798
MALAT1	NR_002819	chr11:65236054-65278901,chr11:65183008-65223433,chr11:65307199-65326825	13,16,940	1	4.6009
NEAT1	NR_028272	chr11:65183008-65223433,chr11:65236054-65278901,chr11:65147622-65159000	13,16,435	1	8.519
MIR612	NR_030343	chr11:65183008-65223433,chr11:65236054-65278901	13,16	1	1.5778
SCYL1	NM_001048218	chr11:65236054-65278901,chr11:65335366-65359585,chr11:65307199-65326825	13,74,940	1	0.6646
LTBP3	NM_021070	chr11:65307199-65326825,chr11:65236054-65278901,chr11:65335366-65359585	13,74,940	1	0.6918
DEPDC6	NM_022783	chr8:120912539-120950308	14	1	0.9273
DSCC1	NM_024094	chr8:120912539-120950308	14	1	0.3491
DPY19L2P3	NR_036482	chr7:29694639-29735930	15	1	2.4328
LOC646762	NR_024278	chr7:29694639-29735930	15	1	1.5586
LOC100271874	NR_027347	chr7:29694639-29735930	15	1	2.8999
FRMD8	NM_031904	chr11:65147622-65159000,chr11:65183008-65223433	16,435	1	1.7694
SLC25A45	NM_001077241	chr11:65147622-65159000,chr11:65183008-65223433	16,435	1	1.8485
KLF13	NM_015995	chr15:31615442-31660747	17	1	1.6876
ELF1	NM_001145353	chr13:41547782-41595224	18	1	0.1908
WBP4	NM_007187	chr13:41627070-41637054,chr13:41547782-41595224	18,787	1	0.4466
UTP3	NM_020368	chr4:71515753-71556342	20	1	0.9043
IGJ	NM_144646	chr4:71515753-71556342	20	1	3.2297
ENAM	NM_031889	chr4:71515753-71556342	20	1	0.1301
RUFY3	NM_001130709	chr4:71515753-71556342	20	1	0.3819
TMEM121	NM_025268	chr14:106023633-106057774	21	1	0.0803
HIST2H4B	NM_001034077	chr1:149800313-149836551	22	1	2.7496
HIST2H2AA4	NM_001040874	chr1:149800313-149836551	22	1	5.3213
HIST2H3A	NM_001005464	chr1:149800313-149836551	22	1	5.122
HIST2H2BC	NR_036461	chr1:149800313-149836551	22	1	5.4636
FCGR1A	NM_000566	chr1:149800313-149836551	22	1	0.2478
HIST2H2AC	NM_003517	chr1:149800313-149836551	22	1	6.112
BOLA1	NM_016074	chr1:149800313-149836551	22	1	0.3505
HIST2H2BF	NM_001161334	chr1:149800313-149836551	22	1	0.5261
HIST2H3D	NM_001123375	chr1:149800313-149836551	22	1	1.4639
HIST2H2BE	NM_003528	chr1:149800313-149836551	22	1	5.2461
HIST2H2AB	NM_175065	chr1:149800313-149836551	22	1	6.0998
STK17B	NM_004226	chr2:197014830-197049391	23	1	2.1264
CDK14	NM_012395	chr7:90329699-90368260	24	1	0.4849
NSMCE2	NM_173685	chr8:126285028-126322779,chr8:126338438-126357134,chr8:126219793-126239711,chr8:126161992-126180044	25,128,365,581	1	0.922
SMAP2	NM_022733	chr1:40838869-40871121	26	1	1.4944
ZNF643	NM_023070	chr1:40838869-40871121	26	1	0.0378
CDK6	NM_001259	chr7:92392959-92429804,chr7:92436937-92466909,chr7:92346949-92369427,chr7:92239372-92253191,chr7:92259570-92272392	27,92,226,678,716	1	1.0519
MUTED-TXNDC5	NR_037616	chr6:7887739-7920180	28	1	0.5341
TXNDC5	NM_001145549	chr6:7887739-7920180	28	1	1.7298
LOC100507217	NR_037600	chr15:93423358-93470180,chr15:93340528-93389664	29,55	1	2.128
CHD2	NM_001042572	chr15:93423358-93470180	29	1	0.7055
MIR3175	NR_036136	chr15:93423358-93470180	29	1	2.8705
CLECL1	NM_172004	chr12:9869495-9903599	30	1	2.6291
CLEC2D	NR_036693	chr12:9869495-9903599,chr12:9797423-9805250	30,1014	1	0.0996
CD69	NR_026672	chr12:9869495-9903599	30	1	0.1863
HIST1H2AI	NM_003509	chr6:27772631-27808606	31	1	3.509
HIST1H3H	NM_003536	chr6:27772631-27808606	31	1	4.5006
HIST1H2BM	NM_003521	chr6:27772631-27808606	31	1	3.1449
HIST1H4J	NM_021968	chr6:27772631-27808606	31	1	1.2864
HIST1H2BN	NM_003520	chr6:27772631-27808606	31	1	2.633
HIST1H2BL	NM_003519	chr6:27772631-27808606	31	1	3.2124
HIST1H2AJ	NM_021066	chr6:27772631-27808606	31	1	3.4024
HIST1H4K	NM_003541	chr6:27772631-27808606	31	1	1.1916
HIST1H2AK	NM_003510	chr6:27772631-27808606	31	1	2.6364
HIST1H2AL	NM_003511	chr6:27772631-27808606,chr6:27856530-27871786	31,411	1	1.8707
HIST1H1B	NM_005322	chr6:27772631-27808606,chr6:27856530-27871786	31,411	1	1.7935
HIST1H3I	NM_003533	chr6:27772631-27808606,chr6:27856530-27871786	31,411	1	0.4753
HIST1H4L	NM_003546	chr6:27772631-27808606,chr6:27856530-27871786	31,411	1	0.0774
HIST1H3J	NM_003535	chr6:27856530-27871786,chr6:27772631-27808606	31,411	1	3.3283
FNDC3B	NM_001135095	chr3:171800094-171828019,chr3:171843912-171861316,chr3:171771679-171783886	32,156,1037	1	0.491
EHD1	NM_006795	chr11:64614599-64648780	33	1	2.5083
PPP2R5B	NM_006244	chr11:64614599-64648780	33	1	0.2904
MAP4K2	NM_004579	chr11:64614599-64648780,chr11:64538713-64547803	33,726	1	0.1279
MEN1	NM_130800	chr11:64614599-64648780,chr11:64538713-64547803	33,726	1	0.279
CDC42BPG	NM_017525	chr11:64614599-64648780	33	1	0.1018
MIR192	NR_029578	chr11:64614599-64648780	33	1	0.1485
MIR194-2	NR_029829	chr11:64614599-64648780	33	1	0.1469
ATG2A	NM_015104	chr11:64614599-64648780	33	1	0.2693
HIST1H2AG	NM_021064	chr6:27088407-27130298	34	1	3.4652
HIST1H4I	NM_003495	chr6:27088407-27130298	34	1	2.043
HIST1H2AH	NM_080596	chr6:27088407-27130298	34	1	2.2093
MIR3143	NR_036096	chr6:27088407-27130298	34	1	2.1935
HIST1H2BJ	NM_021058	chr6:27088407-27130298	34	1	3.6546
HIST1H2BK	NM_080593	chr6:27088407-27130298	34	1	2.5498
VPS37B	NM_024667	chr12:123355189-123387275	35	1	1.4466
HIP1R	NM_003959	chr12:123355189-123387275	35	1	0.2055
EIF2AK3	NM_004836	chr2:88898940-88928721	36	1	0.5105
C14orf43	NM_001043318	chr14:74206864-74243219	37	1	0.9674
PNMA1	NM_006029	chr14:74206864-74243219	37	1	0.4058
CDKN2C	NM_001262	chr1:51423416-51451758	38	1	5.1423
FAF1	NM_007051	chr1:51423416-51451758	38	1	0.0801
UBE2J1	NM_016021	chr6:90048587-90086586	39	1	1.5495
RRAGD	NM_021244	chr6:90048587-90086586	39	1	0.7641
GABRR2	NM_002043	chr6:90048587-90086586	39	1	0.2198
CREB3L2	NM_194071	chr7:137661653-137694244	40	1	0.8964
SMAD7	NM_005904	chr18:46448217-46480230	41	1	2.0579
TMC8	NM_152468	chr17:76108186-76144658,chr17:76163809-76185299	42,135	1	2.3782
C17orf99	NM_001163075	chr17:76108186-76144658,chr17:76163809-76185299	42,135	1	0.6439
TMC6	NM_007267	chr17:76108186-76144658,chr17:76163809-76185299	42,135	1	2.1861
SYNGR2	NM_004710	chr17:76163809-76185299,chr17:76108186-76144658	42,135	1	2.0603
AFMID	NR_027083	chr17:76163809-76185299,chr17:76108186-76144658	42,135	1	0.3789
TK1	NM_003258	chr17:76163809-76185299,chr17:76108186-76144658	42,135	1	1.6101
FAM126A	NM_032581	chr7:23028266-23055073	43	1	1.0935
TMEM49	NM_030938	chr17:57901482-57928249,chr17:57856385-57868432	44,596	1	0.9934
MIR21	NR_029493	chr17:57901482-57928249	44	1	3.9974
RPS6KB1	NM_003161	chr17:57901482-57928249	44	1	0.1826
TUBD1	NM_001193613	chr17:57901482-57928249	44	1	0.2361
LOC645323	NR_015436	chr5:87948599-87977071	45	1	0.7038
MIR9-2	NR_030741	chr5:87948599-87977071	45	1	3.6707
SEL1L	NM_005065	chr14:81930553-81959364,chr14:81989637-82001128	46,443	1	1.8543
CUX1	NM_001913	chr7:101921088-101955398	48	1	0.2105
SH2B2	NM_020979	chr7:101921088-101955398	48	1	1.8183
MIR4285	NR_036245	chr7:101921088-101955398	48	1	1.4587
SPDYE6	NM_001146210	chr7:101921088-101955398	48	1	0.1153
PRDM1	NM_001198	chr6:106530229-106556289	49	1	3.0535
ASB2	NM_016150	chr14:94420188-94447234	50	1	0.8063
FAM181A	NM_138344	chr14:94420188-94447234	50	1	0.0453
