GENE	H3k27ac_20_DMSO_compare_TSS_SIGNAL	H3k27ac_20_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
BRD2	73937.0998	12720.4605	-61216.6393	0.146789967960822	-2.5391475552648
LPXN	55043.6114	19075.1834	-35968.428	0.257359600240019	-1.52887820002691
RPRD2	35293.2	3431.1871	-31862.0129	0.0886053300505303	-3.36261054159263
FAIM3	47144.1403	16078.9554	-31065.1849	0.254320912666097	-1.5519047826128
UBE2M	34217.1562	3744.555	-30472.6012	0.0986403110300254	-3.19185367668442
RTP4	30982	645.513	-30336.487	0.0204098564436603	-5.58484031779282
UBE2D3	33659.7464	3351.1369	-30308.6095	0.0905446344751248	-3.32830177756499
LOC100131691	33143.2724	3744.555	-29398.7174	0.101511942121048	-3.1458498688151
NCRNA00167	31717.4364	2338.3718	-29379.0646	0.0686629366206026	-3.76169992714647
GART	30504.0483	1166.5747	-29337.4736	0.0368345990541455	-4.70865012415924
FLJ43663	39768.1018	10583.3746	-29184.7272	0.210189955820243	-1.90981198493981
PRDM10	31357.1636	2338.3718	-29018.7918	0.0693970810150712	-3.74521882589451
SON	27903.68	1166.5747	-26737.1053	0.040129497042212	-4.58010480408735
TOR1AIP1	33464.6	8747.2892	-24717.3108	0.207223352609388	-1.93572787233332
C12orf61	27364.8394	3318.4867	-24046.3527	0.108152769656872	-3.04372599236842
EIF4A2	26945.7824	2975.3552	-23970.4272	0.0994399089959735	-3.17892566378526
USF1	52899.8	30190.752	-22709.048	0.363347592154641	-0.809155575540142
C7orf55	26884.4	4373.0627	-22511.3373	0.139904596287017	-2.62005333550828
BRP44	24010.408	1906.8135	-22103.5945	0.0735732223456129	-3.65442426919225
FNBP4	23889.2	3009.7564	-20879.4436	0.111891195897845	-2.98863991199644
CLTC	22951.2	2112.536	-20838.664	0.084286556481444	-3.44152175483154
CBLL1	21179.2	362.3011	-20816.8989	0.0168187489960948	-5.86931509931081
CCM2	33504.5005	13276.7415	-20227.759	0.283804810056133	-1.335453788298
CALM3	20231.2	8.5644	-20222.6356	0.000423147218057538	-8
DCAF6	21920.931	1906.8135	-20014.1175	0.0800249264045953	-3.52307342227799
IGF1	52195.6676	32250.8726	-19944.795	0.381908749886239	-0.694591868131997
PJA2	21137	2461.7188	-18675.2812	0.104315781753372	-3.10203274925119
C17orf49	28176.6	9763.0132	-18413.5868	0.257330330399889	-1.52909914904908
FAM36A	33796.4	15535.9267	-18260.4733	0.314923859044337	-1.12126127938546
LOC100287814	19855.8	1972.5019	-17883.2981	0.090364422713065	-3.33146189391102
DCAF8	22698.133	4977.3311	-17720.8019	0.179846346280422	-2.18912937004192
AMACR	18577.4	874.5282	-17702.8718	0.0449584324498997	-4.40889988725882
STK35	19727.2	2061.3511	-17665.8489	0.0946070755480386	-3.25852404200515
MIRLET7I	20925.7356	3318.4867	-17607.2489	0.136877424193557	-2.65668094131317
BCLAF1	19662.8	2183.8657	-17478.9343	0.0999633413166569	-3.17051273388226
HNRNPK	17989.5813	541.8928	-17447.6885	0.0292417536282232	-5.05301032012224
ABCD2	28415.8	11038.1076	-17377.6924	0.279772227174781	-1.36420047849037
NDUFA4	19803.4	2484.2741	-17319.1259	0.111464035630349	-2.99485187872254
ITGA4	26826.2	9765.8444	-17060.3556	0.266884361344949	-1.45782601092759
RMI1	17216.2551	541.8928	-16674.3623	0.030515164253137	-4.98962007141078
CRADD	18813.974	2280.8696	-16533.1044	0.10812450868325	-3.04414874216951
ASAH1	17887.892	1363.5825	-16524.3095	0.0708300291491958	-3.71350948839512
HNRNPL	23785.8	7268.9484	-16516.8516	0.23406882278911	-1.71028197960119
EFCAB2	33636.4091	17240.0796	-16396.3295	0.338861427754152	-0.964257261389154
LUC7L2	20735	4373.0627	-16361.9373	0.174169658258819	-2.24535210852333
CGGBP1	17193.9952	835.841	-16358.1542	0.0463587683619666	-4.36253247039965
LOC100129387	16422.6583	111.0648	-16311.5935	0.00671747067059566	-7.20814220889977
ZNF335	19395.2	3120.8377	-16274.3623	0.138605101909205	-2.63569441619283
C1orf77	18429.392	2201.8198	-16227.5722	0.106722756828079	-3.0652401694462
S100A13	18429.392	2201.8198	-16227.5722	0.106722756828079	-3.0652401694462
RAPGEF6	23534.2	7409.3819	-16124.8181	0.23944810022139	-1.66733371098905
USP1	16644.1634	608.931	-16035.2324	0.035294016591018	-4.77259378583283
ZNF398	27616.8055	11607.028	-16009.7775	0.29591773583273	-1.25054783448465
ZC3H6	15977.1472	37.1588	-15939.9884	0.00232035031677302	-8
WAC	16410.2762	475.0023	-15935.2739	0.028131149865251	-5.11052121160355
RFX3	20680.8	4746.5539	-15934.2461	0.18667116990101	-2.12333962378889
ZBED5	16577.6182	794.7513	-15782.8669	0.0457480080653362	-4.3825894601285
FLJ10038	15889.9095	111.0648	-15778.8447	0.00694112732872772	-7.16056544490082
TOR3A	27101.4	11345.3659	-15756.0341	0.295092854611212	-1.25626424183001
MYNN	18767.2585	3114.0117	-15653.2468	0.142314028003731	-2.59137164824236
YY1AP1	19773.7107	4140.1401	-15633.5706	0.173127286551441	-2.25583213645589
IFIH1	21619.6	6020.7729	-15598.8271	0.217825313782217	-1.84431922501028
LOC729013	16366.8791	794.7513	-15572.1278	0.0463097783529938	-4.36413196789737
ARPC4	15678.6879	186.3325	-15492.3554	0.0117448635616	-6.39478168946789
TADA3	15678.6879	186.3325	-15492.3554	0.0117448635616	-6.39478168946789
IRF5	47599.0627	32173.1428	-15425.9199	0.403312690157476	-0.565076293851644
GABPB2	28247.2	12911.7744	-15335.4256	0.3137049595677	-1.12942059108943
EXO1	15341.368	9.7966	-15331.5714	0.000638166566203062	-8
ALDH3B1	41344.555	26028.8325	-15315.7225	0.38633700138649	-0.667586739290321
TMEM87A	15246.73	121.392	-15125.338	0.00789894822542403	-6.97268269967342
DAP3	19036.1672	4140.1401	-14896.0271	0.17863674512117	-2.20099153761449
HNRNPH3	15280.7065	398.3104	-14882.3961	0.0254040417546842	-5.26167428798891
HCLS1	22249	7383.8675	-14865.1325	0.249178298387761	-1.59129192454497
TMEM168	17846.8091	2992.0728	-14854.7363	0.143581254232263	-2.57644896936806
HSPA9	15690.6	843.2778	-14847.3222	0.0510030260414771	-4.21774873623391
UPF2	16635.2935	1855.4254	-14779.8681	0.100343605353278	-3.16442541849749
WRAP53	14691.648	18.7753	-14672.8727	0.00127632629035223	-8
C1orf174	14774.272	205.5253	-14568.7467	0.0137201656260062	-6.16762723390672
LOC100133612	14774.272	205.5253	-14568.7467	0.0137201656260062	-6.16762723390672
