GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
DUSP22	NM_020185	chr6:290051-343722	1	1	3.0805
IRF4	NM_001195286	chr6:387818-403694,chr6:290051-343722	1,90	1	1.5912
HIST1H1E	NM_005321	chr6:26155079-26219793	2	1	1.5051
HIST1H2BD	NM_138720	chr6:26155079-26219793	2	1	1.3517
HIST1H2BE	NM_003523	chr6:26155079-26219793	2	1	0.6027
HIST1H2BF	NM_003522	chr6:26155079-26219793	2	1	2.2994
HIST1H4E	NM_003545	chr6:26155079-26219793	2	1	1.6472
HIST1H2AE	NM_021052	chr6:26155079-26219793	2	1	0.9328
HIST1H4D	NM_003539	chr6:26155079-26219793	2	1	0.9886
HIST1H3D	NM_003530	chr6:26155079-26219793	2	1	2.0286
HIST1H2AD	NM_021065	chr6:26155079-26219793	2	1	2.279
HIST1H2BG	NM_003518	chr6:26155079-26219793	2	1	0.942
HIST1H2AC	NM_003512	chr6:26155079-26219793	2	1	1.3594
HIST1H3E	NM_003532	chr6:26155079-26219793,chr6:26268930-26287514	2,276	1	0.1221
HIST1H4F	NM_003540	chr6:26155079-26219793,chr6:26268930-26287514	2,276	1	0.2052
HIST1H2BH	NM_003524	chr6:26155079-26219793,chr6:26301687-26343379,chr6:26268930-26287514	2,64,276	1	1.1185
HIST1H1T	NM_005323	chr6:26155079-26219793	2	1	0.0752
HIST1H2BC	NM_003526	chr6:26155079-26219793	2	1	1.375
HIST1H1D	NM_005320	chr6:26155079-26219793,chr6:26268930-26287514	2,276	1	0.5819
HIST1H4G	NM_003547	chr6:26155079-26219793,chr6:26268930-26287514	2,276	1	0.9552
HIST1H3F	NM_021018	chr6:26155079-26219793,chr6:26268930-26287514	2,276	1	1.1064
LOC150381	NR_027034	chr22:46422799-46471672	3	1	2.7116
LOC100271722	NR_027036	chr22:46422799-46471672	3	1	2.2675
C22orf26	NM_018280	chr22:46422799-46471672	3	1	3.6555
LOC730668	NR_027240	chr22:46422799-46471672	3	1	0.242
LOC400931	NR_027033	chr22:46422799-46471672	3	1	0.0651
MIR3619	NR_037413	chr22:46422799-46471672	3	1	0.0649
MIRLET7A3	NR_029478	chr22:46422799-46471672	3	1	0.0732
MIRLET7B	NR_029479	chr22:46422799-46471672	3	1	0.0697
WNT7B	NM_058238	chr22:46422799-46471672	3	1	0.0407
TMEM121	NM_025268	chr14:106024726-106057810,chr14:105947142-105958623	4,430	1	0.4295
BCL8	NR_027992	chr15:20884543-20894719,chr15:20934985-20943953,chr15:20992058-21032591	5,466,526	1	0.54
POTEB	NM_207355	chr15:20992058-21032591	5	1	0.1377
HIST2H4B	NM_001034077	chr1:149797844-149836676	6	1	1.6906
HIST2H2AA4	NM_001040874	chr1:149797844-149836676	6	1	3.6081
HIST2H3A	NM_001005464	chr1:149797844-149836676	6	1	3.3596
HIST2H2BC	NR_036461	chr1:149797844-149836676	6	1	3.7549
FCGR1A	NM_000566	chr1:149797844-149836676	6	1	0.1397
HIST2H2AC	NM_003517	chr1:149797844-149836676	6	1	2.205
BOLA1	NM_016074	chr1:149797844-149836676	6	1	0.1001
HIST2H2BF	NM_001161334	chr1:149797844-149836676	6	1	0.3452
HIST2H3D	NM_001123375	chr1:149797844-149836676	6	1	0.9695
HIST2H2BE	NM_003528	chr1:149797844-149836676	6	1	1.9121
HIST2H2AB	NM_175065	chr1:149797844-149836676	6	1	2.198
CXADRP2	NR_024387	chr15:21998749-22039367	7	1	3.0942
ZNRF2	NM_147128	chr7:30323074-30371004	9	1	0.7061
MIR550A1	NR_030319	chr7:30323074-30371004	9	1	2.2044
MIR550B1	NR_037513	chr7:30323074-30371004	9	1	2.2044
DKFZP586I1420	NR_002186	chr7:30323074-30371004	9	1	0.0919
PLCG2	NM_002661	chr16:81829317-81877546	10	1	0.4224
COMMD3	NM_012071	chr10:22595340-22634258	11	1	3.3622
BMI1	NM_005180	chr10:22595340-22634258	11	1	1.7555
SPAG6	NM_172242	chr10:22666969-22683127,chr10:22595340-22634258	11,142	1	0.5255
LOC646214	NR_027053	chr15:21924773-21950571,chr15:21891738-21911509	12,45	1	4.8838
HIST1H2AI	NM_003509	chr6:27772786-27808608	13	1	2.082
HIST1H3H	NM_003536	chr6:27772786-27808608	13	1	2.5304
HIST1H2BM	NM_003521	chr6:27772786-27808608	13	1	2.2281
HIST1H4J	NM_021968	chr6:27772786-27808608	13	1	0.476
HIST1H2BN	NM_003520	chr6:27772786-27808608	13	1	2.1412
HIST1H2BL	NM_003519	chr6:27772786-27808608	13	1	1.857
HIST1H2AJ	NM_021066	chr6:27772786-27808608	13	1	2.3667
HIST1H4K	NM_003541	chr6:27772786-27808608	13	1	1.5349
HIST1H2AK	NM_003510	chr6:27772786-27808608	13	1	2.1748
HIST1H2AL	NM_003511	chr6:27772786-27808608,chr6:27856474-27871705	13,361	1	0.0804
HIST1H1B	NM_005322	chr6:27772786-27808608,chr6:27856474-27871705	13,361	1	0.0688
HIST1H3I	NM_003533	chr6:27772786-27808608,chr6:27856474-27871705	13,361	1	0.0526
