GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079120-141159727	1	1	2.7166
RASA2	NM_006506	chr3:141079120-141159727	1	1	0.1025
INPP4A	NM_004027	chr2:99054656-99132583	2	1	2.3236
FOXO3	NM_201559	chr6:108878216-108974516,chr6:108985725-108999007	3,267	1	1.9869
FAM46C	NM_017709	chr1:118141804-118219329	4	1	4.6234
SNN	NM_003498	chr16:11765828-11843263	5	1	2.3276
TXNDC11	NM_015914	chr16:11765828-11843263	5	1	2.7882
ZC3H7A	NM_014153	chr16:11765828-11843263	5	1	0.2697
BMP6	NM_001718	chr6:7877946-7919923	6	1	0.02560000000000001
MUTED-TXNDC5	NR_037616	chr6:7877946-7919923	6	1	1.8199
TXNDC5	NM_001145549	chr6:7877946-7919923	6	1	6.8302
QPCT	NM_012413	chr2:37525831-37587954	7	1	3.5942
PRKD3	NM_005813	chr2:37525831-37587954	7	1	1.487
CCDC88C	NM_001080414	chr14:91812935-91885966,chr14:91781543-91802098	8,345	1	1.5394
BCL2L1	NM_001191	chr20:30261853-30312155	9	1	2.88
COX4I2	NM_032609	chr20:30261853-30312155	9	1	0.0
TPX2	NM_012112	chr20:30261853-30312155	9	1	0.0
CKS1B	NR_024163	chr1:154907953-154957879,chr1:154970811-154979802	10,442	1	2.7157
MIR4258	NR_036212	chr1:154907953-154957879,chr1:154970811-154979802	10,442	1	3.2880000000000003
FLAD1	NM_201398	chr1:154907953-154957879,chr1:154970811-154979802	10,442	1	0.3045
PMVK	NM_006556	chr1:154907953-154957879	10	1	2.7216
PBXIP1	NM_020524	chr1:154907953-154957879,chr1:154970811-154979802	10,442	1	5.3924
PYGO2	NM_138300	chr1:154907953-154957879,chr1:154970811-154979802	10,442	1	5.0262
SHC1	NM_001130041	chr1:154907953-154957879,chr1:154970811-154979802	10,442	1	2.4315
LENEP	NM_018655	chr1:154907953-154957879,chr1:154970811-154979802	10,442	1	0.20670000000000002
ZBTB7B	NM_015872	chr1:154970811-154979802,chr1:154907953-154957879	10,442	1	2.0825
DCST1	NM_001143687	chr1:154907953-154957879,chr1:154970811-154979802	10,442	1	0.10090000000000002
DCST2	NM_144622	chr1:154907953-154957879,chr1:154970811-154979802	10,442	1	0.40490000000000004
BTG2	NM_006763	chr1:203254914-203298088	11	1	3.0522
LOC730227	NR_034150	chr1:203254914-203298088	11	1	4.8374999999999995
FMOD	NM_002023	chr1:203254914-203298088	11	1	0.0
NDUFV2	NM_021074	chr18:9095119-9157724,chr18:9055127-9074456	12,131	1	3.189
ANKRD12	NM_001083625	chr18:9095119-9157724	12	1	0.4751
DUSP22	NM_020185	chr6:290005-337869	13	1	2.9954
CELF2	NM_001025077	chr10:11202245-11224476,chr10:11278740-11313223	14,56	1	0.8938
