GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
BMP6	NM_001718	chr6:7878048-7918942	1	1	0.027900000000000008
MUTED-TXNDC5	NR_037616	chr6:7878048-7918942,chr6:7959951-7964440	1,675	1	0.1318
TXNDC5	NM_001145549	chr6:7878048-7918942,chr6:7959951-7964440	1,675	1	0.40700000000000003
INPP4A	NM_004027	chr2:99061661-99105607	2	1	0.16739999999999997
DUSP5P	NR_002834	chr1:228744130-228777740	3	1	0.09849999999999998
PRDM1	NM_001198	chr6:106531326-106560149	4	1	0.3721
ATN1	NM_001007026	chr12:7046079-7080746,chr12:7030630-7034491	5,885	1	0.19910000000000003
C12orf57	NM_138425	chr12:7046079-7080746,chr12:7030630-7034491	5,885	1	0.3195
PTPN6	NM_080548	chr12:7046079-7080746,chr12:7030630-7034491	5,885	1	0.37639999999999996
MIR200C	NR_029779	chr12:7046079-7080746,chr12:7030630-7034491	5,885	1	0.25079999999999997
MIR141	NR_029682	chr12:7046079-7080746,chr12:7030630-7034491	5,885	1	0.23240000000000002
EMG1	NM_006331	chr12:7046079-7080746,chr12:7030630-7034491	5,885	1	0.10829999999999998
PHB2	NM_007273	chr12:7046079-7080746,chr12:7030630-7034491	5,885	1	0.1725
SCARNA12	NR_003010	chr12:7046079-7080746,chr12:7030630-7034491	5,885	1	0.16870000000000002
LRRC23	NM_006992	chr12:7046079-7080746,chr12:7030630-7034491	5,885	1	0.032
ENO2	NM_001975	chr12:7030630-7034491,chr12:7046079-7080746	5,885	1	0.13549999999999998
LPCAT3	NM_005768	chr12:7046079-7080746	5	1	0.026300000000000004
HERPUD1	NM_001010989	chr16:56964034-56986023,chr16:56944293-56952455	6,279	1	0.4363
CETP	NM_000078	chr16:56964034-56986023,chr16:56944293-56952455	6,279	1	0.047900000000000026
NLRC5	NM_032206	chr16:56964034-56986023	6	1	0.01709999999999999
CELF2	NM_001025077	chr10:11204678-11223174,chr10:11283939-11304292	7,37	1	0.08750000000000002
GPRIN3	NM_198281	chr4:90209938-90229761	8	1	0.14620000000000002
