GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
IGLL5	NM_001178126	chr22:23264777-23281671	1	1	0.0946
MUTED-TXNDC5	NR_037616	chr6:7904623-7921709	2	1	0.5685
TXNDC5	NM_001145549	chr6:7904623-7921709	2	1	1.3086
DUSP22	NM_020185	chr6:316884-330483,chr6:289996-300256,chr6:256507-259448	3,11,622	1	2.0731
MIR3679	NR_037450	chr2:134876248-134889800,chr2:134893664-134896759	4,855	1	2.1596
NEAT1	NR_028272	chr11:65183970-65196342,chr11:65148116-65150965	6,827	1	5.5831
FRMD8	NM_031904	chr11:65183970-65196342,chr11:65148116-65150965	6,827	1	0.7675
MIR612	NR_030343	chr11:65183970-65196342,chr11:65254265-65258085	6,406	1	0.3138
SLC25A45	NM_001077241	chr11:65148116-65150965,chr11:65183970-65196342	6,827	1	0.9183
TMEM121	NM_025268	chr14:106037554-106049550,chr14:106025724-106035562	7,20	1	0.0825
OGDH	NM_002541	chr7:44668178-44680011	8	1	0.3923
TMED4	NM_182547	chr7:44668178-44680011	8	1	0.4632
FAM46C	NM_017709	chr1:118169962-118181498,chr1:118195482-118200140	9,217	1	0.8203
LOC646214	NR_027053	chr15:21925084-21936145	10	1	1.2627
LRRC16A	NM_001173977	chr6:25403417-25413755	12	1	0.248
MAF	NM_001031804	chr16:79631797-79644554	13	1	0.9557
MIR142	NR_029683	chr17:56408151-56417271	15	1	1.3011
MPO	NM_000250	chr17:56408151-56417271	15	1	0.0932
BZRAP1	NM_004758	chr17:56408151-56417271	15	1	0.3177
SUPT4H1	NM_003168	chr17:56408151-56417271	15	1	0.322
PYGB	NM_002862	chr20:25274126-25283368	16	1	0.7023
ABHD12	NM_015600	chr20:25274126-25283368,chr20:25289233-25292953,chr20:25297537-25300800	16,315,525	1	0.6756
ADAMTS17	NM_139057	chr15:100649855-100658852,chr15:100868115-100871424	17,539	1	0.2587
CXADRP2	NR_024387	chr15:21994719-22003590,chr15:22010352-22013527	18,737	1	0.8996
CSK	NM_001127190	chr15:75074376-75083360	19	1	0.8826
CYP1A2	NM_000761	chr15:75074376-75083360	19	1	0.1278
LMAN1L	NM_021819	chr15:75074376-75083360	19	1	0.1815
CPLX3	NM_001030005	chr15:75074376-75083360	19	1	0.1652
GRIN1	NM_000832	chr9:140061419-140069842	21	1	0.9885
LRRC26	NM_001013653	chr9:140061419-140069842	21	1	3.0132
MIR3621	NR_037416	chr9:140061419-140069842	21	1	3.0895
ANAPC2	NM_013366	chr9:140061419-140069842	21	1	1.3511
SSNA1	NM_003731	chr9:140061419-140069842	21	1	0.6223
NDOR1	NM_001144026	chr9:140061419-140069842	21	1	0.5116
C9orf169	NM_199001	chr9:140061419-140069842	21	1	0.8011
TPRN	NM_001128228	chr9:140061419-140069842	21	1	0.628
TMEM203	NM_053045	chr9:140061419-140069842	21	1	0.6087
RNF208	NM_031297	chr9:140061419-140069842	21	1	0.7126
FMNL1	NM_005892	chr17:43298549-43306988	22	1	0.6498
LOC100133991	NR_024434	chr17:43298549-43306988	22	1	0.1686
C17orf46	NM_152343	chr17:43298549-43306988	22	1	0.0978
C5orf56	NM_001013717	chr5:131755764-131764460	23	1	0.6819
MAP2K3	NM_145109	chr17:21197477-21205917	24	1	1.32
C17orf103	NM_152914	chr17:21197477-21205917	24	1	0.0943
BTG2	NM_006763	chr1:203273719-203276578,chr1:203289022-203297387,chr1:203255118-203261293	25,66,676	1	1.2461
LOC730227	NR_034150	chr1:203273719-203276578,chr1:203289022-203297387,chr1:203255118-203261293	25,66,676	1	1.3771
FMOD	NM_002023	chr1:203289022-203297387,chr1:203273719-203276578	25,676	1	0.1419
BCL2	NM_000633	chr18:60822224-60830562	26	1	0.353
SH3RF3	NM_001099289	chr2:109826691-109835872,chr2:110095353-110100561,chr2:109858329-109862011	27,208,495	1	0.1795
C6orf105	NM_032744	chr6:11726454-11733375,chr6:11827888-11835980	28,56	1	0.4357
BCL2L1	NM_001191	chr20:30293101-30301444,chr20:30308543-30311843	29,602	1	0.6304
TPX2	NM_012112	chr20:30293101-30301444,chr20:30308543-30311843	29,602	1	0.1046
ARID5A	NM_212481	chr2:97201585-97204494,chr2:97188182-97195914	30,639	1	0.7789
NEURL3	NR_026875	chr2:97188182-97195914,chr2:97201585-97204494	30,639	1	0.0933
AHNAK	NM_024060	chr11:62306511-62314690,chr11:62223966-62227219,chr11:62318851-62325668	32,58,472	1	0.483
EEF1G	NM_001404	chr11:62306511-62314690,chr11:62318851-62325668	32,58	1	0.7542
TUT1	NM_022830	chr11:62306511-62314690,chr11:62318851-62325668	32,58	1	0.412
RGPD3	NM_001144013	chr2:107120221-107128052,chr2:107102777-107107070	33,225	1	0.0787
IRF2BP2	NM_182972	chr1:234742293-234750136,chr1:234734126-234737075	34,649	1	3.1382
NCRNA00184	NR_033927	chr1:234742293-234750136,chr1:234734126-234737075	34,649	1	0.119
MIR3190	NR_036158	chr19:47729180-47736637	36	1	1.833
BBC3	NM_001127240	chr19:47729180-47736637	36	1	1.064
MIR3191	NR_036159	chr19:47729180-47736637	36	1	1.8323
CCDC9	NM_015603	chr19:47729180-47736637	36	1	0.2719
PRR24	NM_178511	chr19:47729180-47736637	36	1	0.2599
BTN3A2	NM_001197247	chr6:26358942-26367192	37	1	0.7267
BTN2A2	NM_001197240	chr6:26358942-26367192	37	1	0.2291
BTN3A1	NM_001145008	chr6:26358942-26367192	37	1	0.2544
ZBTB38	NM_001080412	chr3:141084664-141093378,chr3:141119236-141124268,chr3:141102341-141106755	38,160,191	1	0.5763
CCL13	NM_005408	chr17:32711959-32719375,chr17:32695968-32700351,chr17:32703617-32708051	39,187,360	1	0.1739
CCL1	NM_002981	chr17:32711959-32719375,chr17:32695968-32700351,chr17:32703617-32708051	39,187,360	1	0.6399
CCND2	NM_001759	chr12:4378085-4385433	40	1	0.7526
C12orf5	NM_020375	chr12:4378085-4385433	40	1	0.1686
POLR3GL	NM_032305	chr1:145448654-145456603	41	1	0.6351
HFE2	NM_202004	chr1:145448654-145456603	41	1	0.1414
TXNIP	NM_006472	chr1:145448654-145456603	41	1	0.8268
ANKRD34A	NM_001039888	chr1:145448654-145456603	41	1	0.4142
LIX1L	NM_153713	chr1:145448654-145456603	41	1	0.1833
MZB1	NM_016459	chr5:138723227-138730368	42	1	2.0271
LOC389333	NM_001161546	chr5:138723227-138730368	42	1	1.8281
PAIP2	NM_016480	chr5:138723227-138730368	42	1	0.1451
SLC23A1	NM_152685	chr5:138723227-138730368	42	1	0.2052
SPATA24	NM_194296	chr5:138723227-138730368	42	1	0.7627
DNAJC18	NM_152686	chr5:138723227-138730368	42	1	0.2513
CAMTA1	NM_015215	chr1:6977335-6984637	43	1	0.1465
SNN	NM_003498	chr16:11771306-11779147	44	1	0.9369
TXNDC11	NM_015914	chr16:11771306-11779147	44	1	0.5312
ABHD1	NM_032604	chr2:27383792-27391140,chr2:27374817-27382583	45,47	1	0.7175
TCF23	NM_175769	chr2:27374817-27382583,chr2:27383792-27391140	45,47	1	1.0019
C2orf28	NM_080592	chr2:27383792-27391140	45	1	0.5621
CAD	NM_004341	chr2:27383792-27391140	45	1	0.1939
CGREF1	NM_001166241	chr2:27383792-27391140,chr2:27374817-27382583	45,47	1	0.1125
PREB	NM_013388	chr2:27383792-27391140,chr2:27374817-27382583	45,47	1	0.8207
C2orf53	NM_178553	chr2:27383792-27391140,chr2:27374817-27382583	45,47	1	0.8651
SLC5A6	NM_021095	chr2:27383792-27391140	45	1	0.304
VOPP1	NM_030796	chr7:55635993-55642894,chr7:55598885-55605906,chr7:55622757-55626481,chr7:55614383-55617942,chr7:55618513-55621793,chr7:55627943-55630728	48,50,521,608,773,804	1	0.9299
