GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
INPP4A	NM_004027	chr2:99060714-99138205	1	1	0.7046
ZBTB38	NM_001080412	chr3:141079294-141147455	2	1	0.9384
PTK2B	NM_004103	chr8:27206582-27267140,chr8:27272564-27282266	3,756	1	0.4925
TRIM35	NM_171982	chr8:27206582-27267140	3	1	0.1646
FAM46C	NM_017709	chr1:118147412-118188368,chr1:118192668-118230769	4,15	1	1.1141
RHOQ	NM_012249	chr2:46761640-46806801	5	1	1.0562
CRIPT	NM_014171	chr2:46761640-46806801	5	1	0.5502
ATP6V1E2	NM_080653	chr2:46761640-46806801	5	1	0.0798
PIGF	NM_173074	chr2:46761640-46806801	5	1	0.3847
EIF2AK3	NM_004836	chr2:88896378-88928917	6	1	0.7054
CD200	NM_001004196	chr3:112039051-112072578,chr3:112011918-112023489	7,516	1	0.7519
SLC9A10	NM_183061	chr3:112011918-112023489,chr3:112039051-112072578	7,516	1	0.1616
ELL2	NM_012081	chr5:95258952-95298839	8	1	0.5264
FNDC3B	NM_001135095	chr3:171840053-171879533,chr3:171801552-171833971,chr3:171888096-171914438,chr3:171771730-171788947,chr3:171928125-171946021,chr3:171756863-171765945,chr3:172031471-172042376	9,10,27,157,346,566,784	1	0.5026
KLHL6	NM_130446	chr3:183224658-183260736,chr3:183267403-183274307	11,830	1	0.7586
MEF2D	NM_005920	chr1:156449219-156479635	12	1	1.0327
MLLT3	NM_004529	chr9:20351193-20385035,chr9:20457399-20481306,chr9:20407218-20419219,chr9:20551170-20564310,chr9:20612089-20625256,chr9:20434869-20446695	13,42,316,321,380,591	1	0.5776
UBE2J1	NM_016021	chr6:90046944-90085837	14	1	0.7505
RRAGD	NM_021244	chr6:90046944-90085837	14	1	0.248
GABRR2	NM_002043	chr6:90046944-90085837	14	1	0.1769
TGFB2	NM_003238	chr1:218517722-218551452,chr1:218555908-218564822	16,465	1	0.5268
NCRNA00152	NR_024204	chr2:87794206-87822790,chr2:87765429-87777114,chr2:87782500-87789950	17,302,689	1	0.8763
MUTED-TXNDC5	NR_037616	chr6:7894848-7921531	18	1	0.3901
TXNDC5	NM_001145549	chr6:7894848-7921531	18	1	0.883
CXXC5	NM_016463	chr5:139027271-139058142,chr5:139013018-139023480	19,552	1	0.7043
CDH9	NM_016279	chr5:26860410-26890746	20	1	0.1682
CREB3L2	NM_194071	chr7:137660101-137688051,chr7:137617609-137628700,chr7:137637808-137651003	21,817,981	1	0.4197
RASGRP3	NM_170672	chr2:33699712-33728787,chr2:33752666-33762180	22,492	1	0.592
LOC541471	NR_015395	chr2:112182120-112212904,chr2:112230202-112242225	23,284	1	0.4304
KLF13	NM_015995	chr15:31630843-31660627	24	1	0.9326
SDC1	NM_002997	chr2:20403550-20432309	25	1	0.958
CSK	NM_001127190	chr15:75063566-75093343	26	1	1.1786
CYP1A2	NM_000761	chr15:75063566-75093343	26	1	0.0707
LMAN1L	NM_021819	chr15:75063566-75093343	26	1	0.1401
CPLX3	NM_001030005	chr15:75063566-75093343,chr15:75159589-75166455	26,869	1	0.0913
CYP1A1	NM_000499	chr15:75063566-75093343	26	1	0.065
ULK3	NM_001099436	chr15:75063566-75093343,chr15:75159589-75166455	26,869	1	0.256
C12orf57	NM_138425	chr12:7052082-7081235	28	1	0.9227
PTPN6	NM_080548	chr12:7052082-7081235	28	1	1.3607
MIR200C	NR_029779	chr12:7052082-7081235	28	1	1.3151
MIR141	NR_029682	chr12:7052082-7081235	28	1	1.2053
EMG1	NM_006331	chr12:7052082-7081235	28	1	0.3987
PHB2	NM_007273	chr12:7052082-7081235	28	1	0.7866
SCARNA12	NR_003010	chr12:7052082-7081235	28	1	0.6926
LRRC23	NM_006992	chr12:7052082-7081235	28	1	0.2699
ENO2	NM_001975	chr12:7052082-7081235	28	1	0.4146
ATN1	NM_001007026	chr12:7052082-7081235	28	1	0.7488
LPCAT3	NM_005768	chr12:7052082-7081235	28	1	0.148
