GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
FAM46C	NM_017709	chr1:118147892-118218071	1	1	1.5041
INPP4A	NM_004027	chr2:99054390-99109476,chr2:99116900-99125040	2,694	1	1.15
CCDC88C	NM_001080414	chr14:91812350-91867243,chr14:91781658-91802332,chr14:91872825-91885864	3,165,168	1	1.6264
ZBTB38	NM_001080412	chr3:141079652-141132523	4	1	1.3783
KCNK12	NM_022055	chr2:47713305-47755798	6	1	0.8837
TMEM121	NM_025268	chr14:106023443-106057867,chr14:105946837-105958281	7,712	1	0.4967
ARMC2	NM_032131	chr6:109186720-109228038	8	1	0.778
CSF2	NM_000758	chr5:131400378-131453639	9	1	0.9445
IL3	NM_000588	chr5:131400378-131453639	9	1	0.3273
UAP1	NM_003115	chr1:162530281-162562951	10	1	1.6149
DDR2	NM_006182	chr1:162530281-162562951	10	1	0.1171
MUTED-TXNDC5	NR_037616	chr6:7883121-7921645,chr6:7958761-7969252	11,387	1	1.1614
TXNDC5	NM_001145549	chr6:7883121-7921645,chr6:7958761-7969252	11,387	1	3.9294
HIST2H4B	NM_001034077	chr1:149801425-149834915	12	1	3.7741
HIST2H2AA4	NM_001040874	chr1:149801425-149834915,chr1:149855675-149861448	12,1019	1	9.4527
HIST2H3A	NM_001005464	chr1:149801425-149834915,chr1:149855675-149861448	12,1019	1	9.5221
HIST2H2BC	NR_036461	chr1:149801425-149834915,chr1:149855675-149861448	12,1019	1	9.3972
FCGR1A	NM_000566	chr1:149801425-149834915	12	1	0.3378
HIST2H2AC	NM_003517	chr1:149855675-149861448,chr1:149801425-149834915	12,1019	1	6.73
BOLA1	NM_016074	chr1:149801425-149834915,chr1:149855675-149861448	12,1019	1	0.5345
HIST2H2BF	NM_001161334	chr1:149801425-149834915	12	1	0.7169
HIST2H3D	NM_001123375	chr1:149801425-149834915	12	1	2.0184
HIST2H2BE	NM_003528	chr1:149855675-149861448,chr1:149801425-149834915	12,1019	1	5.7669
HIST2H2AB	NM_175065	chr1:149855675-149861448,chr1:149801425-149834915	12,1019	1	6.709
VPS37B	NM_024667	chr12:123355353-123387329,chr12:123408631-123423786	13,145	1	2.5692
HIP1R	NM_003959	chr12:123355353-123387329	13	1	0.2239
CHST15	NM_015892	chr10:125821859-125854771	15	1	0.9494
UTP3	NM_020368	chr4:71522861-71557037	16	1	0.8029
IGJ	NM_144646	chr4:71522861-71557037	16	1	2.7397
