GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
KIAA0125	NR_026800	chr14:106325095-106386772	1	1	0.3706
DUSP22	NM_020185	chr6:287224-347291	2	1	1.7617
IRF4	NM_001195286	chr6:388992-404766,chr6:287224-347291,chr6:354759-362211	2,117,520	1	1.2211
CCDC88C	NM_001080414	chr14:91829166-91885646,chr14:91781445-91800785,chr14:91808699-91824952	3,155,209	1	0.9445
FAM46C	NM_017709	chr1:118147475-118188073,chr1:118191984-118230790	4,7	1	2.3605
BMP6	NM_001718	chr6:7878724-7921438,chr6:7726293-7735041	5,428	1	0.4521
MUTED-TXNDC5	NR_037616	chr6:7878724-7921438	5	1	0.5369
TXNDC5	NM_001145549	chr6:7878724-7921438	5	1	1.4242
INPP4A	NM_004027	chr2:99060788-99113795	6	1	0.5742
HIP1R	NM_003959	chr12:123345039-123388420	8	1	0.3767
VPS37B	NM_024667	chr12:123345039-123388420,chr12:123410493-123423127	8,360	1	1.6618
LOC541471	NR_015395	chr2:112181988-112224728,chr2:112230471-112244494	10,283	1	0.7902
TMEM121	NM_025268	chr14:106024814-106056795	11	1	0.1863
ERN1	NM_001433	chr17:62150209-62186985,chr17:62192546-62210181,chr17:62133171-62143406	12,200,569	1	1.2613
SNORD104	NR_004380	chr17:62150209-62186985,chr17:62192546-62210181	12,200	1	0.4136
SNORA76	NR_002995	chr17:62150209-62186985,chr17:62192546-62210181	12,200	1	0.4145
PRDM1	NM_001198	chr6:106531213-106565912	13	1	3.5986
SMAP2	NM_022733	chr1:40839141-40871938	14	1	1.2261
ZNF643	NM_023070	chr1:40839141-40871938	14	1	0.0574
UNC5C	NM_003728	chr4:96443538-96472563	15	1	0.2897
KLF13	NM_015995	chr15:31626906-31661186,chr15:31615642-31621498	16,814	1	1.2846
FNDC3B	NM_001135095	chr3:171802007-171833530,chr3:171851159-171865605,chr3:171753130-171764917	17,355,961	1	0.4561
