GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
SNN	NM_003498	chr16:11762483-11843219	1	1	1.7669000000000001
TXNDC11	NM_015914	chr16:11762483-11843219	1	1	2.2043999999999997
ZC3H7A	NM_014153	chr16:11762483-11843219	1	1	0.20550000000000002
ZBTB38	NM_001080412	chr3:141079146-141151139	2	1	2.6092
BCL2L1	NM_001191	chr20:30262201-30312289	3	1	1.8967
COX4I2	NM_032609	chr20:30262201-30312289	3	1	0.0
TPX2	NM_012112	chr20:30262201-30312289	3	1	0.021900000000000003
CCDC88C	NM_001080414	chr14:91829533-91885799,chr14:91814910-91823525	4,474	1	0.8388
INPP4A	NM_004027	chr2:99054910-99107973	5	1	0.9750000000000001
BMP6	NM_001718	chr6:7878362-7919608	6	1	0.027999999999999997
MUTED-TXNDC5	NR_037616	chr6:7878362-7919608	6	1	1.3685
TXNDC5	NM_001145549	chr6:7878362-7919608	6	1	5.4448
FOXO3	NM_201559	chr6:108878190-108920963,chr6:108927079-108950509,chr6:108987700-108996057	7,66,428	1	0.6377
FAM46C	NM_017709	chr1:118142087-118188177,chr1:118195116-118219363	8,59	1	3.7196
CHMP4B	NM_176812	chr20:32398716-32448793	9	1	1.3515000000000001
SMAD7	NM_005904	chr18:46440413-46479967	10	1	1.7355999999999998
CCL4L1	NM_001001435	chr17:34597798-34641284,chr17:34509445-34539758	11,21	1	1.2483
CCL3L1	NM_021006	chr17:34597798-34641284,chr17:34509445-34539758	11,21	1	3.6202
CCL3L3	NM_001001437	chr17:34597798-34641284,chr17:34509445-34539758	11,21	1	3.6215
TBC1D3C	NM_001001418	chr17:34597798-34641284	11	1	0.0
TRAM2	NM_012288	chr6:52392870-52442985	12	1	0.9732000000000001
DUSP22	NM_020185	chr6:290165-337743	13	1	1.9261000000000001
PLA2G15	NM_012320	chr16:68269948-68320735	14	1	1.2746
SLC7A6	NM_003983	chr16:68269948-68320735	14	1	0.5296000000000001
ESRP2	NM_024939	chr16:68269948-68320735	14	1	0.1638
PRMT7	NM_001184824	chr16:68269948-68320735	14	1	0.1375
SLC7A6OS	NM_032178	chr16:68269948-68320735	14	1	0.28559999999999997
KLF13	NM_015995	chr15:31616842-31660415	15	1	0.9950000000000001
