GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141078882-141164546	1	1	2.2337
RASA2	NM_006506	chr3:141078882-141164546	1	1	0.1959
BMP6	NM_001718	chr6:7878325-7921702	2	1	0.1496
MUTED-TXNDC5	NR_037616	chr6:7878325-7921702,chr6:7958385-7968037	2,429	1	1.7676
TXNDC5	NM_001145549	chr6:7878325-7921702,chr6:7958385-7968037	2,429	1	6.1727
MEF2D	NM_005920	chr1:156441145-156480251	3	1	5.6848
C1orf61	NM_006365	chr1:156441145-156480251	3	1	0.1461
UAP1	NM_003115	chr1:162529903-162584181	4	1	5.2665
DDR2	NM_006182	chr1:162529903-162584181	4	1	0.185
INPP4A	NM_004027	chr2:99053010-99135819	5	1	1.5627
ST3GAL6	NM_006100	chr3:98448030-98511346	7	1	3.1691
RUNX2	NM_001024630	chr6:45381213-45445766,chr6:45506022-45530435	8,566	1	1.0923
SUPT3H	NM_003599	chr6:45162228-45171881,chr6:45381213-45445766	8,983	1	0.1624
ERN1	NM_001433	chr17:62133099-62210706	9	1	2.1384
SNORD104	NR_004380	chr17:62133099-62210706	9	1	1.0712
SNORA76	NR_002995	chr17:62133099-62210706	9	1	1.0818
ICAM2	NM_000873	chr17:62133099-62210706	9	1	0.0767
CKS1B	NR_024163	chr1:154907463-154957603,chr1:154969641-154980094	10,53	1	4.2097
MIR4258	NR_036212	chr1:154907463-154957603,chr1:154969641-154980094	10,53	1	4.2598
FLAD1	NM_201398	chr1:154907463-154957603,chr1:154969641-154980094	10,53	1	0.5888
PMVK	NM_006556	chr1:154907463-154957603,chr1:154820564-154864610	10,72	1	2.7181
PBXIP1	NM_020524	chr1:154907463-154957603,chr1:154969641-154980094	10,53	1	3.151
PYGO2	NM_138300	chr1:154907463-154957603,chr1:154969641-154980094	10,53	1	2.5895
SHC1	NM_001130041	chr1:154907463-154957603,chr1:154969641-154980094	10,53	1	3.9002
LENEP	NM_018655	chr1:154907463-154957603,chr1:154969641-154980094	10,53	1	0.7672
ZBTB7B	NM_015872	chr1:154969641-154980094,chr1:154907463-154957603	10,53	1	4.1013
DCST1	NM_001143687	chr1:154907463-154957603,chr1:154969641-154980094	10,53	1	0.6344
DCST2	NM_144622	chr1:154907463-154957603,chr1:154969641-154980094	10,53	1	0.1968
BCAN	NM_021948	chr1:156624248-156648750	11	1	4.3311
NES	NM_006617	chr1:156624248-156648750,chr1:156693357-156700062	11,662	1	5.3923
HAPLN2	NM_021817	chr1:156624248-156648750,chr1:156560079-156579169	11,828	1	0.2108
C1orf66	NM_001142560	chr1:156693357-156700062,chr1:156624248-156648750,chr1:156708900-156723451,chr1:156735493-156741219	11,58,650,662	1	2.2713
CRABP2	NM_001878	chr1:156624248-156648750,chr1:156708900-156723451,chr1:156693357-156700062	11,58,662	1	0.1294
ISG20L2	NM_030980	chr1:156693357-156700062,chr1:156624248-156648750,chr1:156708900-156723451,chr1:156735493-156741219	11,58,650,662	1	1.7543
ADAMTSL4	NM_019032	chr1:150531292-150554189	12	1	4.6332
MCL1	NM_001197320	chr1:150531292-150554189,chr1:150580797-150603482	12,154	1	3.7485
MIR4257	NR_036211	chr1:150531292-150554189	12	1	0.4262
ENSA	NM_207046	chr1:150580797-150603482,chr1:150531292-150554189	12,154	1	1.4562
