GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079096-141160745	1	1	5.0249999999999995
RASA2	NM_006506	chr3:141079096-141160745	1	1	0.015500000000000014
SNN	NM_003498	chr16:11754714-11843335	2	1	4.077800000000001
TXNDC11	NM_015914	chr16:11754714-11843335	2	1	5.224200000000001
ZC3H7A	NM_014153	chr16:11754714-11843335	2	1	0.42379999999999995
FOXO3	NM_201559	chr6:108878354-108961013,chr6:108986011-108997870	3,340	1	2.046
BTG2	NM_006763	chr1:203236278-203298424	4	1	5.9999
LOC730227	NR_034150	chr1:203236278-203298424	4	1	10.1212
CHIT1	NM_003465	chr1:203236278-203298424	4	1	0.0
FMOD	NM_002023	chr1:203236278-203298424	4	1	0.0
QPCT	NM_012413	chr2:37514981-37588550,chr2:37598586-37606878,chr2:37615039-37625007	5,283,522	1	7.4785
PRKD3	NM_005813	chr2:37514981-37588550	5	1	1.6348
FAM46C	NM_017709	chr1:118141907-118219403	6	1	4.3984
CCDC88C	NM_001080414	chr14:91812915-91886114	7	1	1.9715999999999998
IGLL5	NM_001178126	chr22:23188609-23248961,chr22:23269400-23286071	8,48	1	10.8313
MIR650	NR_030755	chr22:23188609-23248961	8	1	1.9812999999999998
INPP4A	NM_004027	chr2:99054612-99108430	9	1	1.9912
NDUFV2	NM_021074	chr18:9095096-9157557,chr18:9054643-9085266	10,51	1	4.0224
ANKRD12	NM_001083625	chr18:9095096-9157557	10	1	0.5699
BCL2L1	NM_001191	chr20:30261713-30312440	11	1	3.5223
COX4I2	NM_032609	chr20:30261713-30312440	11	1	0.0
TPX2	NM_012112	chr20:30261713-30312440	11	1	0.026399999999999993
CCL1	NM_002981	chr17:32688367-32727274	12	1	3.6761
CCL8	NM_005623	chr17:32688367-32727274	12	1	0.0
CCL13	NM_005408	chr17:32688367-32727274	12	1	0.08480000000000001
BMP6	NM_001718	chr6:7879142-7919804	13	1	0.02489999999999999
MUTED-TXNDC5	NR_037616	chr6:7879142-7919804	13	1	1.4574
TXNDC5	NM_001145549	chr6:7879142-7919804	13	1	4.8003
CKS1B	NR_024163	chr1:154907896-154957929	14	1	2.8818
MIR4258	NR_036212	chr1:154907896-154957929	14	1	3.6671
FLAD1	NM_201398	chr1:154907896-154957929	14	1	0.25849999999999995
PMVK	NM_006556	chr1:154907896-154957929	14	1	2.7729999999999997
PBXIP1	NM_020524	chr1:154907896-154957929	14	1	5.2944
PYGO2	NM_138300	chr1:154907896-154957929	14	1	4.822900000000001
SHC1	NM_001130041	chr1:154907896-154957929	14	1	2.8805
LENEP	NM_018655	chr1:154907896-154957929	14	1	0.1172
ZBTB7B	NM_015872	chr1:154907896-154957929	14	1	1.4646000000000001
DCST1	NM_001143687	chr1:154907896-154957929	14	1	0.08680000000000002
DCST2	NM_144622	chr1:154907896-154957929	14	1	0.2855
GPRIN3	NM_198281	chr4:90204978-90246772	15	1	3.8503000000000003
CCL4L1	NM_001001435	chr17:34597614-34641732,chr17:34509591-34540256	16,28	1	5.3809000000000005
CCL3L1	NM_021006	chr17:34597614-34641732,chr17:34509591-34540256	16,28	1	7.9338
CCL3L3	NM_001001437	chr17:34597614-34641732,chr17:34509591-34540256	16,28	1	7.934499999999999
TBC1D3C	NM_001001418	chr17:34597614-34641732	16	1	0.0
TNFRSF13B	NM_012452	chr17:16847897-16895580	17	1	3.5448000000000004
CHMP4B	NM_176812	chr20:32398778-32449174	18	1	2.6654
TRAM2	NM_012288	chr6:52392511-52443091	19	1	1.9436
ERN1	NM_001433	chr17:62149775-62187297,chr17:62196577-62210621	20,248	1	2.1203
SNORD104	NR_004380	chr17:62149775-62187297,chr17:62196577-62210621	20,248	1	0.6398
SNORA76	NR_002995	chr17:62149775-62187297,chr17:62196577-62210621	20,248	1	0.6356999999999999
SMAD7	NM_005904	chr18:46440275-46482995	21	1	2.7462
DUSP22	NM_020185	chr6:289975-337949	22	1	2.6763
DEPDC6	NM_022783	chr8:120915106-120948957	23	1	1.3620999999999999
DSCC1	NM_024094	chr8:120915106-120948957	23	1	0.08049999999999999
TMEM121	NM_025268	chr14:106024472-106052942	24	1	0.015199999999999991
C5orf56	NM_001013717	chr5:131789537-131837969,chr5:131744619-131774527	25,40	1	4.4957
IRF1	NM_002198	chr5:131789537-131837969	25	1	1.1404
IL5	NM_000879	chr5:131789537-131837969	25	1	0.0
CPEB4	NM_030627	chr5:173309959-173357171	26	1	0.9138
PLA2G15	NM_012320	chr16:68269996-68320800	27	1	2.4069000000000003
SLC7A6	NM_003983	chr16:68269996-68320800	27	1	1.6594
ESRP2	NM_024939	chr16:68269996-68320800	27	1	0.3319
PRMT7	NM_001184824	chr16:68269996-68320800	27	1	0.3156
SLC7A6OS	NM_032178	chr16:68269996-68320800	27	1	0.35139999999999993
TBC1D3B	NM_001001417	chr17:34509591-34540256	28	1	0.0
KLHL6	NM_130446	chr3:183220101-183261507	29	1	2.8374
CHST15	NM_015892	chr10:125821729-125854974	30	1	1.7263
WWOX	NM_016373	chr16:78763611-78805007	31	1	0.0305
KLF13	NM_015995	chr15:31616728-31660660	32	1	1.9747
C1orf186	NM_001007544	chr1:206271968-206311041	33	1	2.7231
AVPR1B	NM_000707	chr1:206271968-206311041	33	1	0.0
CTSE	NM_148964	chr1:206271968-206311041	33	1	0.0
PRKRIP1	NM_024653	chr7:102062846-102093328	34	1	2.2084
ORAI2	NM_032831	chr7:102062846-102093328	34	1	3.3430999999999997
LRWD1	NM_152892	chr7:102062846-102093328	34	1	0.3127
ALKBH4	NM_017621	chr7:102062846-102093328	34	1	0.5405
