GENE	H3k18ac_9_DMSO_compare_TSS_SIGNAL	H3k18ac_9_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
BRD2	48770.6812	12992.2662	-35778.415	0.210356965574476	-1.90836102574555
FLJ43663	42135.7178	15569.2588	-26566.459	0.269807904228489	-1.43634343812529
LPXN	33399.1547	10742.9154	-22656.2393	0.243371354711341	-1.63642602658317
NCRNA00167	19907.9828	1531.8436	-18376.1392	0.0714485076241103	-3.70000613378491
PRDM10	19661.7236	1531.8436	-18129.88	0.0722787053988722	-3.68204888589037
GART	18240.3456	863.5276	-17376.818	0.0452017028672489	-4.40074696449839
UBE2D3	20011.9437	2802.1748	-17209.7689	0.122826345449201	-2.83624243950818
RPRD2	20178.2	3412.7491	-16765.4509	0.144663493000373	-2.56379122555562
USF1	37255.2	21050.7066	-16204.4934	0.361039006638137	-0.823573147446233
SON	16827.7522	863.5276	-15964.2246	0.0488109175685526	-4.28445637869855
BRP44	16263.7003	321.518	-15942.1823	0.019385816585845	-5.6606122167284
RTP4	17113.8	1175.1008	-15938.6992	0.0642521282634985	-3.86430371436332
CALM3	15849.4	72.4519	-15776.9481	0.00455046940864963	-7.77318898699291
CLN3	16301.224	1344.7384	-14956.4856	0.0762065774321269	-3.59958284618153
DCAF6	15072.0177	321.518	-14750.4997	0.0208865595446016	-5.55082924581992
PFN1	27096.4	12387.4107	-14708.9893	0.313733919811342	-1.12922653216384
PTPN7	16515.4816	1863.4161	-14652.0655	0.101388893415518	-3.14779727143426
PJA2	18731.2	4115.8434	-14615.3566	0.18014774725731	-2.18618333110487
CCM2	27680.2752	13589.3415	-14090.9337	0.329281989672562	-1.0263827374713
EIF4A2	18730.094	5162.2371	-13567.8569	0.216062513046289	-1.85928982938073
C7orf55	15795	2567.8662	-13227.1338	0.13984016286085	-2.62082599992681
C12orf61	15203.2577	2014.5468	-13188.7109	0.117003698119583	-2.91585326607496
ZNF335	14389.8	1306.7792	-13083.0208	0.083252483445565	-3.46095923877116
C1orf77	16332.3958	3545.3344	-12787.0614	0.178357104374019	-2.20374281979116
S100A13	16332.3958	3545.3344	-12787.0614	0.178357104374019	-2.20374281979116
UBE2M	13936.2512	1175.1001	-12761.1511	0.077762741178547	-3.56798697175865
CBLL1	12990	295.6568	-12694.3432	0.0222538339241158	-5.45733416160963
YY1AP1	14894.0381	2272.5864	-12621.4517	0.132383998962638	-2.71232790371413
MSL2	21453.2468	8991.3294	-12461.9174	0.295334359096777	-1.25458966191863
LOC100131691	13573.4063	1175.1001	-12398.3062	0.0796758714495998	-3.52992725421315
HNRNPK	12692.4939	297.3987	-12395.0952	0.0228946234705589	-5.41543341544147
RFX3	15338.2	3312.811	-12025.389	0.177620987945372	-2.21100138333048
HNRNPL	17814.2	5812.2528	-12001.9472	0.246006154592957	-1.61585833789263
DAP3	14162.0942	2272.5864	-11889.5078	0.138279924953333	-2.63962756825116
FARSB	17716	5923.6774	-11792.3226	0.250581989752534	-1.58048792278368
NCOR1	11706.212	46.6032	-11659.6088	0.00396527973995541	-7.97262957528275
RMI1	11944.7457	297.3987	-11647.347	0.0242930233693372	-5.3278339883145
UPF2	12422.607	800.6559	-11621.9511	0.0605490419463716	-3.95564181314786
FNBP4	13831	2233.1566	-11597.8434	0.139014867422296	-2.63074914032014
CLTC	13000.2	1506.8392	-11493.3608	0.103869520115449	-3.10893644308489
ZC3H6	11590.6232	104.3481	-11486.2751	0.00892247593630264	-6.79540999672179
APOB48R	12789.108	1344.7384	-11444.3696	0.0951431310304886	-3.24951819519466
BCLAF1	12418	1125.9577	-11292.0423	0.08313358066675	-3.46320830245475
LOC100287814	13770	2802.5305	-10967.4695	0.169106974942662	-2.29672658036279
LUC7L2	13069.6	2567.8662	-10501.7338	0.164212422086642	-2.34757305042931
