GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
MEF2C	NM_001131005	chr5:88168404-88186677,chr5:88116059-88123462,chr5:88027301-88031266	1,31,335	1	0.5644
MUTED-TXNDC5	NR_037616	chr6:7895641-7914718,chr6:7915315-7918904	2,347	1	0.5782
TXNDC5	NM_001145549	chr6:7895641-7914718,chr6:7915315-7918904	2,347	1	1.7383
ZBTB38	NM_001080412	chr3:141096794-141112023,chr3:141117971-141126472,chr3:141127854-141134702,chr3:141086214-141089244	3,19,43,591	1	1.0663
CFLAR	NM_003879	chr2:201980253-201992964	4	1	0.9476
NDUFB3	NM_002491	chr2:201980253-201992964	4	1	0.1551
FAM126B	NM_173822	chr2:201980253-201992964	4	1	0.0725
RAPGEF1	NM_198679	chr9:134542825-134555305,chr9:134529472-134534444,chr9:134502382-134506820	5,115,165	1	0.9058
NEAT1	NR_028272	chr11:65183818-65196205,chr11:65222214-65225523	6,656	1	4.8944
FRMD8	NM_031904	chr11:65183818-65196205	6	1	0.6865
MIR612	NR_030343	chr11:65183818-65196205,chr11:65222214-65225523	6,656	1	0.2326
SLC25A45	NM_001077241	chr11:65183818-65196205	6	1	0.7791
IL16	NM_172217	chr15:81583866-81597125,chr15:81576321-81579177	7,764	1	0.4978
STARD5	NM_181900	chr15:81583866-81597125,chr15:81576321-81579177	7,764	1	0.6944
CCDC88C	NM_001080414	chr14:91832691-91844493,chr14:91879553-91885171	8,99	1	0.7207
MALAT1	NR_002819	chr11:65263643-65274806,chr11:65222214-65225523	9,656	1	3.5057
SCYL1	NM_001048218	chr11:65263643-65274806,chr11:65341824-65345113	9,699	1	0.3795
FAM100B	NM_182565	chr17:74257854-74269218	10	1	2.6673
RNF157	NM_052916	chr17:74257854-74269218	10	1	0.1044
QRICH2	NM_032134	chr17:74257854-74269218	10	1	0.3676
IQSEC1	NM_001134382	chr3:13049942-13060254	11	1	0.4147
SIK1	NM_173354	chr21:44838127-44848634,chr21:44828980-44832857,chr21:44875617-44879376,chr21:44817270-44820647	12,267,296,423	1	5.0143
C21orf125	NR_026960	chr21:44838127-44848634,chr21:44828980-44832857,chr21:44875617-44879376,chr21:44817270-44820647	12,267,296,423	1	1.2714
C21orf84	NR_026863	chr21:44838127-44848634,chr21:44875617-44879376	12,296	1	0.5739
TXNDC11	NM_015914	chr16:11827506-11837668,chr16:11771313-11779175	13,27	1	1.2639
TRIB1	NM_025195	chr8:126441053-126450795	14	1	4.516
BHLHE41	NM_030762	chr12:26269862-26280297	15	1	2.4305
TMEM121	NM_025268	chr14:106036608-106046257,chr14:106028663-106036024	16,32	1	0.0584
