ARID3A	0.16355834296088465
ATF4	0.16834461132200032
BCL6B	0.5816141277438521
BHLHE41	0.031028222478956924
CREB3L2	0.24096385542168675
DDIT3	0.12213236507674534
E2F2	0.09506519227595313
FLI1	0.25482752929526326
FOSL1	0.07823073114375309
GLI1	0.0960554546954943
HES5	0.016339329922429445
IKZF3	0.3399900973758046
IRF2	0.22231391318699456
IRF3	0.4036969796996204
IRF4	0.2376629806898828
JUNB	0.27611817131539856
JUND	0.10562799141772569
KLF13	0.13467568905760027
KLF2	0.6700775705561974
MAZ	0.4591516751939264
MEF2D	0.13896682620894538
MEIS2	0.15926720580953954
MYBL2	0.017824723551741212
MZF1	0.0922594487539198
NFE2L2	0.07707542498762172
NFE2L3	0.16240303680475326
NFKB2	0.1455685756725532
NFYA	0.056610001650437364
NR1D1	0.23914837431919458
PAX4	0.3081366562138967
PAX5	0.26076910381251034
PBX4	0.05083347086978049
PRDM1	0.9689717775210431
RARA	0.49529625350717943
RFX3	0.19838257138141607
RXRB	0.38752269351378116
SIN3A	0.4135996038950322
SOX5	0.3878527809869615
SP3	0.03333883479121967
TBX6	0.10150189800297078
TEF	0.04984320845023931
THRA	0.3502228090443968
VSX1	0.09457006106618254
XBP1	0.07674533751444133
ZBTB38	0.14358805083347087
ZBTB4	0.024921604225119656
ZBTB7A	0.0458821587720746
ZBTB7B	0.3345436540683281
ZFP91	0.0828519557682786
ZNF217	0.017164548605380425
ZNF283	0.5113054959564285
ZNF497	0.049348077240468725
ZNF524	0.3312427793365242
ZNF526	0.21934312592837102
ZNF580	0.359630302030038
ZNF76	0.16289816801452384
ZNF775	0.14325796336029048
ZNF784	0.3804258128404027
ZNF837	0.08202673708532761
