ENHANCER_ID	CHROM	START	STOP	GENE_LIST
3_MACS_peak_7595_lociStitched	chr14	106024801	106050944	TMEM121
5_MACS_peak_7604_lociStitched	chr14	106156358	106171204	TMEM121
4_MACS_peak_16243_lociStitched	chr22	23268930	23279605	IGLL5
6_MACS_peak_1744_lociStitched	chr1	156455897	156472906	MEF2D
1_MACS_peak_4262_lociStitched	chr11	65183942	65193155	NEAT1,FRMD8,MIR612,SLC25A45
6_MACS_peak_12845_lociStitched	chr19	48448483	48462583	SNAR-C3,SNAR-A12,SNAR-C5,SNAR-A2,SNAR-A7,SNAR-C4,SNAR-A13,SNAR-C1,ELSPBP1,BSPH1,SNAR-C2
5_MACS_peak_20560_lociStitched	chr6	7904698	7919315	TXNDC5,MUTED-TXNDC5
2_MACS_peak_7602_lociStitched	chr14	106144165	106155319	TMEM121
6_MACS_peak_20468_lociStitched	chr6	291125	301198	DUSP22
1_MACS_peak_18167_lociStitched	chr3	195356874	195362973	SDHAP2,APOD
8_MACS_peak_6134_lociStitched	chr12	123411149	123424018	ABCB9,OGFOD2,ARL6IP4,VPS37B
4_MACS_peak_1532_lociStitched	chr1	150533468	150541749	MIR4257,ADAMTSL4,MCL1
3_MACS_peak_1501_lociStitched	chr1	149820843	149826350	HIST2H2BC,HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB,HIST2H2AA4,HIST2H3A
4_MACS_peak_1496_lociStitched	chr1	149810596	149815558	HIST2H3A,HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H2BC,HIST2H2BE,HIST2H2AB,HIST2H2AA4
9_MACS_peak_10948_lociStitched	chr17	74257786	74268824	FAM100B,RNF157,QRICH2
4_MACS_peak_6793_lociStitched	chr13	114828050	114835321	RASA3
8_MACS_peak_17799_lociStitched	chr3	141097484	141108388	ZBTB38
5_MACS_peak_19243_lociStitched	chr5	1312298	1320172	TERT,CLPTM1L
2_MACS_peak_1507_lociStitched	chr1	149856008	149861023	HIST2H2AC,BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11,HIST2H2BE,HIST2H2AB
3_MACS_peak_2189_lociStitched	chr1	203288816	203297395	BTG2,LOC730227,FMOD
4_MACS_peak_18226_lociStitched	chr3	197379714	197387048	MIR922,LOC220729
9_MACS_peak_4272_lociStitched	chr11	65259178	65269260	MALAT1,MIR612,SCYL1
3_MACS_peak_14905_lociStitched	chr2	232570041	232576173	PTMA,MIR1244-1
3_MACS_peak_4317_lociStitched	chr11	65624554	65629633	MUS81,SNX32,CTSW,CCDC85B,EFEMP2,FIBP,FOSL1,CFL1
8_MACS_peak_12829_lociStitched	chr19	48427241	48435286	SNAR-C2,SNAR-A12,SNAR-C5,SNAR-A2,SNAR-A7,SNAR-C4,SNAR-A13,SNAR-C3,SNAR-C1,SULT2A1
2_MACS_peak_1784_lociStitched	chr1	159889732	159895884	TAGLN2,CCDC19,IGSF9,SLAMF9
7_MACS_peak_12838_lociStitched	chr19	48438222	48447357	SNAR-C4,SNAR-A12,SNAR-C5,SNAR-A2,SNAR-A7,SNAR-C2,SNAR-A13,SNAR-C3,SNAR-C1,SULT2A1,BSPH1
1_MACS_peak_14333_lociStitched	chr2	133024755	133027288	ANKRD30BL,MIR663B
4_MACS_peak_1714_lociStitched	chr1	155944061	155951807	ARHGEF2,RXFP4,SCARNA4,KIAA0907,SSR2
5_MACS_peak_9964_lociStitched	chr17	16888736	16895304	TNFRSF13B
2_MACS_peak_1760_lociStitched	chr1	156716530	156722495	HDGF,C1ORF66,PRCC,CRABP2,ISG20L2,MRPL24
2_MACS_peak_1624_lociStitched	chr1	154297267	154301822	ATP8B2,AQP10
6_MACS_peak_10456_lociStitched	chr17	43298616	43307847	FMNL1,LOC100133991,C17ORF46
4_MACS_peak_24249_lociStitched	chr8	126441215	126447926	TRIB1
1_MACS_peak_20966_lociStitched	chr6	32935670	32939834	BRD2,HLA-DMB,HLA-DMA,HLA-DOA
1_MACS_peak_10680_lociStitched	chr17	56411986	56417625	MIR142,BZRAP1,SUPT4H1
4_MACS_peak_2562_lociStitched	chr1	234742970	234748827	IRF2BP2,NCRNA00184
6_MACS_peak_5351_lociStitched	chr12	48200833	48208664	HDAC7,SLC48A1,RAPGEF3
1_MACS_peak_740_lociStitched	chr1	44297255	44303005	ARTN,ST3GAL3
4_MACS_peak_4299_lociStitched	chr11	65353606	65359532	KCNK7,SSSCA1,FAM89B,PCNXL3,SIPA1,LTBP3,MAP3K11,EHBP1L1
3_MACS_peak_6197_lociStitched	chr12	125400914	125406344	UBC
2_MACS_peak_12818_lociStitched	chr19	48411643	48415566	SNAR-A12,SNAR-C5,SNAR-A2,SNAR-A7,SNAR-C2,SNAR-C4,SNAR-A13,SNAR-C3,SNAR-C1,SULT2A1
6_MACS_peak_6085_lociStitched	chr12	122235188	122243487	LOC338799,RHOF,SETD1B
8_MACS_peak_18534_lociStitched	chr4	40193908	40202531	RHOH
3_MACS_peak_12185_lociStitched	chr19	16186364	16191011	TPM4,FLJ25328,RAB8A
10_MACS_peak_11391_lociStitched	chr18	42287821	42298590	SETBP1
3_MACS_peak_1648_lociStitched	chr1	154828311	154834519	KCNN3
4_MACS_peak_16044_lociStitched	chr21	44580562	44587802	CRYAA
3_MACS_peak_5159_lociStitched	chr12	12866587	12873280	CDKN1B,APOLD1,MIR613,GPR19
3_MACS_peak_1665_lociStitched	chr1	154971156	154977388	ZBTB7B,CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2
2_MACS_peak_6127_lociStitched	chr12	123370476	123374362	VPS37B
