ENHANCER_ID	CHROM	START	STOP	GENE_LIST
8_MACS_peak_22513_lociStitched	chr5	139027264	139079549	CXXC5
23_MACS_peak_17345_lociStitched	chr22	23235896	23298130	IGLL5
4_MACS_peak_12936_lociStitched	chr19	13943928	13959250	MIR23A,ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A
4_MACS_peak_13362_lociStitched	chr19	39888390	39904416	ZFP36,SUPT5H,PAF1,RPS16,MED29,PLEKHG2
10_MACS_peak_8480_lociStitched	chr15	31629071	31661049	KLF13
14_MACS_peak_23183_lociStitched	chr6	7881732	7921572	TXNDC5,BMP6,MUTED-TXNDC5
12_MACS_peak_22344_lociStitched	chr5	131744696	131775701	C5ORF56,SLC22A5,MIR3936
12_MACS_peak_22697_lociStitched	chr5	150438060	150467720	TNIP1,GPX3
10_MACS_peak_28462_lociStitched	chr9	134517693	134555419	RAPGEF1
3_MACS_peak_4541_lociStitched	chr11	65183793	65198050	NEAT1,FRMD8,MIR612,SLC25A45
7_MACS_peak_4549_lociStitched	chr11	65254414	65278329	MALAT1,MIR612,SCYL1,LTBP3
1_MACS_peak_13666_lociStitched	chr19	49375222	49380351	PPP1R15A,NUCB1,HSD17B14,PLEKHA4,TULP2
11_MACS_peak_9505_lociStitched	chr15	90615160	90646835	IDH2,ZNF710
4_MACS_peak_13452_lociStitched	chr19	42431664	42451709	RABAC1,ARHGEF1,ATP1A3
5_MACS_peak_12901_lociStitched	chr19	12885742	12905927	JUNB,ASNA1,BEST2,RNASEH2A,MAST1,C19ORF43,PRDX2,RTBDN,HOOK2
2_MACS_peak_8585_lociStitched	chr15	40384518	40402035	BMF
2_MACS_peak_22511_lociStitched	chr5	139013003	139019984	CXXC5
7_MACS_peak_4495_lociStitched	chr11	63992756	64019672	FKBP2,STIP1,FERMT3,GPR137,KCNK4,C11ORF20,BAD,NUDT22,DNAJC4,VEGFB,PLCB3,TRPT1,PPP1R14B
1_MACS_peak_9136_lociStitched	chr15	72765267	72768539	ARIH1
2_MACS_peak_10802_lociStitched	chr17	7737070	7748907	KDM6B,TMEM88,CYB5D1,CHD3,LSMD1
7_MACS_peak_8343_lociStitched	chr14	106025233	106049472	TMEM121
1_MACS_peak_13611_lociStitched	chr19	47728695	47735441	MIR3191,CCDC9,PRR24,MIR3190,BBC3
1_MACS_peak_8479_lociStitched	chr15	31615644	31622492	KLF13
2_MACS_peak_23034_lociStitched	chr5	179245035	179250319	SQSTM1,LTC4S,MIR1229,MGAT4B,C5ORF45
3_MACS_peak_8579_lociStitched	chr15	40329917	40348332	SRP14,BMF
4_MACS_peak_12548_lociStitched	chr19	2081707	2098312	MOBKL2A,MKNK2,IZUMO4
2_MACS_peak_18383_lociStitched	chr3	39187438	39195816	CSRNP1,TTC21A,GORASP1,XIRP1
7_MACS_peak_22359_lociStitched	chr5	131812971	131837014	IRF1,IL5
6_MACS_peak_11243_lociStitched	chr17	38468615	38487006	RARA,CDC6,GJD3
5_MACS_peak_12502_lociStitched	chr19	1258875	1276988	CIRBP,ATP5D,EFNA2,C19ORF26,MIDN,C19ORF24,C19ORF23
11_MACS_peak_9188_lociStitched	chr15	75063335	75093006	CSK,CYP1A2,LMAN1L,CPLX3,CYP1A1,ULK3
2_MACS_peak_12461_lociStitched	chr19	657670	665473	RNF126,FGF22,FSTL3,PALM,POLRMT,PRSSL1
2_MACS_peak_22631_lociStitched	chr5	142774668	142785682	NR3C1
8_MACS_peak_8708_lociStitched	chr15	45002263	45029202	B2M,SPG11,PATL2,TRIM69
18_MACS_peak_9336_lociStitched	chr15	81576547	81617655	IL16,TMC3,STARD5
18_MACS_peak_19491_lociStitched	chr3	141079602	141112393	ZBTB38
2_MACS_peak_22454_lociStitched	chr5	137087605	137091513	HNRNPA0,NPY6R,KLHL3
1_MACS_peak_9167_lociStitched	chr15	74674770	74680679	CYP11A1,SEMA7A
13_MACS_peak_25226_lociStitched	chr7	55613006	55641971	VOPP1
4_MACS_peak_8949_lociStitched	chr15	63789035	63799217	USP3
22_MACS_peak_1479_lociStitched	chr1	118147454	118187191	FAM46C
4_MACS_peak_13636_lociStitched	chr19	48824486	48837905	EMP3,ZNF114,SYNGR4,CCDC114,TMEM143
7_MACS_peak_13413_lociStitched	chr19	41801502	41817017	CCDC97,TGFB1,HNRNPUL1
1_MACS_peak_13720_lociStitched	chr19	50353467	50355519	PTOV1,MED25,TBC1D17,FUZ,PNKP,AKT1S1,IL4I1
8_MACS_peak_19509_lociStitched	chr3	141118332	141146878	RASA2,ZBTB38
4_MACS_peak_22901_lociStitched	chr5	172191489	172205350	DUSP1
10_MACS_peak_17983_lociStitched	chr22	50963344	50987941	ODF3B,ADM2,MIOX,NCAPH2,LOC100144603,SBF1,LMF2,C22ORF41,CPT1B,CHKB,KLHDC7B,SCO2,TYMP
1_MACS_peak_21428_lociStitched	chr5	32171895	32175506	GOLPH3
10_MACS_peak_28474_lociStitched	chr9	134593715	134616135	RAPGEF1
8_MACS_peak_15825_lociStitched	chr2	219743133	219763002	WNT10A,WNT6,PRKAG3
2_MACS_peak_27825_lociStitched	chr9	73026582	73036339	KLF9
2_MACS_peak_22534_lociStitched	chr5	139486271	139494923	PURA,C5ORF53
1_MACS_peak_22396_lociStitched	chr5	133559555	133563345	MIR3661,SKP1,PPP2CA
10_MACS_peak_17136_lociStitched	chr21	45552812	45581458	C21ORF33,PWP2
8_MACS_peak_18725_lociStitched	chr3	53194038	53215450	PRKCD,RFT1
4_MACS_peak_18655_lociStitched	chr3	50637056	50655671	CISH,HEMK1,C3ORF18,MAPKAPK3
1_MACS_peak_13606_lociStitched	chr19	47612717	47617897	ZC3H4,SAE1
7_MACS_peak_28276_lociStitched	chr9	127016903	127038164	NEK6
4_MACS_peak_20050_lociStitched	chr3	193848834	193860131	HES1
3_MACS_peak_22495_lociStitched	chr5	138719539	138730409	MZB1,PAIP2,SLC23A1,SPATA24,DNAJC18,LOC389333
3_MACS_peak_13726_lociStitched	chr19	50423241	50434748	ATF5,TBC1D17,SIGLEC16,AKT1S1,IL4I1,SIGLEC11,NUP62
4_MACS_peak_25652_lociStitched	chr7	102064335	102075421	ORAI2,LRWD1,ALKBH4,POLR2J,PRKRIP1
3_MACS_peak_25697_lociStitched	chr7	104649490	104656548	LOC100216545,MLL5
4_MACS_peak_28337_lociStitched	chr9	130661175	130680292	ST6GALNAC4,ENG,AK1,PIP5KL1,DPM2,FAM102A,ST6GALNAC6
9_MACS_peak_2741_lociStitched	chr1	234730068	234749197	IRF2BP2,NCRNA00184
4_MACS_peak_13558_lociStitched	chr19	45942669	45959805	FOSB,CD3EAP,PPM1N,PPP1R13L,ERCC1,RTN2
11_MACS_peak_5126_lociStitched	chr11	111227916	111251378	POU2AF1
9_MACS_peak_17106_lociStitched	chr21	44841195	44865013	SIK1,C21ORF125,C21ORF84
17_MACS_peak_10465_lociStitched	chr16	81838527	81877326	PLCG2
4_MACS_peak_22434_lociStitched	chr5	133973832	133986422	SEC24A,SAR1B
5_MACS_peak_21296_lociStitched	chr5	1327009	1346147	CLPTM1L,TERT
7_MACS_peak_9180_lociStitched	chr15	74906548	74924166	CLK3,EDC3
3_MACS_peak_25965_lociStitched	chr7	130785161	130796524	FLJ43663,MKLN1
20_MACS_peak_22410_lociStitched	chr5	133869855	133904813	PHF15
1_MACS_peak_4736_lociStitched	chr11	69061447	69067176	MYEOV
8_MACS_peak_17086_lociStitched	chr21	44725121	44747316	SIK1
5_MACS_peak_10661_lociStitched	chr17	2294542	2306096	MNT,LOC284009
4_MACS_peak_13832_lociStitched	chr19	56143194	56159965	ZNF580,ZNF524,ZNF865,U2AF2,EPN1,FIZ1,ZNF784,ZNF581,CCDC106
9_MACS_peak_1719_lociStitched	chr1	150532922	150553158	MCL1,MIR4257,ENSA,ADAMTSL4
1_MACS_peak_13723_lociStitched	chr19	50378827	50382069	AKT1S1,PTOV1,ATF5,PNKP,IL4I1,TBC1D17
1_MACS_peak_26235_lociStitched	chr7	158619830	158623481	ESYT2,WDR60
2_MACS_peak_13712_lociStitched	chr19	50175407	50184232	PRMT1,SCAF1,C19ORF76,CPT1C,RRAS,IRF3,BCL2L12
6_MACS_peak_8819_lociStitched	chr15	52964059	52976804	KIAA1370
3_MACS_peak_22550_lociStitched	chr5	139942944	139951922	SLC35A4,EIF4EBP3,SRA1,APBB3
5_MACS_peak_29431_lociStitched	chrX	153229956	153239495	HCFC1,MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718,TMEM187
4_MACS_peak_4073_lociStitched	chr11	10323635	10344848	ADM,SBF2
1_MACS_peak_26102_lociStitched	chr7	140623179	140625687	BRAF
19_MACS_peak_22712_lociStitched	chr5	150502729	150537992	ANXA6,TNIP1
3_MACS_peak_15314_lociStitched	chr2	158292336	158302015	CYTIP
6_MACS_peak_12496_lociStitched	chr19	1239769	1252962	MIDN,STK11,CIRBP,C19ORF24,EFNA2,C19ORF26,C19ORF23,ATP5D
1_MACS_peak_12947_lociStitched	chr19	14115977	14118448	RFX1,RLN3,IL27RA
1_MACS_peak_22123_lociStitched	chr5	107715657	107719236	FBXL17
8_MACS_peak_4039_lociStitched	chr11	7531474	7548421	PPFIBP2,OLFML1
11_MACS_peak_9070_lociStitched	chr15	68480323	68504027	CALML4,PIAS1,CLN6
2_MACS_peak_27876_lociStitched	chr9	86320687	86324351	UBQLN1
2_MACS_peak_26072_lociStitched	chr7	139466727	139478804	HIPK2,TBXAS1
13_MACS_peak_1906_lociStitched	chr1	156450574	156478110	MEF2D
1_MACS_peak_22470_lociStitched	chr5	137877501	137880745	ETF1,SNORD63,HSPA9
