ENHANCER_ID	CHROM	START	STOP	GENE_LIST
2_MACS_peak_12338_lociStitched	chr22	29192885	29199015	XBP1
1_MACS_peak_1959_lociStitched	chr1	228269426	228273099	ARF1
1_MACS_peak_9307_lociStitched	chr19	16434199	16440393	KLF2
1_MACS_peak_18566_lociStitched	chr9	3524405	3528323	RFX3
1_MACS_peak_18904_lociStitched	chr9	73032887	73036590	KLF9
1_MACS_peak_18903_lociStitched	chr9	73025888	73029875	KLF9
1_MACS_peak_19155_lociStitched	chr9	114244666	114247290	ZNF483
1_MACS_peak_9678_lociStitched	chr19	45970266	45973864	FOSB
2_MACS_peak_11161_lociStitched	chr2	208028600	208032334	KLF7
1_MACS_peak_1381_lociStitched	chr1	161013743	161018204	USF1
1_MACS_peak_1816_lociStitched	chr1	212780039	212783426	ATF3
1_MACS_peak_19092_lociStitched	chr9	102581107	102585385	NR4A3
1_MACS_peak_9367_lociStitched	chr19	18389287	18393633	JUND
1_MACS_peak_4080_lociStitched	chr12	26273559	26280255	BHLHE41
1_MACS_peak_692_lociStitched	chr1	59247283	59251527	JUN
1_MACS_peak_10992_lociStitched	chr2	178127878	178130780	NFE2L2
1_MACS_peak_11796_lociStitched	chr20	48806629	48810179	CEBPB
2_MACS_peak_6609_lociStitched	chr15	93443244	93449007	CHD2
1_MACS_peak_17584_lociStitched	chr7	127290863	127293350	PAX4
1_MACS_peak_9257_lociStitched	chr19	14115995	14118416	RFX1
1_MACS_peak_11978_lociStitched	chr21	30670512	30673791	BACH1
1_MACS_peak_5377_lociStitched	chr14	24561853	24565044	NRL
3_MACS_peak_9215_lociStitched	chr19	12899387	12905361	JUNB
1_MACS_peak_1251_lociStitched	chr1	154971274	154977150	ZBTB7B
1_MACS_peak_5385_lociStitched	chr14	24663800	24666546	IRF9
1_MACS_peak_17007_lociStitched	chr7	26237789	26242575	NFE2L3
2_MACS_peak_19005_lociStitched	chr9	94183603	94188015	NFIL3
2_MACS_peak_13130_lociStitched	chr3	57581301	57584921	ARF4
1_MACS_peak_10991_lociStitched	chr2	178075923	178078655	NFE2L2
3_MACS_peak_7947_lociStitched	chr17	39844356	39847373	HAP1
1_MACS_peak_2699_lociStitched	chr10	104153347	104156198	NFKB2
1_MACS_peak_17517_lociStitched	chr7	106807736	106810890	HBP1
1_MACS_peak_2753_lociStitched	chr10	111967052	111972597	MXI1
5_MACS_peak_16545_lociStitched	chr6	106531867	106540776	PRDM1
1_MACS_peak_14706_lociStitched	chr4	185392858	185397191	IRF2
1_MACS_peak_19225_lociStitched	chr9	125026213	125028254	LHX6
1_MACS_peak_10876_lociStitched	chr2	157188319	157191909	NR4A2
7_MACS_peak_15802_lociStitched	chr6	389237	397134	IRF4
1_MACS_peak_4405_lociStitched	chr12	57912946	57917286	DDIT3
3_MACS_peak_7926_lociStitched	chr17	38253740	38257714	NR1D1,THRA
1_MACS_peak_12828_lociStitched	chr3	23986143	23988542	NR1D2
1_MACS_peak_2113_lociStitched	chr10	3824265	3828560	KLF6
1_MACS_peak_11169_lociStitched	chr2	208393100	208396048	CREB1
1_MACS_peak_9676_lociStitched	chr19	45952909	45955209	FOSB
2_MACS_peak_1445_lociStitched	chr1	167188808	167192324	POU2F1
2_MACS_peak_7493_lociStitched	chr17	2302285	2306008	MNT
