ENHANCER_ID	CHROM	START	STOP	GENE_LIST
3_MACS_peak_10164_lociStitched	chr14	106024814	106056795	TMEM121
6_MACS_peak_10170_lociStitched	chr14	106145479	106179043	TMEM121
4_MACS_peak_28263_lociStitched	chr6	106531213	106565912	PRDM1
13_MACS_peak_26864_lociStitched	chr6	287224	347291	DUSP22,IRF4
8_MACS_peak_31567_lociStitched	chr8	95948085	95976867	TP53INP1,CCNE2
35_MACS_peak_10185_lociStitched	chr14	106325095	106386772	KIAA0125
7_MACS_peak_1864_lociStitched	chr1	118191984	118230790	FAM46C
6_MACS_peak_1858_lociStitched	chr1	118147475	118188073	FAM46C
21_MACS_peak_9932_lociStitched	chr14	91829166	91885646	CCDC88C
3_MACS_peak_18123_lociStitched	chr2	136870554	136898419	CXCR4
7_MACS_peak_20387_lociStitched	chr21	44723347	44749063	SIK1
5_MACS_peak_5738_lociStitched	chr11	65183550	65201782	NEAT1,FRMD8,MIR612,SLC25A45
5_MACS_peak_31978_lociStitched	chr8	126434473	126452439	TRIB1
10_MACS_peak_13704_lociStitched	chr17	62150209	62186985	ERN1,SNORD104,SNORA76
5_MACS_peak_24419_lociStitched	chr4	96443538	96472563	UNC5C
17_MACS_peak_8273_lociStitched	chr12	123345039	123388420	VPS37B,HIP1R
4_MACS_peak_18268_lociStitched	chr2	158289561	158302043	CYTIP
9_MACS_peak_22949_lociStitched	chr3	141079360	141112545	ZBTB38
18_MACS_peak_27057_lociStitched	chr6	7878724	7921438	TXNDC5,BMP6,MUTED-TXNDC5
4_MACS_peak_3955_lociStitched	chr10	22595098	22615306	COMMD3,SPAG6,BMI1
11_MACS_peak_857_lociStitched	chr1	40839141	40871938	SMAP2,ZNF643
14_MACS_peak_20657_lociStitched	chr22	23252545	23287347	IGLL5
7_MACS_peak_20395_lociStitched	chr21	44770614	44792650	SIK1
4_MACS_peak_29119_lociStitched	chr7	8006493	8030847	GLCCI1
13_MACS_peak_17572_lociStitched	chr2	88896820	88928705	EIF2AK3
6_MACS_peak_23498_lociStitched	chr3	186703255	186721997	ST6GAL1
7_MACS_peak_17542_lociStitched	chr2	87794288	87823055	NCRNA00152
14_MACS_peak_21169_lociStitched	chr22	42310767	42343514	TNFRSF13C,MIR33A,LOC339674,SEPT3,CENPM
16_MACS_peak_17851_lociStitched	chr2	112181988	112224728	LOC541471
9_MACS_peak_26261_lociStitched	chr5	131744805	131774658	C5ORF56,SLC22A5,MIR3936
4_MACS_peak_3508_lociStitched	chr1	234734123	234749686	IRF2BP2,NCRNA00184
5_MACS_peak_4257_lociStitched	chr10	63800685	63816405	ARID5B
26_MACS_peak_17679_lociStitched	chr2	99060788	99113795	INPP4A
7_MACS_peak_2974_lociStitched	chr1	203236548	203261304	LOC730227,BTG2,CHIT1
2_MACS_peak_32883_lociStitched	chr9	73025814	73037050	KLF9
3_MACS_peak_6843_lociStitched	chr12	26266162	26280995	BHLHE41
11_MACS_peak_26273_lociStitched	chr5	131788825	131817237	IRF1,C5ORF56
3_MACS_peak_18758_lociStitched	chr2	201979444	201996369	CFLAR,NDUFB3,FAM126B
5_MACS_peak_5751_lociStitched	chr11	65254539	65274415	MALAT1,MIR612,SCYL1
6_MACS_peak_28370_lociStitched	chr6	109183574	109208513	ARMC2
7_MACS_peak_13117_lociStitched	chr17	37909361	37935238	GRB7,C17ORF37,IKZF3
6_MACS_peak_7104_lociStitched	chr12	48191173	48215120	HDAC7,SLC48A1,RAPGEF3
9_MACS_peak_20405_lociStitched	chr21	44829506	44852032	SIK1,C21ORF125,C21ORF84
7_MACS_peak_22958_lociStitched	chr3	141117770	141141380	RASA2,ZBTB38
6_MACS_peak_6287_lociStitched	chr11	111227975	111251851	POU2AF1
1_MACS_peak_8371_lociStitched	chr12	125397829	125407132	UBC,SCARB1
2_MACS_peak_30533_lociStitched	chr7	139462624	139478623	HIPK2,TBXAS1
15_MACS_peak_10320_lociStitched	chr15	31626906	31661186	KLF13
2_MACS_peak_6755_lociStitched	chr12	12866258	12879721	CDKN1B,MIR613,GPR19,APOLD1
9_MACS_peak_30460_lociStitched	chr7	137660500	137687949	CREB3L2
4_MACS_peak_23841_lociStitched	chr4	14166064	14186353	LOC152742
6_MACS_peak_2104_lociStitched	chr1	150531919	150553224	MCL1,MIR4257,ENSA,ADAMTSL4
13_MACS_peak_26395_lociStitched	chr5	139027232	139059031	CXXC5
5_MACS_peak_14682_lociStitched	chr18	60817299	60831803	BCL2
8_MACS_peak_1232_lociStitched	chr1	65412546	65434334	JAK1
14_MACS_peak_20943_lociStitched	chr22	37614123	37642100	RAC2,CYTH4,C1QTNF6,SSTR3
2_MACS_peak_3665_lociStitched	chr10	3823387	3829089	KLF6
6_MACS_peak_15334_lociStitched	chr19	13943793	13962376	MIR23A,ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A
10_MACS_peak_21416_lociStitched	chr3	5222936	5247281	EDEM1
7_MACS_peak_14790_lociStitched	chr19	905864	928497	KISS1R,CFD,MED16,ARID3A,C19ORF22
11_MACS_peak_20440_lociStitched	chr21	45552680	45581444	C21ORF33,PWP2
4_MACS_peak_7969_lociStitched	chr12	106694321	106710380	TCP11L2,POLR3B
3_MACS_peak_15901_lociStitched	chr19	42438367	42456022	RABAC1,ARHGEF1,ATP1A3
1_MACS_peak_25175_lociStitched	chr5	9981	11819	PLEKHG4B
12_MACS_peak_23235_lociStitched	chr3	171802007	171833530	FNDC3B
11_MACS_peak_4120_lociStitched	chr10	45913032	45937858	ALOX5
3_MACS_peak_28306_lociStitched	chr6	108878237	108888946	FOXO3
5_MACS_peak_18243_lociStitched	chr2	157185499	157200249	NR4A2
7_MACS_peak_15788_lociStitched	chr19	39887686	39904662	ZFP36,SUPT5H,PAF1,RPS16,MED29,PLEKHG2
3_MACS_peak_5088_lociStitched	chr11	307044	321366	IFITM1,NLRP6,ATHL1,B4GALNT4,IFITM5,IFITM2,IFITM3
6_MACS_peak_1269_lociStitched	chr1	66795863	66818831	PDE4B
3_MACS_peak_16574_lociStitched	chr2	20403318	20426422	SDC1
7_MACS_peak_8238_lociStitched	chr12	122227111	122245098	RHOF,SETD1B,LOC338799
2_MACS_peak_6354_lociStitched	chr11	115089091	115101080	CADM1
14_MACS_peak_29597_lociStitched	chr7	47606442	47629998	TNS3
12_MACS_peak_17529_lociStitched	chr2	87753775	87777003	NCRNA00152
5_MACS_peak_14696_lociStitched	chr18	60871174	60886061	BCL2
6_MACS_peak_15297_lociStitched	chr19	12885396	12905366	JUNB,ASNA1,BEST2,RNASEH2A,MAST1,C19ORF43,PRDX2,RTBDN,HOOK2
6_MACS_peak_21503_lociStitched	chr3	13034675	13060747	IQSEC1
11_MACS_peak_1400_lociStitched	chr1	82258349	82279627	LPHN2
9_MACS_peak_28180_lociStitched	chr6	90054910	90074216	UBE2J1,GABRR2,RRAGD
4_MACS_peak_29306_lociStitched	chr7	25998581	26011629	MIR148A
7_MACS_peak_2333_lociStitched	chr1	156455709	156479302	MEF2D
19_MACS_peak_12402_lociStitched	chr16	81837249	81876938	PLCG2
6_MACS_peak_21354_lociStitched	chr22	50963341	50988088	ODF3B,ADM2,MIOX,NCAPH2,LOC100144603,SBF1,LMF2,C22ORF41,CPT1B,CHKB,KLHDC7B,SCO2,TYMP
3_MACS_peak_8831_lociStitched	chr13	50695542	50705494	DLEU2,DLEU1,ST13P4
3_MACS_peak_24026_lociStitched	chr4	40191037	40210465	RHOH
7_MACS_peak_5028_lociStitched	chr10	126402342	126423684	FAM53B
8_MACS_peak_31958_lociStitched	chr8	126285265	126308598	TRIB1,NSMCE2
7_MACS_peak_13954_lociStitched	chr17	75131481	75151679	SEC14L1,C17ORF86,SCARNA16
11_MACS_peak_20646_lociStitched	chr22	23219969	23249041	IGLL5
4_MACS_peak_29639_lociStitched	chr7	50343607	50361274	IKZF1
16_MACS_peak_25448_lociStitched	chr5	56108684	56137621	MAP3K1
4_MACS_peak_8008_lociStitched	chr12	109020460	109036369	SELPLG,TMEM119
3_MACS_peak_7663_lociStitched	chr12	92528317	92541180	BTG1
5_MACS_peak_21510_lociStitched	chr3	13365446	13382912	NUP210
1_MACS_peak_5086_lociStitched	chr11	267521	271699	NLRP6,PSMD13,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5,IFITM3
4_MACS_peak_19951_lociStitched	chr20	56038837	56058258	CTCFL
1_MACS_peak_16893_lociStitched	chr2	43444736	43456576	ZFP36L2,LOC100129726
1_MACS_peak_30146_lociStitched	chr7	104651252	104656483	LOC100216545,MLL5
7_MACS_peak_26746_lociStitched	chr5	176270522	176291943	UNC5A,HK3
2_MACS_peak_19789_lociStitched	chr20	45976307	45990265	ZMYND8,LOC100131496
6_MACS_peak_21381_lociStitched	chr3	3137175	3153646	IL5RA,TRNT1
13_MACS_peak_10945_lociStitched	chr15	75065550	75093037	CSK,CYP1A2,LMAN1L,CPLX3,CYP1A1,ULK3
1_MACS_peak_27789_lociStitched	chr6	42748679	42752626	TBCC,KIAA0240
3_MACS_peak_25894_lociStitched	chr5	95288784	95298790	ELL2
4_MACS_peak_24778_lociStitched	chr4	141671692	141683476	TBC1D9
3_MACS_peak_18146_lociStitched	chr2	137132476	137143456	CXCR4
2_MACS_peak_7799_lociStitched	chr12	96791804	96803047	CDK17
3_MACS_peak_7958_lociStitched	chr12	106637373	106645845	CKAP4
5_MACS_peak_26284_lociStitched	chr5	131820848	131837058	IRF1,IL5
5_MACS_peak_26884_lociStitched	chr6	388992	404766	IRF4
12_MACS_peak_6540_lociStitched	chr11	128585837	128611678	FLI1
15_MACS_peak_5013_lociStitched	chr10	126373755	126398010	FAM53B
8_MACS_peak_470_lociStitched	chr1	25870005	25891963	LDLRAP1
1_MACS_peak_25835_lociStitched	chr5	90673854	90680786	LOC100129716,ARRDC3
1_MACS_peak_30395_lociStitched	chr7	130789110	130797019	FLJ43663,MKLN1
7_MACS_peak_20961_lociStitched	chr22	37762383	37775476	ELFN2
5_MACS_peak_30423_lociStitched	chr7	134842073	134858279	C7ORF49,WDR91,TMEM140
3_MACS_peak_23303_lociStitched	chr3	176911589	176920306	TBL1XR1
5_MACS_peak_2981_lociStitched	chr1	203264843	203278502	LOC730227,FMOD,BTG2
2_MACS_peak_32142_lociStitched	chr8	141597944	141609629	EIF2C2
6_MACS_peak_733_lociStitched	chr1	36614281	36633489	MAP7D1,COL8A2,TRAPPC3
5_MACS_peak_33475_lociStitched	chr9	130660832	130680206	ST6GALNAC6,ENG,AK1,PIP5KL1,DPM2,FAM102A,ST6GALNAC4
12_MACS_peak_3806_lociStitched	chr10	11557127	11582145	USP6NL
1_MACS_peak_18273_lociStitched	chr2	158323346	158328501	CYTIP
1_MACS_peak_20225_lociStitched	chr21	35318857	35323032	ATP5O
7_MACS_peak_13906_lociStitched	chr17	74257751	74269648	FAM100B,RNF157,QRICH2
5_MACS_peak_10715_lociStitched	chr15	63788705	63798740	USP3
8_MACS_peak_13535_lociStitched	chr17	55429889	55447970	MSI2
4_MACS_peak_16888_lociStitched	chr2	43394883	43407226	ZFP36L2,LOC100129726
10_MACS_peak_13156_lociStitched	chr17	38247775	38270176	NR1D1,MSL1,CASC3,MED24,THRA
6_MACS_peak_30989_lociStitched	chr8	27232403	27257138	PTK2B
3_MACS_peak_15442_lociStitched	chr19	16471681	16484567	KLF2,EPS15L1
11_MACS_peak_4976_lociStitched	chr10	125813323	125840437	CHST15
9_MACS_peak_13973_lociStitched	chr17	75429734	75451500	SEPT9,MIR4316
5_MACS_peak_4849_lociStitched	chr10	112255771	112273247	DUSP5
1_MACS_peak_4246_lociStitched	chr10	63658603	63665577	ARID5B
1_MACS_peak_30370_lociStitched	chr7	129586856	129593019	UBE2H
2_MACS_peak_14680_lociStitched	chr18	60798456	60811259	BCL2
