ENHANCER_ID	CHROM	START	STOP	GENE_LIST
1_MACS_peak_8584_lociStitched	chr14	106024765	106057944	TMEM121
2_MACS_peak_23292_lociStitched	chr6	290113	334389	DUSP22
3_MACS_peak_25359_lociStitched	chr7	44660675	44681790	OGDH,DDX56,TMED4
9_MACS_peak_10358_lociStitched	chr16	34711835	34749348	LOC100130700,LOC146481
5_MACS_peak_23382_lociStitched	chr6	7900113	7922455	TXNDC5,MUTED-TXNDC5
2_MACS_peak_4693_lociStitched	chr11	65183445	65198344	NEAT1,FRMD8,MIR612,SLC25A45
11_MACS_peak_7015_lociStitched	chr12	127518408	127552717	LOC440117
5_MACS_peak_8585_lociStitched	chr14	106145334	106155217	TMEM121
2_MACS_peak_27212_lociStitched	chr8	126610654	126625277	TRIB1
1_MACS_peak_4657_lociStitched	chr11	64614575	64634685	CDC42BPG,MAP4K2,MEN1,MIR192,MIR194-2,EHD1
4_MACS_peak_18669_lociStitched	chr22	23266830	23287875	IGLL5
3_MACS_peak_25460_lociStitched	chr7	55593828	55607663	VOPP1
4_MACS_peak_1483_lociStitched	chr1	118193495	118210891	FAM46C
4_MACS_peak_18705_lociStitched	chr22	24178999	24194940	DERL3,SMARCB1,SLC2A11,MIF
1_MACS_peak_8592_lociStitched	chr14	106161533	106168269	TMEM121
4_MACS_peak_15514_lociStitched	chr2	43443770	43459057	ZFP36L2,LOC100129726,THADA
3_MACS_peak_28352_lociStitched	chr9	130665285	130681730	ST6GALNAC4,ENG,AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A
5_MACS_peak_27214_lociStitched	chr8	126646355	126663400	TRIB1
8_MACS_peak_8217_lociStitched	chr14	81391981	81411079	C14ORF145,TSHR
9_MACS_peak_14191_lociStitched	chr19	28911156	28938244	LOC148145
4_MACS_peak_4955_lociStitched	chr11	72851491	72869444	FCHSD2
4_MACS_peak_24171_lociStitched	chr6	52397792	52419960	TRAM2
5_MACS_peak_4007_lociStitched	chr10	134352000	134374166	INPP5A
4_MACS_peak_15504_lociStitched	chr2	43394793	43409023	ZFP36L2,LOC100129726
3_MACS_peak_20968_lociStitched	chr3	193812555	193823915	HES1
2_MACS_peak_5476_lociStitched	chr11	128585757	128607418	FLI1
2_MACS_peak_7567_lociStitched	chr13	114905293	114918090	RASA3
2_MACS_peak_26383_lociStitched	chr7	154873362	154887420	HTR5A
5_MACS_peak_26332_lociStitched	chr7	150123534	150135652	LOC285972,ZNF775,LOC728743,GIMAP8
