ENHANCER_ID	CHROM	START	STOP	GENE_LIST
14_MACS_peak_19726_lociStitched	chr3	141079613	141161323	ZBTB38,RASA2
1_MACS_peak_2731_lociStitched	chr1	234734237	234750812	IRF2BP2,NCRNA00184
8_MACS_peak_11870_lociStitched	chr17	62133214	62209832	ERN1,SNORD104,SNORA76,ICAM2
1_MACS_peak_1456_lociStitched	chr1	150532097	150553228	MCL1,MIR4257,ENSA,ADAMTSL4
1_MACS_peak_23025_lociStitched	chr5	88162082	88186968	MEF2C
10_MACS_peak_9802_lociStitched	chr15	93424186	93471193	MIR3175,LOC100507217,CHD2
1_MACS_peak_5557_lociStitched	chr12	12866145	12880412	CDKN1B,MIR613,GPR19,APOLD1
4_MACS_peak_2833_lociStitched	chr1	244996250	245029169	NCRNA00201,FAM36A,HNRNPU
7_MACS_peak_26799_lociStitched	chr7	90337417	90381237	CDK14
11_MACS_peak_27029_lociStitched	chr7	104643166	104691078	MLL5,LOC100216545
1_MACS_peak_11320_lociStitched	chr17	29575587	29590640	OMG,NF1
5_MACS_peak_4583_lociStitched	chr11	65183822	65211408	NEAT1,FRMD8,MIR612,SLC25A45
3_MACS_peak_11322_lociStitched	chr17	29628230	29649562	EVI2B,OMG,NF1,EVI2A
3_MACS_peak_20859_lociStitched	chr4	40191428	40216605	RHOH
3_MACS_peak_25126_lociStitched	chr6	106530176	106560423	PRDM1
6_MACS_peak_1575_lociStitched	chr1	154927032	154957515	SHC1,LENEP,ZBTB7B,DCST1,PMVK,DCST2,CKS1B,MIR4258,FLAD1,PBXIP1,PYGO2
2_MACS_peak_22094_lociStitched	chr4	177038972	177062967	WDR17
8_MACS_peak_17479_lociStitched	chr21	19147414	19193148	C21ORF91
2_MACS_peak_16221_lociStitched	chr2	201979438	202000258	CFLAR,NDUFB3,CASP10,FAM126B
4_MACS_peak_2050_lociStitched	chr1	184693058	184725669	EDEM3
11_MACS_peak_8635_lociStitched	chr14	91828614	91885530	CCDC88C
7_MACS_peak_5514_lociStitched	chr12	9858415	9896524	CLECL1,CLEC2D,CD69
6_MACS_peak_15174_lociStitched	chr2	87781972	87823157	NCRNA00152
11_MACS_peak_14455_lociStitched	chr2	37508628	37554167	PRKD3,C2ORF56,QPCT,CEBPZ
2_MACS_peak_5935_lociStitched	chr12	46116154	46137729	ARID2,LOC400027
2_MACS_peak_15195_lociStitched	chr2	88889978	88928696	EIF2AK3
4_MACS_peak_1643_lociStitched	chr1	156447382	156475907	MEF2D,C1ORF61
5_MACS_peak_24327_lociStitched	chr6	32934678	32952759	BRD2,HLA-DMB,HLA-DMA,HLA-DOA
11_MACS_peak_24986_lociStitched	chr6	90035740	90086490	UBE2J1,GABRR2,RRAGD
7_MACS_peak_1738_lociStitched	chr1	161122696	161157833	PPOX,NIT1,NDUFS2,FCER1G,TOMM40L,PFDN2,DEDD,ADAMTS4,APOA2,UFC1,USP21,B4GALT3
3_MACS_peak_1433_lociStitched	chr1	149810870	149833878	HIST2H2BC,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB,HIST2H2AA4,HIST2H3A,HIST2H4B
9_MACS_peak_7002_lociStitched	chr12	123347384	123388254	VPS37B,HIP1R
5_MACS_peak_18402_lociStitched	chr3	15832751	15860606	ANKRD28
7_MACS_peak_8539_lociStitched	chr14	81967804	82001010	SEL1L
3_MACS_peak_1618_lociStitched	chr1	155929062	155954287	ARHGEF2,RXFP4,RIT1,SNORA42,SCARNA4,KIAA0907,SSR2
2_MACS_peak_7043_lociStitched	chr12	125394247	125413618	UBC,SCARB1
17_MACS_peak_10083_lociStitched	chr16	11766652	11837847	TXNDC11,SNN
1_MACS_peak_11451_lociStitched	chr17	38014859	38025160	IKZF3,GSDMB,ZPBP2
3_MACS_peak_6708_lociStitched	chr12	104321117	104351934	MIR3652,TDG,HSP90B1,GNN,C12ORF73
4_MACS_peak_24102_lociStitched	chr6	26183924	26207283	HIST1H3D,HIST1H1E,HIST1H2BD,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H4D,HIST1H2AD
2_MACS_peak_231_lociStitched	chr1	17221370	17232745	CROCC
