ENHANCER_ID	CHROM	START	STOP	GENE_LIST
3_MACS_peak_9178_lociStitched	chr14	106144120	106177451	TMEM121
3_MACS_peak_9170_lociStitched	chr14	106023696	106051179	TMEM121
4_MACS_peak_25239_lociStitched	chr6	290375	333243	DUSP22
4_MACS_peak_21566_lociStitched	chr3	141085104	141113755	ZBTB38
1_MACS_peak_1688_lociStitched	chr1	154907271	154919265	PMVK,CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1,PBXIP1
4_MACS_peak_12939_lociStitched	chr17	56407604	56424096	MIR142,MPO,BZRAP1,SUPT4H1
8_MACS_peak_19633_lociStitched	chr22	23264592	23282195	IGLL5
6_MACS_peak_2213_lociStitched	chr1	184708912	184725619	EDEM3
12_MACS_peak_22664_lociStitched	chr4	71524275	71549850	IGJ,ENAM,UTP3,RUFY3
5_MACS_peak_1374_lociStitched	chr1	118192318	118211155	FAM46C
4_MACS_peak_1777_lociStitched	chr1	156457119	156476082	MEF2D
11_MACS_peak_23953_lociStitched	chr5	55435541	55455172	ANKRD55
3_MACS_peak_1371_lociStitched	chr1	118171467	118190110	FAM46C
4_MACS_peak_19625_lociStitched	chr22	23229732	23249091	IGLL5
4_MACS_peak_18943_lociStitched	chr20	52195984	52213673	ZNF217
3_MACS_peak_30147_lociStitched	chr8	126291663	126310799	TRIB1,NSMCE2
6_MACS_peak_21850_lociStitched	chr3	171809785	171828638	FNDC3B
5_MACS_peak_25364_lociStitched	chr6	7902245	7919504	TXNDC5,MUTED-TXNDC5
1_MACS_peak_12705_lociStitched	chr17	43296713	43309195	FMNL1,LOC100133991,C17ORF46
2_MACS_peak_5116_lociStitched	chr11	65183575	65193714	NEAT1,FRMD8,MIR612,SLC25A45
10_MACS_peak_2980_lociStitched	chr10	5929828	5949359	FBXO18,ANKRD16
11_MACS_peak_3202_lociStitched	chr10	22595345	22616812	COMMD3,SPAG6,BMI1
3_MACS_peak_1550_lociStitched	chr1	149818471	149827684	HIST2H2BC,HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB,HIST2H2AA4,HIST2H3A
5_MACS_peak_17627_lociStitched	chr2	201980009	201994923	CFLAR,NDUFB3,FAM126B
7_MACS_peak_13582_lociStitched	chr18	9059203	9074694	NDUFV2
15_MACS_peak_8817_lociStitched	chr14	81935404	81957192	SEL1L
7_MACS_peak_27914_lociStitched	chr7	81500585	81519420	HGF
3_MACS_peak_23599_lociStitched	chr5	1311335	1323993	TERT,CLPTM1L
2_MACS_peak_1573_lociStitched	chr1	150531533	150543125	MIR4257,MCL1,ADAMTSL4
4_MACS_peak_1546_lociStitched	chr1	149809645	149817659	HIST2H2AA4,HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H2BC,HIST2H2BE,HIST2H2AB,HIST2H3A
12_MACS_peak_890_lociStitched	chr1	51432126	51448806	CDKN2C,FAF1
1_MACS_peak_2000_lociStitched	chr1	167595778	167602409	RCSD1
4_MACS_peak_2435_lociStitched	chr1	203264706	203278376	LOC730227,FMOD,BTG2
4_MACS_peak_21416_lociStitched	chr3	129023274	129037085	C3ORF47,C3ORF37,H1FX
10_MACS_peak_27903_lociStitched	chr7	81418251	81436004	HGF
10_MACS_peak_10021_lociStitched	chr15	75063111	75081795	CSK,CYP1A2,LMAN1L,CPLX3,CYP1A1
3_MACS_peak_29736_lociStitched	chr8	95953546	95964012	TP53INP1,CCNE2
13_MACS_peak_23740_lociStitched	chr5	26869383	26887160	CDH9
1_MACS_peak_1746_lociStitched	chr1	155943980	155953499	ARHGEF2,RXFP4,SCARNA4,KIAA0907,SSR2
3_MACS_peak_1696_lociStitched	chr1	154969624	154977530	ZBTB7B,CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2
3_MACS_peak_12135_lociStitched	chr17	18217377	18232394	SMCR8,EVPLL,TOP3A,SHMT1
8_MACS_peak_10710_lociStitched	chr16	11821566	11837579	TXNDC11
2_MACS_peak_1554_lociStitched	chr1	149855164	149861437	HIST2H2BE,BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11,HIST2H2AC,HIST2H2AB
5_MACS_peak_13272_lociStitched	chr17	74775540	74788985	MFSD11,MIR636,SRSF2
3_MACS_peak_10747_lociStitched	chr16	14394935	14405511	MIR193B,MIR365-1
3_MACS_peak_17961_lociStitched	chr2	231729073	231740315	ITM2C,GPR55
6_MACS_peak_19898_lociStitched	chr22	37605983	37621377	SSTR3,C1QTNF6,RAC2
6_MACS_peak_31066_lociStitched	chr9	93676408	93690181	SYK
10_MACS_peak_4604_lociStitched	chr11	16973425	16990153	PLEKHA7
10_MACS_peak_13907_lociStitched	chr18	46439364	46455926	SMAD7
10_MACS_peak_5132_lociStitched	chr11	65261024	65274815	MALAT1,MIR612,SCYL1
10_MACS_peak_8175_lociStitched	chr14	23022874	23040202	DAD1,ABHD4
5_MACS_peak_23469_lociStitched	chr4	185200709	185210726	ENPP6
5_MACS_peak_21880_lociStitched	chr3	177068504	177079956	TBL1XR1
1_MACS_peak_24284_lociStitched	chr5	88175337	88186897	MEF2C
1_MACS_peak_1461_lociStitched	chr1	145208237	145212535	NOTCH2NL
4_MACS_peak_2089_lociStitched	chr1	174931964	174942885	CACYBP,MRPS14
3_MACS_peak_23903_lociStitched	chr5	53813487	53823335	SNX18
