ENHANCER_ID	CHROM	START	STOP	GENE_LIST
9_MACS_peak_12992_lociStitched	chr6	7895439	7918973	TXNDC5,MUTED-TXNDC5
1_MACS_peak_1963_lociStitched	chr1	234738102	234749416	IRF2BP2,NCRNA00184
2_MACS_peak_10292_lociStitched	chr22	23228548	23238624	IGLL5
6_MACS_peak_1117_lociStitched	chr1	156457032	156471720	MEF2D
1_MACS_peak_1611_lociStitched	chr1	203255003	203261538	LOC730227,BTG2
2_MACS_peak_924_lociStitched	chr1	150545396	150553044	MCL1,ADAMTSL4,MIR4257,ENSA
2_MACS_peak_15018_lociStitched	chr8	126441353	126448673	TRIB1
4_MACS_peak_1620_lociStitched	chr1	203289107	203298373	BTG2,LOC730227,FMOD
5_MACS_peak_3055_lociStitched	chr11	65184385	65194749	NEAT1,FRMD8,MIR612,SLC25A45
7_MACS_peak_8949_lociStitched	chr2	89157065	89167467	ANKRD36BP2
5_MACS_peak_1615_lociStitched	chr1	203271979	203280550	BTG2,FMOD,LOC730227
10_MACS_peak_752_lociStitched	chr1	118148098	118157810	FAM46C
2_MACS_peak_1385_lociStitched	chr1	178544409	178552251	C1ORF220
1_MACS_peak_922_lociStitched	chr1	150532563	150538008	MIR4257,MCL1,ADAMTSL4
3_MACS_peak_1719_lociStitched	chr1	207993654	208000093	LOC148696,MIR29C,MIR29B2
6_MACS_peak_10296_lociStitched	chr22	23270486	23278790	IGLL5
3_MACS_peak_1087_lociStitched	chr1	155943972	155952150	ARHGEF2,RXFP4,SCARNA4,KIAA0907,SSR2
1_MACS_peak_7731_lociStitched	chr19	12899874	12905232	JUNB,BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN
3_MACS_peak_2159_lociStitched	chr10	22604215	22611696	BMI1,SPAG6,COMMD3
3_MACS_peak_1885_lociStitched	chr1	228269107	228273500	ARF1,MIR3620,C1ORF35,MRPL55
2_MACS_peak_1562_lociStitched	chr1	200859497	200866695	C1ORF106,GPR25
3_MACS_peak_7390_lociStitched	chr19	1648113	1653641	TCF3,UQCR11
3_MACS_peak_3065_lociStitched	chr11	65264091	65270894	MALAT1,SCYL1
1_MACS_peak_7773_lociStitched	chr19	14115319	14118348	RFX1,RLN3,IL27RA
1_MACS_peak_927_lociStitched	chr1	150581515	150587147	ENSA,MCL1
2_MACS_peak_7754_lociStitched	chr19	13261210	13267004	IER2,NACC1,LYL1,TRMT1,STX10
4_MACS_peak_15035_lociStitched	chr8	128747002	128753168	MYC
1_MACS_peak_2011_lociStitched	chr1	245132671	245135436	EFCAB2
1_MACS_peak_5416_lociStitched	chr15	72765334	72768369	ARIH1
2_MACS_peak_10370_lociStitched	chr22	29194224	29198532	XBP1,CCDC117
3_MACS_peak_13621_lociStitched	chr6	106533275	106540875	PRDM1
2_MACS_peak_5657_lociStitched	chr15	93425037	93429102	LOC100507217,CHD2,MIR3175
2_MACS_peak_7328_lociStitched	chr19	659271	663951	RNF126,FGF22,FSTL3,PALM,POLRMT,PRSSL1
3_MACS_peak_3593_lociStitched	chr12	12867279	12873368	CDKN1B,APOLD1,MIR613,GPR19
2_MACS_peak_7837_lociStitched	chr19	16434952	16439887	KLF2
2_MACS_peak_13315_lociStitched	chr6	32935806	32941166	BRD2,HLA-DMB,HLA-DMA,HLA-DOA
1_MACS_peak_1026_lociStitched	chr1	154908374	154910948	PMVK,CKS1B,MIR4258,FLAD1,PBXIP1,PYGO2,SHC1
2_MACS_peak_7900_lociStitched	chr19	18389961	18393693	JUND,PDE4C,LOC729966,KIAA1683,LSM4,MIR3188
1_MACS_peak_2008_lociStitched	chr1	245025781	245028988	HNRNPU,FAM36A,NCRNA00201
1_MACS_peak_15301_lociStitched	chr9	66454661	66459167	LOC442421
1_MACS_peak_5250_lociStitched	chr15	52969293	52973443	KIAA1370
2_MACS_peak_7852_lociStitched	chr19	16694222	16700047	SLC35E1,CHERP,MED26
2_MACS_peak_1526_lociStitched	chr1	197742455	197746652	DENND1B
3_MACS_peak_13036_lociStitched	chr6	12008172	12013456	HIVEP1
2_MACS_peak_1933_lociStitched	chr1	230257699	230262267	GALNT2
1_MACS_peak_1137_lociStitched	chr1	156716265	156722427	HDGF,C1ORF66,PRCC,CRABP2,ISG20L2,MRPL24
1_MACS_peak_14373_lociStitched	chr7	104652334	104656318	LOC100216545,MLL5
1_MACS_peak_1402_lociStitched	chr1	179850523	179853446	TOR1AIP1,TOR1AIP2
4_MACS_peak_9567_lociStitched	chr2	232570727	232575919	PTMA,MIR1244-1
