ENHANCER_ID	CHROM	START	STOP	GENE_LIST
14_MACS_peak_9655_lociStitched	chr14	106025464	106050942	TMEM121
1_MACS_peak_5501_lociStitched	chr11	65183957	65196261	NEAT1,FRMD8,MIR612,SLC25A45
3_MACS_peak_6598_lociStitched	chr12	12866441	12879864	CDKN1B,MIR613,GPR19,APOLD1
5_MACS_peak_28046_lociStitched	chr6	106531606	106552689	PRDM1
2_MACS_peak_3283_lociStitched	chr1	234738191	234749597	IRF2BP2,NCRNA00184
1_MACS_peak_25024_lociStitched	chr5	9991	11865	PLEKHG4B
4_MACS_peak_22641_lociStitched	chr3	141096910	141110520	ZBTB38
5_MACS_peak_26832_lociStitched	chr6	7895662	7912473	TXNDC5,MUTED-TXNDC5
3_MACS_peak_27954_lociStitched	chr6	90054387	90068457	UBE2J1,GABRR2
1_MACS_peak_8144_lociStitched	chr12	125396202	125406513	UBC,SCARB1
4_MACS_peak_17890_lociStitched	chr2	158288783	158301839	CYTIP
6_MACS_peak_22990_lociStitched	chr3	171808032	171827045	FNDC3B
4_MACS_peak_17264_lociStitched	chr2	88917504	88928609	EIF2AK3
4_MACS_peak_31160_lociStitched	chr8	98654944	98666011	MTDH
3_MACS_peak_3468_lociStitched	chr10	3821631	3828855	KLF6
1_MACS_peak_2987_lociStitched	chr1	218336684	218343683	RRP15
3_MACS_peak_1823_lociStitched	chr1	150532135	150541883	MIR4257,MCL1,ADAMTSL4
1_MACS_peak_22645_lociStitched	chr3	141117738	141126158	ZBTB38
5_MACS_peak_3177_lociStitched	chr1	228269130	228274581	ARF1,MIR3620,C1ORF35,MRPL55
3_MACS_peak_11044_lociStitched	chr15	93425105	93430199	LOC100507217,CHD2,MIR3175
14_MACS_peak_16326_lociStitched	chr2	20404223	20425867	SDC1
5_MACS_peak_1559_lociStitched	chr1	118147934	118160187	FAM46C
6_MACS_peak_29868_lociStitched	chr7	104649208	104656359	LOC100216545,MLL5
2_MACS_peak_27328_lociStitched	chr6	32935733	32941465	BRD2,HLA-DMB,HLA-DMA,HLA-DOA
2_MACS_peak_2627_lociStitched	chr1	197740184	197748561	DENND1B
1_MACS_peak_32324_lociStitched	chr9	74975815	74981278	ZFAND5
1_MACS_peak_5518_lociStitched	chr11	65263476	65271000	MALAT1,SCYL1
9_MACS_peak_30182_lociStitched	chr7	137662320	137679576	CREB3L2
2_MACS_peak_1826_lociStitched	chr1	150545230	150553040	MCL1,ADAMTSL4,MIR4257,ENSA
1_MACS_peak_12318_lociStitched	chr16	90059857	90063994	DBNDD1,DEF8,GAS8,CENPBD1,C16ORF3,AFG3L1P
4_MACS_peak_9878_lociStitched	chr15	31642536	31654737	KLF13
7_MACS_peak_26011_lociStitched	chr5	131755711	131768609	C5ORF56
8_MACS_peak_23005_lociStitched	chr3	171845828	171861330	FNDC3B
6_MACS_peak_6730_lociStitched	chr12	26269280	26280080	BHLHE41
3_MACS_peak_31124_lociStitched	chr8	95954003	95963323	TP53INP1,CCNE2
7_MACS_peak_14393_lociStitched	chr18	52977313	52990891	TCF4
3_MACS_peak_31489_lociStitched	chr8	126441416	126449351	TRIB1
9_MACS_peak_11815_lociStitched	chr16	56964106	56975270	HERPUD1,CETP,NLRC5
2_MACS_peak_25691_lociStitched	chr5	90673707	90680819	LOC100129716,ARRDC3
5_MACS_peak_17215_lociStitched	chr2	87807329	87822840	NCRNA00152
2_MACS_peak_13177_lociStitched	chr17	43297937	43309235	FMNL1,LOC100133991,C17ORF46
6_MACS_peak_21013_lociStitched	chr3	5234504	5244986	EDEM1
3_MACS_peak_11047_lociStitched	chr15	93443056	93452179	MIR3175,LOC100507217,CHD2
1_MACS_peak_22967_lociStitched	chr3	171756968	171761700	FNDC3B
1_MACS_peak_2722_lociStitched	chr1	203255061	203261123	LOC730227,BTG2
4_MACS_peak_8080_lociStitched	chr12	123370716	123381112	VPS37B
8_MACS_peak_30231_lociStitched	chr7	139466596	139478247	HIPK2,TBXAS1
2_MACS_peak_20280_lociStitched	chr22	23269911	23278794	IGLL5
2_MACS_peak_19428_lociStitched	chr20	45978760	45987439	ZMYND8,LOC100131496
5_MACS_peak_21801_lociStitched	chr3	53199960	53211659	PRKCD,RFT1
1_MACS_peak_2892_lociStitched	chr1	207993692	208000831	LOC148696,MIR29C,MIR29B2
1_MACS_peak_32849_lociStitched	chr9	127630504	127638571	ARPC5L,WDR38,RPL35
1_MACS_peak_3197_lociStitched	chr1	228673988	228679104	RNF187,HIST3H2BB,HIST3H2A
2_MACS_peak_26983_lociStitched	chr6	16759005	16764884	ATXN1
5_MACS_peak_21129_lociStitched	chr3	13369632	13380571	NUP210
1_MACS_peak_32201_lociStitched	chr9	66454650	66459737	LOC442421
3_MACS_peak_2129_lociStitched	chr1	159888227	159896070	TAGLN2,CCDC19,IGSF9,SLAMF9
3_MACS_peak_10120_lociStitched	chr15	45001974	45008306	B2M,TRIM69,SPG11,PATL2
2_MACS_peak_20400_lociStitched	chr22	29193375	29198764	XBP1,CCDC117
7_MACS_peak_17551_lociStitched	chr2	112184893	112199033	LOC541471
4_MACS_peak_2051_lociStitched	chr1	156466491	156475934	MEF2D
1_MACS_peak_10250_lociStitched	chr15	52968432	52973519	KIAA1370
3_MACS_peak_22646_lociStitched	chr3	141126883	141135819	RASA2,ZBTB38
1_MACS_peak_2499_lociStitched	chr1	182991034	182999753	LAMC1
2_MACS_peak_26023_lociStitched	chr5	131790721	131796198	IRF1,C5ORF56
2_MACS_peak_30089_lociStitched	chr7	129587420	129592995	UBE2H
3_MACS_peak_23327_lociStitched	chr3	186713368	186720354	ST6GAL1
6_MACS_peak_21270_lociStitched	chr3	23847021	23854559	UBE2E1
4_MACS_peak_2646_lociStitched	chr1	198898340	198907372	MIR181A1
2_MACS_peak_14472_lociStitched	chr18	60822018	60830732	BCL2
2_MACS_peak_26649_lociStitched	chr5	179245283	179249630	SQSTM1,LTC4S,MIR1229,MGAT4B,C5ORF45
1_MACS_peak_32307_lociStitched	chr9	73032971	73036449	KLF9
5_MACS_peak_10266_lociStitched	chr15	55567200	55575755	RAB27A,PIGB
2_MACS_peak_21011_lociStitched	chr3	5226182	5233600	EDEM1
1_MACS_peak_8040_lociStitched	chr12	122237570	122243141	LOC338799,RHOF,SETD1B
1_MACS_peak_15907_lociStitched	chr19	49375398	49379541	PPP1R15A,NUCB1,HSD17B14,PLEKHA4,TULP2
3_MACS_peak_21121_lociStitched	chr3	13050253	13059033	IQSEC1
1_MACS_peak_10388_lociStitched	chr15	63794825	63798888	USP3
3_MACS_peak_18326_lociStitched	chr2	201726234	201729735	CLK1,BZW1,NIF3L1,PPIL3
5_MACS_peak_18659_lociStitched	chr2	232570613	232577580	PTMA,MIR1244-1
2_MACS_peak_24341_lociStitched	chr4	103745488	103750290	UBE2D3,CISD2
2_MACS_peak_2727_lociStitched	chr1	203288935	203297917	BTG2,LOC730227,FMOD
3_MACS_peak_2048_lociStitched	chr1	156455768	156465985	MEF2D
3_MACS_peak_28442_lociStitched	chr6	139691088	139697577	CITED2
1_MACS_peak_23724_lociStitched	chr4	15002804	15007509	CPEB2
1_MACS_peak_25174_lociStitched	chr5	32172195	32175547	GOLPH3
12_MACS_peak_6489_lociStitched	chr12	7058073	7072172	PTPN6,LRRC23,ENO2,ATN1,C12ORF57,MIR200C,MIR141,EMG1,SCARNA12,PHB2
2_MACS_peak_3958_lociStitched	chr10	63804760	63811789	ARID5B
1_MACS_peak_22344_lociStitched	chr3	119812085	119815409	GSK3B
2_MACS_peak_2000_lociStitched	chr1	155943657	155952063	ARHGEF2,RXFP4,SCARNA4,KIAA0907,SSR2
7_MACS_peak_26523_lociStitched	chr5	173314428	173323954	CPEB4
1_MACS_peak_27559_lociStitched	chr6	42749270	42752240	TBCC,KIAA0240
2_MACS_peak_27934_lociStitched	chr6	89788848	89793225	PNRC1,SRSF12
1_MACS_peak_31773_lociStitched	chr9	3524759	3529029	RFX3
2_MACS_peak_2758_lociStitched	chr1	204375905	204382004	PPP1R15B,PLEKHA6,LOC127841
2_MACS_peak_17014_lociStitched	chr2	70312225	70316817	PCBP1,LOC100133985,LOC400960
3_MACS_peak_1587_lociStitched	chr1	118195446	118204279	FAM46C
1_MACS_peak_28493_lociStitched	chr6	143264852	143269461	HIVEP2
1_MACS_peak_3382_lociStitched	chr1	245132669	245135837	EFCAB2
2_MACS_peak_31509_lociStitched	chr8	128746906	128754195	MYC
2_MACS_peak_32665_lociStitched	chr9	113016419	113020690	TXN,C9ORF152
7_MACS_peak_12228_lociStitched	chr16	87883726	87893585	SLC7A5
2_MACS_peak_21040_lociStitched	chr3	9436253	9441919	LOC440944,THUMPD3,SETD5
2_MACS_peak_2725_lociStitched	chr1	203273258	203278493	BTG2,FMOD,LOC730227
2_MACS_peak_3684_lociStitched	chr10	23727428	23731230	OTUD1
2_MACS_peak_28090_lociStitched	chr6	108878497	108883894	FOXO3
3_MACS_peak_23117_lociStitched	chr3	176911788	176917778	TBL1XR1
1_MACS_peak_1828_lociStitched	chr1	150581385	150587244	ENSA,MCL1
1_MACS_peak_1803_lociStitched	chr1	149856364	149860567	HIST2H2AC,BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11,HIST2H2BE,HIST2H2AB
3_MACS_peak_22591_lociStitched	chr3	135910214	135917286	MSL2
1_MACS_peak_29311_lociStitched	chr7	50343710	50352497	IKZF1
3_MACS_peak_24942_lociStitched	chr4	185392582	185397758	IRF2
3_MACS_peak_10432_lociStitched	chr15	65183673	65190147	ANKDD1A,PLEKHO2
11_MACS_peak_9417_lociStitched	chr14	91833146	91844544	CCDC88C
4_MACS_peak_11379_lociStitched	chr16	11829527	11837511	TXNDC11
1_MACS_peak_22600_lociStitched	chr3	136468938	136473128	STAG1
3_MACS_peak_26030_lociStitched	chr5	131821024	131827616	IRF1
3_MACS_peak_7024_lociStitched	chr12	48200751	48208824	HDAC7,SLC48A1,RAPGEF3
4_MACS_peak_10127_lociStitched	chr15	45016427	45022883	TRIM69,B2M,PATL2
4_MACS_peak_20902_lociStitched	chr22	50353190	50361856	PIM3,CRELD2,ALG12
2_MACS_peak_19978_lociStitched	chr21	38737727	38741624	DYRK1A
3_MACS_peak_28709_lociStitched	chr6	159458629	159466519	TAGAP,RSPH3
4_MACS_peak_23350_lociStitched	chr3	186780461	186785885	ST6GAL1
3_MACS_peak_22987_lociStitched	chr3	171800035	171807444	FNDC3B
1_MACS_peak_28382_lociStitched	chr6	136609247	136612318	BCLAF1,FAM54A
3_MACS_peak_13783_lociStitched	chr17	74258505	74265621	FAM100B,RNF157,QRICH2
2_MACS_peak_10686_lociStitched	chr15	75334133	75341793	PPCDC,SCAMP5
4_MACS_peak_18338_lociStitched	chr2	201987284	201996856	CFLAR
1_MACS_peak_15839_lociStitched	chr19	47613942	47617415	ZC3H4,SAE1
2_MACS_peak_2119_lociStitched	chr1	159043438	159048455	AIM2
6_MACS_peak_6829_lociStitched	chr12	31737050	31745229	DENND5B
1_MACS_peak_19554_lociStitched	chr20	48806536	48811037	CEBPB,TMEM189-UBE2V1
2_MACS_peak_25265_lociStitched	chr5	39072654	39077740	RICTOR
1_MACS_peak_21201_lociStitched	chr3	15835683	15840368	ANKRD28
3_MACS_peak_25747_lociStitched	chr5	95293569	95298247	ELL2
4_MACS_peak_7288_lociStitched	chr12	57912115	57917970	DDIT3,MARS,KIF5A,ARHGAP9,DCTN2,MBD6
4_MACS_peak_339_lociStitched	chr1	22105496	22110490	USP48,LDLRAD2
2_MACS_peak_10283_lociStitched	chr15	56657146	56665764	TEX9
14_MACS_peak_17190_lociStitched	chr2	87765845	87777609	NCRNA00152
1_MACS_peak_2949_lociStitched	chr1	212780087	212783592	ATF3,FAM71A
1_MACS_peak_30113_lociStitched	chr7	130790178	130796155	FLJ43663,MKLN1
6_MACS_peak_13533_lociStitched	chr17	62150697	62156706	ERN1
1_MACS_peak_20414_lociStitched	chr22	29662672	29665686	EWSR1,GAS2L1,RASL10A,RHBDD3
2_MACS_peak_6075_lociStitched	chr11	111237249	111244307	POU2AF1
11_MACS_peak_8066_lociStitched	chr12	123354623	123366318	VPS37B,HIP1R
5_MACS_peak_2064_lociStitched	chr1	156714647	156722436	HDGF,C1ORF66,PRCC,CRABP2,ISG20L2,MRPL24
1_MACS_peak_17896_lociStitched	chr2	158323954	158328435	CYTIP
6_MACS_peak_28723_lociStitched	chr6	160398277	160405482	IGF2R
3_MACS_peak_23486_lociStitched	chr3	196224995	196231404	RNF168,C3ORF43
5_MACS_peak_6967_lociStitched	chr12	46761502	46767470	SLC38A2
2_MACS_peak_29355_lociStitched	chr7	55599357	55605123	VOPP1
8_MACS_peak_13827_lociStitched	chr17	75135797	75144920	SEC14L1
4_MACS_peak_26703_lociStitched	chr6	391089	397461	IRF4
3_MACS_peak_6127_lociStitched	chr11	115090128	115095971	CADM1
2_MACS_peak_18142_lociStitched	chr2	182320852	182326399	ITGA4
7_MACS_peak_25658_lociStitched	chr5	88175339	88185687	MEF2C
2_MACS_peak_22286_lociStitched	chr3	113464149	113468718	ATP6V1A,KIAA2018,NAA50
2_MACS_peak_3226_lociStitched	chr1	230256856	230262046	GALNT2
3_MACS_peak_27230_lociStitched	chr6	30581471	30586485	PPP1R10,ABCF1,MIR877,ATAT1,C6ORF136,MRPS18B
1_MACS_peak_2460_lociStitched	chr1	179850538	179853202	TOR1AIP1,TOR1AIP2
