ENHANCER_ID	CHROM	START	STOP	GENE_LIST
16_MACS_peak_23204_lociStitched	chr3	141079294	141147455	ZBTB38
19_MACS_peak_17365_lociStitched	chr2	99060714	99138205	INPP4A
10_MACS_peak_16519_lociStitched	chr2	46761640	46806801	RHOQ,CRIPT,ATP6V1E2,PIGF
3_MACS_peak_1837_lociStitched	chr1	150532142	150553127	MCL1,MIR4257,ENSA,ADAMTSL4
2_MACS_peak_3286_lociStitched	chr1	234729560	234749457	IRF2BP2,NCRNA00184
6_MACS_peak_9903_lociStitched	chr15	45001905	45030003	B2M,SPG11,PATL2,TRIM69
6_MACS_peak_2093_lociStitched	chr1	156449219	156479635	MEF2D
10_MACS_peak_1582_lociStitched	chr1	118147412	118188368	FAM46C
3_MACS_peak_17987_lociStitched	chr2	157188012	157200611	NR4A2
22_MACS_peak_31376_lociStitched	chr8	27206582	27267140	PTK2B,TRIM35
6_MACS_peak_16280_lociStitched	chr2	33699712	33728787	RASGRP3
3_MACS_peak_18756_lociStitched	chr2	201979411	202001078	CFLAR,NDUFB3,CASP10,FAM126B
4_MACS_peak_17286_lociStitched	chr2	88896378	88928917	EIF2AK3
2_MACS_peak_5341_lociStitched	chr11	65183382	65199940	NEAT1,FRMD8,MIR612,SLC25A45
5_MACS_peak_18955_lociStitched	chr2	219742177	219763076	WNT10A,WNT6,PRKAG3
7_MACS_peak_10460_lociStitched	chr15	75063566	75093343	CSK,CYP1A2,LMAN1L,CPLX3,CYP1A1,ULK3
8_MACS_peak_6312_lociStitched	chr12	7052082	7081235	MIR200C,LRRC23,ENO2,ATN1,LPCAT3,C12ORF57,PTPN6,MIR141,EMG1,PHB2,SCARNA12
8_MACS_peak_9626_lociStitched	chr15	31630843	31660627	KLF13
10_MACS_peak_23554_lociStitched	chr3	171801552	171833971	FNDC3B
5_MACS_peak_10732_lociStitched	chr15	89164382	89185723	ISG20,MIR1179,MIR7-2,AEN
5_MACS_peak_2015_lociStitched	chr1	154925762	154949371	PYGO2,FLAD1,LENEP,ZBTB7B,PMVK,CKS1B,MIR4258,PBXIP1,SHC1
11_MACS_peak_1592_lociStitched	chr1	118192668	118230769	FAM46C
9_MACS_peak_32770_lociStitched	chr9	20351193	20385035	MLLT3
5_MACS_peak_16863_lociStitched	chr2	64430457	64456628	LOC150992
10_MACS_peak_23745_lociStitched	chr3	183224658	183260736	KLHL6
3_MACS_peak_27470_lociStitched	chr6	7894848	7921531	TXNDC5,MUTED-TXNDC5
8_MACS_peak_33877_lociStitched	chr9	130526565	130549662	SH2D3C,TTC16,FPGS,PTRH1,TOR2A,CDK9,MIR2861
4_MACS_peak_33887_lociStitched	chr9	130660763	130680915	ST6GALNAC4,ENG,AK1,PIP5KL1,DPM2,FAM102A,ST6GALNAC6
2_MACS_peak_6410_lociStitched	chr12	12866199	12879956	CDKN1B,MIR613,GPR19,APOLD1
6_MACS_peak_16766_lociStitched	chr2	60756661	60783409	BCL11A
7_MACS_peak_21372_lociStitched	chr22	50962707	50987467	ODF3B,ADM2,MIOX,LOC100144603,SBF1,LMF2,C22ORF41,CPT1B,CHKB,NCAPH2,KLHDC7B,SCO2,TYMP
4_MACS_peak_2965_lociStitched	chr1	207988826	208006303	LOC148696,MIR29C,MIR29B2
8_MACS_peak_16903_lociStitched	chr2	64863307	64889185	SERTAD2,LOC339807
5_MACS_peak_17266_lociStitched	chr2	87794206	87822790	NCRNA00152
1_MACS_peak_17046_lociStitched	chr2	70309810	70318127	LOC400960,LOC100133985,PCBP1
11_MACS_peak_28636_lociStitched	chr6	90046944	90085837	UBE2J1,GABRR2,RRAGD
10_MACS_peak_7568_lociStitched	chr12	109007042	109035268	SELPLG,TMEM119
14_MACS_peak_26283_lociStitched	chr5	95258952	95298839	ELL2
13_MACS_peak_22691_lociStitched	chr3	112039051	112072578	CD200,SLC9A10
3_MACS_peak_15989_lociStitched	chr2	13786863	13807499	MIR3125
4_MACS_peak_33337_lociStitched	chr9	91918741	91936235	MIR3153,CKS2,SECISBP2
3_MACS_peak_15318_lociStitched	chr19	39888351	39902998	ZFP36,PLEKHG2,SUPT5H,PAF1,RPS16,MED29
7_MACS_peak_11428_lociStitched	chr16	22195164	22219848	EEF2K
5_MACS_peak_16063_lociStitched	chr2	20403550	20432309	SDC1
8_MACS_peak_16921_lociStitched	chr2	65140061	65167849	LOC400958,SLC1A4
11_MACS_peak_20711_lociStitched	chr22	23260287	23286273	IGLL5
2_MACS_peak_2822_lociStitched	chr1	203254917	203263128	LOC730227,BTG2
13_MACS_peak_3047_lociStitched	chr1	218517722	218551452	TGFB2
6_MACS_peak_14829_lociStitched	chr19	12885872	12907571	JUNB,ASNA1,BEST2,RNASEH2A,MAST1,C19ORF43,PRDX2,RTBDN,HOOK2
