ENHANCER_ID	CHROM	START	STOP	GENE_LIST
16_MACS_peak_23204_lociStitched	chr3	141079294	141147455	ZBTB38
6_MACS_peak_2093_lociStitched	chr1	156449219	156479635	MEF2D
3_MACS_peak_17987_lociStitched	chr2	157188012	157200611	NR4A2
8_MACS_peak_9626_lociStitched	chr15	31630843	31660627	KLF13
5_MACS_peak_2015_lociStitched	chr1	154925762	154949371	ZBTB7B
6_MACS_peak_16766_lociStitched	chr2	60756661	60783409	BCL11A
6_MACS_peak_14829_lociStitched	chr19	12885872	12907571	JUNB
2_MACS_peak_10855_lociStitched	chr15	93439304	93452118	CHD2
7_MACS_peak_30952_lociStitched	chr7	137660101	137688051	CREB3L2
6_MACS_peak_774_lociStitched	chr1	40846633	40870729	ZNF643
7_MACS_peak_20843_lociStitched	chr22	29181187	29199292	XBP1
2_MACS_peak_6544_lociStitched	chr12	26266173	26280478	BHLHE41
1_MACS_peak_10516_lociStitched	chr15	75742034	75749032	SIN3A
5_MACS_peak_18309_lociStitched	chr2	174814495	174831542	SP3
5_MACS_peak_9693_lociStitched	chr15	37319963	37341390	MEIS2
10_MACS_peak_27309_lociStitched	chr5	180221709	180249016	ZFP62
3_MACS_peak_12286_lociStitched	chr17	2294683	2306095	MNT
4_MACS_peak_28729_lociStitched	chr6	106531542	106555476	PRDM1
6_MACS_peak_11570_lociStitched	chr16	29815704	29837072	MAZ
3_MACS_peak_12376_lociStitched	chr17	6915012	6927211	BCL6B
5_MACS_peak_12428_lociStitched	chr17	8053620	8068179	HES7
11_MACS_peak_6140_lociStitched	chr11	128585588	128611892	FLI1
4_MACS_peak_14211_lociStitched	chr18	52973104	52991716	TCF4
2_MACS_peak_3186_lociStitched	chr1	228268823	228279489	ARF1
2_MACS_peak_32634_lociStitched	chr9	3522074	3529111	RFX3
2_MACS_peak_33192_lociStitched	chr9	73026058	73036979	KLF9
3_MACS_peak_30056_lociStitched	chr7	50343716	50361953	IKZF1
2_MACS_peak_22266_lociStitched	chr3	57577688	57585664	ARF4
