ENHANCER_ID	CHROM	START	STOP	GENE_LIST
3_MACS_peak_6983_lociStitched	chr14	106022189	106057939	TMEM121
6_MACS_peak_6997_lociStitched	chr14	106143301	106178475	TMEM121
2_MACS_peak_23101_lociStitched	chr8	144593636	144614913	ZC3H3,GSDMD,C8ORF73,NAPRT1
1_MACS_peak_20667_lociStitched	chr7	5458337	5470760	TNRC18
4_MACS_peak_1412_lociStitched	chr1	154907115	154936323	PBXIP1,CKS1B,MIR4258,FLAD1,LENEP,ZBTB7B,PMVK,PYGO2,SHC1
2_MACS_peak_1324_lociStitched	chr1	150532274	150553388	MCL1,MIR4257,ENSA,ADAMTSL4
1_MACS_peak_3766_lociStitched	chr11	65183245	65198775	NEAT1,FRMD8,MIR612,SLC25A45
1_MACS_peak_10481_lociStitched	chr18	72917297	72926554	ZADH2,TSHZ1
3_MACS_peak_1297_lociStitched	chr1	149801359	149826381	HIST2H2AA4,FCGR1A,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB,HIST2H4B,HIST2H3A,HIST2H2BC
3_MACS_peak_8181_lociStitched	chr16	29815276	29833825	PRRT2,ZG16,LOC440356,CDIPT,KIF22,MAZ,C16ORF53,MVP
2_MACS_peak_22967_lociStitched	chr8	129178808	129208686	MIR1208
5_MACS_peak_4149_lociStitched	chr11	111229461	111264377	POU2AF1
7_MACS_peak_16115_lociStitched	chr3	141079451	141130297	ZBTB38
2_MACS_peak_9360_lociStitched	chr17	43297451	43314321	FMNL1,LOC100133991,C17ORF46
2_MACS_peak_21293_lociStitched	chr7	81416232	81443005	HGF
1_MACS_peak_1418_lociStitched	chr1	154970255	154980043	ZBTB7B,CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2
2_MACS_peak_22413_lociStitched	chr8	65480261	65498233	LOC401463,BHLHE22
1_MACS_peak_10408_lociStitched	chr18	60820802	60832202	BCL2
1_MACS_peak_2138_lociStitched	chr1	228744028	228784496	DUSP5P
1_MACS_peak_19517_lociStitched	chr6	32934306	32943036	BRD2,HLA-DMB,HLA-DMA,HLA-DOA
1_MACS_peak_658_lociStitched	chr1	51432071	51449937	CDKN2C,FAF1
1_MACS_peak_4534_lociStitched	chr12	12866167	12880672	CDKN1B,MIR613,GPR19,APOLD1
1_MACS_peak_22971_lociStitched	chr8	129275108	129290822	MIR1208
4_MACS_peak_9512_lociStitched	chr17	56401514	56424263	MIR142,MPO,BZRAP1,SUPT4H1
7_MACS_peak_10851_lociStitched	chr19	12885748	12918278	JUNB,ASNA1,BEST2,MAST1,C19ORF43,RTBDN,RNASEH2A,HOOK2,PRDX2
1_MACS_peak_20867_lociStitched	chr7	26190888	26200516	NFE2L3,CBX3,HNRNPA2B1
5_MACS_peak_19054_lociStitched	chr6	290701	332484	DUSP22
2_MACS_peak_2194_lociStitched	chr1	234733613	234750154	IRF2BP2,NCRNA00184
1_MACS_peak_1477_lociStitched	chr1	156457112	156476240	MEF2D
