ENHANCER_ID	CHROM	START	STOP	GENE_LIST
8_MACS_peak_28548_lociStitched	chr6	290234	357600	IRF4
3_MACS_peak_11003_lociStitched	chr15	60824868	60885799	RORA
1_MACS_peak_2338_lociStitched	chr1	156448793	156479679	MEF2D
6_MACS_peak_22980_lociStitched	chr22	38634350	38687893	MAFF
7_MACS_peak_31777_lociStitched	chr7	101915326	101955601	CUX1
6_MACS_peak_11088_lociStitched	chr15	65164222	65191013	PIF1
9_MACS_peak_16721_lociStitched	chr19	12885319	12918338	JUNB
4_MACS_peak_14267_lociStitched	chr17	37909266	37935795	IKZF3
5_MACS_peak_24807_lociStitched	chr3	141079388	141113771	ZBTB38
3_MACS_peak_14599_lociStitched	chr17	46123603	46142888	NFE2L1
1_MACS_peak_2250_lociStitched	chr1	154970314	154979994	ZBTB7B
4_MACS_peak_32184_lociStitched	chr7	137663244	137688092	CREB3L2
4_MACS_peak_21707_lociStitched	chr20	52188756	52211972	ZNF217
3_MACS_peak_28557_lociStitched	chr6	388069	411357	IRF4
5_MACS_peak_2191_lociStitched	chr1	153929015	153951461	CREB3L4
3_MACS_peak_14289_lociStitched	chr17	38251202	38270620	NR1D1,THRA
5_MACS_peak_2443_lociStitched	chr1	161134806	161163453	NR1I3
2_MACS_peak_16169_lociStitched	chr19	1646702	1655904	TCF3
4_MACS_peak_12559_lociStitched	chr16	29815339	29837404	MAZ
4_MACS_peak_17932_lociStitched	chr19	50422354	50441587	ATF5
6_MACS_peak_17538_lociStitched	chr19	42612802	42639831	POU2F2,ZNF574
1_MACS_peak_24812_lociStitched	chr3	141119122	141135802	ZBTB38
3_MACS_peak_33470_lociStitched	chr8	103658921	103676049	KLF10
6_MACS_peak_23071_lociStitched	chr22	39911136	39930955	ATF4
1_MACS_peak_7636_lociStitched	chr12	57844993	57857500	GLI1
3_MACS_peak_29852_lociStitched	chr6	106532010	106559189	PRDM1
1_MACS_peak_494_lociStitched	chr1	23849111	23861209	E2F2
7_MACS_peak_22062_lociStitched	chr21	36578145	36608065	RUNX1
2_MACS_peak_23415_lociStitched	chr3	5014631	5029390	BHLHE40
2_MACS_peak_32047_lociStitched	chr7	128572542	128582596	IRF5
1_MACS_peak_30905_lociStitched	chr7	26190927	26200367	NFE2L3
8_MACS_peak_28509_lociStitched	chr5	180228484	180248976	ZFP62
6_MACS_peak_14370_lociStitched	chr17	40713220	40740323	MLX
4_MACS_peak_15139_lociStitched	chr17	74167712	74190618	FOXJ1
1_MACS_peak_22716_lociStitched	chr22	29185965	29199229	XBP1
1_MACS_peak_18290_lociStitched	chr2	5835288	5842176	SOX11
6_MACS_peak_22717_lociStitched	chr22	29206532	29225519	XBP1
2_MACS_peak_30909_lociStitched	chr7	26233632	26243465	NFE2L3
6_MACS_peak_14363_lociStitched	chr17	40680947	40701131	MLX
7_MACS_peak_12921_lociStitched	chr16	67189053	67218674	E2F4,HSF4
2_MACS_peak_34818_lociStitched	chr9	114237322	114247517	ZNF483
2_MACS_peak_23066_lociStitched	chr22	39856815	39871025	ATF4
2_MACS_peak_11371_lociStitched	chr15	75741879	75749389	SIN3A
4_MACS_peak_2242_lociStitched	chr1	154923573	154936127	ZBTB7B
4_MACS_peak_3679_lociStitched	chr10	3818136	3829343	KLF6
4_MACS_peak_17786_lociStitched	chr19	48823075	48837832	ZNF114
3_MACS_peak_15435_lociStitched	chr17	80450817	80465341	FOXK2
10_MACS_peak_21459_lociStitched	chr20	42336740	42365593	MYBL2
3_MACS_peak_16746_lociStitched	chr19	13043157	13058256	NFIX,KLF1
2_MACS_peak_2246_lociStitched	chr1	154941662	154950230	ZBTB7B
5_MACS_peak_12608_lociStitched	chr16	30562407	30584356	ZNF764,ZNF768,ZNF785,ZNF689,ZNF688
8_MACS_peak_17066_lociStitched	chr19	19264556	19286651	MEF2B
