GENE	TF	CHROM	START	STOP	ENHANCER_ID
AANAT	0	chr17	74472233	74499099	2_MACS_peak_10977_lociStitched
ABCB9	0	chr12	123401315	123437764	4_MACS_peak_6425_lociStitched
ABCF1	0	chr6	30577196	30595833	2_MACS_peak_21408_lociStitched
ABCG1	0	chr21	43638335	43671207	5_MACS_peak_15782_lociStitched
ABHD12	0	chr20	25258942	25301514	3_MACS_peak_15106_lociStitched
ACBD3	0	chr1	226410162	226440020	3_MACS_peak_2430_lociStitched
ACBD3	0	chr1	226307926	226323037	1_MACS_peak_2427_lociStitched
ACO2	0	chr22	41796559	41823058	4_MACS_peak_16280_lociStitched
ACOXL	0	chr2	111787236	111830125	3_MACS_peak_13710_lociStitched
ACOXL	0	chr2	111872531	111894208	3_MACS_peak_13715_lociStitched
ACOXL	0	chr2	111609303	111636486	4_MACS_peak_13703_lociStitched
ACSL1	0	chr4	185724857	185748732	3_MACS_peak_19576_lociStitched
ACSS1	0	chr20	25012451	25040834	3_MACS_peak_15099_lociStitched
ACTN4	0	chr19	39137532	39187360	6_MACS_peak_12233_lociStitched
ADAM17	0	chr2	9681122	9697735	1_MACS_peak_12701_lociStitched
ADAM19	0	chr5	156996852	157030899	4_MACS_peak_20777_lociStitched
ADAM19	0	chr5	156954078	156983623	4_MACS_peak_20773_lociStitched
ADAM9	0	chr8	38792389	38822117	4_MACS_peak_24381_lociStitched
ADAMTS4	0	chr1	161122459	161161327	5_MACS_peak_1768_lociStitched
ADAMTSL4	0	chr1	150531238	150554203	1_MACS_peak_1547_lociStitched
ADM2	0	chr22	50962574	50988407	6_MACS_peak_16445_lociStitched
ADORA2A	0	chr22	24818720	24842743	1_MACS_peak_16021_lociStitched
ADRBK1	0	chr11	67032431	67058684	2_MACS_peak_4455_lociStitched
AEN	0	chr15	89163653	89201682	4_MACS_peak_8829_lociStitched
AFF1	0	chr4	87854449	87885069	3_MACS_peak_18891_lociStitched
AGER	0	chr6	32142821	32165486	3_MACS_peak_21467_lociStitched
AGPAT1	0	chr6	32142821	32165486	3_MACS_peak_21467_lociStitched
AGRP	0	chr16	67546577	67603071	7_MACS_peak_9581_lociStitched
AHNAK	0	chr11	62305261	62329332	2_MACS_peak_4289_lociStitched
AIM2	0	chr1	159023499	159049065	2_MACS_peak_1733_lociStitched
AIP	0	chr11	67157828	67215552	6_MACS_peak_4462_lociStitched
AK1	0	chr9	130658172	130681913	1_MACS_peak_26156_lociStitched
AKAP13	0	chr15	85943554	85962730	1_MACS_peak_8805_lociStitched
AKAP2	0	chr9	112809068	112878664	10_MACS_peak_25974_lociStitched
AKAP2	0	chr9	112885254	112928148	4_MACS_peak_25984_lociStitched
AKAP5	0	chr14	64965822	64976100	1_MACS_peak_7573_lociStitched
AKNA	0	chr9	117124948	117161623	4_MACS_peak_26027_lociStitched
AKR1D1	0	chr7	137636668	137727017	10_MACS_peak_23898_lociStitched
AKT1S1	0	chr19	50369103	50382652	2_MACS_peak_12489_lociStitched
ALDH1A3	0	chr15	101457229	101490637	3_MACS_peak_8947_lociStitched
ALG2	0	chr9	101982267	101987965	1_MACS_peak_25924_lociStitched
ALKBH4	0	chr7	102062686	102093400	3_MACS_peak_23594_lociStitched
ALOX5	0	chr10	45911982	45938428	3_MACS_peak_3032_lociStitched
ALOXE3	0	chr17	8052499	8068463	1_MACS_peak_10057_lociStitched
AMH	0	chr19	2254389	2290690	4_MACS_peak_11682_lociStitched
AMZ2P1	0	chr17	62959752	62986657	3_MACS_peak_10818_lociStitched
ANAPC11	0	chr17	79816288	79831173	2_MACS_peak_11075_lociStitched
ANKDD1A	0	chr15	65182380	65192299	1_MACS_peak_8501_lociStitched
ANKMY1	0	chr2	241490262	241527868	4_MACS_peak_14871_lociStitched
ANKRD11	0	chr16	89540661	89559041	2_MACS_peak_9873_lociStitched
ANKRD13D	0	chr11	67032431	67058684	2_MACS_peak_4455_lociStitched
ANKRD28	0	chr3	15833179	15860782	3_MACS_peak_16592_lociStitched
ANKRD34A	0	chr1	145426267	145458627	2_MACS_peak_1470_lociStitched
ANKRD36BP2	0	chr2	89126699	89188993	3_MACS_peak_13568_lociStitched
ANKRD36BP2	0	chr2	89038281	89070364	3_MACS_peak_13563_lociStitched
ANKRD44	0	chr2	198151620	198177307	3_MACS_peak_14492_lociStitched
ANXA6	0	chr5	150431261	150478978	6_MACS_peak_20716_lociStitched
APOA2	0	chr1	161122459	161161327	5_MACS_peak_1768_lociStitched
APOLD1	0	chr12	12843475	12880443	4_MACS_peak_5187_lociStitched
ARF1	1	chr1	228268339	228279064	2_MACS_peak_2460_lociStitched
ARHGAP25	0	chr2	68988700	69025073	4_MACS_peak_13358_lociStitched
ARHGAP25	0	chr2	68940736	68980414	4_MACS_peak_13354_lociStitched
ARHGAP30	0	chr1	161007098	161041678	4_MACS_peak_1761_lociStitched
ARHGDIA	0	chr17	79816288	79831173	2_MACS_peak_11075_lociStitched
ARHGEF1	0	chr19	42431363	42464399	3_MACS_peak_12319_lociStitched
ARHGEF1	0	chr19	42363041	42393033	4_MACS_peak_12315_lociStitched
ARHGEF18	0	chr19	7396917	7419539	1_MACS_peak_11813_lociStitched
ARHGEF2	0	chr1	155899851	155955896	3_MACS_peak_1668_lociStitched
ARID1B	0	chr6	157164556	157193160	3_MACS_peak_22590_lociStitched
ARID1B	0	chr6	156709405	156722747	1_MACS_peak_22576_lociStitched
ARID1B	0	chr6	156589220	156621464	4_MACS_peak_22572_lociStitched
ARID2	0	chr12	46118978	46128228	1_MACS_peak_5497_lociStitched
ARID3A	1	chr19	905394	956188	7_MACS_peak_11617_lociStitched
ARID5A	1	chr2	97191592	97206455	3_MACS_peak_13596_lociStitched
ARID5B	0	chr10	63796017	63820370	3_MACS_peak_3162_lociStitched
ARID5B	0	chr10	63745022	63765281	2_MACS_peak_3159_lociStitched
ARL6IP4	0	chr12	123401315	123437764	4_MACS_peak_6425_lociStitched
ARMC2	0	chr6	109182807	109242948	4_MACS_peak_22088_lociStitched
ARPC5L	0	chr9	127614464	127644346	4_MACS_peak_26119_lociStitched
ARRDC3	0	chr5	90672904	90681052	1_MACS_peak_20213_lociStitched
ARX	1	chrX	25018909	25042587	1_MACS_peak_26568_lociStitched
ASAM	0	chr11	122929270	122944068	2_MACS_peak_4958_lociStitched
ASB2	0	chr14	94420724	94446456	2_MACS_peak_7891_lociStitched
ASB9P1	0	chr15	93345999	93397773	8_MACS_peak_8887_lociStitched
ASNA1	0	chr19	12885235	12918739	5_MACS_peak_11935_lociStitched
ATAT1	0	chr6	30577196	30595833	2_MACS_peak_21408_lociStitched
ATF4	1	chr22	39825770	39870815	4_MACS_peak_16237_lociStitched
ATF4	1	chr22	39896906	39929580	5_MACS_peak_16241_lociStitched
ATF5	1	chr19	50369103	50382652	2_MACS_peak_12489_lociStitched
ATF6	1	chr1	161673953	161721371	4_MACS_peak_1792_lociStitched
ATF6B	0	chr6	32142821	32165486	3_MACS_peak_21467_lociStitched
ATG2A	0	chr11	64610865	64648752	3_MACS_peak_4355_lociStitched
ATHL1	0	chr11	266661	290605	3_MACS_peak_3837_lociStitched
ATHL1	0	chr11	306721	334137	4_MACS_peak_3840_lociStitched
ATN1	0	chr12	7022277	7081424	5_MACS_peak_5110_lociStitched
ATP1A3	0	chr19	42431363	42464399	3_MACS_peak_12319_lociStitched
ATP2A3	0	chr17	3807235	3834327	2_MACS_peak_9966_lociStitched
ATP2B4	0	chr1	203705413	203746696	4_MACS_peak_2189_lociStitched
ATP5D	0	chr19	1239066	1277648	6_MACS_peak_11639_lociStitched
ATP5O	0	chr21	35317889	35324650	1_MACS_peak_15688_lociStitched
ATP6AP1	0	chrX	153595737	153629422	4_MACS_peak_27174_lociStitched
ATP6V0D1	0	chr16	67546577	67603071	7_MACS_peak_9581_lociStitched
ATP6V1E2	0	chr2	46761058	46804635	3_MACS_peak_13098_lociStitched
ATP8A1	0	chr4	42628679	42661054	3_MACS_peak_18608_lociStitched
ATXN1	0	chr6	16468331	16521042	5_MACS_peak_21208_lociStitched
ATXN1	0	chr6	16756622	16766120	1_MACS_peak_21228_lociStitched
ATXN1	0	chr6	16408604	16434767	3_MACS_peak_21205_lociStitched
ATXN10	0	chr22	46163536	46183610	2_MACS_peak_16365_lociStitched
ATXN1L	0	chr16	71913516	71931705	2_MACS_peak_9680_lociStitched
AURKB	0	chr17	8052499	8068463	1_MACS_peak_10057_lociStitched
AURKC	0	chr19	57778574	57797261	2_MACS_peak_12595_lociStitched
AZIN1	0	chr8	103805874	103844736	4_MACS_peak_24890_lociStitched
B2M	0	chr15	45001502	45031143	3_MACS_peak_8291_lociStitched
B4GALNT4	0	chr11	306721	334137	4_MACS_peak_3840_lociStitched
B4GALT1	0	chr9	33123369	33169802	4_MACS_peak_25507_lociStitched
B4GALT3	0	chr1	161122459	161161327	5_MACS_peak_1768_lociStitched
BCAR3	0	chr1	94127356	94184070	6_MACS_peak_1167_lociStitched
BCAS1	0	chr20	52521902	52560745	3_MACS_peak_15451_lociStitched
BCL2	0	chr18	60797601	60832701	3_MACS_peak_11536_lociStitched
BCL2	0	chr18	60839345	60904591	6_MACS_peak_11539_lociStitched
BCL2	0	chr18	60944534	60989783	7_MACS_peak_11547_lociStitched
BCL2L1	0	chr20	30261390	30312312	5_MACS_peak_15121_lociStitched
BCL2L11	0	chr2	111787236	111830125	3_MACS_peak_13710_lociStitched
BCL2L11	0	chr2	111872531	111894208	3_MACS_peak_13715_lociStitched
BCLAF1	1	chr6	136608142	136612782	1_MACS_peak_22340_lociStitched
BCR	0	chr22	23475545	23502615	2_MACS_peak_15981_lociStitched
BEST2	0	chr19	12885235	12918739	5_MACS_peak_11935_lociStitched
BHLHA15	1	chr7	97828579	97853588	4_MACS_peak_23506_lociStitched
BHLHE41	1	chr12	26265074	26289452	2_MACS_peak_5298_lociStitched
BLVRB	0	chr19	40908903	40951732	7_MACS_peak_12283_lociStitched
BMI1	0	chr10	22593190	22616728	1_MACS_peak_2891_lociStitched
